date,ticker,source_symbol,open,high,low,close,adj_close,volume,raw_open,raw_high,raw_low,raw_close,adjustment_factor,source_high,source_low,ohlc_repaired
2007-01-01,GGBR3,GGBR3.SA,5.645840448818207,6.067831463558388,5.5319811872752584,5.796051184980159,5.796051184980159,689976,5.645840448818207,6.067831463558388,5.5319811872752584,5.796051184980159,1.0,6.067831463558388,5.5319811872752584,0
2007-01-08,GGBR3,GGBR3.SA,5.720945816899183,5.720945816899183,5.375851388198269,5.562820632559305,5.562820632559305,876204,5.720945816899183,5.720945816899183,5.375851388198269,5.562820632559305,1.0,5.720945816899183,5.375851388198269,0
2007-01-15,GGBR3,GGBR3.SA,5.641883224729244,5.645705323449405,5.3527225020570866,5.497768278403281,5.497768278403281,714924,5.641883224729244,5.645705323449405,5.3527225020570866,5.497768278403281,1.0,5.645705323449405,5.3527225020570866,0
2007-01-22,GGBR3,GGBR3.SA,5.569825751566262,5.782557952652004,5.400909175026727,5.581132131699848,5.581132131699848,802116,5.569825751566262,5.782557952652004,5.400909175026727,5.581132131699848,1.0,5.782557952652004,5.400909175026727,0
2007-01-29,GGBR3,GGBR3.SA,5.575478941633055,5.8885698318481445,5.575478941633055,5.792675672073777,5.792675672073777,633276,5.575478941633055,5.8885698318481445,5.575478941633055,5.792675672073777,1.0,5.8885698318481445,5.575478941633055,0
2007-02-05,GGBR3,GGBR3.SA,5.684077306853416,6.187337506939216,5.684077306853416,5.947842968842597,5.947842968842597,1118124,5.684077306853416,6.187337506939216,5.684077306853416,5.947842968842597,1.0,6.187337506939216,5.684077306853416,0
2007-02-12,GGBR3,GGBR3.SA,5.815960137848006,6.328048052179004,5.815960137848006,6.108792779624702,6.108792779624702,1080072,5.815960137848006,6.328048052179004,5.815960137848006,6.108792779624702,1.0,6.328048052179004,5.815960137848006,0
2007-02-19,GGBR3,GGBR3.SA,5.962376458736355,6.416712857705088,5.962376458736355,6.254801353124682,6.254801353124682,453852,5.962376458736355,6.416712857705088,5.962376458736355,6.254801353124682,1.0,6.416712857705088,5.962376458736355,0
2007-02-26,GGBR3,GGBR3.SA,6.108588905930518,6.293350231180999,5.639920939532244,5.983983191876579,5.983983191876579,704592,6.108588905930518,6.293350231180999,5.639920939532244,5.983983191876579,1.0,6.293350231180999,5.639920939532244,0
2007-03-05,GGBR3,GGBR3.SA,6.046286048903548,6.046286048903548,5.40669010684872,5.700154773212078,5.700154773212078,548352,6.046286048903548,6.046286048903548,5.40669010684872,5.700154773212078,1.0,6.046286048903548,5.40669010684872,0
2007-03-12,GGBR3,GGBR3.SA,5.8732204110578135,6.071685497884458,5.686181737630861,5.856285006062918,5.856285006062918,824292,5.8732204110578135,6.071685497884458,5.686181737630861,5.856285006062918,1.0,6.071685497884458,5.686181737630861,0
2007-03-19,GGBR3,GGBR3.SA,5.864752708560365,6.24516274657539,5.819180725157636,6.032171620058289,6.032171620058289,370692,5.864752708560365,6.24516274657539,5.819180725157636,6.032171620058289,1.0,6.24516274657539,5.819180725157636,0
2007-03-26,GGBR3,GGBR3.SA,5.948462164309327,6.264437606974948,5.8789338183779645,6.163242879839473,6.163242879839473,307188,5.948462164309327,6.264437606974948,5.8789338183779645,6.163242879839473,1.0,6.264437606974948,5.8789338183779645,0
