month,sales,realized_gain,taxable_gain,exempt_gain,loss_carry_in,loss_carry_out,tax_due,gross_tax_before_irrf,irrf_withheld_month,irrf_credit_in,irrf_credit_used,irrf_credit_out
2022-01,10017.229784753948,568.1115661586332,0.0,568.1115661586332,2563.227301687366,2563.227301687366,0.0,0.0,0.0,0.0,0.0,0.0
2022-02,0.0,0.0,0.0,0.0,2563.227301687366,2563.227301687366,0.0,0.0,0.0,0.0,0.0,0.0
2022-03,10126.865516576076,110.67343676591099,0.0,110.67343676591099,2563.227301687366,2563.227301687366,0.0,0.0,0.0,0.0,0.0,0.0
2022-04,9615.655843039789,-497.87547261180225,0.0,0.0,2563.227301687366,3061.1027742991682,0.0,0.0,0.0,0.0,0.0,0.0
2022-05,7912.07359195013,669.9916001361398,0.0,669.9916001361398,3061.1027742991682,3061.1027742991682,0.0,0.0,0.0,0.0,0.0,0.0
2022-06,0.0,0.0,0.0,0.0,3061.1027742991682,3061.1027742991682,0.0,0.0,0.0,0.0,0.0,0.0
2022-07,0.0,0.0,0.0,0.0,3061.1027742991682,3061.1027742991682,0.0,0.0,0.0,0.0,0.0,0.0
2022-08,11816.036388955572,1507.044791647077,0.0,1507.044791647077,3061.1027742991682,3061.1027742991682,0.0,0.0,0.0,0.0,0.0,0.0
2022-09,0.0,0.0,0.0,0.0,3061.1027742991682,3061.1027742991682,0.0,0.0,0.0,0.0,0.0,0.0
2022-10,0.0,0.0,0.0,0.0,3061.1027742991682,3061.1027742991682,0.0,0.0,0.0,0.0,0.0,0.0
2022-11,12721.47185762882,929.2587295390922,0.0,929.2587295390922,3061.1027742991682,3061.1027742991682,0.0,0.0,0.0,0.0,0.0,0.0
2022-12,12547.253580124634,-180.96728124680408,0.0,0.0,3061.1027742991682,3242.0700555459725,0.0,0.0,0.0,0.0,0.0,0.0
2023-01,11600.35331315644,-755.1018123559838,0.0,0.0,3242.0700555459725,3997.1718679019564,0.0,0.0,0.0,0.0,0.0,0.0
2023-02,0.0,0.0,0.0,0.0,3997.1718679019564,3997.1718679019564,0.0,0.0,0.0,0.0,0.0,0.0
2023-03,0.0,0.0,0.0,0.0,3997.1718679019564,3997.1718679019564,0.0,0.0,0.0,0.0,0.0,0.0
2023-04,0.0,0.0,0.0,0.0,3997.1718679019564,3997.1718679019564,0.0,0.0,0.0,0.0,0.0,0.0
