date,side,ticker,shares,market_type,raw_open,execution_price,notional,fee,slippage_bps,realized_gain
2018-02-01,BUY,MGLU3,11,020,84.5,84.59177547169872,930.509530188686,0.30241559731132295,10.861002567896854,0.0
2018-03-01,SELL,MGLU3,11,020,91.0,90.90266885502479,999.9293574052726,0.3249770411567136,10.695730217056541,68.79243457811867
2018-03-01,BUY,ESTC3,20,020,33.15,33.1995359548924,663.9907190978479,0.2157969837068006,14.942972818219701,0.0
2018-04-02,SELL,ESTC3,20,020,34.97,34.92663605174052,698.5327210348105,0.22702313433631344,12.400328355584051,34.09918181891953
2018-04-02,BUY,ITSA4,79,020,13.83,13.850546046354944,1094.1931376620405,0.3556127697401632,14.856143423676098,0.0
2018-05-02,SELL,ITSA4,75,020,13.58,13.559679214222157,1016.9759410666618,0.3305171808466651,14.963759777498016,-22.48313665068565
2018-05-02,BUY,RENT3,31,020,27.95,27.99168200266798,867.7421420827073,0.2820161961768799,14.913059988544681,0.0
2018-05-03,SELL,ITSA4,4,020,12.92,12.906804100912453,51.62721640364981,0.016778845331186187,10.213544185407525,-3.8097523369614166
2018-05-03,BUY,RENT3,7,020,27.02,27.049820574184903,189.34874401929432,0.06153834180627065,11.036481933718214,0.0
2018-06-01,SELL,RENT3,27,020,25.98,25.941349125368838,700.4164263849586,0.22763533857511156,14.877164985050827,-51.14620625044779
2018-06-01,BUY,VALE3,14,020,50.6,50.653025728032816,709.1423601924594,0.2304712670625493,10.479392891861043,0.0
2018-06-04,SELL,RENT3,11,020,26.49,26.45792664388346,291.0371930827181,0.09458708775188339,12.107722203298605,-15.15683734818731
2018-06-04,BUY,VALE3,5,020,52.98,53.03389704292452,265.1694852146226,0.08618008269475236,10.17309228473446,0.0
2018-07-02,SELL,VALE3,19,020,48.99,48.93734552913072,929.8095650534837,0.30218810864238216,10.748003851660929,-45.121119811997914
2018-07-02,BUY,MGLU3,7,020,127.08,127.21076290789041,890.4753403552329,0.2894044856154507,10.28981018967701,0.0
2018-11-01,SELL,MGLU3,7,020,169.2,169.02466676019054,1183.1726673213338,0.38453111687943353,10.362484622307583,292.0233913636059
2018-11-01,BUY,PCAR4,15,020,78.01,78.10755526925502,1171.6133290388252,0.38077433193761817,12.505482534931414,0.0
2018-12-03,SELL,PCAR4,15,020,84.52,84.4119961754492,1266.179942631738,0.41150848135531487,12.778493202885816,93.77433077961996
2018-12-03,BUY,MGLU3,8,020,167.1,167.27167773830976,1338.173421906478,0.43490636211960537,10.273952023324403,0.0
2019-01-02,SELL,MGLU3,8,020,181.97,181.77999142668472,1454.2399314134777,0.47262797770938025,10.441752668862012,115.15897516717064
2019-01-02,BUY,BBAS3,31,020,46.5,46.55379162811592,1443.1675404715934,0.46902945065326784,11.568092067940565,0.0
2019-02-01,SELL,BBAS3,31,020,51.6,51.54258576981826,1597.820158864366,0.5192915516309189,11.12678879491045,153.6642973904884
2019-02-01,BUY,CMIG4,100,010,13.8,13.81380481486038,1381.380481486038,0.44894865648296234,10.003489029260857,0.0
2019-02-01,BUY,CMIG4,16,020,13.83,13.844714005261055,221.51542408417689,0.07199251282735748,10.639193970395,0.0
2019-03-01,SELL,CMIG4,100,010,14.49,14.475503720526936,1447.5503720526935,0.47045387091712537,10.004333659809848,64.82401582011676
