month,sales,realized_gain,taxable_gain,exempt_gain,loss_carry_in,loss_carry_out,tax_due,gross_tax_before_irrf,irrf_withheld_month,irrf_credit_in,irrf_credit_used,irrf_credit_out
2022-01,10860.201410698386,615.4833616093808,0.0,615.4833616093808,2668.522454398853,2668.522454398853,0.0,0.0,0.0,0.0,0.0,0.0
2022-02,21703.685590506317,31.170819906575957,0.0,0.0,2668.522454398853,2637.351634492277,0.0,0.0,1.0851842795253157,0.0,0.0,1.0851842795253157
2022-03,0.0,0.0,0.0,0.0,2637.351634492277,2637.351634492277,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2022-04,10322.744275877252,-552.8986686882663,0.0,0.0,2637.351634492277,3190.250303180543,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2022-05,11294.027029654993,966.1836633093268,0.0,966.1836633093268,3190.250303180543,3190.250303180543,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2022-06,11953.486415881589,708.1956821711624,0.0,708.1956821711624,3190.250303180543,3190.250303180543,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2022-07,10514.457385327958,-1119.6883822007524,0.0,0.0,3190.250303180543,4309.938685381296,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2022-08,12105.636885735716,1224.0848986899362,0.0,1224.0848986899362,4309.938685381296,4309.938685381296,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2022-09,0.0,0.0,0.0,0.0,4309.938685381296,4309.938685381296,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2022-10,11581.554132810517,-531.5250500344109,0.0,0.0,4309.938685381296,4841.463735415707,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2022-11,12530.560814067223,1061.7054779500581,0.0,1061.7054779500581,4841.463735415707,4841.463735415707,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2022-12,12439.253267238179,-180.44402712654437,0.0,0.0,4841.463735415707,5021.907762542251,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2023-01,11486.47233480881,-749.6439529028697,0.0,0.0,5021.907762542251,5771.55171544512,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2023-02,0.0,0.0,0.0,0.0,5771.55171544512,5771.55171544512,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2023-03,0.0,0.0,0.0,0.0,5771.55171544512,5771.55171544512,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2023-04,0.0,0.0,0.0,0.0,5771.55171544512,5771.55171544512,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2023-05,0.0,0.0,0.0,0.0,5771.55171544512,5771.55171544512,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2023-06,11488.71163049459,-234.48314042693107,0.0,0.0,5771.55171544512,6006.034855872051,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2023-07,0.0,0.0,0.0,0.0,6006.034855872051,6006.034855872051,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2023-08,11608.823894729172,128.1630290963051,0.0,128.1630290963051,6006.034855872051,6006.034855872051,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2023-09,11369.769566026567,-206.5132651657725,0.0,0.0,6006.034855872051,6212.548121037823,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2023-10,9165.385009263815,-2242.789939652709,0.0,0.0,6212.548121037823,8455.338060690532,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2023-11,0.0,0.0,0.0,0.0,8455.338060690532,8455.338060690532,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2023-12,9314.756190934546,160.65861403960434,0.0,160.65861403960434,8455.338060690532,8455.338060690532,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2024-01,9005.031972658677,-257.7898548128892,0.0,0.0,8455.338060690532,8713.12791550342,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2024-02,0.0,0.0,0.0,0.0,8713.12791550342,8713.12791550342,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2024-03,10065.395519299771,1002.3474914845654,0.0,1002.3474914845654,8713.12791550342,8713.12791550342,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2024-04,10670.331960954916,678.8693478142955,0.0,678.8693478142955,8713.12791550342,8713.12791550342,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2024-05,9721.73516208107,-774.2155407193818,0.0,0.0,8713.12791550342,9487.343456222803,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2024-06,10856.794289618694,899.8646165176451,0.0,899.8646165176451,9487.343456222803,9487.343456222803,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2024-07,10691.823178589071,-94.73306825721102,0.0,0.0,9487.343456222803,9582.076524480013,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2024-08,0.0,0.0,0.0,0.0,9582.076524480013,9582.076524480013,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2024-09,13055.590028892586,2322.2890408031935,0.0,2322.2890408031935,9582.076524480013,9582.076524480013,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2024-10,0.0,0.0,0.0,0.0,9582.076524480013,9582.076524480013,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2024-11,0.0,0.0,0.0,0.0,9582.076524480013,9582.076524480013,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2024-12,0.0,0.0,0.0,0.0,9582.076524480013,9582.076524480013,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2025-01,12617.247536371246,-476.21340403594695,0.0,0.0,9582.076524480013,10058.28992851596,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2025-02,0.0,0.0,0.0,0.0,10058.28992851596,10058.28992851596,0.0,0.0,0.0,1.0851842795253157,0.0,1.0851842795253157
2025-03,31037.600302525258,3042.613783567715,0.0,0.0,10058.28992851596,7015.676144948246,0.0,0.0,1.551880015126263,1.0851842795253157,0.0,2.6370642946515788
2025-04,0.0,0.0,0.0,0.0,7015.676144948246,7015.676144948246,0.0,0.0,0.0,2.6370642946515788,0.0,2.6370642946515788
2025-05,17261.032092016616,1672.439972502301,0.0,1672.439972502301,7015.676144948246,7015.676144948246,0.0,0.0,0.0,2.6370642946515788,0.0,2.6370642946515788
2025-06,17653.936900885245,338.35052669004926,0.0,338.35052669004926,7015.676144948246,7015.676144948246,0.0,0.0,0.0,2.6370642946515788,0.0,2.6370642946515788
2025-07,0.0,0.0,0.0,0.0,7015.676144948246,7015.676144948246,0.0,0.0,0.0,2.6370642946515788,0.0,2.6370642946515788
