month,sales,realized_gain,taxable_gain,exempt_gain,loss_carry_in,loss_carry_out,tax_due,gross_tax_before_irrf,irrf_withheld_month,irrf_credit_in,irrf_credit_used,irrf_credit_out
2018-01,1477.2736402053765,-36.115123606458894,0.0,0.0,0.0,36.115123606458894,0.0,0.0,0.0,0.0,0.0,0.0
2018-02,2398.5010652878027,93.2432212934341,0.0,93.2432212934341,36.115123606458894,36.115123606458894,0.0,0.0,0.0,0.0,0.0,0.0
2018-03,2827.363513977605,-102.50938569188685,0.0,0.0,36.115123606458894,138.62450929834574,0.0,0.0,0.0,0.0,0.0,0.0
2018-04,3628.0781327450754,-10.578423961949284,0.0,0.0,138.62450929834574,149.20293326029503,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,1349.1364272934666,-0.7074191270401116,0.0,0.0,149.20293326029503,149.91035238733514,0.0,0.0,0.0,0.0,0.0,0.0
2018-06,2751.8548854096575,26.72047370233622,0.0,26.72047370233622,149.91035238733514,149.91035238733514,0.0,0.0,0.0,0.0,0.0,0.0
2018-07,1690.1775128945942,-40.376261202541286,0.0,0.0,149.91035238733514,190.28661358987642,0.0,0.0,0.0,0.0,0.0,0.0
2018-08,902.0726973403494,-16.521157276566782,0.0,0.0,190.28661358987642,206.8077708664432,0.0,0.0,0.0,0.0,0.0,0.0
2018-09,3052.287575444733,4.387677154820665,0.0,4.387677154820665,206.8077708664432,206.8077708664432,0.0,0.0,0.0,0.0,0.0,0.0
2018-10,1851.764119324488,50.27263999619379,0.0,50.27263999619379,206.8077708664432,206.8077708664432,0.0,0.0,0.0,0.0,0.0,0.0
2018-11,2684.2440345047517,-28.185906532550007,0.0,0.0,206.8077708664432,234.9936773989932,0.0,0.0,0.0,0.0,0.0,0.0
2018-12,3454.3800330613553,-54.32412238017105,0.0,0.0,234.9936773989932,289.31779977916426,0.0,0.0,0.0,0.0,0.0,0.0
2019-01,1230.3401608300671,365.8578844083979,0.0,365.8578844083979,289.31779977916426,289.31779977916426,0.0,0.0,0.0,0.0,0.0,0.0
2019-02,2758.2695959921025,136.85404763116526,0.0,136.85404763116526,289.31779977916426,289.31779977916426,0.0,0.0,0.0,0.0,0.0,0.0
2019-03,1281.2074282428252,-62.131834007746875,0.0,0.0,289.31779977916426,351.44963378691114,0.0,0.0,0.0,0.0,0.0,0.0
2019-04,4455.591625614779,154.94363142535622,0.0,154.94363142535622,351.44963378691114,351.44963378691114,0.0,0.0,0.0,0.0,0.0,0.0
2019-05,1931.9839192730542,-21.12237887442177,0.0,0.0,351.44963378691114,372.5720126613329,0.0,0.0,0.0,0.0,0.0,0.0
2019-06,0.0,0.0,0.0,0.0,372.5720126613329,372.5720126613329,0.0,0.0,0.0,0.0,0.0,0.0
2019-07,1487.4340691717418,43.20890599497375,0.0,43.20890599497375,372.5720126613329,372.5720126613329,0.0,0.0,0.0,0.0,0.0,0.0
2019-08,6743.961550679207,52.660883136529094,0.0,52.660883136529094,372.5720126613329,372.5720126613329,0.0,0.0,0.0,0.0,0.0,0.0
2019-09,2934.636094225014,-62.23680511330622,0.0,0.0,372.5720126613329,434.8088177746391,0.0,0.0,0.0,0.0,0.0,0.0
2019-10,2779.362663675125,-64.28812907463998,0.0,0.0,434.8088177746391,499.0969468492791,0.0,0.0,0.0,0.0,0.0,0.0
2019-11,4221.422962969374,-10.499230542375244,0.0,0.0,499.0969468492791,509.59617739165435,0.0,0.0,0.0,0.0,0.0,0.0
2019-12,2865.2992659917427,47.88077704193222,0.0,47.88077704193222,509.59617739165435,509.59617739165435,0.0,0.0,0.0,0.0,0.0,0.0
2020-01,3211.864299768199,170.8095738052887,0.0,170.8095738052887,509.59617739165435,509.59617739165435,0.0,0.0,0.0,0.0,0.0,0.0
2020-02,6004.288858990547,-199.0228675503522,0.0,0.0,509.59617739165435,708.6190449420066,0.0,0.0,0.0,0.0,0.0,0.0
2020-03,1373.284519051512,23.050819783273806,0.0,23.050819783273806,708.6190449420066,708.6190449420066,0.0,0.0,0.0,0.0,0.0,0.0
2020-04,1482.0094168548248,23.368508128981603,0.0,23.368508128981603,708.6190449420066,708.6190449420066,0.0,0.0,0.0,0.0,0.0,0.0
2020-05,1399.4360388177593,-81.43461686754586,0.0,0.0,708.6190449420066,790.0536618095524,0.0,0.0,0.0,0.0,0.0,0.0
2020-06,4820.791548014025,158.1396277681264,0.0,158.1396277681264,790.0536618095524,790.0536618095524,0.0,0.0,0.0,0.0,0.0,0.0
2020-07,3198.106866238736,170.8711024324843,0.0,170.8711024324843,790.0536618095524,790.0536618095524,0.0,0.0,0.0,0.0,0.0,0.0
2020-08,3575.041951198355,-62.53127643917104,0.0,0.0,790.0536618095524,852.5849382487235,0.0,0.0,0.0,0.0,0.0,0.0
2020-09,4664.848454530156,-49.96589676288386,0.0,0.0,852.5849382487235,902.5508350116073,0.0,0.0,0.0,0.0,0.0,0.0
2020-10,3478.6708986325248,195.99234395376584,0.0,195.99234395376584,902.5508350116073,902.5508350116073,0.0,0.0,0.0,0.0,0.0,0.0
2020-11,3962.6000503676146,298.21957221314756,0.0,298.21957221314756,902.5508350116073,902.5508350116073,0.0,0.0,0.0,0.0,0.0,0.0
2020-12,8987.174882393987,153.35781283801452,0.0,153.35781283801452,902.5508350116073,902.5508350116073,0.0,0.0,0.0,0.0,0.0,0.0
2021-01,7067.138012180805,118.4748295667041,0.0,118.4748295667041,902.5508350116073,902.5508350116073,0.0,0.0,0.0,0.0,0.0,0.0
2021-02,7687.780709722645,518.1179947046908,0.0,518.1179947046908,902.5508350116073,902.5508350116073,0.0,0.0,0.0,0.0,0.0,0.0
