month,sales,realized_gain,taxable_gain,exempt_gain,loss_carry_in,loss_carry_out,tax_due,gross_tax_before_irrf,irrf_withheld_month,irrf_credit_in,irrf_credit_used,irrf_credit_out
2024-04,1703.9891399253245,48.52298696871537,0.0,48.52298696871537,751.2491840471373,751.2491840471373,0.0,0.0,0.0,0.0,0.0,0.0
2024-05,3273.6402354410825,-24.349932352685528,0.0,0.0,751.2491840471373,775.5991163998228,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,4579.769701692101,-20.820015745515548,0.0,0.0,775.5991163998228,796.4191321453384,0.0,0.0,0.0,0.0,0.0,0.0
2024-07,3150.535931758846,24.78219430106742,0.0,24.78219430106742,796.4191321453384,796.4191321453384,0.0,0.0,0.0,0.0,0.0,0.0
2024-08,922.7586820394869,93.36986842084218,0.0,93.36986842084218,796.4191321453384,796.4191321453384,0.0,0.0,0.0,0.0,0.0,0.0
2024-09,4298.413860889978,-54.141065537968075,0.0,0.0,796.4191321453384,850.5601976833065,0.0,0.0,0.0,0.0,0.0,0.0
2024-10,4973.247491162759,-30.43751340594008,0.0,0.0,850.5601976833065,880.9977110892465,0.0,0.0,0.0,0.0,0.0,0.0
2024-11,1549.4652651266615,-25.46531707694828,0.0,0.0,880.9977110892465,906.4630281661948,0.0,0.0,0.0,0.0,0.0,0.0
2024-12,3277.0829683944226,62.33072573315587,0.0,62.33072573315587,906.4630281661948,906.4630281661948,0.0,0.0,0.0,0.0,0.0,0.0
2025-01,3336.702474933203,-5.653687647495644,0.0,0.0,906.4630281661948,912.1167158136905,0.0,0.0,0.0,0.0,0.0,0.0
2025-02,1628.7009243102302,-45.95719328659675,0.0,0.0,912.1167158136905,958.0739091002872,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,4948.324962190414,178.6948579094933,0.0,178.6948579094933,958.0739091002872,958.0739091002872,0.0,0.0,0.0,0.0,0.0,0.0
2025-04,4899.393562929126,16.811378474591493,0.0,16.811378474591493,958.0739091002872,958.0739091002872,0.0,0.0,0.0,0.0,0.0,0.0
2025-05,2953.221508433862,-21.23449491949699,0.0,0.0,958.0739091002872,979.3084040197842,0.0,0.0,0.0,0.0,0.0,0.0
2025-06,3803.0805451800584,-36.56852214232583,0.0,0.0,979.3084040197842,1015.8769261621101,0.0,0.0,0.0,0.0,0.0,0.0
2025-07,885.4103656300367,-52.1823483644456,0.0,0.0,1015.8769261621101,1068.0592745265558,0.0,0.0,0.0,0.0,0.0,0.0
2025-08,1754.6582667760445,-25.459311071986008,0.0,0.0,1068.0592745265558,1093.518585598542,0.0,0.0,0.0,0.0,0.0,0.0
2025-09,3624.230309343705,40.6830473677785,0.0,40.6830473677785,1093.518585598542,1093.518585598542,0.0,0.0,0.0,0.0,0.0,0.0
2025-10,2624.9572578810553,-55.14356853597019,0.0,0.0,1093.518585598542,1148.662154134512,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,2771.6058485877516,79.38494529659812,0.0,79.38494529659812,1148.662154134512,1148.662154134512,0.0,0.0,0.0,0.0,0.0,0.0
2025-12,3619.9298042801634,-65.11835251062553,0.0,0.0,1148.662154134512,1213.7805066451376,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,1739.214271022945,16.668854600694203,0.0,16.668854600694203,1213.7805066451376,1213.7805066451376,0.0,0.0,0.0,0.0,0.0,0.0
2026-02,5409.755489231985,217.6593862612275,0.0,217.6593862612275,1213.7805066451376,1213.7805066451376,0.0,0.0,0.0,0.0,0.0,0.0
2026-03,1048.134815149826,-24.935117057779735,0.0,0.0,1213.7805066451376,1238.7156237029174,0.0,0.0,0.0,0.0,0.0,0.0
2026-04,4694.455494463649,116.9535940064361,0.0,116.9535940064361,1238.7156237029174,1238.7156237029174,0.0,0.0,0.0,0.0,0.0,0.0
2026-05,2252.5188925216953,-112.22538167734228,0.0,0.0,1238.7156237029174,1350.9410053802596,0.0,0.0,0.0,0.0,0.0,0.0
2026-06,1829.8727597681418,-158.52936446206195,0.0,0.0,1350.9410053802596,1509.4703698423216,0.0,0.0,0.0,0.0,0.0,0.0
2026-07,2760.0013387633826,13.994183419227852,0.0,13.994183419227852,1509.4703698423216,1509.4703698423216,0.0,0.0,0.0,0.0,0.0,0.0
2026-08,1764.8705682425025,-119.22377306797341,0.0,0.0,1509.4703698423216,1628.6941429102949,0.0,0.0,0.0,0.0,0.0,0.0
