date,equity,cash,selected,positions,tax_paid,fees_paid,distributions_net
2025-06-05,1044.1511949655032,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-06,1033.7511949655034,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-09,1058.9511949655034,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-10,1072.1511949655032,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-11,1075.7511949655031,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-12,1063.7511949655034,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-13,1059.7511949655034,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-16,1052.5511949655033,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-17,1028.5511949655033,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-18,1026.9511949655034,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-20,985.3511949655033,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-23,1026.9511949655034,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-24,1003.3511949655033,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-25,962.9511949655034,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-26,968.9511949655033,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-27,952.5511949655033,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-06-30,968.5511949655033,52.55119496550333,MRFG3,1,0.0,10.155263188203024,0.0
2025-07-01,933.9112998459548,7.4112998459547725,ASAI3,1,0.0,10.756613767992516,0.0
2025-07-02,864.2112998459547,7.4112998459547725,ASAI3,1,0.0,10.756613767992516,0.0
2025-07-03,878.6612998459548,7.4112998459547725,ASAI3,1,0.0,10.756613767992516,0.0
2025-07-04,882.9112998459549,7.4112998459547725,ASAI3,1,0.0,10.756613767992516,0.0
2025-07-07,886.3112998459547,7.4112998459547725,ASAI3,1,0.0,10.756613767992516,0.0
2025-07-08,898.2112998459548,7.4112998459547725,ASAI3,1,0.0,10.756613767992516,0.0
2025-07-09,888.8612998459547,7.4112998459547725,ASAI3,1,0.0,10.756613767992516,0.0
2025-07-10,875.2612998459548,7.4112998459547725,ASAI3,1,0.0,10.756613767992516,0.0
2025-07-11,866.1363192460673,866.1363192460673,,0,0.0,11.031493735790248,0.0
2025-07-14,866.1363192460673,866.1363192460673,,0,0.0,11.031493735790248,0.0
2025-07-15,866.1363192460673,866.1363192460673,,0,0.0,11.031493735790248,0.0
2025-07-16,866.1363192460673,866.1363192460673,,0,0.0,11.031493735790248,0.0
