date,side,ticker,shares,market_type,raw_open,execution_price,notional,fee,slippage_bps,realized_gain
2023-01-02,BUY,PRIO3,26,020,36.75,36.78813157931755,956.4914210622563,0.30607725473992203,10.375939950352768,0.0
2023-02-01,BUY,PRIO3,1,020,42.08,42.12213463308457,42.12213463308457,0.013479083082587065,10.012983147473792,0.0
2023-04-03,SELL,PRIO3,27,020,32.65,32.61630347091775,880.6401937147792,0.28180486198872934,10.320529581086374,-118.5747231803731
2023-04-03,BUY,BBSE3,25,020,32.52,32.55350022116588,813.837505529147,0.26042800176932707,10.30142102271749,0.0
2023-05-02,SELL,BBSE3,25,020,34.31,34.274582036442716,856.8645509110679,0.2741966562915417,10.322927297372589,42.49242072386005
2023-05-02,BUY,WEGE3,22,020,40.5,40.54181934129844,891.9200255085657,0.28541440816274105,10.3257632835645,0.0
2023-06-01,SELL,WEGE3,22,020,37.81,37.77101610976668,830.9623544148669,0.2659079534127574,10.310470836637915,-61.50899345527432
2023-06-01,BUY,CIEL3,100,010,4.66,4.664660531863223,466.4660531863223,0.14926913701962313,10.001141337387816,0.0
2023-06-01,BUY,CIEL3,82,020,4.67,4.675268078056705,383.3719824006498,0.12267903436820796,11.280681063607798,0.0
2023-07-03,SELL,CIEL3,100,010,4.62,4.615379430496972,461.5379430496972,0.14769214177590312,10.00123269053746,-5.703146761507185
2023-07-03,SELL,CIEL3,82,020,4.59,4.584852993776813,375.9579454896987,0.12030654255670359,11.213521183411878,-7.178947141789365
2023-07-03,BUY,EMBR3,45,020,18.46,18.480400688318348,831.6180309743256,0.2661177699117842,11.051293780252768,0.0
2023-08-01,SELL,EMBR3,45,020,18.5,18.47795500250114,831.5079751125513,0.26608255203601644,11.916214864249723,-0.6422561837222247
2023-08-01,BUY,AZUL4,47,020,17.65,17.66891618461931,830.4390606771076,0.26574049941667444,10.717385053433102,0.0
2023-09-01,SELL,AZUL4,47,020,14.67,14.654143501045683,688.7447445491471,0.22039831825572706,10.808792743228432,-142.18045494563296
2023-09-01,BUY,CYRE3,30,020,22.45,22.474654489457254,674.2396346837177,0.21575668309878965,10.981955214811604,0.0
2023-10-02,SELL,CYRE3,30,020,20.25,20.22746153556512,606.8238460669536,0.19418363074142517,11.13010589376844,-67.82572893060433
2023-10-02,BUY,PRIO3,13,020,47.1,47.148140495424805,612.9258264405224,0.19613626446096719,10.22091197978856,0.0
2023-12-01,SELL,PRIO3,13,020,45.93,45.88322709796204,596.4819522735065,0.1908742247275221,10.183518841271239,-16.830884656204375
2023-12-01,BUY,VBBR3,26,020,23.3,23.325023696404937,606.4506161065284,0.1940641971540891,10.739783864780259,0.0
2024-01-02,SELL,VBBR3,26,020,22.76,22.735401431617312,591.1204372220501,0.18915853991105605,10.807806846524773,-15.713401621543426
2024-01-02,BUY,BRFS3,43,020,13.81,13.826163624997168,594.5250358748782,0.19024801147996104,11.704290367247983,0.0
2024-07-01,SELL,BRFS3,43,020,22.69,22.66275905519814,974.4986393735201,0.31183956459952644,12.005705069131093,379.4715159225624
2024-07-01,BUY,EMBR3,27,020,36.2,36.239253716639894,978.4598503492771,0.31310715211176865,10.843568132565494,0.0
2024-08-01,SELL,EMBR3,27,020,43.85,43.80261552943028,1182.6706192946174,0.37845459817427757,10.806036617953191,203.51920719505415
2024-08-01,BUY,BRFS3,55,020,21.07,21.095944218826457,1160.276932035455,0.3712886182513456,12.313345432584757,0.0
2024-08-22,SELL,BRFS3,55,020,26.05,26.01792061926531,1430.985634059592,0.45791540289906946,12.31454154882442,269.87949800298657
2024-09-02,BUY,EMBR3,30,020,46.88,46.930969975768235,1407.929099273047,0.4505373117673751,10.872435104145232,0.0
2024-10-01,SELL,EMBR3,30,020,47.97,47.918978716060366,1437.569361481811,0.4600221956741795,10.63608170515515,28.729702701322367
2024-10-01,BUY,BRFS3,62,020,23.7,23.72946888005644,1471.2270705634994,0.4707926625803198,12.434126606094308,0.0
2024-11-01,SELL,BRFS3,62,020,26.36,26.325987613087584,1632.2112320114302,0.5223075942436577,12.903029936425114,159.99106119110684
2024-11-01,BUY,EMBR3,33,020,48.53,48.58283253172813,1603.2334735470283,0.5130347115350491,10.886571549170586,0.0
2025-06-02,SELL,EMBR3,33,020,66.75,66.67877915489962,2200.399712111687,0.70412790787574,10.669789528148279,595.9490759452481
2025-06-02,BUY,MRFG3,85,020,25.02,25.051139605160195,2129.3468664386164,0.6813909972603573,12.445885355795014,0.0
2025-07-01,BUY,MRFG3,4,020,22.96,22.983311478372,91.933245913488,0.02941863869231616,10.153082914632087,0.0
2025-08-01,SELL,MRFG3,89,020,21.36,21.331836101791396,1898.5334130594342,0.607530692179019,13.185345603278877,-324.0650396208018
2025-08-01,BUY,LREN3,100,010,16.5,16.516505479164014,1651.6505479164014,0.5285281753332485,10.003320705461938,0.0
2025-08-01,BUY,LREN3,16,020,16.44,16.457363914897844,263.3178226383655,0.08426170324427697,10.561992030318889,0.0
2025-09-01,SELL,LREN3,100,010,16.32,16.303674767259768,1630.3674767259768,0.5217175925523126,10.003206335927262,-21.51731020566558
2025-09-01,SELL,LREN3,16,020,16.25,16.232847542577254,259.72556068123606,0.08311217941799555,10.555358413998556,-4.575642592436338
2025-09-01,BUY,EMBR3,24,020,75.79,75.86884496268911,1820.8522791045386,0.5826727293134524,10.403082555628604,0.0
