month,sales,realized_gain,taxable_gain,exempt_gain,loss_carry_in,loss_carry_out,tax_due,gross_tax_before_irrf,irrf_withheld_month,irrf_credit_in,irrf_credit_used,irrf_credit_out
2022-03,6621.34634514467,-1020.0511999590967,0.0,0.0,4371.202731101748,5391.2539310608445,0.0,0.0,0.0,0.0,0.0,0.0
2022-04,0.0,0.0,0.0,0.0,5391.2539310608445,5391.2539310608445,0.0,0.0,0.0,0.0,0.0,0.0
2022-05,0.0,0.0,0.0,0.0,5391.2539310608445,5391.2539310608445,0.0,0.0,0.0,0.0,0.0,0.0
2022-06,7769.755632797065,1070.271093803704,0.0,1070.271093803704,5391.2539310608445,5391.2539310608445,0.0,0.0,0.0,0.0,0.0,0.0
2022-07,6927.003862916182,-753.2124387317947,0.0,0.0,5391.2539310608445,6144.466369792639,0.0,0.0,0.0,0.0,0.0,0.0
2022-08,5202.110156018941,331.2574447361749,0.0,331.2574447361749,6144.466369792639,6144.466369792639,0.0,0.0,0.0,0.0,0.0,0.0
2022-09,0.0,0.0,0.0,0.0,6144.466369792639,6144.466369792639,0.0,0.0,0.0,0.0,0.0,0.0
2022-10,6924.401845336164,-357.51395254589033,0.0,0.0,6144.466369792639,6501.98032233853,0.0,0.0,0.0,0.0,0.0,0.0
2022-11,7536.372212880498,707.5206529008349,0.0,707.5206529008349,6501.98032233853,6501.98032233853,0.0,0.0,0.0,0.0,0.0,0.0
2022-12,6605.908332875952,-951.719857800636,0.0,0.0,6501.98032233853,7453.700180139165,0.0,0.0,0.0,0.0,0.0,0.0
2023-01,6255.7012070358305,-399.3807781883436,0.0,0.0,7453.700180139165,7853.080958327509,0.0,0.0,0.0,0.0,0.0,0.0
2023-02,0.0,0.0,0.0,0.0,7853.080958327509,7853.080958327509,0.0,0.0,0.0,0.0,0.0,0.0
2023-03,0.0,0.0,0.0,0.0,7853.080958327509,7853.080958327509,0.0,0.0,0.0,0.0,0.0,0.0
2023-04,5604.987027279823,-744.7761567054922,0.0,0.0,7853.080958327509,8597.857115033,0.0,0.0,0.0,0.0,0.0,0.0
2023-05,5573.771206087955,265.0714975775172,0.0,265.0714975775172,8597.857115033,8597.857115033,0.0,0.0,0.0,0.0,0.0,0.0
2023-06,5327.78406347366,-410.08808936226524,0.0,0.0,8597.857115033,9007.945204395266,0.0,0.0,0.0,0.0,0.0,0.0
2023-07,5319.9187581538345,-62.41530055270536,0.0,0.0,9007.945204395266,9070.360504947972,0.0,0.0,0.0,0.0,0.0,0.0
2023-08,5289.600972762706,-5.420815669623607,0.0,0.0,9070.360504947972,9075.781320617596,0.0,0.0,0.0,0.0,0.0,0.0
2023-09,4419.580420667045,-900.8030085452839,0.0,0.0,9075.781320617596,9976.58432916288,0.0,0.0,0.0,0.0,0.0,0.0
2023-10,3979.546406145996,-470.936511478508,0.0,0.0,9976.58432916288,10447.52084064139,0.0,0.0,0.0,0.0,0.0,0.0
2023-11,0.0,0.0,0.0,0.0,10447.52084064139,10447.52084064139,0.0,0.0,0.0,0.0,0.0,0.0
2023-12,3899.6774909827495,-110.93476732433692,0.0,0.0,10447.52084064139,10558.455607965727,0.0,0.0,0.0,0.0,0.0,0.0
2024-01,3767.0799248895873,-106.32062162294369,0.0,0.0,10558.455607965727,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2024-02,0.0,0.0,0.0,0.0,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2024-03,0.0,0.0,0.0,0.0,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2024-04,0.0,0.0,0.0,0.0,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2024-05,0.0,0.0,0.0,0.0,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,0.0,0.0,0.0,0.0,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2024-07,6232.908615025571,2427.5742365416527,0.0,2427.5742365416527,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2024-08,16655.50562216657,2974.612896124442,0.0,2974.612896124442,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2024-09,0.0,0.0,0.0,0.0,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2024-10,9353.913654548141,247.9916426673135,0.0,247.9916426673135,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2024-11,10318.063689420733,942.4826379009569,0.0,942.4826379009569,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2024-12,0.0,0.0,0.0,0.0,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2025-01,0.0,0.0,0.0,0.0,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2025-02,0.0,0.0,0.0,0.0,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,0.0,0.0,0.0,0.0,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2025-04,0.0,0.0,0.0,0.0,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2025-05,0.0,0.0,0.0,0.0,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2025-06,13986.946812156793,3638.4323963828474,0.0,3638.4323963828474,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2025-07,0.0,0.0,0.0,0.0,10664.776229588671,10664.776229588671,0.0,0.0,0.0,0.0,0.0,0.0
2025-08,11917.602119848298,-2121.2813033535576,0.0,0.0,10664.776229588671,12786.057532942228,0.0,0.0,0.0,0.0,0.0,0.0
2025-09,11720.971247877256,-160.8492830727984,0.0,0.0,12786.057532942228,12946.906816015027,0.0,0.0,0.0,0.0,0.0,0.0
2025-10,0.0,0.0,0.0,0.0,12946.906816015027,12946.906816015027,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,12494.472904295102,1441.2646254481617,0.0,1441.2646254481617,12946.906816015027,12946.906816015027,0.0,0.0,0.0,0.0,0.0,0.0
2025-12,763.2288810344892,79.86338252876078,0.0,79.86338252876078,12946.906816015027,12946.906816015027,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,17633.984652651125,4353.730022474138,0.0,4353.730022474138,12946.906816015027,12946.906816015027,0.0,0.0,0.0,0.0,0.0,0.0
2026-02,0.0,0.0,0.0,0.0,12946.906816015027,12946.906816015027,0.0,0.0,0.0,0.0,0.0,0.0
2026-03,0.0,0.0,0.0,0.0,12946.906816015027,12946.906816015027,0.0,0.0,0.0,0.0,0.0,0.0
2026-04,20330.15566036972,2700.5907437117057,0.0,0.0,12946.906816015027,10246.316072303322,0.0,0.0,1.016507783018486,0.0,0.0,1.016507783018486
2026-05,15072.623322127925,-482.89090791684157,0.0,0.0,10246.316072303322,10729.206980220162,0.0,0.0,0.0,1.016507783018486,0.0,1.016507783018486
2026-06,19043.37946935315,-536.4381480774018,0.0,0.0,10729.206980220162,11265.645128297565,0.0,0.0,0.0,1.016507783018486,0.0,1.016507783018486
2026-07,0.0,0.0,0.0,0.0,11265.645128297565,11265.645128297565,0.0,0.0,0.0,1.016507783018486,0.0,1.016507783018486
2026-08,19041.83656957074,-155.28662564174488,0.0,0.0,11265.645128297565,11420.93175393931,0.0,0.0,0.0,1.016507783018486,0.0,1.016507783018486
