date,ticker,source_symbol,open,high,low,close,adj_close,volume,raw_open,raw_high,raw_low,raw_close,adjustment_factor,source_high,source_low,ohlc_repaired,raw_volume,trades,financial_volume,quotation_factor,bdi_code,market_type,isin,distribution_number,specification,issuer_name
2000-01-03,VALE3,VALE3,3.5,3.5591666666666666,3.375,3.5416666666666665,3.5416666666666665,2346000,42.0,42.71,40.5,42.5,0.08333333333333333,42.71,40.5,0,195500,98,8196511.0,1,02,010,BRVALEACNOR0,156,ON  EJ,VALE R DOCE
2000-01-10,VALE3,VALE3,3.75,4.083333333333333,3.75,4.083333333333333,4.083333333333333,2995200,45.0,49.0,45.0,49.0,0.08333333333333333,49.0,45.0,0,249600,100,11703588.0,1,02,010,BRVALEACNOR0,156,ON,VALE R DOCE
2000-01-17,VALE3,VALE3,4.083333333333333,4.166666666666666,3.9166666666666665,3.9166666666666665,3.9166666666666665,1680000,49.0,50.0,47.0,47.0,0.08333333333333333,50.0,47.0,0,140000,65,6791509.0,1,02,010,BRVALEACNOR0,156,ON,VALE R DOCE
2000-01-24,VALE3,VALE3,3.9166666666666665,4.041666666666666,3.9166666666666665,4.0,4.0,450000,47.0,48.5,47.0,48.0,0.08333333333333333,48.5,47.0,0,37500,45,1802896.0,1,02,010,BRVALEACNOR0,156,ON,VALE R DOCE
2000-02-01,VALE3,VALE3,3.9166666666666665,3.9499999999999997,3.625,3.8916666666666666,3.8916666666666666,1610400,47.0,47.4,43.5,46.7,0.08333333333333333,47.4,43.5,0,134200,65,6057968.0,1,02,010,BRVALEACNOR0,156,ON,VALE R DOCE
2000-02-07,VALE3,VALE3,3.9166666666666665,4.366666666666666,3.7908333333333335,3.7908333333333335,3.7908333333333335,2803200,47.0,52.4,45.49,45.49,0.08333333333333333,52.4,45.49,0,233600,96,11792159.0,1,02,010,BRVALEACNOR0,156,ON,VALE R DOCE
2000-02-14,VALE3,VALE3,3.7916666666666665,3.833333333333333,3.583333333333333,3.75,3.75,236400,45.5,46.0,43.0,45.0,0.08333333333333333,46.0,43.0,0,19700,27,896834.0,1,02,010,BRVALEACNOR0,156,ON,VALE R DOCE
2000-02-21,VALE3,VALE3,3.75,3.833333333333333,3.6666666666666665,3.6666666666666665,3.6666666666666665,411600,45.0,46.0,44.0,44.0,0.08333333333333333,46.0,44.0,0,34300,26,1533546.0,1,02,010,BRVALEACNOR0,156,ON,VALE R DOCE
2000-02-28,VALE3,VALE3,3.625,3.625,3.2908333333333335,3.2908333333333335,3.2908333333333335,922800,43.5,43.5,39.49,39.49,0.08333333333333333,43.5,39.49,0,76900,66,3110316.0,1,02,010,BRVALEACNOR0,156,ON,VALE R DOCE
2000-03-08,VALE3,VALE3,3.315,3.315,3.1666666666666665,3.1666666666666665,3.1666666666666665,178800,39.78,39.78,38.0,38.0,0.08333333333333333,39.78,38.0,0,14900,24,580703.0,1,02,010,BRVALEACNOR0,156,ON,VALE R DOCE
2000-03-13,VALE3,VALE3,3.1666666666666665,3.1666666666666665,2.9916666666666663,3.0241666666666664,3.0241666666666664,6144000,38.0,38.0,35.9,36.29,0.08333333333333333,38.0,35.9,0,512000,161,18602591.0,1,02,010,BRVALEACNOR0,156,ON,VALE R DOCE
2000-03-20,VALE3,VALE3,3.0249999999999995,3.208333333333333,2.75,3.208333333333333,3.208333333333333,1300800,36.3,38.5,33.0,38.5,0.08333333333333333,38.5,33.0,0,108400,123,3912031.0,1,02,010,BRVALEACNOR0,156,ON,VALE R DOCE
2000-03-27,VALE3,VALE3,3.25,3.333333333333333,3.125,3.333333333333333,3.333333333333333,1075200,39.0,40.0,37.5,40.0,0.08333333333333333,40.0,37.5,0,89600,87,3477648.0,1,02,010,BRVALEACNOR0,156,ON,VALE R DOCE
2000-04-03,VALE3,VALE3,3.3166666666666664,3.425,3.1666666666666665,3.375,3.375,1458000,39.8,41.1,38.0,40.5,0.08333333333333333,41.1,38.0,0,121500,102,4899252.0,1,02,010,BRVALEACNOR0,156,ON,VALE R DOCE
2000-04-10,VALE3,VALE3,3.35,3.359166666666667,3.0749999999999997,3.083333333333333,3.083333333333333,1203600,40.2,40.31,36.9,37.0,0.08333333333333333,40.31,36.9,0,100300,51,3926360.0,1,02,010,BRVALEACNOR0,156,ON,VALE R DOCE
2000-04-17,VALE3,VALE3,3.083333333333333,3.083333333333333,2.9174999999999995,3.0708333333333333,3.0708333333333333,937200,37.0,37.0,35.01,36.85,0.08333333333333333,37.0,35.01,0,78100,59,2815308.0,1,02,010,BRVALEACNOR0,156,ON,VALE R DOCE
