date,ticker,source_symbol,open,high,low,close,adj_close,volume,raw_open,raw_high,raw_low,raw_close,adjustment_factor,source_high,source_low,ohlc_repaired,raw_volume,trades,financial_volume,quotation_factor,bdi_code,market_type,isin,distribution_number,specification,issuer_name,fractional_raw_volume,fractional_trades,fractional_financial_volume,volume_scope
2017-03-13,RAIL3,RAIL3,8.7,8.83,8.55,8.74,8.74,3027802,8.7,8.83,8.55,8.74,1.0,8.83,8.55,0,3027802,5764,26427800.34,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,3002,107,26262.34,consolidated_010_020
2017-03-14,RAIL3,RAIL3,8.73,8.85,8.36,8.66,8.66,3171420,8.73,8.85,8.36,8.66,1.0,8.85,8.36,0,3171420,6168,27388831.06,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,3120,87,26933.06,consolidated_010_020
2017-03-15,RAIL3,RAIL3,8.65,8.95,8.42,8.95,8.95,5941095,8.65,8.95,8.42,8.95,1.0,8.95,8.42,0,5941095,12250,52057248.94,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,3595,107,31352.94,consolidated_010_020
2017-03-16,RAIL3,RAIL3,9.0,9.06,8.73,8.88,8.88,5721991,9.0,9.06,8.73,8.88,1.0,9.06,8.73,0,5721991,6801,51217288.48,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,2191,79,19577.48,consolidated_010_020
2017-03-17,RAIL3,RAIL3,8.91,9.05,8.7,9.0,9.0,7053139,8.91,9.05,8.7,9.0,1.0,9.05,8.7,0,7053139,11775,63020556.74,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,1939,69,17221.74,consolidated_010_020
2017-03-20,RAIL3,RAIL3,8.91,9.13,8.83,8.91,8.91,13295972,8.91,9.13,8.83,8.91,1.0,9.13,8.83,0,13295972,11011,119774784.44,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,2972,113,26753.44,consolidated_010_020
2017-03-21,RAIL3,RAIL3,8.9,8.96,8.16,8.59,8.59,9495206,8.9,8.96,8.16,8.59,1.0,8.96,8.16,0,9495206,16615,80151689.12,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,3506,119,29729.12,consolidated_010_020
2017-03-22,RAIL3,RAIL3,8.5,8.84,8.41,8.75,8.75,6251386,8.5,8.84,8.41,8.75,1.0,8.84,8.41,0,6251386,10494,54101457.1,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,1986,64,17359.1,consolidated_010_020
2017-03-23,RAIL3,RAIL3,8.65,8.76,8.49,8.7,8.7,5031493,8.65,8.76,8.49,8.7,1.0,8.76,8.49,0,5031493,7737,43587791.14,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,1493,59,13087.14,consolidated_010_020
2017-03-24,RAIL3,RAIL3,8.61,8.79,8.49,8.55,8.55,5340297,8.61,8.79,8.49,8.55,1.0,8.79,8.49,0,5340297,8011,46014210.4,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,1197,56,10433.4,consolidated_010_020
2017-03-27,RAIL3,RAIL3,8.45,8.56,8.28,8.55,8.55,3590218,8.45,8.56,8.28,8.55,1.0,8.56,8.28,0,3590218,8405,30359910.44,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,1718,63,14541.44,consolidated_010_020
2017-03-28,RAIL3,RAIL3,8.55,8.55,8.44,8.55,8.55,2288022,8.55,8.55,8.44,8.55,1.0,8.55,8.44,0,2288022,4008,19505399.22,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,1322,54,11271.22,consolidated_010_020
2017-03-29,RAIL3,RAIL3,8.49,8.57,8.4,8.53,8.53,3917046,8.49,8.57,8.4,8.53,1.0,8.57,8.4,0,3917046,9440,33296565.57,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,1646,66,14051.57,consolidated_010_020
2017-03-30,RAIL3,RAIL3,8.56,8.6,8.44,8.55,8.55,3738766,8.56,8.6,8.44,8.55,1.0,8.6,8.44,0,3738766,6858,31857337.37,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,566,30,4822.37,consolidated_010_020
2017-03-31,RAIL3,RAIL3,8.55,8.59,8.49,8.55,8.55,3190468,8.55,8.59,8.49,8.55,1.0,8.59,8.49,0,3190468,5608,27273856.49,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,1868,65,16022.49,consolidated_010_020
2017-04-03,RAIL3,RAIL3,8.55,8.87,8.5,8.87,8.87,45378204,8.55,8.87,8.5,8.87,1.0,8.87,8.5,0,45378204,8895,393508623.72,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,3504,129,30553.72,consolidated_010_020
2017-04-04,RAIL3,RAIL3,8.88,9.0,8.79,8.96,8.96,7520480,8.88,9.0,8.79,8.96,1.0,9.0,8.79,0,7520480,11259,67120882.95,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,2980,114,26605.95,consolidated_010_020
2017-04-05,RAIL3,RAIL3,9.0,9.04,8.56,8.72,8.72,5941110,9.0,9.04,8.56,8.72,1.0,9.04,8.56,0,5941110,10148,52651288.31,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,4310,146,38000.31,consolidated_010_020
2017-04-06,RAIL3,RAIL3,8.71,8.8,8.46,8.6,8.6,6372415,8.71,8.8,8.46,8.6,1.0,8.8,8.46,0,6372415,12038,55172178.59,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,1515,57,13038.59,consolidated_010_020
2017-04-07,RAIL3,RAIL3,8.61,8.97,8.51,8.75,8.75,5444677,8.61,8.97,8.51,8.75,1.0,8.97,8.51,0,5444677,14768,47663226.42,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,1877,66,16435.42,consolidated_010_020
2017-04-10,RAIL3,RAIL3,8.82,8.91,8.7,8.81,8.81,3023818,8.82,8.91,8.7,8.81,1.0,8.91,8.7,0,3023818,7022,26586269.16,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,1718,65,15164.16,consolidated_010_020
2017-04-11,RAIL3,RAIL3,8.86,8.99,8.7,8.89,8.89,5168457,8.86,8.99,8.7,8.89,1.0,8.99,8.7,0,5168457,11071,45932410.95,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,2357,74,20938.95,consolidated_010_020
2017-04-12,RAIL3,RAIL3,8.83,8.93,8.77,8.85,8.85,7247452,8.83,8.93,8.77,8.85,1.0,8.93,8.77,0,7247452,10297,64181011.72,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,2352,85,20870.72,consolidated_010_020
2017-04-13,RAIL3,RAIL3,8.86,8.87,8.61,8.61,8.61,14433820,8.86,8.87,8.61,8.61,1.0,8.87,8.61,0,14433820,8676,126133047.73,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,2020,67,17596.73,consolidated_010_020
2017-04-17,RAIL3,RAIL3,8.65,8.85,8.56,8.85,8.85,4109315,8.65,8.85,8.56,8.85,1.0,8.85,8.56,0,4109315,8470,36016995.66,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,2715,86,23764.66,consolidated_010_020
2017-04-18,RAIL3,RAIL3,8.73,9.18,8.71,8.94,8.94,7694334,8.73,9.18,8.71,8.94,1.0,9.18,8.71,0,7694334,11840,68949443.23,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,3734,130,33420.23,consolidated_010_020
2017-04-19,RAIL3,RAIL3,9.07,9.13,8.75,8.85,8.85,5685939,9.07,9.13,8.75,8.85,1.0,9.13,8.75,0,5685939,10145,50578033.41,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,2839,89,25220.41,consolidated_010_020
2017-04-20,RAIL3,RAIL3,8.95,8.97,8.63,8.69,8.69,4458973,8.95,8.97,8.63,8.69,1.0,8.97,8.63,0,4458973,5630,39143017.74,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,2173,88,19200.74,consolidated_010_020
2017-04-24,RAIL3,RAIL3,8.87,8.89,8.62,8.62,8.62,5019283,8.87,8.89,8.62,8.62,1.0,8.89,8.62,0,5019283,9465,43832933.96,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,2683,97,23492.96,consolidated_010_020
2017-04-25,RAIL3,RAIL3,8.6,8.68,8.32,8.6,8.6,6702168,8.6,8.68,8.32,8.6,1.0,8.68,8.32,0,6702168,8591,57210832.11,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,2868,187,24484.11,consolidated_010_020
2017-04-26,RAIL3,RAIL3,8.58,8.65,8.41,8.58,8.58,5180720,8.58,8.65,8.41,8.58,1.0,8.65,8.41,0,5180720,8761,44203402.98,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,1920,69,16444.98,consolidated_010_020
2017-04-27,RAIL3,RAIL3,8.61,8.71,8.45,8.68,8.68,3105656,8.61,8.71,8.45,8.68,1.0,8.71,8.45,0,3105656,5947,26728831.98,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,1456,58,12542.98,consolidated_010_020
2017-04-28,RAIL3,RAIL3,8.63,8.78,8.55,8.73,8.73,5478727,8.63,8.78,8.55,8.73,1.0,8.78,8.55,0,5478727,6354,47618009.09,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,2027,75,17644.09,consolidated_010_020
2017-05-02,RAIL3,RAIL3,8.75,9.32,8.75,9.27,9.27,14709666,8.75,9.32,8.75,9.27,1.0,9.32,8.75,0,14709666,22972,134237770.3,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,4766,167,43423.3,consolidated_010_020
2017-05-03,RAIL3,RAIL3,9.25,9.38,9.1,9.38,9.38,5670841,9.25,9.38,9.1,9.38,1.0,9.38,9.1,0,5670841,17160,52502547.87,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,3441,122,31933.87,consolidated_010_020
2017-05-04,RAIL3,RAIL3,9.42,9.5,9.1,9.2,9.2,5184438,9.42,9.5,9.1,9.2,1.0,9.5,9.1,0,5184438,14279,48015186.12,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,2538,99,23494.12,consolidated_010_020
2017-05-05,RAIL3,RAIL3,9.29,9.3,9.05,9.23,9.23,2585342,9.29,9.3,9.05,9.23,1.0,9.3,9.05,0,2585342,6847,23744860.67,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,1942,83,17921.67,consolidated_010_020
2017-05-08,RAIL3,RAIL3,9.2,9.35,9.1,9.28,9.28,4149569,9.2,9.35,9.1,9.28,1.0,9.35,9.1,0,4149569,9699,38414322.59,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,2169,84,20077.59,consolidated_010_020
2017-05-09,RAIL3,RAIL3,9.35,9.74,9.32,9.7,9.7,6993635,9.35,9.74,9.32,9.7,1.0,9.74,9.32,0,6993635,14986,66815753.99,1,02,010,BRRAILACNOR9,100,ON      NM,RUMO S.A.,3235,100,30882.99,consolidated_010_020
