date,ticker,source_symbol,open,high,low,close,adj_close,volume,raw_open,raw_high,raw_low,raw_close,adjustment_factor,source_high,source_low,ohlc_repaired,raw_volume,trades,financial_volume,quotation_factor,bdi_code,market_type,isin,distribution_number,specification,issuer_name,fractional_raw_volume,fractional_trades,fractional_financial_volume,volume_scope
2017-01-02,LREN3,LREN3,15.641008127860111,15.839082029915984,15.579536916877256,15.80493135714773,15.80493135714773,813570,22.9,23.19,22.81,23.14,0.6830134553650704,23.19,22.81,0,555679,2484,12790671.41,1,02,010,BRLRENACNOR1,183,ON      NM,LOJAS RENNER,1079,76,24775.41,consolidated_010_020
2017-01-03,LREN3,LREN3,15.91421351000614,16.39232292876169,15.668328666074716,16.28987091045693,16.28987091045693,3574823,23.3,24.0,22.94,23.85,0.6830134553650704,24.0,22.94,0,2441652,11581,57902046.53,1,02,010,BRLRENACNOR1,183,ON      NM,LOJAS RENNER,1552,65,36984.53,consolidated_010_020
2017-01-04,LREN3,LREN3,16.358172255993434,16.522095485281053,15.975684720988998,16.146438084830265,16.146438084830265,3208906,23.95,24.19,23.39,23.64,0.6830134553650704,24.19,23.39,0,2191726,11381,51881635.72,1,02,010,BRLRENACNOR1,183,ON      NM,LOJAS RENNER,1726,68,40939.72,consolidated_010_020
2017-01-05,LREN3,LREN3,16.21473943036677,16.317191448671533,15.962024451881696,15.99617512464995,15.99617512464995,4308015,23.74,23.89,23.37,23.42,0.6830134553650704,23.89,23.37,0,2942432,13309,69387982.22,1,02,010,BRLRENACNOR1,183,ON      NM,LOJAS RENNER,932,43,21945.22,consolidated_010_020
2017-01-06,LREN3,LREN3,15.99617512464995,15.99617512464995,15.668328666074716,15.811761491701379,15.811761491701379,2570107,23.42,23.42,22.94,23.15,0.6830134553650704,23.42,22.94,0,1755418,7561,40549332.21,1,02,010,BRLRENACNOR1,183,ON      NM,LOJAS RENNER,1518,147,35098.21,consolidated_010_020
2017-01-09,LREN3,LREN3,15.80493135714773,15.900553240898839,15.668328666074716,15.675158800628365,15.675158800628365,2330089,23.14,23.28,22.94,22.95,0.6830134553650704,23.28,22.94,0,1591482,6605,36675853.61,1,02,010,BRLRENACNOR1,183,ON      NM,LOJAS RENNER,1382,42,31893.61,consolidated_010_020
2017-01-10,LREN3,LREN3,15.811761491701379,15.893723106345188,15.518065705894399,15.641008127860111,15.641008127860111,1894513,23.15,23.27,22.72,22.9,0.6830134553650704,23.27,22.72,0,1293978,4626,29644359.72,1,02,010,BRLRENACNOR1,183,ON      NM,LOJAS RENNER,2278,77,52084.72,consolidated_010_020
2017-01-11,LREN3,LREN3,15.716139607950272,15.777610818933127,15.381463014821385,15.647838262413764,15.647838262413764,2668366,23.01,23.1,22.52,22.91,0.6830134553650704,23.1,22.52,0,1822530,6286,41494509.11,1,02,010,BRLRENACNOR1,183,ON      NM,LOJAS RENNER,1130,49,25736.11,consolidated_010_020
2017-01-12,LREN3,LREN3,16.235229834027724,16.959224096714696,16.132777815722964,16.69284884912232,16.69284884912232,8975719,23.77,24.83,23.62,24.44,0.6830134553650704,24.83,23.62,0,6130537,21458,149141153.65,1,02,010,BRLRENACNOR1,183,ON      NM,LOJAS RENNER,2537,106,61649.65,consolidated_010_020
2017-01-13,LREN3,LREN3,16.4879448125128,16.938733693053745,16.30353117956423,16.467454408851847,16.467454408851847,5387948,24.14,24.8,23.87,24.11,0.6830134553650704,24.8,23.87,0,3680041,8882,88988569.39,1,02,010,BRLRENACNOR1,183,ON      NM,LOJAS RENNER,1341,155,32566.39,consolidated_010_020
