date,ticker,source_symbol,open,high,low,close,adj_close,volume,raw_open,raw_high,raw_low,raw_close,adjustment_factor,source_high,source_low,ohlc_repaired,raw_volume,trades,financial_volume,quotation_factor,bdi_code,market_type,isin,distribution_number,specification,issuer_name,fractional_raw_volume,fractional_trades,fractional_financial_volume,volume_scope
2017-01-02,ITUB4,ITUB4,19.68225948808473,19.852897911150336,19.59988231832892,19.72933215651662,19.72933215651662,3528303,33.45,33.74,33.31,33.53,0.5884083553986466,33.74,33.31,0,2076083,6294,69599336.08,1,02,010,BRITUBACNPR1,217,PN  EDJ N1,ITAUUNIBANCO,5983,323,200660.08,consolidated_010_020
2017-01-03,ITUB4,ITUB4,19.9117387466902,20.576640188290668,19.87643424536628,20.564872021182698,20.564872021182698,28584518,33.84,34.97,33.78,34.95,0.5884083553986466,34.97,33.78,0,16819369,32508,584219409.58,1,02,010,BRITUBACNPR1,217,PN  EDJ N1,ITAUUNIBANCO,9369,341,324287.58,consolidated_010_020
2017-01-04,ITUB4,ITUB4,20.4766107678729,20.729626360694315,20.423654015887024,20.653133274492493,20.653133274492493,15444543,34.8,35.23,34.71,35.1,0.5884083553986466,35.23,34.71,0,9087698,23798,318102225.33,1,02,010,BRITUBACNPR1,217,PN  EDJ N1,ITAUUNIBANCO,8198,275,286680.33,consolidated_010_020
2017-01-05,ITUB4,ITUB4,20.64724919093851,21.1709326272433,20.48249485142689,20.935569285083844,20.935569285083844,24926378,35.09,35.98,34.81,35.58,0.5884083553986466,35.98,34.81,0,14666889,33715,521582810.49,1,02,010,BRITUBACNPR1,217,PN  ED  N1,ITAUUNIBANCO,7689,365,272867.49,consolidated_010_020
2017-01-06,ITUB4,ITUB4,20.912032950867896,21.10620770814945,20.717858193586345,21.006178287731682,21.006178287731682,15893318,35.54,35.87,35.21,35.7,0.5884083553986466,35.87,35.21,0,9351761,18571,333229984.59,1,02,010,BRITUBACNPR1,217,PN  ED  N1,ITAUUNIBANCO,6661,223,236900.59,consolidated_010_020
2017-01-09,ITUB4,ITUB4,20.800235363342157,21.182700794351277,20.700205942924384,21.10620770814945,21.10620770814945,18257190,35.35,36.0,35.18,35.87,0.5884083553986466,36.0,35.18,0,10742683,17106,384936332.11,1,02,010,BRITUBACNPR1,217,PN  ED  N1,ITAUUNIBANCO,7583,265,270898.11,consolidated_010_020
2017-01-10,ITUB4,ITUB4,21.24154162989114,21.37687555163283,20.929685201529857,21.035598705501613,21.035598705501613,13326804,36.1,36.33,35.57,35.75,0.5884083553986466,36.33,35.57,0,7841603,21394,281238458.38,1,02,010,BRITUBACNPR1,217,PN  ED  N1,ITAUUNIBANCO,8303,364,298324.38,consolidated_010_020
2017-01-11,ITUB4,ITUB4,21.17681671079729,21.270962047661072,20.859076198882022,21.07678729037952,21.07678729037952,13109737,35.99,36.15,35.45,35.82,0.5884083553986466,36.15,35.45,0,7713879,21925,275609541.19,1,02,010,BRITUBACNPR1,217,PN  ED  N1,ITAUUNIBANCO,7179,252,256918.19,consolidated_010_020
2017-01-12,ITUB4,ITUB4,21.535745807590466,21.682847896440126,21.359223300970868,21.612238893792288,21.612238893792288,24452180,36.6,36.85,36.3,36.73,0.5884083553986466,36.85,36.3,0,14387867,30380,527013516.4,1,02,010,BRITUBACNPR1,217,PN      N1,ITAUUNIBANCO,9267,352,339092.4,consolidated_010_020
2017-01-13,ITUB4,ITUB4,21.535745807590466,21.72403648131803,21.02383053839364,21.1709326272433,21.1709326272433,11851779,36.6,36.92,35.73,35.98,0.5884083553986466,36.92,35.73,0,6973686,19549,252474444.59,1,02,010,BRITUBACNPR1,217,PN      N1,ITAUUNIBANCO,7786,273,282624.59,consolidated_010_020
