date,ticker,source_symbol,open,high,low,close,adj_close,volume,raw_open,raw_high,raw_low,raw_close,adjustment_factor,source_high,source_low,ohlc_repaired
2000-01-03,PETR4,PETR4.SA,1.0871103649789637,1.0871103649789637,1.0130943224825366,1.017720341682434,1.017720341682434,162252800000,5.875,5.875,5.474999904632568,5.5,0.18504006212407892,5.875,5.474999904632568,0
2000-01-10,PETR4,PETR4.SA,1.0386296309397869,1.0386296309397869,0.9853380846863259,0.9992161393165588,0.9992161393165588,109893120000,5.61299991607666,5.61299991607666,5.324999809265137,5.400000095367432,0.18504002253143836,5.61299991607666,5.324999809265137,0
2000-01-17,PETR4,PETR4.SA,0.9877430670359673,0.9923690827167129,0.962207555770874,0.962207555770874,0.962207555770874,117163520000,5.3379998207092285,5.36299991607666,5.199999809265137,5.199999809265137,0.1850399213585458,5.36299991607666,5.199999809265137,0
2000-01-24,PETR4,PETR4.SA,0.9553612071123124,0.9668336457064717,0.9553612071123124,0.959987223148346,0.959987223148346,100577280000,5.163000106811523,5.224999904632568,5.163000106811523,5.188000202178955,0.18503993557000098,5.224999904632568,5.163000106811523,0
2000-01-31,PETR4,PETR4.SA,0.9438890174731444,1.034003496170044,0.9438890174731444,1.034003496170044,1.034003496170044,117360640000,5.10099983215332,5.5879998207092285,5.10099983215332,5.5879998207092285,0.18504000167251405,5.5879998207092285,5.10099983215332,0
2000-02-07,PETR4,PETR4.SA,1.0408500052751462,1.0639800053923716,0.9784915447235107,0.9784915447235107,0.9784915447235107,111610880000,5.625,5.75,5.288000106811523,5.288000106811523,0.18504000093780376,5.75,5.288000106811523,0
2000-02-14,PETR4,PETR4.SA,0.9646138428276807,1.0617598963275212,0.9646138428276807,1.0293779373168945,1.0293779373168945,161126400000,5.2129998207092285,5.73799991607666,5.2129998207092285,5.563000202178955,0.185040068291513,5.73799991607666,5.2129998207092285,0
2000-02-21,PETR4,PETR4.SA,1.0269720605348005,1.084889531135559,1.0223460427743112,1.084889531135559,1.084889531135559,131399680000,5.550000190734863,5.86299991607666,5.525000095367432,5.86299991607666,0.18504000454796765,5.86299991607666,5.525000095367432,0
2000-02-28,PETR4,PETR4.SA,1.0639800026519033,1.1172715425491333,1.0639800026519033,1.1172715425491333,1.1172715425491333,97018880000,5.75,6.038000106811523,5.75,6.038000106811523,0.18504000046120056,6.038000106811523,5.75,0
2000-03-06,PETR4,PETR4.SA,1.1437321126604236,1.184070814650787,1.1437321126604236,1.1496533155441284,1.1496533155441284,44679680000,6.181000232696533,6.39900016784668,6.181000232696533,6.2129998207092285,0.18503997243201156,6.39900016784668,6.181000232696533,0
2000-03-13,PETR4,PETR4.SA,1.0756375838485308,1.0963620622402883,1.0756375838485308,1.084889531135559,1.084889531135559,95383040000,5.813000202178955,5.925000190734863,5.813000202178955,5.86299991607666,0.18504000454796765,5.925000190734863,5.813000202178955,0
2000-03-20,PETR4,PETR4.SA,1.0525072285631585,1.0758222478669945,1.0525072285631585,1.0756372213363647,1.0756372213363647,108316160000,5.688000202178955,5.814000129699707,5.688000202178955,5.813000202178955,0.18503994218564984,5.814000129699707,5.688000202178955,0
2000-03-27,PETR4,PETR4.SA,1.1565003167734256,1.1565003167734256,1.077858259939244,1.0917363166809082,1.0917363166809082,98513920000,6.25,6.25,5.824999809265137,5.900000095367432,0.1850400506837481,6.25,5.824999809265137,0
2000-04-03,PETR4,PETR4.SA,1.0824840580501038,1.1450276374816895,1.0767477922375963,1.1450276374816895,1.1450276374816895,135687680000,5.849999904632568,6.188000202178955,5.818999767303467,6.188000202178955,0.18504001293964012,6.188000202178955,5.818999767303467,0
