date,ticker,source_symbol,dividend,split_ratio
2020-09-21,RADL3,B3_LISTED_COMPANIES,0.0,5.0
2023-05-22,RADL3,ISSUER_RI,0.0,1.04
2025-12-23,RADL3,B3_LISTED_COMPANIES,0.0,1.02
