date,ticker,source_symbol,dividend,split_ratio
2018-11-21,ITUB4,B3_LISTED_COMPANIES,0.0,1.5
2025-03-18,ITUB4,ISSUER_RI,0.0,1.1
2025-12-26,ITUB4,B3_LISTED_COMPANIES,0.0,1.03
