date,ticker,source_symbol,dividend,split_ratio
2017-09-05,MGLU3,ISSUER_RI,0.0,8.0
2019-08-06,MGLU3,ISSUER_RI,0.0,8.0
2020-10-14,MGLU3,B3_LISTED_COMPANIES,0.0,4.0
2024-05-27,MGLU3,B3_LISTED_COMPANIES,0.0,0.1
2025-12-30,MGLU3,B3_LISTED_COMPANIES,0.0,1.05
