date,ticker,source_symbol,dividend,split_ratio
2025-12-26,SBSP3,B3_LISTED_COMPANIES,0.0,1.029646975
2026-03-20,SBSP3,B3_LISTED_COMPANIES,0.0,1.00160980322
2026-04-29,SBSP3,B3_LISTED_COMPANIES,0.0,5.0
