ticker,strategy,family,params,start,end,candles,trades,exposure,total_return,cagr,max_drawdown,sharpe,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return,train_cagr,train_total_return,train_trades,train_max_drawdown,train_ratio,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,max_hold,streak_rsi_period,rank_period,ibs_lower,ibs_upper,range_mult,volume_window,volume_mult,streak_length
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=2;trend_window=200;volume_window=20;volume_mult=0;max_hold=10,2024-04-15,2026-07-17,565,49,0.4,0.3351716564791689,0.13687774110456608,-0.19408639418581375,0.7557956217786793,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.25925255347437304,,,,,0.7,,,,,,,,,200,,,,,,10,2.0,10,,,,,0.25,20,0.0,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=10,2024-04-15,2026-07-17,565,18,0.05132743362831858,0.08686846894174605,0.03766092356657036,-0.0509999022908445,0.8114992661637006,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5075557410117959,,,,,0.7,,,,,,3,10.0,50.0,0,,,,,,,,10,,,0.2,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=20;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=10,2024-04-15,2026-07-17,565,50,0.12743362831858407,0.08032909658058185,0.034885474428800745,-0.16640534556296527,0.3733326723327681,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5140951133729601,,,,,0.7,,,,,,2,20.0,50.0,0,,,,,,,,10,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=5,2024-04-15,2026-07-17,565,30,0.05663716814159292,0.09453940891026225,0.040904822386966355,-0.0759544936586325,0.7404010363638864,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.4998848010432797,,,,,0.7,,,,,,2,5.0,50.0,0,,,,,,,,5,,,0.2,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=20;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=10,2024-04-15,2026-07-17,565,28,0.0920353982300885,0.07741888463181668,0.0336473140263851,-0.14555176195912545,0.41720315171629424,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5170053253217253,,,,,0.7,,,,,,3,20.0,50.0,0,,,,,,,,10,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=200;max_hold=3,2024-04-15,2026-07-17,565,8,0.012389380530973451,0.030159023048743183,0.01327413321925075,-0.021634232978793855,0.4278992725959018,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5642651869047988,,,,,0.7,,,,,,2,5.0,50.0,200,,,,,,,,3,,,0.2,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=200;max_hold=5,2024-04-15,2026-07-17,565,8,0.012389380530973451,0.030159023048743183,0.01327413321925075,-0.021634232978793855,0.4278992725959018,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5642651869047988,,,,,0.7,,,,,,2,5.0,50.0,200,,,,,,,,5,,,0.2,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=200;max_hold=10,2024-04-15,2026-07-17,565,8,0.012389380530973451,0.030159023048743183,0.01327413321925075,-0.021634232978793855,0.4278992725959018,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5642651869047988,,,,,0.7,,,,,,2,5.0,50.0,200,,,,,,,,10,,,0.2,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=20;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=5,2024-04-15,2026-07-17,565,50,0.1415929203539823,0.07576958561396285,0.03294478774205234,-0.2281400689627715,0.3547770380266557,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5186546243395791,,,,,0.7,,,,,,2,20.0,70.0,0,,,,,,,,5,,,0.1,0.8,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=2;lower=20;upper=50;trend_window=0;sma_window=5;max_hold=5,2024-04-15,2026-07-17,565,112,0.26017699115044246,0.05837193179244471,0.025497394973855503,-0.27959735376286055,0.23318430897177322,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5360522781610972,,,,,0.7,,,,,,2,20.0,50.0,0,5,,,,,,,5,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=2;lower=5;upper=50;trend_window=0;sma_window=5;max_hold=5,2024-04-15,2026-07-17,565,38,0.09734513274336283,0.07172607673883746,0.031219898352176756,-0.13994190648438332,0.32757049849620595,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5226981332147045,,,,,0.7,,,,,,2,5.0,50.0,0,5,,,,,,,5,,,,,,,,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=2;trend_window=0;volume_window=20;volume_mult=1;max_hold=5,2024-04-15,2026-07-17,565,79,0.3415929203539823,0.07772619259058855,0.0337781471015548,-0.2431355506969396,0.28084175512253373,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5166980173629534,,,,,0.7,,,,,,,,,0,,,,,,10,2.0,5,,,,,0.25,20,1.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=2;trend_window=0;volume_window=20;volume_mult=1;max_hold=5,2024-04-15,2026-07-17,565,79,0.3415929203539823,0.07772619259058855,0.0337781471015548,-0.2431355506969396,0.28084175512253373,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5166980173629534,,,,,0.7,,,,,,,,,0,,,,,,14,2.0,5,,,,,0.25,20,1.0,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=3,2024-04-15,2026-07-17,565,30,0.047787610619469026,0.08447079811686331,0.03664438214029264,-0.0720604816727638,0.6959652858898442,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5099534118366786,,,,,0.7,,,,,,2,5.0,50.0,0,,,,,,,,3,,,0.2,0.8,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=20;upper=50;trend_window=0;sma_window=5;max_hold=10,2024-04-15,2026-07-17,565,60,0.2,0.06927215252012986,0.030171332271204276,-0.18219163621095735,0.27358791681578526,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5251520574334121,,,,,0.7,,,,,,3,20.0,50.0,0,5,,,,,,,10,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=20;upper=50;trend_window=0;sma_window=5;max_hold=3,2024-04-15,2026-07-17,565,74,0.15575221238938053,0.06824599084884198,0.029732454755875493,-0.19528669354610895,0.2807163344183519,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5261782191047,,,,,0.7,,,,,,3,20.0,50.0,0,5,,,,,,,3,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=10;upper=50;trend_window=0;sma_window=3;max_hold=3,2024-04-15,2026-07-17,565,28,0.047787610619469026,0.08270537325860539,0.03589509496609278,-0.0809048662450147,0.5740419933784846,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5117188366949366,,,,,0.7,,,,,,3,10.0,50.0,0,3,,,,,,,3,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=10;upper=70;trend_window=0;sma_window=3;max_hold=3,2024-04-15,2026-07-17,565,28,0.047787610619469026,0.08270537325860539,0.03589509496609278,-0.0809048662450147,0.5740419933784846,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5117188366949366,,,,,0.7,,,,,,3,10.0,70.0,0,3,,,,,,,3,,,,,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=10;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=10,2024-04-15,2026-07-17,565,26,0.06371681415929203,0.06594012953134598,0.028745408242763837,-0.12421307243602342,0.3951824499159365,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.528484080422196,,,,,0.7,,,,,,2,10.0,50.0,0,,,,,,,,10,,,0.1,0.8,,,,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=3;trend_window=0;volume_window=20;volume_mult=1;max_hold=5,2024-04-15,2026-07-17,565,79,0.34513274336283184,0.0720115694021295,0.031341803110597866,-0.24727548657581022,0.2659472883684515,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5224126405514125,,,,,0.7,,,,,,,,,0,,,,,,14,3.0,5,,,,,0.25,20,1.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=1.5;trend_window=0;volume_window=0;volume_mult=0;max_hold=5,2024-04-15,2026-07-17,565,69,0.2902654867256637,0.06490539049927513,0.02830209204162104,-0.2536255639813867,0.25431074081011495,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5295188194542668,,,,,0.7,,,,,,,,,0,,,,,,14,1.5,5,,,,,1.0,0,0.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=1.5;trend_window=0;volume_window=0;volume_mult=1;max_hold=5,2024-04-15,2026-07-17,565,69,0.2902654867256637,0.06490539049927513,0.02830209204162104,-0.2536255639813867,0.25431074081011495,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5295188194542668,,,,,0.7,,,,,,,,,0,,,,,,14,1.5,5,,,,,1.0,0,1.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=1.5;trend_window=0;volume_window=20;volume_mult=0;max_hold=5,2024-04-15,2026-07-17,565,69,0.2902654867256637,0.06490539049927513,0.02830209204162104,-0.2536255639813867,0.25431074081011495,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5295188194542668,,,,,0.7,,,,,,,,,0,,,,,,14,1.5,5,,,,,1.0,20,0.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=1.5;trend_window=200;volume_window=0;volume_mult=0;max_hold=10,2024-04-15,2026-07-17,565,53,0.3769911504424779,0.21651142101517196,0.09087461143160813,-0.1801124745905135,0.5609008770223917,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.37791278893837,,,,,0.7,,,,,,,,,200,,,,,,14,1.5,10,,,,,0.25,0,0.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=1.5;trend_window=200;volume_window=0;volume_mult=1;max_hold=10,2024-04-15,2026-07-17,565,53,0.3769911504424779,0.21651142101517196,0.09087461143160813,-0.1801124745905135,0.5609008770223917,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.37791278893837,,,,,0.7,,,,,,,,,200,,,,,,14,1.5,10,,,,,0.25,0,1.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=1.5;trend_window=200;volume_window=20;volume_mult=0;max_hold=10,2024-04-15,2026-07-17,565,53,0.3769911504424779,0.21651142101517196,0.09087461143160813,-0.1801124745905135,0.5609008770223917,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.37791278893837,,,,,0.7,,,,,,,,,200,,,,,,14,1.5,10,,,,,0.25,20,0.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=3;trend_window=0;volume_window=20;volume_mult=1;max_hold=5,2024-04-15,2026-07-17,565,79,0.34690265486725663,0.07008245109325117,0.030517722129818514,-0.248694088578284,0.26122234580834913,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5243417588602908,,,,,0.7,,,,,,,,,0,,,,,,10,3.0,5,,,,,0.25,20,1.0,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=10;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=10,2024-04-15,2026-07-17,565,26,0.08495575221238938,0.06337288374430017,0.02764507537630534,-0.14555176195912545,0.3582797428710266,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5310513262092418,,,,,0.7,,,,,,2,10.0,70.0,0,,,,,,,,10,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=5,2024-04-15,2026-07-17,565,18,0.049557522123893805,0.06187258984835897,0.027001358658098384,-0.0509999022908445,0.6014331147456177,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.532551620105183,,,,,0.7,,,,,,3,10.0,50.0,0,,,,,,,,5,,,0.2,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=70;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=5,2024-04-15,2026-07-17,565,18,0.049557522123893805,0.06187258984835897,0.027001358658098384,-0.0509999022908445,0.6014331147456177,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.532551620105183,,,,,0.7,,,,,,3,10.0,70.0,0,,,,,,,,5,,,0.2,0.8,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=10;upper=50;trend_window=0;sma_window=3;max_hold=5,2024-04-15,2026-07-17,565,26,0.049557522123893805,0.07698805380891671,0.03346385746228653,-0.0851718197966782,0.5392806291352419,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5174361561446252,,,,,0.7,,,,,,3,10.0,50.0,0,3,,,,,,,5,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=10;upper=70;trend_window=0;sma_window=3;max_hold=5,2024-04-15,2026-07-17,565,26,0.049557522123893805,0.07698805380891671,0.03346385746228653,-0.0851718197966782,0.5392806291352419,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5174361561446252,,,,,0.7,,,,,,3,10.0,70.0,0,3,,,,,,,5,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=10;upper=50;trend_window=0;sma_window=3;max_hold=10,2024-04-15,2026-07-17,565,24,0.05132743362831858,0.07635457792220635,0.033194036342604205,-0.08574840330343658,0.531377661946063,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5180696320313356,,,,,0.7,,,,,,3,10.0,50.0,0,3,,,,,,,10,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=10;upper=70;trend_window=0;sma_window=3;max_hold=10,2024-04-15,2026-07-17,565,24,0.05132743362831858,0.07635457792220635,0.033194036342604205,-0.08574840330343658,0.531377661946063,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5180696320313356,,,,,0.7,,,,,,3,10.0,70.0,0,3,,,,,,,10,,,,,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=10,2024-04-15,2026-07-17,565,12,0.03893805309734513,0.0605246253340086,0.026422568887511044,-0.0509999022908445,0.6435039894232014,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5338995846195334,,,,,0.7,,,,,,3,10.0,70.0,0,,,,,,,,10,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=20;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=3,2024-04-15,2026-07-17,565,54,0.09734513274336283,0.05866559522518355,0.02562366579369213,-0.188712388066821,0.3087019824173623,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5357586147283584,,,,,0.7,,,,,,2,20.0,50.0,0,,,,,,,,3,,,0.1,0.8,,,,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=1.5;trend_window=0;volume_window=0;volume_mult=0;max_hold=10,2024-04-15,2026-07-17,565,89,0.6371681415929203,0.018692259559649926,0.008252973698827937,-0.31140377273609354,0.15159172427254278,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.575731950393892,,,,,0.7,,,,,,,,,0,,,,,,14,1.5,10,,,,,0.5,0,0.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=1.5;trend_window=0;volume_window=0;volume_mult=1;max_hold=10,2024-04-15,2026-07-17,565,89,0.6371681415929203,0.018692259559649926,0.008252973698827937,-0.31140377273609354,0.15159172427254278,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.575731950393892,,,,,0.7,,,,,,,,,0,,,,,,14,1.5,10,,,,,0.5,0,1.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=1.5;trend_window=0;volume_window=20;volume_mult=0;max_hold=10,2024-04-15,2026-07-17,565,87,0.6194690265486725,0.020967154623835027,0.009251613288342675,-0.31118665535889756,0.15554972082288956,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5734570553297069,,,,,0.7,,,,,,,,,0,,,,,,14,1.5,10,,,,,0.5,20,0.0,
LOGG3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=14;atr_mult=3;volume_window=0;volume_mult=0,2024-04-15,2026-07-17,565,30,0.6902654867256637,0.03468385171020372,0.015246944768518844,-0.34435873548813534,0.18500251209974608,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5597403582433382,,,,,0.7,,,,5,,,,,,,,,,,14,3.0,,,,,,,0,0.0,
LOGG3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=14;atr_mult=3;volume_window=0;volume_mult=1,2024-04-15,2026-07-17,565,30,0.6902654867256637,0.03468385171020372,0.015246944768518844,-0.34435873548813534,0.18500251209974608,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5597403582433382,,,,,0.7,,,,5,,,,,,,,,,,14,3.0,,,,,,,0,1.0,
LOGG3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=14;atr_mult=3;volume_window=20;volume_mult=0,2024-04-15,2026-07-17,565,30,0.6300884955752213,0.029869552925545495,0.013147761247422673,-0.34442712995160985,0.17512152226405617,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5645546570279965,,,,,0.7,,,,5,,,,,,,,,,,14,3.0,,,,,,,20,0.0,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=10,2024-04-15,2026-07-17,565,18,0.05309734513274336,0.05253196486341705,0.022982239384561787,-0.10898074922096168,0.40028727048612744,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5418922450901249,,,,,0.7,,,,,,2,5.0,70.0,0,,,,,,,,10,,,0.1,0.8,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=2;lower=5;upper=50;trend_window=200;sma_window=5;max_hold=5,2024-04-15,2026-07-17,565,16,0.04247787610619469,0.04603236369844077,0.020173849034454072,-0.05435724660658381,0.3838029182965322,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5483918462551012,,,,,0.7,,,,,,2,5.0,50.0,200,5,,,,,,,5,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=2;lower=5;upper=50;trend_window=200;sma_window=5;max_hold=10,2024-04-15,2026-07-17,565,14,0.04424778761061947,0.045471053210739854,0.019930859575320925,-0.05729744531802594,0.37619626417421753,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5489531567428021,,,,,0.7,,,,,,2,5.0,50.0,200,5,,,,,,,10,,,,,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=3,2024-04-15,2026-07-17,565,18,0.03716814159292035,0.05005436231996674,0.021912841345898215,-0.04717688560533906,0.5171862255435454,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5443698476335752,,,,,0.7,,,,,,3,10.0,50.0,0,,,,,,,,3,,,0.2,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=70;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=3,2024-04-15,2026-07-17,565,18,0.03716814159292035,0.05005436231996674,0.021912841345898215,-0.04717688560533906,0.5171862255435454,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5443698476335752,,,,,0.7,,,,,,3,10.0,70.0,0,,,,,,,,3,,,0.2,0.8,,,,
LOGG3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=10;atr_mult=3;volume_window=0;volume_mult=0,2024-04-15,2026-07-17,565,30,0.7026548672566372,0.030067410531871896,0.013234140712159004,-0.3470996984055733,0.17725377566367317,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.56435679942167,,,,,0.7,,,,5,,,,,,,,,,,10,3.0,,,,,,,0,0.0,
LOGG3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=10;atr_mult=3;volume_window=0;volume_mult=1,2024-04-15,2026-07-17,565,30,0.7026548672566372,0.030067410531871896,0.013234140712159004,-0.3470996984055733,0.17725377566367317,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.56435679942167,,,,,0.7,,,,5,,,,,,,,,,,10,3.0,,,,,,,0,1.0,
LOGG3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=10;atr_mult=3;volume_window=20;volume_mult=0,2024-04-15,2026-07-17,565,30,0.6424778761061947,0.02592375392455115,0.011423197187179879,-0.3471125178585647,0.16838874754056216,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5685004560289908,,,,,0.7,,,,5,,,,,,,,,,,10,3.0,,,,,,,20,0.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=3;trend_window=50;volume_window=0;volume_mult=0;max_hold=20,2024-04-15,2026-07-17,565,37,0.6017699115044248,-0.018001940995665433,-0.008029693152192374,-0.3484363817803341,0.08816780800366954,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.6124261509492074,,,,,0.7,,,,,,,,,50,,,,,,14,3.0,20,,,,,0.25,0,0.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=3;trend_window=50;volume_window=0;volume_mult=1;max_hold=20,2024-04-15,2026-07-17,565,37,0.6017699115044248,-0.018001940995665433,-0.008029693152192374,-0.3484363817803341,0.08816780800366954,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.6124261509492074,,,,,0.7,,,,,,,,,50,,,,,,14,3.0,20,,,,,0.25,0,1.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=3;trend_window=50;volume_window=20;volume_mult=0;max_hold=20,2024-04-15,2026-07-17,565,37,0.6017699115044248,-0.018001940995665433,-0.008029693152192374,-0.3484363817803341,0.08816780800366954,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.6124261509492074,,,,,0.7,,,,,,,,,50,,,,,,14,3.0,20,,,,,0.25,20,0.0,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=2;lower=10;upper=50;trend_window=0;sma_window=5;max_hold=3,2024-04-15,2026-07-17,565,68,0.13628318584070798,0.04772845931838132,0.020907642894654188,-0.20265293757745173,0.21838471323094527,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5466957506351606,,,,,0.7,,,,,,2,10.0,50.0,0,5,,,,,,,3,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=20;upper=70;trend_window=0;sma_window=5;max_hold=10,2024-04-15,2026-07-17,565,58,0.20707964601769913,0.04723243273735833,0.02069311180265143,-0.18219163621095735,0.21159990307158355,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5471917772161836,,,,,0.7,,,,,,3,20.0,70.0,0,5,,,,,,,10,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=20;upper=70;trend_window=0;sma_window=5;max_hold=3,2024-04-15,2026-07-17,565,74,0.16106194690265488,0.04675336039634237,0.020485859746446344,-0.19528669354610895,0.21529581821133464,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5476708495571996,,,,,0.7,,,,,,3,20.0,70.0,0,5,,,,,,,3,,,,,,,,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=3;trend_window=200;volume_window=0;volume_mult=0;max_hold=20,2024-04-15,2026-07-17,565,21,0.3433628318584071,0.1747744463176346,0.07410323397535024,-0.15618815387874807,0.49481803625840437,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.41964976363590734,,,,,0.7,,,,,,,,,200,,,,,,10,3.0,20,,,,,1.0,0,0.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=3;trend_window=200;volume_window=0;volume_mult=1;max_hold=20,2024-04-15,2026-07-17,565,21,0.3433628318584071,0.1747744463176346,0.07410323397535024,-0.15618815387874807,0.49481803625840437,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.41964976363590734,,,,,0.7,,,,,,,,,200,,,,,,10,3.0,20,,,,,1.0,0,1.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=3;trend_window=200;volume_window=20;volume_mult=0;max_hold=20,2024-04-15,2026-07-17,565,21,0.3433628318584071,0.1747744463176346,0.07410323397535024,-0.15618815387874807,0.49481803625840437,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.41964976363590734,,,,,0.7,,,,,,,,,200,,,,,,10,3.0,20,,,,,1.0,20,0.0,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=2;lower=5;upper=50;trend_window=200;sma_window=5;max_hold=3,2024-04-15,2026-07-17,565,16,0.035398230088495575,0.03959531496165236,0.017382904365582208,-0.052373930166336846,0.3911306108642554,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5548288949918896,,,,,0.7,,,,,,2,5.0,50.0,200,5,,,,,,,3,,,,,,,,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=3;trend_window=200;volume_window=0;volume_mult=0;max_hold=10,2024-04-15,2026-07-17,565,31,0.2672566371681416,0.15228535117664554,0.0649287222829904,-0.1005348061759106,0.47881139217569424,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.4421388587768964,,,,,0.7,,,,,,,,,200,,,,,,10,3.0,10,,,,,1.0,0,0.0,
