date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price,strategy_dividend_cash,benchmark_dividend_cash,strategy_split_ratio,benchmark_split_ratio
2018-12-21,10000.0,10909.570032000001,0,1,,BUY,0.0,16.008,0.0,0.0,1.0,1.0
2018-12-26,10000.0,11096.469556688722,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27,10000.0,11439.120269655641,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-28,10000.0,11233.530317186769,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-02,10000.0,10504.620269655641,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-03,10000.0,10348.870269655641,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-04,10000.0,10031.140127062257,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-07,10000.0,9738.32996070331,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-08,10000.0,9894.07996070331,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-09,10000.0,10124.589889406618,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-10,10000.0,10903.339889406618,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-11,10000.0,12217.870269655641,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-14,10000.0,12716.269794344362,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-15,10000.0,12404.769794344362,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-16,10000.0,11968.67050731128,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-17,10000.0,11345.67050731128,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-18,10000.0,11794.23007953113,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-21,10000.0,12186.719556688722,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-22,10000.0,11943.749936937746,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-23,10000.0,11968.67050731128,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-24,10000.0,11719.469556688722,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-28,10000.0,11750.620269655641,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-29,10000.0,11669.62960421985,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-30,10000.0,12093.269794344362,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-31,10000.0,11999.820032000001,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-01,10000.0,12342.469556688722,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-04,10000.0,12498.219556688722,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-05,10000.0,12404.769794344362,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-06,10000.0,11999.820032000001,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-07,10000.0,11470.269794344362,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-08,10000.0,11252.219556688722,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-11,10000.0,11333.210222124513,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-12,10000.0,11314.519794344362,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-13,10000.0,11407.969556688722,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-14,10000.0,11426.659984468874,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-15,10000.0,11239.760459780153,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-18,10000.0,8155.9099844688735,0,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-19,9918.661012900604,10959.409984468874,1,1,BUY,,17.68884030532837,0.0,0.0,0.0,1.0,1.0
2019-02-20,9867.900926841034,10903.339889406618,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-21,9862.260797751678,10897.109746813234,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-22,9873.54105593039,10909.570032000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-25,9788.941271079315,10816.120269655641,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-26,9760.740625632538,10784.969556688722,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-27,9817.140840781463,10847.269794344362,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-28,9856.620668662323,10890.87960421985,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-01,9963.780969870819,11009.249936937746,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-06,9828.421098960174,10859.73007953113,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-07,9721.260797751678,10741.359746813234,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-08,9676.140840781463,10691.519794344362,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-11,9647.941271079315,10660.370269655641,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-12,9738.181185019745,10760.050174593385,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-13,9817.140840781463,10847.269794344362,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-14,9783.30114198996,10809.890127062257,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-15,9873.54105593039,10909.570032000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-18,10104.780969870819,11164.999936937746,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-19,10206.30114198996,11277.140127062257,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-20,10155.54105593039,11221.070032000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-21,10042.740625632538,11096.469556688722,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-22,9647.941271079315,10660.370269655641,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-25,9597.181185019745,10604.300174593385,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-26,9676.140840781463,10691.519794344362,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-27,9450.54105593039,10442.320032000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-28,9817.140840781463,10847.269794344362,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-03-29,9580.260797751678,10585.609746813234,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-01,9591.54105593039,10598.070032000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-02,9726.900926841034,10747.589889406618,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-03,9822.780969870819,10853.499936937746,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-04,10127.34148622824,11189.92050731128,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-05,10251.421098960174,11326.98007953113,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-08,10313.461443198456,11395.510459780153,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-09,10262.701357138885,11339.440364717897,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-10,10099.140840781463,11158.769794344362,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-11,10166.8213141091,11233.530317186769,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-12,9788.941271079315,10816.120269655641,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-15,9788.941271079315,10816.120269655641,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-16,9670.500711692108,10685.289651750978,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-17,9805.860582602752,10834.809509157594,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-18,9721.260797751678,10741.359746813234,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-22,9794.58140016867,10822.350412249025,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-23,9913.020883811248,10953.17984187549,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-24,9901.740625632538,10940.719556688722,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-25,9929.941271079315,10971.870269655641,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-26,9890.461443198456,10928.260459780153,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-29,9952.500711692108,10996.789651750978,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-04-30,9896.101572287811,10934.490602373537,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-02,9884.8213141091,10922.030317186769,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-03,9659.221529258026,10672.830554842409,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-06,9811.500711692108,10841.039651750978,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-07,10042.740625632538,11096.469556688722,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-08,10099.140840781463,11158.769794344362,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-09,10336.020883811248,11420.42984187549,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-10,10324.740625632538,11407.969556688722,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-13,10155.54105593039,11221.070032000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-14,10155.54105593039,11221.070032000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-15,9873.54105593039,10909.570032000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-16,9980.701357138885,11027.940364717897,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-17,9986.34148622824,11034.17050731128,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-20,10014.54105593039,11065.320032000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-21,10014.54105593039,11065.320032000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-22,10099.140840781463,11158.769794344362,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-23,10155.54105593039,11221.070032000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-24,10014.54105593039,11065.320032000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-27,10104.780969870819,11164.999936937746,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-28,10319.101572287811,11401.740602373537,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-29,10290.900926841034,11370.589889406618,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-30,10352.941271079315,11439.120269655641,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-31,10713.900926841034,11837.839889406618,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-06-03,10742.087868781464,11868.975465344362,1,1,,,0.0,0.0,78.94702799999999,87.205671,1.0,1.0
2019-06-04,10742.087868781464,11868.975465344362,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-06-05,10527.7683421091,11632.235988186769,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-06-06,10493.927567572968,11594.855132626466,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-06-07,10685.687653632538,11806.675227688722,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-06-10,10685.687653632538,11806.675227688722,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
