strategy,signal_mode,lookback,skip,top_n,trend_window,vol_window,rebalance,score,weighting,absolute_momentum,max_weight,target_vol,full_start,full_end,full_candles,full_trades,full_exposure,full_avg_positions,full_total_return,full_cagr,full_max_drawdown,full_volatility,full_sharpe,full_turnover,train_end,train_total_return,train_cagr,train_max_drawdown,train_sharpe,test_start,test_total_return,test_cagr,test_max_drawdown,test_sharpe,test_trades,test_exposure
top1_risk_adjusted_lb252_skip0_trend200_vol63_equal_weekly_abs_cap1_adjusted,adjusted,252,0,1,200,63,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,376,0.8516961873311318,0.8516961873311318,0.5279990403524937,0.016105520583599597,-0.7104606664982804,0.3149304407286255,0.20906254284590442,363.96806521875436,2018-07-02,0.16848608476303606,0.008454891015083454,-0.6980240382884881,0.1825187569829413,2018-07-03,0.25408731383642347,0.0285664721300658,-0.5178314838819722,0.2513098445519485,132,0.9644644644644644
top1_risk_adjusted_lb21_skip0_trend200_vol63_equal_weekly_abs_cap1_adjusted,adjusted,21,0,1,200,63,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,834,0.8026118282797958,0.8026118282797958,2.087005179743191,0.043394559544924105,-0.8623763680366604,0.32477025079496274,0.29308502273714643,826.6007559755074,2018-07-02,1.5049111135319522,0.05090418816212905,-0.8623763680366604,0.3154414476374665,2018-07-03,0.23276883672410142,0.026374931116154077,-0.6868507844830508,0.24151292738872518,306,0.9084084084084084
top1_voltarget_lb126_trend200_vol63_target0.2_monthly_adjusted,adjusted,126,0,1,200,63,monthly,momentum,inv_vol,True,1.0,0.2,2000-01-03,2026-07-17,6662,364,0.8953767637346143,0.8953767637346143,7.579667032135921,0.08437252583325305,-0.40387186361794625,0.1972275891299315,0.5094231709096834,115.8170634097846,2018-07-02,5.7666167454687995,0.10891707362671621,-0.40387186361794625,0.6270233469610158,2018-07-03,0.19547604774742489,0.02246015277482072,-0.36191028349984655,0.2114496401679161,118,0.96996996996997
top1_momentum_lb252_skip0_trend0_vol21_equal_monthly_abs_cap1_adjusted,adjusted,252,0,1,0,21,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,167,0.8893725607925548,0.8893725607925548,2.8839394737561417,0.05246377526139989,-0.6735207461399393,0.3520862186937759,0.32135880010529233,156.9854006884369,2018-07-02,1.9845186476728416,0.06090612282583696,-0.6735207461399393,0.34347804372599144,2018-07-03,0.18486666027603205,0.021326908660393995,-0.6013467634787294,0.2448787771767779,72,0.98998998998999
top1_momentum_lb252_skip0_trend0_vol63_equal_monthly_abs_cap1_adjusted,adjusted,252,0,1,0,63,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,167,0.8893725607925548,0.8893725607925548,2.8839394737561417,0.05246377526139989,-0.6735207461399393,0.3520862186937759,0.32135880010529233,156.9854006884369,2018-07-02,1.9845186476728416,0.06090612282583696,-0.6735207461399393,0.34347804372599144,2018-07-03,0.18486666027603205,0.021326908660393995,-0.6013467634787294,0.2448787771767779,72,0.98998998998999
top1_risk_adjusted_lb252_skip0_trend200_vol21_equal_weekly_abs_cap1_adjusted,adjusted,252,0,1,200,21,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,419,0.8516961873311318,0.8516961873311318,2.3270445230819052,0.04634319649572993,-0.6434545072581781,0.3175337433330494,0.30187295900702915,404.0279547905067,2018-07-02,1.7331782218226404,0.05587157475751248,-0.6434545072581781,0.3299573654636343,2018-07-03,0.1682248253634,0.019531280003997065,-0.508453906492615,0.22585856341029817,161,0.9644644644644644
top3_momentum_lb63_skip0_trend200_vol21_inv_vol_monthly_abs_cap1_adjusted,adjusted,63,0,3,200,21,monthly,momentum,inv_vol,True,1.0,0.0,2000-01-03,2026-07-17,6662,797,0.8679075352746923,1.9666766736715702,28.472636640549194,0.13599419701819704,-0.6151664710497908,0.27847227036481503,0.5968005497966035,216.62851525523712,2018-07-02,22.22244314800429,0.18537588110297265,-0.6151664710497908,0.7385982231125139,2018-07-03,0.1569619022523212,0.018303276166667715,-0.5780934792194987,0.20149222169951583,296,0.9384384384384384
top3_momentum_lb126_skip0_trend200_vol21_equal_weekly_abs_cap1_adjusted,adjusted,126,0,3,200,21,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,3008,0.9024317021915341,2.129690783548484,7.869246410295126,0.08572988916183677,-0.7695686446388424,0.27960624279711543,0.43434598961996773,372.2745279240992,2018-07-02,6.606437344376116,0.11595428772909089,-0.7695686446388424,0.5266472533947445,2018-07-03,0.1443016825272505,0.016910365161025176,-0.4637711297145308,0.1969270992267312,941,0.9769769769769769
top3_momentum_lb126_skip0_trend200_vol63_equal_weekly_abs_cap1_adjusted,adjusted,126,0,3,200,63,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,3019,0.9024317021915341,2.1394476133293305,7.8112542966301,0.08546150872091096,-0.769512708904331,0.27867221393378594,0.43397584709321074,370.10966775603214,2018-07-02,6.560632248986052,0.11558988318179475,-0.769512708904331,0.5266082867922977,2018-07-03,0.1443016825272505,0.016910365161025176,-0.4637711297145308,0.1969270992267312,941,0.9769769769769769
top2_voltarget_lb126_trend200_vol63_target0.2_monthly_adjusted,adjusted,126,0,2,200,63,monthly,momentum,inv_vol,True,1.0,0.2,2000-01-03,2026-07-17,6662,631,0.8953767637346143,1.6151305914139897,12.911618121255911,0.10430492765680532,-0.46462573250299644,0.21443806249393155,0.5700897332524905,121.9099439210587,2018-07-02,10.440728148857017,0.14085830981896796,-0.4062710308307719,0.723150827144299,2018-07-03,0.12273559826593883,0.014506230977820112,-0.4638960077997496,0.17490309467583492,214,0.96996996996997
top3_momentum_lb126_skip0_trend200_vol63_equal_monthly_abs_cap1_adjusted,adjusted,126,0,3,200,63,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,780,0.8953767637346143,2.148303812668868,19.993494041332443,0.12156310697303518,-0.5789541499868773,0.2777117647072043,0.552044992604354,138.68866087386314,2018-07-02,16.421587849483764,0.1670969322479534,-0.523137360005559,0.6901066797970896,2018-07-03,0.11220955941256094,0.013318096053707817,-0.5767070795064362,0.1847513028344974,245,0.96996996996997
top3_momentum_lb126_skip0_trend200_vol21_equal_monthly_abs_cap1_adjusted,adjusted,126,0,3,200,21,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,781,0.8953767637346143,2.1418492945061542,18.608402157328747,0.11868191016729579,-0.5789521056086209,0.2779400653143866,0.5425724933486068,140.2757966430835,2018-07-02,15.270040374436363,0.16278940374969575,-0.5230356063405079,0.676496973850893,2018-07-03,0.11220955941256094,0.013318096053707817,-0.5767070795064362,0.1847513028344974,245,0.96996996996997
top2_momentum_lb126_skip0_trend200_vol21_inv_vol_monthly_abs_cap1_adjusted,adjusted,126,0,2,200,21,monthly,momentum,inv_vol,True,1.0,0.0,2000-01-03,2026-07-17,6662,611,0.8953767637346143,1.6151305914139897,30.838106579630832,0.13930407001172163,-0.6063232037943225,0.29235245451426506,0.5921865181876634,173.48200207486371,2018-07-02,26.756459605618357,0.19686239837844477,-0.552514660374034,0.7503265074440136,2018-07-03,0.04811261428105862,0.005862991046701627,-0.6057586365096193,0.1603874729827041,213,0.96996996996997
top3_momentum_lb63_skip0_trend200_vol63_inv_vol_monthly_abs_cap1_adjusted,adjusted,63,0,3,200,63,monthly,momentum,inv_vol,True,1.0,0.0,2000-01-03,2026-07-17,6662,794,0.8710597418192735,1.9795857099969978,25.059299780947356,0.13073692784216928,-0.6113461979975807,0.27713553438516075,0.5816838094226582,204.90337453753125,2018-07-02,21.87935064382265,0.1844222561084783,-0.6113461979975807,0.7394573559670287,2018-07-03,0.036576218928891846,0.00447898696757143,-0.5753637967973844,0.14961917158717142,290,0.9384384384384384
top1_risk_adjusted_lb126_skip0_trend200_vol21_equal_monthly_abs_cap1_adjusted,adjusted,126,0,1,200,21,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,221,0.8953767637346143,0.8953767637346143,25.667038048301013,0.1317197281160769,-0.6291664433114343,0.33889753585250953,0.5341586821201713,208.8098248992417,2018-07-02,22.540313056517693,0.18624758019792398,-0.5599219708217708,0.6645625531798717,2018-07-03,0.03330749656591303,0.004084391442950253,-0.626146223720968,0.17267692193144446,81,0.96996996996997
top1_risk_adjusted_lb126_skip21_trend200_vol63_equal_monthly_abs_cap1_adjusted,adjusted,126,21,1,200,63,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,174,0.8803662563794656,0.8803662563794656,12.649378556533508,0.10351323520290134,-0.5990657229523332,0.33237141740264203,0.4625255626096275,166.59340049234325,2018-07-02,11.161373077133936,0.1446327250727346,-0.5716727864870252,0.5680237013508123,2018-07-03,0.021101006121402976,0.0026011135286880815,-0.5984870732562936,0.16755760914355192,76,0.96996996996997
top2_momentum_lb126_skip0_trend200_vol63_inv_vol_monthly_abs_cap1_adjusted,adjusted,126,0,2,200,63,monthly,momentum,inv_vol,True,1.0,0.0,2000-01-03,2026-07-17,6662,609,0.8953767637346143,1.6151305914139897,24.056318203714348,0.12906567433887273,-0.60564287594489,0.2917322501464196,0.5620720753554127,155.64972508376516,2018-07-02,21.484524529447743,0.18330795196914162,-0.5527132677124097,0.7132615504999384,2018-07-03,0.020534307755876835,0.002531874469624995,-0.6056031436689475,0.14800756399031126,204,0.96996996996997
top1_momentum_lb252_skip21_trend0_vol21_equal_monthly_abs_cap1_adjusted,adjusted,252,21,1,0,21,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,156,0.8832182527769439,0.8832182527769439,0.8018277455524643,0.02243742700602347,-0.6944086807970709,0.3465541037963277,0.237780086716881,144.5078708029142,2018-07-02,0.6246359426047583,0.02658710102571038,-0.6920495911061104,0.24575712261338128,2018-07-03,0.008358911605139685,0.001036095935478265,-0.6944673728033335,0.19007724209252744,66,0.98998998998999
top1_momentum_lb252_skip21_trend0_vol63_equal_monthly_abs_cap1_adjusted,adjusted,252,21,1,0,63,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,152,0.8832182527769439,0.8832182527769439,0.12753260757804208,0.004533727906241847,-0.6941137612992937,0.3461377775154665,0.18679489413290468,144.44926108980843,2018-07-02,0.016269650477310105,0.0008730184212457637,-0.6916654409334495,0.1698177988462072,2018-07-03,0.008358911605139685,0.001036095935478265,-0.6944673728033335,0.19007724209252744,66,0.98998998998999
top1_risk_adjusted_lb252_skip0_trend0_vol63_equal_weekly_abs_cap1_adjusted,adjusted,252,0,1,0,63,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,338,0.8904232963074152,0.8904232963074152,-0.3087137954582251,-0.013817271812261556,-0.8344778602926324,0.3266696317360247,0.12167250999958902,325.85459147481225,2018-07-02,-0.3353137310135945,-0.02184270633917773,-0.7722871086145183,0.08811049123992326,2018-07-03,0.0010785281636869204,0.0001341098539138219,-0.628918526502547,0.1781147491933042,122,0.9954954954954955
top2_momentum_lb63_skip0_trend200_vol21_inv_vol_monthly_abs_cap1_adjusted,adjusted,63,0,2,200,21,monthly,momentum,inv_vol,True,1.0,0.0,2000-01-03,2026-07-17,6662,648,0.8679075352746923,1.5123086160312218,36.6001284378528,0.14646854638206763,-0.5785281123308581,0.2952622946157541,0.6102376353015164,231.78275242435492,2018-07-02,33.45263365929345,0.21093057161927242,-0.5785281123308581,0.7904213028897654,2018-07-03,-0.0010514131983702102,-0.0001308602036551587,-0.5722269717317956,0.14449899630859184,231,0.9384384384384384
top1_risk_adjusted_lb126_skip21_trend0_vol63_equal_monthly_abs_cap1_adjusted,adjusted,126,21,1,0,63,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,180,0.9159411588111678,0.9159411588111678,5.465796640583037,0.07287438212350139,-0.7516494356586225,0.35681278105173575,0.3776553835342036,172.55142132543224,2018-07-02,4.936894890987353,0.10110104142026444,-0.7516494356586225,0.44796393851981114,2018-07-03,-0.008392334428001802,-0.0010478957648485387,-0.5985263100494888,0.16043215033909333,77,0.97997997997998
top1_risk_adjusted_lb126_skip0_trend0_vol21_equal_monthly_abs_cap1_adjusted,adjusted,126,0,1,0,21,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,219,0.9147403182227559,0.9147403182227559,31.642802404534436,0.14037626527509994,-0.6469973218694367,0.34300108718585165,0.5539844939273728,206.81138889868848,2018-07-02,29.26804553798976,0.2024814706505389,-0.5599436637635944,0.6993550243590698,2018-07-03,-0.021044502731896286,-0.002642461963662579,-0.6439891590972197,0.15322771012872038,81,0.96996996996997
top1_voltarget_lb252_trend200_vol63_target0.2_monthly_adjusted,adjusted,252,0,1,200,63,monthly,momentum,inv_vol,True,1.0,0.2,2000-01-03,2026-07-17,6662,348,0.8608525968177725,0.8608525968177725,1.7071247343700402,0.0382438936574816,-0.4164906975410728,0.19495503067597902,0.2900577852002102,110.72235245260285,2018-07-02,1.6676468856997477,0.054486952604891004,-0.4164906975410728,0.3767464483001734,2018-07-03,-0.041519184028850575,-0.0052615498218127055,-0.40477100218619366,0.08066894813198754,119,0.9584584584584585
top1_risk_adjusted_lb63_skip0_trend0_vol21_equal_monthly_abs_cap1_adjusted,adjusted,63,0,1,0,21,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,276,0.9156409486640649,0.9156409486640649,37.78277860145605,0.14780735109819654,-0.7050004233460809,0.35408321409297683,0.5656869686373238,268.4044615910589,2018-07-02,35.89561762362056,0.21542449662678465,-0.5704980135936367,0.715177990124751,2018-07-03,-0.0438275944610359,-0.005559903261264432,-0.7018000023652683,0.14563538066929665,99,0.95995995995996
top3_momentum_lb63_skip0_trend200_vol63_inv_vol_weekly_abs_cap1_adjusted,adjusted,63,0,3,200,63,weekly,momentum,inv_vol,True,1.0,0.0,2000-01-03,2026-07-17,6662,2962,0.8710597418192735,1.9966976883818672,12.929164715663093,0.10435738636504333,-0.5846668797251398,0.27151344108454917,0.5017056857076079,481.5897544858847,2018-07-02,13.318871080475475,0.15478520519767947,-0.5846668797251398,0.6446730475313114,2018-07-03,-0.04641753673229143,-0.005895395325410835,-0.5397781235456265,0.08937544254178376,1047,0.9479479479479479
top2_voltarget_lb126_trend200_vol63_target0.3_monthly_adjusted,adjusted,126,0,2,200,63,monthly,momentum,inv_vol,True,1.0,0.3,2000-01-03,2026-07-17,6662,623,0.8953767637346143,1.6151305914139897,21.082005166343013,0.12370175486352442,-0.6056212275714401,0.27127623553550484,0.5658231284154579,146.68369686258492,2018-07-02,20.419514989729613,0.1802072698171453,-0.5159530035958619,0.7454370441357449,2018-07-03,-0.05615190802364811,-0.007163528692693211,-0.6052837447424843,0.10903823703290112,206,0.96996996996997
top1_momentum_lb252_skip21_trend200_vol21_equal_monthly_abs_cap1_adjusted,adjusted,252,21,1,200,21,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,164,0.8269288501951366,0.8269288501951366,2.4946301677769465,0.04828281530993572,-0.6409015543567614,0.3289088815664168,0.3082036613093365,154.591772903086,2018-07-02,2.3795583763914903,0.06806090218782046,-0.6121096096978101,0.3667669156516675,2018-07-03,-0.056180008958594096,-0.00716720605333776,-0.6401807307682283,0.16069372855837605,75,0.948948948948949
top1_momentum_lb252_skip21_trend200_vol63_equal_monthly_abs_cap1_adjusted,adjusted,252,21,1,200,63,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,162,0.8269288501951366,0.8269288501951366,2.029797755831447,0.04265929625507647,-0.6406536148676762,0.3289719375064495,0.29188688030195115,154.57105978966325,2018-07-02,1.9289148859189509,0.05982785094052212,-0.6120445912652476,0.3421347258221871,2018-07-03,-0.056180008958594096,-0.00716720605333776,-0.6401807307682283,0.16069372855837605,75,0.948948948948949
top3_momentum_lb63_skip0_trend200_vol21_inv_vol_weekly_abs_cap1_adjusted,adjusted,63,0,3,200,21,weekly,momentum,inv_vol,True,1.0,0.0,2000-01-03,2026-07-17,6662,2991,0.8658060642449715,1.9816871810267187,20.670527402007323,0.12290548563201997,-0.5931953662862061,0.26858793465848596,0.5653199893327604,524.6664375175995,2018-07-02,21.730630253550007,0.18400467867236125,-0.5931953662862061,0.7367713477560777,2018-07-03,-0.056566228374141825,-0.007217757435527994,-0.535838777117447,0.0838266130427714,1089,0.9479479479479479
top1_voltarget_lb126_trend200_vol63_target0.3_monthly_adjusted,adjusted,126,0,1,200,63,monthly,momentum,inv_vol,True,1.0,0.3,2000-01-03,2026-07-17,6662,323,0.8953767637346143,0.8953767637346143,13.361079433256862,0.10562901830379978,-0.5116389965235321,0.2785525728260977,0.49982075559439937,155.7530300013817,2018-07-02,12.952688385995108,0.15316874774081524,-0.507292792069345,0.6527844203154795,2018-07-03,-0.05688365292535924,-0.007259317982066804,-0.5117014221298918,0.11519110721976875,105,0.96996996996997
top2_momentum_lb63_skip0_trend200_vol63_inv_vol_monthly_abs_cap1_adjusted,adjusted,63,0,2,200,63,monthly,momentum,inv_vol,True,1.0,0.0,2000-01-03,2026-07-17,6662,639,0.8710597418192735,1.5187631341939358,31.009013561049684,0.13953395457167916,-0.5862885378394986,0.2943568981681139,0.5906463795979424,221.61082882146178,2018-07-02,30.325024268287706,0.20471531740769056,-0.5862885378394986,0.7759007251419944,2018-07-03,-0.06493010948244227,-0.008316956397933062,-0.567466010373685,0.11618357454514676,227,0.9384384384384384
top1_risk_adjusted_lb252_skip0_trend0_vol63_equal_monthly_abs_cap1_adjusted,adjusted,252,0,1,0,63,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,162,0.8893725607925548,0.8893725607925548,1.530251700181398,0.03560351383712601,-0.7301209696087402,0.33944033531247986,0.27370745863725743,152.64294582128844,2018-07-02,1.507705438510623,0.05096754355007249,-0.6547436685912478,0.3155886623594333,2018-07-03,-0.08111988893740618,-0.010469338048662236,-0.6593424379954382,0.15831767662715496,69,0.98998998998999
top3_momentum_lb63_skip0_trend200_vol63_equal_monthly_abs_cap1_adjusted,adjusted,63,0,3,200,63,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,791,0.8710597418192735,1.9795857099969978,21.58905763360327,0.12466356408822055,-0.625574315353086,0.28171244533185424,0.5576585807615175,198.52615059708776,2018-07-02,21.673696456537456,0.18384413544979283,-0.625574315353086,0.7310462437959022,2018-07-03,-0.0906106970589392,-0.011746599739298147,-0.576653809154676,0.09141962908889595,288,0.9384384384384384
top3_momentum_lb63_skip0_trend200_vol21_equal_monthly_abs_cap1_adjusted,adjusted,63,0,3,200,21,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,790,0.8679075352746923,1.9666766736715702,20.539339242037023,0.12264855648339457,-0.6255838784763929,0.28062117012267807,0.5524691880723296,200.27245827223473,2018-07-02,20.62025468213429,0.1808026976719046,-0.6255838784763929,0.7246039941569585,2018-07-03,-0.0906106970589392,-0.011746599739298147,-0.576653809154676,0.09141962908889595,288,0.9384384384384384
top2_momentum_lb126_skip0_trend200_vol21_equal_monthly_abs_cap1_adjusted,adjusted,126,0,2,200,21,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,610,0.8953767637346143,1.6151305914139897,30.032211889659212,0.13820381565551032,-0.6060044108145028,0.29546414844936647,0.5859344755363707,147.8442151868427,2018-07-02,30.26650175077701,0.20459351245991186,-0.5568653634506325,0.7685671650178819,2018-07-03,-0.09236302875254898,-0.011983701962584137,-0.6053305348822651,0.09881788025163307,198,0.96996996996997
top2_momentum_lb126_skip0_trend200_vol63_equal_monthly_abs_cap1_adjusted,adjusted,126,0,2,200,63,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,606,0.8953767637346143,1.6151305914139897,26.715768540130068,0.13336606049762967,-0.6060005068378771,0.29570667548942514,0.5712768142206771,146.9669148943057,2018-07-02,26.925767194794656,0.19725601339909238,-0.5568520049360309,0.7477274740546398,2018-07-03,-0.09236302875254898,-0.011983701962584137,-0.6053305348822651,0.09881788025163307,198,0.96996996996997
top1_momentum_lb126_skip21_trend0_vol21_equal_monthly_abs_cap1_adjusted,adjusted,126,21,1,0,21,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,178,0.9159411588111678,0.9159411588111678,2.7399702501888306,0.05096668338760879,-0.7517051799241994,0.3619089443990416,0.31856836355985474,172.58447487513857,2018-07-02,2.7555940736086004,0.07417114671265734,-0.7517051799241994,0.3782690839304529,2018-07-03,-0.09383722230438707,-0.012183480869141783,-0.6176450427360631,0.1416228090330906,74,0.97997997997998
top1_momentum_lb126_skip21_trend0_vol63_equal_monthly_abs_cap1_adjusted,adjusted,126,21,1,0,63,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,184,0.9159411588111678,0.9159411588111678,1.9105375374586844,0.04108254331743866,-0.7515832584598061,0.36685750428072517,0.2954489347279727,178.54216752872324,2018-07-02,1.9217004024116546,0.059686530441709795,-0.7515832584598061,0.3445486838078913,2018-07-03,-0.09383722230438707,-0.012183480869141783,-0.6176450427360631,0.1416228090330906,74,0.97997997997998
top1_momentum_lb252_skip0_trend200_vol21_equal_monthly_abs_cap1_adjusted,adjusted,252,0,1,200,21,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,169,0.8608525968177725,0.8608525968177725,2.422419693763969,0.04745827955430526,-0.6744626977196954,0.3441654080655972,0.3068387366767661,158.991077484171,2018-07-02,2.6313708587001705,0.07221927556450192,-0.6744626977196954,0.37510420049922155,2018-07-03,-0.14224351966997906,-0.018906904620428544,-0.5464226858782801,0.12928412840938566,70,0.9584584584584585
top1_momentum_lb252_skip0_trend200_vol63_equal_monthly_abs_cap1_adjusted,adjusted,252,0,1,200,63,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,169,0.8608525968177725,0.8608525968177725,2.422419693763969,0.04745827955430526,-0.6744626977196954,0.3441654080655972,0.3068387366767661,158.991077484171,2018-07-02,2.6313708587001705,0.07221927556450192,-0.6744626977196954,0.37510420049922155,2018-07-03,-0.14224351966997906,-0.018906904620428544,-0.5464226858782801,0.12928412840938566,70,0.9584584584584585
top1_voltarget_lb252_trend200_vol63_target0.3_monthly_adjusted,adjusted,252,0,1,200,63,monthly,momentum,inv_vol,True,1.0,0.3,2000-01-03,2026-07-17,6662,304,0.8608525968177725,0.8608525968177725,2.2218903369751626,0.04507755297197025,-0.5610851564078068,0.2765258055055973,0.29785646762570084,146.47130635999986,2018-07-02,2.510573116407905,0.07025968601957233,-0.5610851564078068,0.3888037873900897,2018-07-03,-0.1549659330193084,-0.020729067208252516,-0.5182434591890996,0.08194909225186849,103,0.9584584584584585
top1_risk_adjusted_lb252_skip0_trend0_vol21_equal_weekly_abs_cap1_adjusted,adjusted,252,0,1,0,21,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,386,0.8904232963074152,0.8904232963074152,0.5495226847790056,0.01664129486313448,-0.7795184087755245,0.32968789346133975,0.21542797144068832,372.0554611660057,2018-07-02,0.7766696453913682,0.03156476008983611,-0.7724450803714662,0.256142040012664,2018-07-03,-0.1614946082421831,-0.02167347915655471,-0.6279767140607219,0.11868341197744468,165,0.9954954954954955
top1_risk_adjusted_lb126_skip21_trend200_vol21_equal_monthly_abs_cap1_adjusted,adjusted,126,21,1,200,21,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,208,0.8803662563794656,0.8803662563794656,10.751252800518108,0.09730382373048907,-0.5990755449654276,0.336092112784417,0.4439651641793226,196.59045392238923,2018-07-02,12.311750362009573,0.1502403153282208,-0.5897297385017108,0.5800228667084847,2018-07-03,-0.19489687713447823,-0.026608485415866245,-0.5985828094143111,0.0787524645693426,84,0.96996996996997
top1_momentum_lb126_skip21_trend200_vol63_equal_monthly_abs_cap1_adjusted,adjusted,126,21,1,200,63,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,174,0.8803662563794656,0.8803662563794656,5.077492911080153,0.07037318530667824,-0.6421968424703672,0.34566683429857853,0.3698113251435611,166.659169522958,2018-07-02,5.887727116787537,0.10998127578263284,-0.5716869741288503,0.4734151114376405,2018-07-03,-0.19708731457569262,-0.026938337277256807,-0.6349669899596535,0.08910918659140042,72,0.96996996996997
top1_momentum_lb126_skip21_trend200_vol21_equal_monthly_abs_cap1_adjusted,adjusted,126,21,1,200,21,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,172,0.8803662563794656,0.8803662563794656,4.315253973547442,0.06498108706497407,-0.6422501970829155,0.3471536107247144,0.3552489196784415,164.66446768765704,2018-07-02,5.025672686223642,0.10198510653193948,-0.5716258805974949,0.45215363985678825,2018-07-03,-0.19708731457569262,-0.026938337277256807,-0.6349669899596535,0.08910918659140042,72,0.96996996996997
top1_risk_adjusted_lb252_skip21_trend200_vol21_equal_monthly_abs_cap1_adjusted,adjusted,252,21,1,200,21,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,182,0.8269288501951366,0.8269288501951366,11.674468930757806,0.10043577991638197,-0.6355764463065998,0.32972325874432423,0.45564099003684144,174.73946837164684,2018-07-02,13.542103814117157,0.15575155256856466,-0.5789298217995988,0.6188671935009008,2018-07-03,-0.20463961048120616,-0.028081690719917174,-0.6336929957570021,0.10629337584692629,78,0.948948948948949
top1_risk_adjusted_lb126_skip0_trend200_vol63_equal_monthly_abs_cap1_adjusted,adjusted,126,0,1,200,63,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,194,0.8953767637346143,0.8953767637346143,14.2621032822818,0.10816737620100247,-0.613837738378497,0.3391854367913447,0.4724225434071305,184.84368170420845,2018-07-02,16.548938449591976,0.1675566465984697,-0.5848747484378993,0.6211601200806758,2018-07-03,-0.20920242458961624,-0.02877707690657194,-0.6136075257360242,0.07341973078009827,77,0.96996996996997
top1_risk_adjusted_lb126_skip21_trend0_vol21_equal_monthly_abs_cap1_adjusted,adjusted,126,21,1,0,21,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,208,0.9159411588111678,0.9159411588111678,5.516805578679639,0.07319214763814896,-0.7621399287267718,0.34925814705854985,0.3764883358544624,198.56836752641027,2018-07-02,6.530122646755941,0.11534600208990953,-0.7621399287267718,0.4835722132610199,2018-07-03,-0.21242436137707077,-0.029270228825182154,-0.5984855549632879,0.07717236096939166,81,0.97997997997998
top2_momentum_lb63_skip0_trend200_vol63_equal_monthly_abs_cap1_adjusted,adjusted,63,0,2,200,63,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,634,0.8710597418192735,1.5187631341939358,22.458559702053172,0.12626553136896268,-0.6093962140022926,0.299346981412418,0.5466646184638942,214.7954515773474,2018-07-02,26.361309414267186,0.19593482398256556,-0.6093962140022926,0.7439916364143134,2018-07-03,-0.21832120307069758,-0.03017739669206687,-0.5712944391414672,0.043671564384972356,222,0.9384384384384384
top2_momentum_lb63_skip0_trend200_vol21_equal_monthly_abs_cap1_adjusted,adjusted,63,0,2,200,21,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,634,0.8679075352746923,1.5123086160312218,21.935326698676448,0.125308522819213,-0.6094045910020466,0.2980552360808211,0.544997024550988,216.624425920484,2018-07-02,25.749484861572437,0.1944733254657145,-0.6094045910020466,0.7427927907362514,2018-07-03,-0.21832120307069758,-0.03017739669206687,-0.5712944391414672,0.043671564384972356,222,0.9384384384384384
