ticker,strategy,fast,slow,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,start,end,candles,trades,exposure,final_equity,total_return,cagr,max_drawdown,annual_volatility,sharpe,benchmark_final_equity,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return
BBSE3,sma_stop,,,,,,,,,20,0.1,2013-04-29,2026-07-17,3289,401,0.554575858923685,27158.103893384603,1.7158103893384604,0.07853030830616348,-0.3833796133545958,0.1909146981287682,0.4918064998589453,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-3.9222234876408386
BBSE3,sma_stop,,,,,,,,,50,0.08,2013-04-29,2026-07-17,3289,263,0.5868044998479781,26820.436844491116,1.6820436844491118,0.07750973800939143,-0.4986496494621717,0.19217505054876716,0.48490504263666834,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-3.9559901925301872
BBSE3,sma_stop,,,,,,,,,20,0.08,2013-04-29,2026-07-17,3289,403,0.5542718151413804,26811.101427066656,1.6811101427066655,0.07748135412053547,-0.391258248615285,0.1909305674223691,0.4866797034777132,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-3.9569237342726336
BBSE3,sma_stop,,,,,,,,,150,0.08,2013-04-29,2026-07-17,3289,157,0.6345393736698085,24417.57509371476,1.441757509371476,0.0698840683687243,-0.49383924915078337,0.19301040992953045,0.44680142257532984,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.1962763676078225
BBSE3,sma_stop,,,,,,,,,100,0.2,2013-04-29,2026-07-17,3289,169,0.6333231985405898,23618.903314192685,1.3618903314192683,0.06719519390020401,-0.46495053745136117,0.1972098887423143,0.42853189656634716,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.27614354556003
BBSE3,sma_stop,,,,,,,,,200,0.2,2013-04-29,2026-07-17,3289,105,0.6378838552751597,23576.54884094157,1.3576548840941571,0.0670502644844797,-0.5134609137542051,0.19569674226752226,0.42966134889615243,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.280378992885142
BBSE3,sma_stop,,,,,,,,,100,0.3,2013-04-29,2026-07-17,3289,169,0.6336272423228945,22869.79584770664,1.286979584770664,0.06459568305012353,-0.48192040019234994,0.19739821973794092,0.4159562326631846,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.3510542922086355
BBSE3,sma_stop,,,,,,,,,100,0.4,2013-04-29,2026-07-17,3289,169,0.6336272423228945,22869.79584770664,1.286979584770664,0.06459568305012353,-0.48192040019234994,0.19739821973794092,0.4159562326631846,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.3510542922086355
BBSE3,sma_stop,,,,,,,,,100,0.15,2013-04-29,2026-07-17,3289,171,0.6333231985405898,22853.77938919191,1.2853779389191908,0.06453924884136608,-0.48228322811057445,0.19743969478922976,0.4156425471829867,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.352655938060108
BBSE3,sma_stop,,,,,,,,,200,0.3,2013-04-29,2026-07-17,3289,105,0.6381878990574643,22828.78470745152,1.282878470745152,0.0644511066584672,-0.5288922001859091,0.19588650698274854,0.41698440432485556,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.355155406234147
BBSE3,sma_stop,,,,,,,,,200,0.4,2013-04-29,2026-07-17,3289,105,0.6381878990574643,22828.78470745152,1.282878470745152,0.0644511066584672,-0.5288922001859091,0.19588650698274854,0.41698440432485556,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.355155406234147
BBSE3,sma_stop,,,,,,,,,200,0.15,2013-04-29,2026-07-17,3289,113,0.6369717239282456,22416.69821288244,1.241669821288244,0.06298490223524222,-0.5289100730270365,0.19581984179163278,0.41001950102930534,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.3963640556910555
BBSE3,sma_stop,,,,,,,,,200,0.1,2013-04-29,2026-07-17,3289,135,0.6330191547582852,21125.431303411573,1.1125431303411575,0.05822356144884022,-0.5620131035552669,0.19379533356173748,0.38922922602876786,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.525490746638141
BBSE3,sma_stop,,,,,,,,,100,0.1,2013-04-29,2026-07-17,3289,183,0.6308908482821526,20182.93768571843,1.018293768571843,0.05457529629312163,-0.5309395197561997,0.1949470391507482,0.3703490234474582,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.619740108407456
BBSE3,sma_stop,,,,,,,,,200,0.08,2013-04-29,2026-07-17,3289,151,0.6308908482821526,19507.408350267902,0.9507408350267903,0.05186221669915847,-0.5955086736290962,0.19205002948204716,0.35962851970749354,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.6872930419525085
BBSE3,sma_stop,,,,,,,,,100,0.08,2013-04-29,2026-07-17,3289,205,0.6278504104591061,18469.231424999314,0.8469231424999315,0.0475184493391112,-0.5782421514964929,0.1937690222805847,0.3368010703348959,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.791110734479368
BBSE3,sma_stop,,,,,,,,,300,0.2,2013-04-29,2026-07-17,3289,85,0.6418364244451201,15618.253483529921,0.561825348352992,0.03431257345481997,-0.5364361786495558,0.19432327576843403,0.2711606839876098,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.076208528626307
BBSE3,sma_stop,,,,,,,,,300,0.3,2013-04-29,2026-07-17,3289,85,0.6418364244451201,15618.253483529921,0.561825348352992,0.03431257345481997,-0.5364361786495558,0.19432327576843403,0.2711606839876098,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.076208528626307
BBSE3,sma_stop,,,,,,,,,300,0.4,2013-04-29,2026-07-17,3289,85,0.6418364244451201,15618.253483529921,0.561825348352992,0.03431257345481997,-0.5364361786495558,0.19432327576843403,0.2711606839876098,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.076208528626307
BBSE3,sma_stop,,,,,,,,,300,0.1,2013-04-29,2026-07-17,3289,117,0.6369717239282456,15275.147073843296,0.5275147073843296,0.032575529684090165,-0.5347415088599203,0.1943183314959441,0.26250265156062585,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.110519169594969
BBSE3,sma_stop,,,,,,,,,300,0.15,2013-04-29,2026-07-17,3289,95,0.6403162055335968,14499.26795053517,0.44992679505351707,0.028510556785856567,-0.536436178649556,0.19385497217576875,0.2423338708735608,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.188107081925782
BBSE3,sma_stop,,,,,,,,,300,0.08,2013-04-29,2026-07-17,3289,131,0.6345393736698085,14449.864420366463,0.4449864420366463,0.028244962671190477,-0.5466355693171874,0.19268010669922322,0.2412875928073022,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.1930474349426525
GGBR3,sma_stop,,,,,,,,,50,0.3,2000-05-19,2026-07-17,5856,425,0.5590846994535519,235812.95067005116,22.581295067005115,0.12841240790416997,-0.6640382642024734,0.2848279510642093,0.5669148629894499,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-11.716595320491031
GGBR3,sma_stop,,,,,,,,,50,0.4,2000-05-19,2026-07-17,5856,425,0.5590846994535519,235812.95067005116,22.581295067005115,0.12841240790416997,-0.6640382642024734,0.2848279510642093,0.5669148629894499,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-11.716595320491031
GGBR3,sma_stop,,,,,,,,,50,0.2,2000-05-19,2026-07-17,5856,425,0.5590846994535519,235812.95067005116,22.581295067005115,0.12841240790416997,-0.6640382642024734,0.2848279510642093,0.5669148629894499,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-11.716595320491031
GGBR3,sma_stop,,,,,,,,,50,0.15,2000-05-19,2026-07-17,5856,441,0.5577185792349727,195032.07639066243,18.503207639066243,0.12025185214218825,-0.6786798812012429,0.2829915405776372,0.5432138280194042,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-15.794682748429903
GGBR3,sma_stop,,,,,,,,,20,0.15,2000-05-19,2026-07-17,5856,697,0.5532786885245902,228472.51859388474,21.847251859388475,0.12704918260242493,-0.6920856686338499,0.2900858859968932,0.5579150994231888,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-12.450638528107671
GGBR3,sma_stop,,,,,,,,,20,0.2,2000-05-19,2026-07-17,5856,695,0.5534494535519126,260808.27465991201,25.080827465991202,0.1327664691021031,-0.6920856686338501,0.2913892479287018,0.573986302228815,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-9.217062921504944
GGBR3,sma_stop,,,,,,,,,20,0.3,2000-05-19,2026-07-17,5856,695,0.5534494535519126,260808.27465991201,25.080827465991202,0.1327664691021031,-0.6920856686338501,0.2913892479287018,0.573986302228815,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-9.217062921504944
GGBR3,sma_stop,,,,,,,,,20,0.4,2000-05-19,2026-07-17,5856,695,0.5534494535519126,260808.27465991201,25.080827465991202,0.1327664691021031,-0.6920856686338501,0.2913892479287018,0.573986302228815,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-9.217062921504944
GGBR3,sma_stop,,,,,,,,,50,0.1,2000-05-19,2026-07-17,5856,467,0.5548155737704918,173960.755030516,16.396075503051602,0.11536641896992061,-0.6613505703665584,0.28047201655992393,0.5300460350729564,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-17.901814884444544
GGBR3,sma_stop,,,,,,,,,20,0.1,2000-05-19,2026-07-17,5856,713,0.5512295081967213,193316.36656850425,18.331636656850424,0.11987353418867075,-0.6820556625208161,0.2880993501773917,0.5376557234719967,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-15.966253730645722
GGBR3,sma_stop,,,,,,,,,50,0.08,2000-05-19,2026-07-17,5856,519,0.549863387978142,163138.41018545788,15.313841018545787,0.11263123206228864,-0.6572121974458348,0.2784307621584154,0.5229513170668951,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-18.98404936895036
GGBR3,sma_stop,,,,,,,,,20,0.08,2000-05-19,2026-07-17,5856,737,0.5493510928961749,172672.31669951003,16.267231669951002,0.11504950525936186,-0.67425325693565,0.2869174662809995,0.5235293687842061,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-18.030658717545144
GGBR3,sma_stop,,,,,,,,,200,0.1,2000-05-19,2026-07-17,5856,281,0.5669398907103825,547180.3408585924,53.718034085859244,0.1653110902032242,-0.4315955166651292,0.2698498667998096,0.7016256168393487,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,19.4201436983631
GGBR3,sma_stop,,,,,,,,,200,0.08,2000-05-19,2026-07-17,5856,339,0.561646174863388,459268.72773242823,44.92687277324282,0.15753536247286481,-0.4206172002324735,0.2692816414783052,0.6776452389823123,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,10.628982385746674
GGBR3,sma_stop,,,,,,,,,200,0.15,2000-05-19,2026-07-17,5856,211,0.5730874316939891,393633.5526676353,38.363355266763534,0.15073172405457425,-0.4382227476416666,0.2738721286936309,0.6494876288516975,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,4.065464879267388
GGBR3,sma_stop,,,,,,,,,200,0.3,2000-05-19,2026-07-17,5856,161,0.5775273224043715,409628.20629210485,39.96282062921048,0.1524850773139812,-0.4504353486018102,0.27520138735230787,0.6531864271947175,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,5.6649302417143375
GGBR3,sma_stop,,,,,,,,,200,0.4,2000-05-19,2026-07-17,5856,161,0.5775273224043715,409628.20629210485,39.96282062921048,0.1524850773139812,-0.4504353486018102,0.27520138735230787,0.6531864271947175,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,5.6649302417143375
GGBR3,sma_stop,,,,,,,,,200,0.2,2000-05-19,2026-07-17,5856,179,0.57599043715847,376930.00116506673,36.693000116506674,0.1488259468222426,-0.4506386866784782,0.2748107960673873,0.6421499839011109,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,2.395109729010528
GGBR3,sma_stop,,,,,,,,,300,0.1,2000-05-19,2026-07-17,5856,243,0.5597677595628415,115622.96233707714,10.562296233707714,0.0980850703418652,-0.6348379821289272,0.25888304857001687,0.49042050008996335,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-23.735594153788433
GGBR3,sma_stop,,,,,,,,,150,0.1,2000-05-19,2026-07-17,5856,351,0.5636953551912568,231420.45227055278,22.142045227055277,0.12760164879042923,-0.5540275711831887,0.27173527103456335,0.5775160627822542,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-12.155845160440869
GGBR3,sma_stop,,,,,,,,,150,0.08,2000-05-19,2026-07-17,5856,407,0.5589139344262295,246537.6368508062,23.65376368508062,0.13033249078611653,-0.5202430567075536,0.27188998889281524,0.5861986229205808,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-10.644126702415527
GGBR3,sma_stop,,,,,,,,,100,0.3,2000-05-19,2026-07-17,5856,335,0.5611338797814208,238063.4173674331,22.80634173674331,0.12882218438657866,-0.6031677653896478,0.28139337638499096,0.5708596755066588,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-11.491548650752836
GGBR3,sma_stop,,,,,,,,,150,0.15,2000-05-19,2026-07-17,5856,291,0.5695013661202186,190093.64308452117,18.009364308452117,0.11915410376787539,-0.5004087937087351,0.27578247798280514,0.5459416034162765,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-16.28852607904403
GGBR3,sma_stop,,,,,,,,,100,0.15,2000-05-19,2026-07-17,5856,365,0.5584016393442623,206383.84017414832,19.638384017414833,0.1226771185559643,-0.6204621920246867,0.2789064126890842,0.5539942364908534,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-14.659506370081314
GGBR3,sma_stop,,,,,,,,,100,0.4,2000-05-19,2026-07-17,5856,333,0.5613046448087432,231843.29755240818,22.184329755240817,0.12768033772690535,-0.6031677653896478,0.2813499747071883,0.5673072523054927,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-12.113560632255329
GGBR3,sma_stop,,,,,,,,,100,0.1,2000-05-19,2026-07-17,5856,417,0.5536202185792349,198755.39310328083,18.875539310328083,0.12106196068421005,-0.6581567665587875,0.2758512001465998,0.5518636234730614,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-15.422351077168063
GGBR3,sma_stop,,,,,,,,,150,0.3,2000-05-19,2026-07-17,5856,249,0.5732581967213115,194978.56263436767,18.497856263436766,0.12024010068002444,-0.5205452196915118,0.27699363818350164,0.5482450592640971,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-15.80003412405938
GGBR3,sma_stop,,,,,,,,,300,0.08,2000-05-19,2026-07-17,5856,311,0.5534494535519126,96196.5240738595,8.619652407385951,0.09039112776774183,-0.67227842663438,0.25688028250656497,0.46488534572570367,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-25.678237980110197
GGBR3,sma_stop,,,,,,,,,150,0.4,2000-05-19,2026-07-17,5856,247,0.5734289617486339,189884.16369496527,17.988416369496527,0.1191069351250893,-0.5205452196915117,0.27694940197265894,0.54463429804076,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-16.30947401799962
GGBR3,sma_stop,,,,,,,,,100,0.2,2000-05-19,2026-07-17,5856,343,0.5604508196721312,212823.45904678587,20.282345904678586,0.12399648355429349,-0.6031677653896478,0.28125909988101133,0.5557598228244505,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-14.01554448281756
GGBR3,sma_stop,,,,,,,,,150,0.2,2000-05-19,2026-07-17,5856,261,0.5722336065573771,176890.67836149223,16.689067836149224,0.11607876143895934,-0.5205452196915116,0.276756932865218,0.5350291550337419,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-17.608822551346922
GGBR3,sma_stop,,,,,,,,,100,0.08,2000-05-19,2026-07-17,5856,467,0.5486680327868853,205751.56366910462,19.575156366910463,0.12254544869022621,-0.6194681994199325,0.2745789266659848,0.5578334980543851,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-14.722734020585683
GGBR3,sma_stop,,,,,,,,,300,0.15,2000-05-19,2026-07-17,5856,187,0.5650614754098361,71010.91221993088,6.101091221993087,0.07781147675781241,-0.7250579687327503,0.2618951291050825,0.41683833835998557,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-28.19679916550306
GGBR3,sma_stop,,,,,,,,,300,0.3,2000-05-19,2026-07-17,5856,137,0.5695013661202186,67029.17978237053,5.7029179782370525,0.07543660179358191,-0.7117574789408492,0.26322020770993365,0.4076693204781016,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-28.594972409259093
GGBR3,sma_stop,,,,,,,,,300,0.4,2000-05-19,2026-07-17,5856,135,0.569672131147541,66030.86915501159,5.603086915501159,0.07481989894389351,-0.7160504685457398,0.2632463384961423,0.405475305199946,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-28.694803471994987
GGBR3,sma_stop,,,,,,,,,300,0.2,2000-05-19,2026-07-17,5856,161,0.5674521857923497,56417.135869546786,4.641713586954679,0.06837442451237719,-0.7217009163533283,0.2625082194414551,0.38297469674570306,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-29.656176800541466
LOGG3,sma_stop,,,,,,,,,100,0.1,2018-12-21,2026-07-17,1881,115,0.5576820839978734,17428.183251307826,0.7428183251307827,0.07614015671150809,-0.570880359983336,0.2610400474405409,0.4110285755213142,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-0.9890796729458782
LOGG3,sma_stop,,,,,,,,,100,0.3,2018-12-21,2026-07-17,1881,91,0.5651249335459861,16592.920086861344,0.6592920086861345,0.06918113604268394,-0.5776724042915223,0.2621796044966781,0.38563965343600926,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.0726059893905264
LOGG3,sma_stop,,,,,,,,,100,0.4,2018-12-21,2026-07-17,1881,91,0.5651249335459861,16592.920086861344,0.6592920086861345,0.06918113604268394,-0.5776724042915223,0.2621796044966781,0.38563965343600926,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.0726059893905264
LOGG3,sma_stop,,,,,,,,,100,0.2,2018-12-21,2026-07-17,1881,93,0.5645933014354066,16383.012684989331,0.6383012684989331,0.06738455105644392,-0.5830150255956661,0.2621946311501523,0.37921648250827905,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.0935967295777278
LOGG3,sma_stop,,,,,,,,,100,0.15,2018-12-21,2026-07-17,1881,97,0.5635300372142478,15251.163016311724,0.5251163016311724,0.057338121225642524,-0.6118231767091373,0.26159795084451987,0.3433331983860526,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.2067816964454885
LOGG3,sma_stop,,,,,,,,,100,0.08,2018-12-21,2026-07-17,1881,139,0.5518341307814992,14978.083293906508,0.4978083293906508,0.05481757446338986,-0.5736292924114034,0.25927406565370825,0.33489659326295446,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.23408966868601
LOGG3,sma_stop,,,,,,,,,50,0.1,2018-12-21,2026-07-17,1881,179,0.518341307814992,14733.61358277643,0.47336135827764303,0.052527034448429655,-0.6169711921710814,0.2679654684764558,0.32420840876524504,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.2585366397990179
LOGG3,sma_stop,,,,,,,,,50,0.15,2018-12-21,2026-07-17,1881,169,0.5215311004784688,14378.866728045461,0.4378866728045461,0.04914389209062464,-0.6253683333406987,0.2682225027568611,0.312160236649067,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.2940113252721148
LOGG3,sma_stop,,,,,,,,,50,0.2,2018-12-21,2026-07-17,1881,169,0.5215311004784688,14378.866728045461,0.4378866728045461,0.04914389209062464,-0.6253683333406987,0.2682225027568611,0.312160236649067,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.2940113252721148
LOGG3,sma_stop,,,,,,,,,50,0.3,2018-12-21,2026-07-17,1881,169,0.5215311004784688,14378.866728045461,0.4378866728045461,0.04914389209062464,-0.6253683333406987,0.2682225027568611,0.312160236649067,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.2940113252721148
LOGG3,sma_stop,,,,,,,,,50,0.4,2018-12-21,2026-07-17,1881,169,0.5215311004784688,14378.866728045461,0.4378866728045461,0.04914389209062464,-0.6253683333406987,0.2682225027568611,0.312160236649067,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.2940113252721148
LOGG3,sma_stop,,,,,,,,,50,0.08,2018-12-21,2026-07-17,1881,193,0.5146198830409356,14129.808609855898,0.41298086098558984,0.0467251266913733,-0.6343567524404885,0.267259464611256,0.3036712359941834,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.318917137091071
LOGG3,sma_stop,,,,,,,,,200,0.1,2018-12-21,2026-07-17,1881,101,0.5412014885699096,12253.04488927417,0.22530448892741695,0.027204298727593557,-0.5550992124272337,0.25695989890633064,0.23234654556715345,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.506593509149244
LOGG3,sma_stop,,,,,,,,,200,0.2,2018-12-21,2026-07-17,1881,73,0.5491759702286018,11777.5563679196,0.17775563679195994,0.021847822364758462,-0.5598795217652013,0.2574254088507523,0.2120856342940827,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.554142361284701
LOGG3,sma_stop,,,,,,,,,300,0.2,2018-12-21,2026-07-17,1881,75,0.5077086656034024,11758.2088765985,0.17582088765985016,0.021625920688062017,-0.6468312011309469,0.252643859167295,0.2100114586539546,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.5560771104168107
LOGG3,sma_stop,,,,,,,,,300,0.4,2018-12-21,2026-07-17,1881,71,0.5087719298245614,11333.295856665858,0.1333295856665857,0.016670751825762053,-0.6595938610265453,0.25289795389643127,0.19082979923513116,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.5985684124100752
LOGG3,sma_stop,,,,,,,,,20,0.08,2018-12-21,2026-07-17,1881,274,0.5167464114832536,11297.622941987818,0.1297622941987817,0.01624744842733805,-0.6005083847876435,0.2732391331439827,0.19521830313837762,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.6021357038778792
LOGG3,sma_stop,,,,,,,,,20,0.1,2018-12-21,2026-07-17,1881,272,0.5172780435938331,11194.9248012555,0.11949248012554992,0.015022297524207584,-0.6111629025437852,0.2732639395893289,0.19080980392002245,27318.97998076661,1.731897998076661,0.14197325208063627,-0.6230028750733505,-1.612405517951111
