date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price
2013-04-29,10000.0,9793.510108722243,0,1,,BUY,0.0,6.194605163810465
2013-04-30,10000.0,10058.995629841378,0,1,,,0.0,0.0
2013-05-02,10000.0,10324.480381198526,0,1,,,0.0,0.0
2013-05-03,10000.0,10471.973705841578,0,1,,,0.0,0.0
2013-05-06,10000.0,10578.168530098821,0,1,,,0.0,0.0
2013-05-07,10000.0,10554.567627565246,0,1,,,0.0,0.0
2013-05-08,10000.0,10324.480381198526,0,1,,,0.0,0.0
2013-05-09,10000.0,10471.973705841578,0,1,,,0.0,0.0
2013-05-10,10000.0,10566.369618356008,0,1,,,0.0,0.0
2013-05-13,10000.0,10519.173201622769,0,1,,,0.0,0.0
2013-05-14,10000.0,10619.466260722644,0,1,,,0.0,0.0
2013-05-15,10000.0,10855.453732722757,0,1,,,0.0,0.0
2013-05-16,10000.0,11091.443514008834,0,1,,,0.0,0.0
2013-05-17,10000.0,11115.04133749446,0,1,,,0.0,0.0
2013-05-20,10000.0,10949.851184761163,0,1,,,0.0,0.0
2013-05-21,10000.0,10914.450600722785,0,1,,,0.0,0.0
2013-05-22,10000.0,10766.95804584172,0,1,,,0.0,0.0
2013-05-23,10000.0,10525.069578446224,0,1,,,0.0,0.0
2013-05-24,10000.0,10643.065623732244,0,1,,,0.0,0.0
2013-05-27,10000.0,10643.065623732244,0,1,,,0.0,0.0
2013-05-28,10000.0,10825.956453365723,0,1,,,0.0,0.0
2013-05-29,10000.0,10672.565212375239,0,1,,,0.0,0.0
2013-05-31,10000.0,10896.75377263254,0,1,,,0.0,0.0
2013-06-03,10000.0,10737.4599967227,0,1,,,0.0,0.0
2013-06-04,10000.0,10501.4717549606,0,1,,,0.0,0.0
2013-06-05,10000.0,10471.973705841578,0,1,,,0.0,0.0
2013-06-06,10000.0,10501.4717549606,0,1,,,0.0,0.0
2013-06-07,10000.0,10560.467083436652,0,1,,,0.0,0.0
2013-06-10,10000.0,10589.970520889585,0,1,,,0.0,0.0
2013-06-11,10000.0,10300.8825577129,0,1,,,0.0,0.0
2013-06-12,10000.0,10176.989365841435,0,1,,,0.0,0.0
2013-06-13,10000.0,10560.467083436652,0,1,,,0.0,0.0
2013-06-14,10000.0,10702.062491732273,0,1,,,0.0,0.0
2013-06-17,10000.0,10678.462358960684,0,1,,,0.0,0.0
2013-06-18,10000.0,10607.669658265791,0,1,,,0.0,0.0
2013-06-19,10000.0,10277.289352799196,0,1,,,0.0,0.0
2013-06-20,10000.0,10153.39077259382,0,1,,,0.0,0.0
2013-06-21,10000.0,10289.085955256049,0,1,,,0.0,0.0
2013-06-24,10000.0,9999.998761841349,0,1,,,0.0,0.0
2013-06-25,10000.0,9852.508516246247,0,1,,,0.0,0.0
2013-06-26,10000.0,9929.201442574533,0,1,,,0.0,0.0
2013-06-27,10000.0,10200.590268375012,0,1,,,0.0,0.0
2013-06-28,10000.0,10383.480328246504,0,1,,,0.0,0.0
2013-07-01,10000.0,10324.480381198526,0,1,,,0.0,0.0
2013-07-02,10000.0,10141.591860851007,0,1,,,0.0,0.0
