ticker,label,strategy,params,year,start,end,strategy_return,buy_hold_return,excess_return,trades,exposure,start_equity,end_equity,bh_start_equity,bh_end_equity
GGBR3,legacy_breakout_5_55,breakout,lookback=5;exit_lookback=55,2025,2025-01-02,2025-12-30,0.032472120010234695,0.08456152108633797,-0.05208940107610327,4,0.92,1298182.9627967118,1340337.7157598888,601603.356620222,652475.8515466746
GGBR3,legacy_breakout_5_55,breakout,lookback=5;exit_lookback=55,2026,2026-01-02,2026-07-17,0.10579022891554546,0.17275355099655543,-0.06696332208100997,4,0.8740740740740741,1340337.7157598888,1482132.3495342666,652475.8515466746,765193.3718408641
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2000,2000-01-03,2000-12-29,2.1468612812585532,2.7099655428050626,-0.5631042615465094,13,0.3,10000.0,31468.612812585532,9975.052524008677,37007.10115174286
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2001,2001-01-01,2001-12-31,0.273579950148124,0.4230763271372273,-0.14949637698910334,5,0.5210727969348659,31468.612812585532,40077.794337083295,37007.10115174286,52663.929585018086
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2002,2002-01-01,2002-12-31,0.4865959466586176,0.4378381571006935,0.04875778955792409,13,0.6973180076628352,40077.794337083295,59579.486612525725,52663.929585018086,75722.20746020309
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2003,2003-01-01,2003-12-31,0.4920688807525071,0.9980443157725578,-0.5059754350200507,3,0.7203065134099617,59579.486612525725,88896.69790576024,75722.20746020309,151296.32619360916
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2004,2004-01-01,2004-12-31,0.47197619147017655,0.6085269257765804,-0.13655073430640385,7,0.3716475095785441,88896.69790576024,130853.82281759578,151296.32619360916,243364.21445349685
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2005,2005-01-03,2005-12-29,0.20369461699132252,0.09385740790858854,0.10983720908273398,4,0.9919678714859438,128331.366145881,154471.7746209394,238672.8796098613,261074.0974281215
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2006,2006-01-02,2006-12-28,0.48890573275365723,0.5833614449130697,-0.09445571215941251,4,0.686046511627907,153587.02282660117,228676.5987630933,259578.7486169719,411006.9824788951
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2007,2007-01-02,2007-12-28,0.4812537424452603,0.36612025397867654,0.11513348846658378,4,0.9224489795918367,228382.9649625867,338293.1215615763,410479.2067144298,560763.9581296825
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2008,2008-01-02,2008-12-30,-0.2803442109628961,-0.41003670050090457,0.1296924895380085,12,0.8514056224899599,325159.89998870034,234003.20438959394,538993.1127164745,317986.1551854991
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2009,2009-01-02,2009-12-30,0.6772178684929204,0.7404816623758093,-0.06326379388288883,1,0.7903225806451613,249926.8093624333,419181.71047809685,339625.02494791977,591111.1280057811
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2010,2010-01-04,2010-12-30,-0.1949096287979637,-0.2549978439427546,0.0600882151447909,9,0.9311740890688259,419181.71047809685,337479.1588899155,594013.9581296825,442541.67953471176
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2011,2011-01-03,2011-12-29,-0.2866585348467682,-0.28488026715632153,-0.0017782676904466443,8,0.9839357429718876,344723.75104537205,245905.74564382364,452041.7067144298,323263.94453982345
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2012,2012-01-02,2012-12-28,0.2377494781941576,0.23775094001323693,-1.4618190793402874e-06,0,1.0,249920.49223348428,309338.9588520222,328541.7021844768,406652.8007123851
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2013,2013-01-02,2013-12-30,-0.07195539646656812,-0.07195573522198473,3.38755416606773e-07,0,1.0,326401.7042219334,302915.3401872807,429083.3658311748,398208.35677126877
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2014,2014-01-02,2014-12-30,-0.41979712816162185,-0.4629258100821997,0.04312868192057784,4,0.9919354838709677,300506.4922334843,174354.72979994485,395041.7021844768,212166.70218447677
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2015,2015-01-02,2015-12-30,-0.5965199425292382,-0.5781817842154169,-0.01833815831382135,12,0.975609756097561,178908.73848601052,72186.10808635701,217708.37942103378,91833.36016873352
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2016,2016-01-04,2016-12-29,1.1121773039288136,1.3723715907875778,-0.2601942868587641,4,0.6746987951807228,69074.69761539449,145898.00857898197,87875.04986266128,208472.27183321945
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2017,2017-01-02,2017-12-29,0.6790557673633213,0.35202080547764303,0.32703496188567827,2,0.9173228346456693,141650.47562238178,237839.0480435177,202402.8029773616,273652.8007123851
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2018,2018-01-02,2018-12-28,0.12499799550360313,0.1249999496941423,-1.954190539166234e-06,0,1.0,249535.8680661007,280727.35138061485,287111.1461255931,323000.02494791977
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2019,2019-01-02,2019-12-30,0.15652070908014815,0.3776167135306676,-0.22109600445051947,1,0.9112903225806451,284855.64890602074,329441.4570582768,327750.0385377788,451513.93094996444
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2020,2020-01-02,2020-12-30,0.28991810035979904,0.1503120013433703,0.13960609901642873,9,0.8346774193548387,329441.4570582768,424952.4984683767,465236.1325357341,535166.7067144298
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2021,2021-01-04,2021-12-30,0.5762131216960911,0.05990565741564158,0.5163074642804495,8,0.7813765182186235,444230.1260814443,700201.3537822815,559444.4552991771,592958.3431814098
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2022,2022-01-03,2022-12-29,0.20210482617807934,0.0951742187792266,0.10693060739885274,3,0.868,697396.8644806,838344.1365535893,590583.3522413158,646791.6614148997
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2023,2023-01-02,2023-12-28,-0.03431765851642399,-0.05064990577488204,0.016332247258458055,3,0.842741935483871,838344.1365535893,809574.1287560968,649694.4915388011,616787.526759901
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2024,2024-01-02,2024-12-30,0.11986321207527384,0.00927274084584484,0.110590471229429,6,0.8764940239043825,800118.3398919611,896023.0941517472,609583.3431814098,615235.8515466746
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2025,2025-01-02,2025-12-30,0.1338348916160801,0.08456152108633797,0.04927337052974212,4,0.992,874375.1022083878,991396.9992442463,601603.356620222,652475.8515466746
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2026,2026-01-02,2026-07-17,0.37080896783578265,0.17275355099655543,0.19805541683922723,4,0.837037037037037,991396.9992442463,1359015.8972494975,652475.8515466746,765193.3718408641
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2000,2000-01-03,2000-12-29,2.3990034011841455,2.7099655428050626,-0.3109621416209172,3,0.5384615384615384,10000.0,33990.03401184145,9975.052524008677,37007.10115174286
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2001,2001-01-01,2001-12-31,0.16867050602976863,0.4230763271372273,-0.2544058211074587,4,0.8084291187739464,33990.03401184145,39723.1502485878,37007.10115174286,52663.929585018086
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2002,2002-01-01,2002-12-31,0.350491596991658,0.4378381571006935,-0.08734656010903552,4,0.8620689655172413,39723.1502485878,53645.78061675491,52663.929585018086,75722.20746020309
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2003,2003-01-01,2003-12-31,0.9980387839473059,0.9980443157725578,-5.531825251869904e-06,0,1.0,53645.78061675491,107186.35026740494,75722.20746020309,151296.32619360916
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2004,2004-01-01,2004-12-31,0.608525237690797,0.6085269257765804,-1.6880857833800889e-06,0,1.0,107186.35026740494,172411.94954108656,151296.32619360916,243364.21445349685
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2005,2005-01-03,2005-12-29,-0.08982746421024335,0.09385740790858854,-0.1836848721188319,6,0.7710843373493976,169088.3680801338,153899.58874804713,238672.8796098613,261074.0974281215
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2006,2006-01-02,2006-12-28,0.5248072339719123,0.5833614449130697,-0.058554210941157425,2,0.9573643410852714,153018.11997515894,233323.13626690433,259578.7486169719,411006.9824788951
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2007,2007-01-02,2007-12-28,0.3661090319492357,0.36612025397867654,-1.1222029440816073e-05,0,1.0,233023.53423519657,318335.55477543396,410479.2067144298,560763.9581296825
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2008,2008-01-02,2008-12-30,-0.08310467385321862,-0.41003670050090457,0.32693202664768595,4,0.6546184738955824,305976.91696568055,280548.8050746343,538993.1127164745,317986.1551854991
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2009,2009-01-02,2009-12-30,0.7702654129655213,0.7404816623758093,0.029783750589712055,2,0.9193548387096774,299639.8199462316,530442.0095980301,339625.02494791977,591111.1280057811
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2010,2010-01-04,2010-12-30,-0.38212880614211553,-0.2549978439427546,-0.12713096219936093,8,0.6437246963562753,533046.8740313187,329354.30843994423,594013.9581296825,442541.67953471176
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2011,2011-01-03,2011-12-29,-0.09881128971901287,-0.28488026715632153,0.18606897743730866,4,0.5381526104417671,336424.3286673765,303181.80685889994,452041.7067144298,323263.94453982345
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2012,2012-01-02,2012-12-28,0.19406338233641374,0.23775094001323693,-0.0436875576768232,2,0.9306122448979591,308131.62924659526,367928.69542301935,328541.7021844768,406652.8007123851
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2013,2013-01-02,2013-12-30,0.08116697004230078,-0.07195573522198473,0.1531227052642855,2,0.6290322580645161,388222.7913769607,419733.6590543929,429083.3658311748,398208.35677126877
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2014,2014-01-02,2014-12-30,-0.45164882459441147,-0.4629258100821997,0.011276985487788216,11,0.5403225806451613,416395.86226331623,228331.160506113,395041.7021844768,212166.70218447677
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2015,2015-01-02,2015-12-30,-0.3881068172746064,-0.5781817842154169,0.1900749669408105,4,0.7154471544715447,228331.160506113,139714.28051746817,217708.37942103378,91833.36016873352
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2016,2016-01-04,2016-12-29,1.8551640073482494,1.3723715907875778,0.4827924165606716,1,0.9196787148594378,139714.28051746817,398907.18504603184,87875.04986266128,208472.27183321945
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2017,2017-01-02,2017-12-29,0.337284538453293,0.35202080547764303,-0.014736267024350047,2,0.9173228346456693,387293.4161132125,517921.4972129565,202402.8029773616,273652.8007123851
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2018,2018-01-02,2018-12-28,0.11691955867862025,0.1249999496941423,-0.008080391015522048,3,0.8739837398373984,543392.7819801073,606926.0262383692,287111.1461255931,323000.02494791977
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2019,2019-01-02,2019-12-30,0.309697956408409,0.3776167135306676,-0.06791875712225859,5,0.8185483870967742,606926.0262383692,794889.7762554685,327750.0385377788,451513.93094996444
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2020,2020-01-02,2020-12-30,0.32042490307049176,0.1503120013433703,0.17011290172712146,2,0.7782258064516129,819047.4542110959,1081490.6553368194,465236.1325357341,535166.7067144298
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2021,2021-01-04,2021-12-30,0.13174001407396796,0.05990565741564158,0.07183435665832638,2,0.7044534412955465,1130552.1518978698,1279491.1083002498,559444.4552991771,592958.3431814098
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2022,2022-01-03,2022-12-29,-0.04601859331869185,0.0951742187792266,-0.14119281209791845,4,0.872,1274366.3421354701,1215721.795697709,590583.3522413158,646791.6614148997
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2023,2023-01-02,2023-12-28,-0.03270238163173522,-0.05064990577488204,0.01794752414314682,4,0.842741935483871,1221177.9813895426,1181242.5530018697,649694.4915388011,616787.526759901
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,2024,2024-01-02,2024-12-30,-0.05035815665786403,0.00927274084584484,-0.05963089750370887,4,0.7529880478087649,1167173.7033085714,1108396.987110419,609583.3431814098,615235.8515466746
