ticker,strategy,label,params,start,end,candles,trades,exposure,total_return,cagr,benchmark_total_return,benchmark_cagr,excess_total_return,max_drawdown,benchmark_max_drawdown,sharpe,train_ratio
LOGG3,rsi_cross_reversion,rsi_cross_14_55_80,rsi_period=14;lower=55;upper=80,2024-04-15,2026-07-17,565,1,0.9982300884955753,0.6404225355171778,0.2456557315586405,0.594424209953542,0.2300315243270643,0.04599832556363581,-0.2625750801829464,-0.26260718465613897,0.933042733202278,0.7
LOGG3,rsi_reversion_trend_entry,rsi_trend_21_50_80_ma50,rsi_period=21;lower=50;upper=80;trend_window=50,2024-04-15,2026-07-17,565,1,0.9982300884955753,0.6404225355171778,0.2456557315586405,0.594424209953542,0.2300315243270643,0.04599832556363581,-0.2625750801829464,-0.26260718465613897,0.933042733202278,0.7
LOGG3,rsi_reversion_trend_entry,rsi_trend_21_50_75_ma200,rsi_period=21;lower=50;upper=75;trend_window=200,2024-04-15,2026-07-17,565,1,0.9982300884955753,0.6404225355171778,0.2456557315586405,0.594424209953542,0.2300315243270643,0.04599832556363581,-0.2625750801829464,-0.26260718465613897,0.933042733202278,0.7
GGBR3,rsi_reversion_trend_entry,rsi_trend_21_50_80_ma50,rsi_period=21;lower=50;upper=80;trend_window=50,2018-07-02,2026-07-17,1999,3,0.9559779889944973,4.759681211321656,0.24326687447419104,2.508794543975277,0.16895208516572868,2.250886667346379,-0.3269200323496183,-0.5900160630784312,0.9555839267923072,0.7
GGBR3,rsi_cross_reversion,rsi_cross_10_35_85,rsi_period=10;lower=35;upper=85,2018-07-02,2026-07-17,1999,11,0.8814407203601801,4.55773482120157,0.23776067342502283,2.508794543975277,0.16895208516572868,2.048940277226293,-0.5313184286899109,-0.5900160630784312,0.8429156634262068,0.7
LOGG3,rsi_reversion_atr,rsi_atr_21_45_75_atr14x2,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2024-04-15,2026-07-17,565,3,0.9964601769911504,0.6011536552395873,0.23233282350086482,0.594424209953542,0.2300315243270643,0.006729445286045355,-0.2977572157698555,-0.26260718465613897,0.8749059068448045,0.7
PETR4,rsi_reversion,rsi_14_50_80,rsi_period=14;lower=50;upper=80,2018-07-02,2026-07-17,1999,9,0.9459729864932466,4.341980792160922,0.23168093853674776,3.8987021880250587,0.21848328922685778,0.4432786041358634,-0.5986192384266371,-0.5983653896843235,0.7785140412510209,0.7
PETR4,rsi_reversion_hold,rsi_hold_14_50_85_max40,rsi_period=14;lower=50;upper=85;max_hold=40,2018-07-02,2026-07-17,1999,81,0.7943971985992997,4.142850916695719,0.2258757517442498,3.8987021880250587,0.21848328922685778,0.24414872867065984,-0.6342010655614048,-0.5983653896843235,0.7459841005885995,0.7
PETR4,rsi_reversion,rsi_7_50_90,rsi_period=7;lower=50;upper=90,2018-07-02,2026-07-17,1999,13,0.9444722361180591,4.084059659790469,0.22412419041241938,3.8987021880250587,0.21848328922685778,0.1853574717654105,-0.5986665606076171,-0.5983653896843235,0.7515438494785571,0.7
GGBR3,rsi_reversion,rsi_14_40_80,rsi_period=14;lower=40;upper=80,2018-07-02,2026-07-17,1999,11,0.8994497248624312,3.9222055096928194,0.2192087994848888,2.508794543975277,0.16895208516572868,1.4134109657175427,-0.5225626849293556,-0.5900160630784312,0.7911531101429768,0.7
PETR4,rsi_reversion_atr,rsi_atr_14_45_80_atr14x3,rsi_period=14;lower=45;upper=80;atr_period=14;atr_mult=3,2018-07-02,2026-07-17,1999,23,0.9259629814907454,3.8975564173229458,0.2184478432452397,3.8987021880250587,0.21848328922685778,-0.0011457707021129693,-0.6388568273824695,-0.5983653896843235,0.7288543223473015,0.7
PETR4,rsi_cross_reversion,rsi_cross_14_55_80,rsi_period=14;lower=55;upper=80,2018-07-02,2026-07-17,1999,9,0.9314657328664332,3.7863226158481256,0.21497160540574223,3.8987021880250587,0.21848328922685778,-0.11237957217693317,-0.6145855314072617,-0.5983653896843235,0.7343022430411716,0.7
BBSE3,rsi_reversion_atr,rsi_atr_21_45_75_atr14x2,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2022-08-03,2026-07-17,987,12,0.9179331306990881,1.1454621960103477,0.2129864604848044,0.8821820176484423,0.17347486754311325,0.2632801783619054,-0.20928170519522893,-0.17840396875099318,1.1770830189548573,0.7
PETR4,rsi_reversion_hold,rsi_hold_7_50_85_max40,rsi_period=7;lower=50;upper=85;max_hold=40,2018-07-02,2026-07-17,1999,93,0.8274137068534267,3.635205106165734,0.21013381521379038,3.8987021880250587,0.21848328922685778,-0.26349708185932474,-0.6361652362146741,-0.5983653896843235,0.7099606552765935,0.7
GGBR3,rsi_reversion_trend_entry,rsi_trend_21_50_75_ma200,rsi_period=21;lower=50;upper=75;trend_window=200,2018-07-02,2026-07-17,1999,13,0.9119559779889945,3.573677605164077,0.20812445565640414,2.508794543975277,0.16895208516572868,1.0648830611888003,-0.5614381707813754,-0.5900160630784312,0.7541756500322492,0.7
BBSE3,rsi_reversion,rsi_7_50_90,rsi_period=7;lower=50;upper=90,2022-08-03,2026-07-17,987,5,0.977710233029382,1.0967245369397651,0.20595668487095864,0.8821820176484423,0.17347486754311325,0.21454251929132284,-0.18190086007857575,-0.17840396875099318,1.213171495509377,0.7
BBSE3,rsi_reversion_atr,rsi_atr_14_45_80_atr14x3,rsi_period=14;lower=45;upper=80;atr_period=14;atr_mult=3,2022-08-03,2026-07-17,987,12,0.9300911854103343,1.0711170648988673,0.20221410624478153,0.8821820176484423,0.17347486754311325,0.18893504725042498,-0.20673124774334029,-0.17840396875099318,1.1191060426462907,0.7
BBSE3,rsi_cross_reversion,rsi_cross_10_35_85,rsi_period=10;lower=35;upper=85,2022-08-03,2026-07-17,987,6,0.9290780141843972,1.0612080909329715,0.2007566132041283,0.8821820176484423,0.17347486754311325,0.17902607328452924,-0.206684288523577,-0.17840396875099318,1.1321413642190887,0.7
PETR4,rsi_reversion_trend_entry,rsi_trend_21_50_80_ma50,rsi_period=21;lower=50;upper=80;trend_window=50,2018-07-02,2026-07-17,1999,3,0.9804902451225613,3.3476184724751183,0.200532618337679,3.8987021880250587,0.21848328922685778,-0.5510837155499404,-0.598256393564371,-0.5983653896843235,0.729277020590788,0.7
BBSE3,rsi_reversion,rsi_14_40_80,rsi_period=14;lower=40;upper=80,2022-08-03,2026-07-17,987,6,0.9321175278622087,1.0507792939816527,0.1992169958161385,0.8821820176484423,0.17347486754311325,0.16859727633321042,-0.20680848852253997,-0.17840396875099318,1.1236371023624723,0.7
BBSE3,rsi_cross_reversion,rsi_cross_14_55_80,rsi_period=14;lower=55;upper=80,2022-08-03,2026-07-17,987,6,0.9057750759878419,1.04238369305634,0.19797328658327262,0.8821820176484423,0.17347486754311325,0.16020167540789765,-0.2067235275640309,-0.17840396875099318,1.1370658128606053,0.7
PETR4,rsi_reversion_trend_entry,rsi_trend_21_50_75_ma200,rsi_period=21;lower=50;upper=75;trend_window=200,2018-07-02,2026-07-17,1999,5,0.9539769884942472,3.2485648705066765,0.19709662878794076,3.8987021880250587,0.21848328922685778,-0.6501373175183822,-0.5991677586360542,-0.5983653896843235,0.7252747259928374,0.7
BBSE3,rsi_reversion,rsi_14_50_80,rsi_period=14;lower=50;upper=80,2022-08-03,2026-07-17,987,6,0.9463019250253293,1.0195861478175878,0.19457672326058684,0.8821820176484423,0.17347486754311325,0.13740413016914554,-0.20669694935889726,-0.17840396875099318,1.1110886659098838,0.7
BBSE3,rsi_reversion_trend_entry,rsi_trend_21_50_75_ma200,rsi_period=21;lower=50;upper=75;trend_window=200,2022-08-03,2026-07-17,987,6,0.9381965552178319,0.9927628424502015,0.19054349358242129,0.8821820176484423,0.17347486754311325,0.11058082480175924,-0.20660770918382554,-0.17840396875099318,1.0773828271548864,0.7
BBSE3,rsi_reversion_hold,rsi_hold_7_50_85_max40,rsi_period=7;lower=50;upper=85;max_hold=40,2022-08-03,2026-07-17,987,45,0.8530901722391084,0.9897774913475224,0.19009210427920653,0.8821820176484423,0.17347486754311325,0.10759547369908007,-0.15001405491502262,-0.17840396875099318,1.100684930787812,0.7
GGBR3,rsi_reversion,rsi_7_50_90,rsi_period=7;lower=50;upper=90,2018-07-02,2026-07-17,1999,7,0.9754877438719359,3.0206367160749004,0.1889157175937224,2.508794543975277,0.16895208516572868,0.5118421720996236,-0.597326424959689,-0.5900160630784312,0.7035316157681615,0.7
GGBR3,rsi_reversion,rsi_21_45_70,rsi_period=21;lower=45;upper=70,2018-07-02,2026-07-17,1999,17,0.8144072036018009,2.989902982815126,0.18778171039131686,2.508794543975277,0.16895208516572868,0.4811084388398492,-0.5227079659473053,-0.5900160630784312,0.7281954429913253,0.7
BBSE3,rsi_reversion,rsi_21_45_70,rsi_period=21;lower=45;upper=70,2022-08-03,2026-07-17,987,8,0.8156028368794326,0.9543964449327511,0.18470351863574996,0.8821820176484423,0.17347486754311325,0.07221442728430882,-0.16012013765768984,-0.17840396875099318,1.1484392051030998,0.7
BBSE3,breakout,breakout_5_55,lookback=5;exit_lookback=55,2022-08-03,2026-07-17,987,13,0.9037487335359676,0.9340727585424407,0.18157516064866153,0.8821820176484423,0.17347486754311325,0.051890740893998366,-0.21490792462855635,-0.17840396875099318,1.0289360523011175,0.7
GGBR3,rsi_reversion_atr,rsi_atr_14_45_80_atr14x3,rsi_period=14;lower=45;upper=80;atr_period=14;atr_mult=3,2018-07-02,2026-07-17,1999,29,0.9214607303651826,2.818837753027987,0.18132635280730858,2.508794543975277,0.16895208516572868,0.3100432090527101,-0.6469331232809351,-0.5900160630784312,0.6759412866109425,0.7
BBSE3,rsi_reversion_trend_entry,rsi_trend_21_50_80_ma50,rsi_period=21;lower=50;upper=80;trend_window=50,2022-08-03,2026-07-17,987,1,0.9989868287740629,0.9201769251179375,0.17942205657885113,0.8821820176484423,0.17347486754311325,0.03799490746949519,-0.17846695014196734,-0.17840396875099318,1.0749388373941136,0.7
MLAS3,breakout,breakout_5_55,lookback=5;exit_lookback=55,2025-01-17,2026-07-17,374,7,0.9117647058823529,0.2694422069734781,0.17303912690772294,0.5008811842721252,0.3121030106576579,-0.23143897729864715,-0.4162705689949143,-0.3503408357073504,0.5703262148608133,0.7
GGBR3,rsi_reversion,rsi_14_50_80,rsi_period=14;lower=50;upper=80,2018-07-02,2026-07-17,1999,11,0.9364682341170585,2.501914670809939,0.16866680038722892,2.508794543975277,0.16895208516572868,-0.006879873165337891,-0.5873092342475192,-0.5900160630784312,0.6460879782129898,0.7
GGBR3,rsi_cross_reversion,rsi_cross_14_55_80,rsi_period=14;lower=55;upper=80,2018-07-02,2026-07-17,1999,11,0.9019509754877438,2.488445258204978,0.1681068461023798,2.508794543975277,0.16895208516572868,-0.02034928577029893,-0.5967189102266706,-0.5900160630784312,0.6497994588909278,0.7
GGBR3,breakout,breakout_5_55,lookback=5;exit_lookback=55,2018-07-02,2026-07-17,1999,35,0.87943971985993,2.4664686418736848,0.167189150386293,2.508794543975277,0.16895208516572868,-0.04232590210159204,-0.4124696313189933,-0.5900160630784312,0.6652646561008843,0.7
LOGG3,breakout,breakout_5_55,lookback=5;exit_lookback=55,2024-04-15,2026-07-17,565,11,0.9327433628318584,0.35843567223272865,0.1456267953432715,0.594424209953542,0.2300315243270643,-0.2359885377208133,-0.3579007013462744,-0.26260718465613897,0.6341733279412969,0.7
VALE3,rsi_reversion,rsi_21_45_70,rsi_period=21;lower=45;upper=70,2018-07-02,2026-07-17,1999,17,0.824912456228114,1.5512214996284444,0.12352787044082136,1.438434766531,0.11722786357898385,0.11278673309744436,-0.3956719378035115,-0.4190077426006278,0.5275454884409526,0.7
TUPY3,rsi_reversion,rsi_21_45_70,rsi_period=21;lower=45;upper=70,2018-07-02,2026-07-17,1999,17,0.8854427213606804,1.2509777381943556,0.1061688995441743,0.20489914825561706,0.023451242819145124,1.0460785899387386,-0.5383369975923736,-0.5707748680991283,0.46363249021793873,0.7
BBSE3,rsi_reversion_hold,rsi_hold_14_50_85_max40,rsi_period=14;lower=50;upper=85;max_hold=40,2022-08-03,2026-07-17,987,40,0.7892603850050659,0.4774440559482356,0.10376512661595028,0.8821820176484423,0.17347486754311325,-0.4047379617002067,-0.1650217442539118,-0.17840396875099318,0.6949767292337806,0.7
VALE3,breakout,breakout_5_55,lookback=5;exit_lookback=55,2018-07-02,2026-07-17,1999,38,0.8624312156078039,1.1584195516932008,0.10040782189203412,1.438434766531,0.11722786357898385,-0.28001521483779923,-0.542067043937878,-0.4190077426006278,0.47732843054549096,0.7
VALE3,rsi_reversion_trend_entry,rsi_trend_21_50_80_ma50,rsi_period=21;lower=50;upper=80;trend_window=50,2018-07-02,2026-07-17,1999,5,0.919959979989995,1.106952860037575,0.09711013999501139,1.438434766531,0.11722786357898385,-0.3314819064934249,-0.42865566974190883,-0.4190077426006278,0.4574251507608975,0.7
VALE3,rsi_reversion,rsi_7_50_90,rsi_period=7;lower=50;upper=90,2018-07-02,2026-07-17,1999,9,0.9589794897448725,1.043378787180734,0.09293788738103781,1.438434766531,0.11722786357898385,-0.39505597935026593,-0.41851937089529934,-0.4190077426006278,0.440220193893285,0.7
VALE3,rsi_reversion_atr,rsi_atr_14_45_80_atr14x3,rsi_period=14;lower=45;upper=80;atr_period=14;atr_mult=3,2018-07-02,2026-07-17,1999,19,0.9339669834917459,0.9692090365780499,0.08792410553601893,1.438434766531,0.11722786357898385,-0.4692257299529501,-0.4431978989767943,-0.4190077426006278,0.42219595962870915,0.7
VALE3,rsi_reversion_hold,rsi_hold_14_50_85_max40,rsi_period=14;lower=50;upper=85;max_hold=40,2018-07-02,2026-07-17,1999,81,0.7963981990995498,0.9183428807388689,0.0843891346187935,1.438434766531,0.11722786357898385,-0.5200918857921311,-0.38525079058863954,-0.4190077426006278,0.4127624296282454,0.7
VALE3,rsi_reversion_hold,rsi_hold_7_50_85_max40,rsi_period=7;lower=50;upper=85;max_hold=40,2018-07-02,2026-07-17,1999,95,0.8859429714857429,0.767550665366876,0.07340486694281223,1.438434766531,0.11722786357898385,-0.670884101164124,-0.5290532740147216,-0.4190077426006278,0.379426665117077,0.7
TUPY3,rsi_reversion_atr,rsi_atr_21_45_75_atr14x2,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2018-07-02,2026-07-17,1999,35,0.9404702351175588,0.7583191837488907,0.07270608036077131,0.20489914825561706,0.023451242819145124,0.5534200354932737,-0.5652226700834071,-0.5707748680991283,0.37397986429737246,0.7
VALE3,rsi_cross_reversion,rsi_cross_10_35_85,rsi_period=10;lower=35;upper=85,2018-07-02,2026-07-17,1999,7,0.8969484742371185,0.7145040937079363,0.06934499290607854,1.438434766531,0.11722786357898385,-0.7239306728230637,-0.41851937089529934,-0.4190077426006278,0.3719698963763234,0.7
VALE3,rsi_reversion_trend_entry,rsi_trend_21_50_75_ma200,rsi_period=21;lower=50;upper=75;trend_window=200,2018-07-02,2026-07-17,1999,5,0.9364682341170585,0.707178066464782,0.06877568395952305,1.438434766531,0.11722786357898385,-0.731256700066218,-0.41851937089529934,-0.4190077426006278,0.3720603153502044,0.7
TUPY3,rsi_reversion_atr,rsi_atr_14_45_80_atr14x3,rsi_period=14;lower=45;upper=80;atr_period=14;atr_mult=3,2018-07-02,2026-07-17,1999,31,0.9444722361180591,0.6729616189361296,0.06608804262776724,0.20489914825561706,0.023451242819145124,0.46806247068051254,-0.5636270164256927,-0.5707748680991283,0.35639680172430177,0.7
VALE3,rsi_reversion_atr,rsi_atr_21_45_75_atr14x2,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2018-07-02,2026-07-17,1999,31,0.9129564782391195,0.6443866939556098,0.0638063929839352,1.438434766531,0.11722786357898385,-0.7940480725753902,-0.46371730968531455,-0.4190077426006278,0.35508659565173717,0.7
VALE3,rsi_reversion,rsi_14_50_80,rsi_period=14;lower=50;upper=80,2018-07-02,2026-07-17,1999,5,0.943471735867934,0.6420562304629773,0.06361878260798393,1.438434766531,0.11722786357898385,-0.7963785360680227,-0.41851937089529934,-0.4190077426006278,0.35573136156507457,0.7
VALE3,rsi_reversion,rsi_14_40_80,rsi_period=14;lower=40;upper=80,2018-07-02,2026-07-17,1999,5,0.9194597298649325,0.6261582723985248,0.06233268541329817,1.438434766531,0.11722786357898385,-0.8122764941324752,-0.41851937089529934,-0.4190077426006278,0.3519049032738893,0.7
GGBR3,rsi_reversion_hold,rsi_hold_14_50_85_max40,rsi_period=14;lower=50;upper=85;max_hold=40,2018-07-02,2026-07-17,1999,79,0.7968984492246123,0.566583243665763,0.05741319395883804,2.508794543975277,0.16895208516572868,-1.9422113003095138,-0.5870398719175642,-0.5900160630784312,0.3360370578619743,0.7
VALE3,rsi_cross_reversion,rsi_cross_14_55_80,rsi_period=14;lower=55;upper=80,2018-07-02,2026-07-17,1999,5,0.9444722361180591,0.5187590542598828,0.053344049777244384,1.438434766531,0.11722786357898385,-0.9196757122711172,-0.41851937089529934,-0.4190077426006278,0.32400520264731536,0.7
TUPY3,rsi_cross_reversion,rsi_cross_10_35_85,rsi_period=10;lower=35;upper=85,2018-07-02,2026-07-17,1999,9,0.9389694847423712,0.5002666569396745,0.051740481080637446,0.20489914825561706,0.023451242819145124,0.2953675086840575,-0.574103894817743,-0.5707748680991283,0.31884650656238483,0.7
TUPY3,rsi_reversion,rsi_14_40_80,rsi_period=14;lower=40;upper=80,2018-07-02,2026-07-17,1999,9,0.9439719859929965,0.4719982873903048,0.04925541686365609,0.20489914825561706,0.023451242819145124,0.26709913913468775,-0.5738765667661565,-0.5707748680991283,0.31174297428551223,0.7
GGBR3,rsi_reversion_hold,rsi_hold_7_50_85_max40,rsi_period=7;lower=50;upper=85;max_hold=40,2018-07-02,2026-07-17,1999,88,0.8329164582291145,0.40194133191079096,0.04291174088165328,2.508794543975277,0.16895208516572868,-2.106853212064486,-0.6576296537855698,-0.5900160630784312,0.29137638059473353,0.7
TUPY3,rsi_reversion_trend_entry,rsi_trend_21_50_75_ma200,rsi_period=21;lower=50;upper=75;trend_window=200,2018-07-02,2026-07-17,1999,7,0.9564782391195598,0.35998579104859885,0.038978467781712656,0.20489914825561706,0.023451242819145124,0.1550866427929818,-0.5738765667661565,-0.5707748680991283,0.28257243768478524,0.7
TUPY3,rsi_reversion,rsi_14_50_80,rsi_period=14;lower=50;upper=80,2018-07-02,2026-07-17,1999,9,0.9644822411205602,0.24936489920598315,0.02807414080480597,0.20489914825561706,0.023451242819145124,0.04446575095036609,-0.602033338470346,-0.5707748680991283,0.25419986170231496,0.7
TUPY3,rsi_reversion_trend_entry,rsi_trend_21_50_80_ma50,rsi_period=21;lower=50;upper=80;trend_window=50,2018-07-02,2026-07-17,1999,3,0.984992496248124,0.20552270501121672,0.02351709654414047,0.20489914825561706,0.023451242819145124,0.0006235567555996635,-0.5742933305718887,-0.5707748680991283,0.23964501857356754,0.7
TUPY3,rsi_reversion,rsi_7_50_90,rsi_period=7;lower=50;upper=90,2018-07-02,2026-07-17,1999,9,0.9699849924962481,0.13686002146501353,0.016079783774704648,0.20489914825561706,0.023451242819145124,-0.06803912679060353,-0.6020064138609269,-0.5707748680991283,0.22301459398034013,0.7
TUPY3,rsi_cross_reversion,rsi_cross_14_55_80,rsi_period=14;lower=55;upper=80,2018-07-02,2026-07-17,1999,9,0.943471735867934,0.10162964765781357,0.012109767535660287,0.20489914825561706,0.023451242819145124,-0.10326950059780349,-0.6019092432788884,-0.5707748680991283,0.20975033025063652,0.7
