date,equity,cash,invested_weight,positions,selected,trade_count,turnover,dividend_cash
2000-03-14,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-03-15,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-03-16,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-03-17,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-03-20,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-03-21,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-03-22,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-03-23,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-03-24,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-03-27,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-03-28,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-03-29,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-03-30,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-03-31,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-03,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-04,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-05,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-06,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-07,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-10,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-11,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-12,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-13,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-14,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-17,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-18,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-19,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-20,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-21,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-24,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-25,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-26,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-27,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-04-28,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-01,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-02,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-03,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-04,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-05,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-08,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-09,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-10,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-11,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-12,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-15,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-16,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-17,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-18,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-19,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-22,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-23,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-24,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-25,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-26,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-29,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-30,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-05-31,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-01,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-02,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-05,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-06,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-07,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-08,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-09,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-12,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-13,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-14,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-15,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-16,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-19,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-20,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-21,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-22,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-23,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-26,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-27,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-28,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-29,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-06-30,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-03,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-04,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-05,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-06,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-07,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-10,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-11,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-12,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-13,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-14,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-17,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-18,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-19,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-20,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-21,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-24,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-25,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-26,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-27,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-28,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-07-31,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-01,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-02,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-03,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-04,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-07,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-08,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-09,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-10,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-11,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-14,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-15,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-16,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-17,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-18,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-21,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-22,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-23,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-24,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-25,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-28,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-29,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-30,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-08-31,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-01,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-04,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-05,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-06,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-07,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-08,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-11,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-12,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-13,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-14,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-15,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-18,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-19,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-20,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-21,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-22,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-25,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-26,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-27,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-28,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-09-29,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-02,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-03,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-04,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-05,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-06,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-09,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-10,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-11,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-12,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-13,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-16,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-17,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-18,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-19,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-20,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-23,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-24,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-25,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-26,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-27,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-30,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-10-31,10000.0,10000.0,0.0,0,,0,0.0,0.0
2000-11-01,9544.390765956727,1.7250936544805882,0.9998192557600812,1,VALE3,1,0.9978318269805908,0.0
2000-11-02,9544.390765956727,1.7250936544805882,0.9998192557600812,1,VALE3,0,0.0,0.0
2000-11-03,9408.390895656434,1.7250936544805882,0.9998166430717418,1,VALE3,0,0.0,0.0
2000-11-06,9725.725223354188,1.7250936544805882,0.9998226257050387,1,VALE3,0,0.0,0.0
2000-11-07,9748.390895656434,1.7250936544805882,0.9998230381123464,1,VALE3,0,0.0,0.0
2000-11-08,9748.390895656434,1.7250936544805882,0.9998230381123464,1,VALE3,0,0.0,0.0
2000-11-09,9521.72509365448,1.7250936544805882,0.9998188255134954,1,VALE3,0,0.0,0.0
2000-11-10,9746.125041774598,1.7250936544805882,0.9998229969708898,1,VALE3,0,0.0,0.0
2000-11-13,9476.391155055848,1.7250936544805882,0.9998179587961014,1,VALE3,0,0.0,0.0
2000-11-14,9476.391155055848,1.7250936544805882,0.9998179587961014,1,VALE3,0,0.0,0.0
2000-11-15,9476.391155055848,1.7250936544805882,0.9998179587961014,1,VALE3,0,0.0,0.0
2000-11-16,9181.72509365448,1.7250936544805882,0.9998121166080574,1,VALE3,0,0.0,0.0
2000-11-17,9091.05656795868,1.7250936544805882,0.999810242776339,1,VALE3,0,0.0,0.0
2000-11-20,9068.390895656434,1.7250936544805882,0.9998097684942864,1,VALE3,0,0.0,0.0
2000-11-21,9204.390765956727,1.7250936544805882,0.9998125792680531,1,VALE3,0,0.0,0.0
2000-11-22,9181.72509365448,1.7250936544805882,0.9998121166080574,1,VALE3,0,0.0,0.0
2000-11-23,9068.390895656434,1.7250936544805882,0.9998097684942864,1,VALE3,0,0.0,0.0
2000-11-24,8955.056697658387,1.7250936544805882,0.9998073609455838,1,VALE3,0,0.0,0.0
2000-11-27,8841.72509365448,1.7250936544805882,0.9998048917336597,1,VALE3,0,0.0,0.0
2000-11-28,8569.725353053895,1.7250936544805882,0.9997986990733763,1,VALE3,0,0.0,0.0
2000-11-29,8501.72509365448,1.7250936544805882,0.9997970889865907,1,VALE3,0,0.0,0.0
2000-11-30,8388.390895656434,1.7250936544805882,0.9997943474885781,1,VALE3,0,0.0,0.0
2000-12-01,8367.43261781723,8367.43261781723,0.0,0,,1,0.9992944503148338,0.0
2000-12-04,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-05,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-06,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-07,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-08,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-11,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-12,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-13,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-14,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-15,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-18,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-19,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-20,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-21,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-22,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-25,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-26,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-27,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-28,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2000-12-29,8367.43261781723,8367.43261781723,0.0,0,,0,0.0,0.0
2001-01-01,8346.567087442232,3.6920874422321504,0.9995576519779267,1,VALE3,1,0.9975636277878328,0.0
2001-01-02,7754.491882116152,3.6920874422321504,0.9995238775798132,1,VALE3,0,0.0,0.0
2001-01-03,8256.858069688631,3.6920874422321504,0.9995528459601618,1,VALE3,0,0.0,0.0
2001-01-04,7987.733069688631,3.6920874422321504,0.999537780317642,1,VALE3,0,0.0,0.0
2001-01-05,7898.02405193503,3.6920874422321504,0.9995325302356698,1,VALE3,0,0.0,0.0
2001-01-08,7808.317087442232,3.6920874422321504,0.9995271596426111,1,VALE3,0,0.0,0.0
2001-01-09,7898.02405193503,3.6920874422321504,0.9995325302356698,1,VALE3,0,0.0,0.0
2001-01-10,7896.230528623415,3.6920874422321504,0.9995324240561558,1,VALE3,0,0.0,0.0
2001-01-11,7763.46155193503,3.6920874422321504,0.9995244276773275,1,VALE3,0,0.0,0.0
2001-01-12,7718.608069688631,3.6920874422321504,0.9995216640864651,1,VALE3,0,0.0,0.0
2001-01-15,7808.317087442232,3.6920874422321504,0.9995271596426111,1,VALE3,0,0.0,0.0
2001-01-16,7718.608069688631,3.6920874422321504,0.9995216640864651,1,VALE3,0,0.0,0.0
2001-01-17,7898.02405193503,3.6920874422321504,0.9995325302356698,1,VALE3,0,0.0,0.0
2001-01-18,8346.567087442232,3.6920874422321504,0.9995576519779267,1,VALE3,0,0.0,0.0
2001-01-19,8346.567087442232,3.6920874422321504,0.9995576519779267,1,VALE3,0,0.0,0.0
2001-01-22,8346.567087442232,3.6920874422321504,0.9995576519779267,1,VALE3,0,0.0,0.0
2001-01-23,8561.866882116152,3.6920874422321504,0.9995687754209372,1,VALE3,0,0.0,0.0
2001-01-24,8793.314546377016,3.6920874422321504,0.9995801256258081,1,VALE3,0,0.0,0.0
2001-01-25,8793.314546377016,3.6920874422321504,0.9995801256258081,1,VALE3,0,0.0,0.0
2001-01-26,8804.079792768312,3.6920874422321504,0.9995806390299569,1,VALE3,0,0.0,0.0
2001-01-29,9064.233069688631,3.6920874422321504,0.9995926751426352,1,VALE3,0,0.0,0.0
2001-01-30,8974.52405193503,3.6920874422321504,0.9995886035380968,1,VALE3,0,0.0,0.0
2001-01-31,9153.942087442232,3.6920874422321504,0.999596666943382,1,VALE3,0,0.0,0.0
2001-02-01,8894.442030329548,3.992156405292917,0.9995511628057522,1,PETR4,2,1.9941634863801523,0.0
2001-02-02,8894.442030329548,3.992156405292917,0.9995511628057522,1,PETR4,0,0.0,0.0
2001-02-05,8861.391904253804,3.992156405292917,0.9995494887881692,1,PETR4,0,0.0,0.0
2001-02-06,8962.1945051144,3.992156405292917,0.9995545559290178,1,PETR4,0,0.0,0.0
2001-02-07,8945.669757265889,3.992156405292917,0.9995537330894593,1,PETR4,0,0.0,0.0
2001-02-08,9210.0695051144,3.992156405292917,0.999566544378077,1,PETR4,0,0.0,0.0
2001-02-09,9259.644379038655,3.992156405292917,0.9995688650403972,1,PETR4,0,0.0,0.0
2001-02-12,9211.722358126484,3.992156405292917,0.9995666221527214,1,PETR4,0,0.0,0.0
2001-02-13,9423.242156405293,3.992156405292917,0.9995763500142486,1,PETR4,0,0.0,0.0
2001-02-14,9623.1945051144,3.992156405292917,0.9995851526846754,1,PETR4,0,0.0,0.0
2001-02-15,9573.619631190144,3.992156405292917,0.9995830044895154,1,PETR4,0,0.0,0.0
2001-02-16,9325.744631190144,3.992156405292917,0.9995719208960601,1,PETR4,0,0.0,0.0
2001-02-19,9158.842408556782,3.992156405292917,0.9995641199807562,1,PETR4,0,0.0,0.0
2001-02-20,9291.042282481038,3.992156405292917,0.999570322006518,1,PETR4,0,0.0,0.0
2001-02-21,9233.204404253804,3.992156405292917,0.999567630453036,1,PETR4,0,0.0,0.0
2001-02-22,9257.992156405293,3.992156405292917,0.9995687880981265,1,PETR4,0,0.0,0.0
2001-02-23,9208.417282481038,3.992156405292917,0.9995664666051909,1,PETR4,0,0.0,0.0
2001-02-26,9208.417282481038,3.992156405292917,0.9995664666051909,1,PETR4,0,0.0,0.0
2001-02-27,9208.417282481038,3.992156405292917,0.9995664666051909,1,PETR4,0,0.0,0.0
2001-02-28,9077.869631190144,3.992156405292917,0.9995602320183608,1,PETR4,0,0.0,0.0
2001-03-01,9241.467408556782,3.992156405292917,0.9995680170443931,1,PETR4,0,0.0,0.0
2001-03-02,9340.617156405293,3.992156405292917,0.9995726025016928,1,PETR4,0,0.0,0.0
2001-03-05,9406.717408556782,3.992156405292917,0.9995756057897879,1,PETR4,0,0.0,0.0
2001-03-06,9414.979782481038,3.992156405292917,0.9995759782285756,1,PETR4,0,0.0,0.0
2001-03-07,9472.817030329548,3.992156405292917,0.9995785671366277,1,PETR4,0,0.0,0.0
2001-03-08,9472.817030329548,3.992156405292917,0.9995785671366277,1,PETR4,0,0.0,0.0
2001-03-09,9439.766904253804,3.992156405292917,0.9995770916331108,1,PETR4,0,0.0,0.0
2001-03-12,9013.42223205074,3.992156405292917,0.999557087607513,1,PETR4,0,0.0,0.0
2001-03-13,9092.742156405293,3.992156405292917,0.9995609513239655,1,PETR4,0,0.0,0.0
2001-03-14,9092.742156405293,3.992156405292917,0.9995609513239655,1,PETR4,0,0.0,0.0
2001-03-15,8324.329404253804,3.992156405292917,0.9995204230621565,1,PETR4,0,0.0,0.0
2001-03-16,8443.309605974995,3.992156405292917,0.999527181094666,1,PETR4,0,0.0,0.0
2001-03-19,8446.614681620442,3.992156405292917,0.9995273661039635,1,PETR4,0,0.0,0.0
2001-03-20,8249.967408556782,3.992156405292917,0.9995161003422689,1,PETR4,0,0.0,0.0
2001-03-21,8415.217408556782,3.992156405292917,0.9995256027014544,1,PETR4,0,0.0,0.0
2001-03-22,7919.467408556782,3.992156405292917,0.9994959059493093,1,PETR4,0,0.0,0.0
2001-03-23,8016.964933771931,3.992156405292917,0.9995020364391921,1,PETR4,0,0.0,0.0
2001-03-26,7853.367156405293,3.992156405292917,0.9994916630884834,1,PETR4,0,0.0,0.0
2001-03-27,8033.489681620442,3.992156405292917,0.9995030607415323,1,PETR4,0,0.0,0.0
2001-03-28,7987.219883341633,3.992156405292917,0.9995001819827674,1,PETR4,0,0.0,0.0
2001-03-29,7770.742156405293,3.992156405292917,0.9994862580272333,1,PETR4,0,0.0,0.0
2001-03-30,7765.784858126484,3.992156405292917,0.9994859300794156,1,PETR4,0,0.0,0.0
2001-04-02,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,2,1.9944028280228845,0.0
2001-04-03,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,0,0.0,0.0
2001-04-04,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,0,0.0,0.0
2001-04-05,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,0,0.0,0.0
2001-04-06,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,0,0.0,0.0
2001-04-09,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,0,0.0,0.0
2001-04-10,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,0,0.0,0.0
2001-04-11,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,0,0.0,0.0
2001-04-12,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,0,0.0,0.0
2001-04-13,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,0,0.0,0.0
2001-04-16,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,0,0.0,0.0
2001-04-17,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,0,0.0,0.0
2001-04-18,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,0,0.0,0.0
2001-04-19,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,0,0.0,0.0
2001-04-20,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,0,0.0,0.0
2001-04-23,7394.923870341826,0.5332019496445355,0.9999278962219228,1,GGBR3,0,0.0,0.0
2001-04-24,7626.0017559695725,0.5332019496445355,0.999930081061255,1,GGBR3,0,0.0,0.0
2001-04-25,7626.0017559695725,0.5332019496445355,0.999930081061255,1,GGBR3,0,0.0,0.0
2001-04-26,7626.0017559695725,0.5332019496445355,0.999930081061255,1,GGBR3,0,0.0,0.0
2001-04-27,7626.0017559695725,0.5332019496445355,0.999930081061255,1,GGBR3,0,0.0,0.0
2001-04-30,7626.0017559695725,0.5332019496445355,0.999930081061255,1,GGBR3,0,0.0,0.0
2001-05-01,7587.981126711174,5.180910036368914,0.9993172215441956,1,PETR4,2,1.9942622521193583,0.0
2001-05-02,7587.981126711174,5.180910036368914,0.9993172215441956,1,PETR4,0,0.0,0.0
2001-05-03,7914.581018373771,5.180910036368914,0.9993453968031484,1,PETR4,0,0.0,0.0
2001-05-04,7886.180910036369,5.180910036368914,0.9993430394134408,1,PETR4,0,0.0,0.0
2001-05-07,7644.780801698967,5.180910036368914,0.9993222944946678,1,PETR4,0,0.0,0.0
2001-05-08,7673.180910036369,5.180910036368914,0.9993248028298678,1,PETR4,0,0.0,0.0
