date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price
2013-04-29,10000.0,9773.962184353539,0,1,,BUY,0.0,6.194605163810465
2013-04-30,10000.0,10038.917794252875,0,1,,,0.0,0.0
2013-05-02,10000.0,10303.874172377748,0,1,,,0.0,0.0
2013-05-03,10000.0,10451.070026265075,0,1,,,0.0,0.0
2013-05-06,10000.0,10557.057494158456,0,1,,,0.0,0.0
2013-05-07,10000.0,10533.501394538158,0,1,,,0.0,0.0
2013-05-08,10000.0,10303.874172377748,0,1,,,0.0,0.0
2013-05-09,10000.0,10451.070026265075,0,1,,,0.0,0.0
2013-05-10,10000.0,10545.279828461076,0,1,,,0.0,0.0
2013-05-13,10000.0,10498.177616152452,0,1,,,0.0,0.0
2013-05-14,10000.0,10598.270489505621,0,1,,,0.0,0.0
2013-05-15,10000.0,10833.790001529636,0,1,,,0.0,0.0
2013-05-16,10000.0,11069.305672425971,0,1,,,0.0,0.0
2013-05-17,10000.0,11092.855626241977,0,1,,,0.0,0.0
2013-05-20,10000.0,10927.993657921346,0,1,,,0.0,0.0
2013-05-21,10000.0,10892.669111310104,0,1,,,0.0,0.0
2013-05-22,10000.0,10745.466343392949,0,1,,,0.0,0.0
2013-05-23,10000.0,10504.064528437302,0,1,,,0.0,0.0
2013-05-24,10000.0,10621.820443321629,0,1,,,0.0,0.0
2013-05-27,10000.0,10621.820443321629,0,1,,,0.0,0.0
2013-05-28,10000.0,10804.348526075562,0,1,,,0.0,0.0
2013-05-29,10000.0,10651.261918775703,0,1,,,0.0,0.0
2013-05-31,10000.0,10874.99915574912,0,1,,,0.0,0.0
2013-06-03,10000.0,10716.031013743164,0,1,,,0.0,0.0
2013-06-04,10000.0,10480.514574621295,0,1,,,0.0,0.0
2013-06-05,10000.0,10451.070026265075,0,1,,,0.0,0.0
2013-06-06,10000.0,10480.514574621295,0,1,,,0.0,0.0
2013-06-07,10000.0,10539.390611499617,0,1,,,0.0,0.0
2013-06-10,10000.0,10568.829782277082,0,1,,,0.0,0.0
2013-06-11,10000.0,10280.323450336204,0,1,,,0.0,0.0
2013-06-12,10000.0,10156.675245588272,0,1,,,0.0,0.0
2013-06-13,10000.0,10539.390611499617,0,1,,,0.0,0.0
2013-06-14,10000.0,10680.698784876558,0,1,,,0.0,0.0
2013-06-17,10000.0,10657.150367511626,0,1,,,0.0,0.0
2013-06-18,10000.0,10586.496664935921,0,1,,,0.0,0.0
2013-06-19,10000.0,10256.77042361805,0,1,,,0.0,0.0
2013-06-20,10000.0,10133.119914193512,0,1,,,0.0,0.0
2013-06-21,10000.0,10268.546552864358,0,1,,,0.0,0.0
2013-06-24,10000.0,9980.039452697943,0,1,,,0.0,0.0
2013-06-25,10000.0,9832.836684780788,0,1,,,0.0,0.0
2013-06-26,9938.702655987277,9909.384213671168,1,1,BUY,,6.176331533895915,0.0
2013-06-27,10210.348048564034,10180.228272306425,1,1,,,0.0,0.0
2013-06-28,10393.414627819857,10362.754818609286,1,1,,,0.0,0.0
2013-07-01,10334.359774110551,10303.874172377748,1,1,,,0.0,0.0
2013-07-02,10151.29550635008,10121.349930751494,1,1,,,0.0,0.0
2013-07-03,10186.725336581861,10156.675245588272,1,1,,,0.0,0.0
2013-07-04,10470.183240897379,10439.296969920912,1,1,,,0.0,0.0
2013-07-05,10393.414627819857,10362.754818609286,1,1,,,0.0,0.0
2013-07-08,10570.573024960175,10539.390611499617,1,1,,,0.0,0.0
2013-07-10,10481.99112964544,10451.070026265075,1,1,,,0.0,0.0
2013-07-11,10570.573024960175,10539.390611499617,1,1,,,0.0,0.0
2013-07-12,10464.278911274125,10433.410057636063,1,1,,,0.0,0.0
2013-07-15,10399.321268938464,10368.644035570745,1,1,,,0.0,0.0
2013-07-16,10281.21002052295,10250.881206656592,1,1,,,0.0,0.0
2013-07-17,10606.005937185757,10574.718999238541,1,1,,,0.0,0.0
2013-07-18,10659.153379278008,10627.709660283086,1,1,,,0.0,0.0
2013-07-19,10600.099296067152,10568.829782277082,1,1,,,0.0,0.0
2013-07-22,10629.62710817103,10598.270489505621,1,1,,,0.0,0.0
2013-07-23,10629.62710817103,10598.270489505621,1,1,,,0.0,0.0
2013-07-24,10659.153379278008,10627.709660283086,1,1,,,0.0,0.0
2013-07-25,10694.58783250049,10663.039584473083,1,1,,,0.0,0.0
2013-07-26,10694.58783250049,10663.039584473083,1,1,,,0.0,0.0
2013-07-29,10718.205921491963,10686.588001838018,1,1,,,0.0,0.0
2013-07-30,10859.935258898948,10827.899248117106,1,1,,,0.0,0.0
2013-07-31,10889.463841501276,10857.34072357118,1,1,,,0.0,0.0
2013-08-01,11025.284226294303,10992.7604482122,1,1,,,0.0,0.0
2013-08-02,11214.255905671831,11181.174675025448,1,1,,,0.0,0.0
2013-08-05,11456.37348614471,11422.578026432167,1,1,,,0.0,0.0
2013-08-06,11456.37348614471,11422.578026432167,1,1,,,0.0,0.0
2013-08-07,11574.484734560221,11540.34085534632,1,1,,,0.0,0.0
2013-08-08,11751.646984192788,11716.980489364332,1,1,,,0.0,0.0
2013-08-09,11669.204250465205,11740.528906729267,0,1,SELL,,7.236174342284142,0.0
2013-08-12,11669.204250465205,11487.347889625165,0,1,,,0.0,0.0
