date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price
2000-01-03,10000.0,10000.0,1,1,BUY,BUY,1.2874711751937866,1.2874711751937866
2000-01-04,9761.903858032307,9761.903858032307,1,1,,,0.0,0.0
2000-01-05,9761.903858032307,9761.903858032307,1,1,,,0.0,0.0
2000-01-06,9761.903858032307,9761.903858032307,1,1,,,0.0,0.0
2000-01-07,10119.047145065722,10119.047145065722,1,1,,,0.0,0.0
2000-01-10,10952.381790116398,10952.381790116398,1,1,,,0.0,0.0
2000-01-11,10976.188996926045,10976.188996926045,1,1,,,0.0,0.0
2000-01-12,11083.332538586943,11083.332538586943,1,1,,,0.0,0.0
2000-01-13,11452.384984533926,11452.384984533926,1,1,,,0.0,0.0
2000-01-14,11666.668364183228,11666.668364183228,1,1,,,0.0,0.0
2000-01-17,11904.762654314673,11904.762654314673,1,1,,,0.0,0.0
2000-01-18,11547.619367281257,11547.619367281257,1,1,,,0.0,0.0
2000-01-19,11500.001249989467,11500.001249989467,1,1,,,0.0,0.0
2000-01-20,11428.575925888032,11428.575925888032,1,1,,,0.0,0.0
2000-01-21,11190.475154329719,11190.475154329719,1,1,,,0.0,0.0
2000-01-24,11428.575925888032,11428.575925888032,1,1,,,0.0,0.0
2000-01-25,11428.575925888032,11428.575925888032,1,1,,,0.0,0.0
2000-01-26,11333.330432123212,11333.330432123212,1,1,,,0.0,0.0
2000-01-27,11428.575925888032,11428.575925888032,1,1,,,0.0,0.0
2000-01-28,11428.575925888032,11428.575925888032,1,1,,,0.0,0.0
2000-01-31,11428.575925888032,11428.575925888032,1,1,,,0.0,0.0
2000-02-01,11190.475154329719,11190.475154329719,1,1,,,0.0,0.0
2000-02-02,10714.287499984954,10714.287499984954,1,1,,,0.0,0.0
2000-02-03,10714.287499984954,10714.287499984954,1,1,,,0.0,0.0
2000-02-04,11119.04705247391,11119.04705247391,1,1,,,0.0,0.0
2000-02-07,11666.668364183228,11666.668364183228,1,1,,,0.0,0.0
2000-02-08,12345.236720690595,12345.236720690595,1,1,,,0.0,0.0
2000-02-09,12142.856944446115,12142.856944446115,1,1,,,0.0,0.0
2000-02-10,11428.575925888032,11428.575925888032,1,1,,,0.0,0.0
2000-02-11,10830.95040588084,10830.95040588084,1,1,,,0.0,0.0
2000-02-14,10690.475663584686,10690.475663584686,1,1,,,0.0,0.0
2000-02-15,10952.381790116398,10952.381790116398,1,1,,,0.0,0.0
2000-02-16,10952.381790116398,10952.381790116398,1,1,,,0.0,0.0
2000-02-17,10714.287499984954,10714.287499984954,1,1,,,0.0,0.0
2000-02-18,10714.287499984954,10714.287499984954,1,1,,,0.0,0.0
2000-02-21,10714.287499984954,10714.287499984954,1,1,,,0.0,0.0
2000-02-22,10476.192283935385,10476.192283935385,1,1,,,0.0,0.0
2000-02-23,10714.287499984954,10714.287499984954,1,1,,,0.0,0.0
2000-02-24,10595.238503082983,10595.238503082983,1,1,,,0.0,0.0
2000-02-25,10476.192283935385,10476.192283935385,1,1,,,0.0,0.0
2000-02-28,10238.095216049569,10238.095216049569,1,1,,,0.0,0.0
2000-02-29,9714.290370331139,9714.290370331139,1,1,,,0.0,0.0
2000-03-01,9761.903858032307,9761.903858032307,1,1,,,0.0,0.0
2000-03-02,9519.044793233687,9519.044793233687,1,1,,,0.0,0.0
2000-03-03,9402.3818873378,9402.3818873378,1,1,,,0.0,0.0
2000-03-06,9402.3818873378,9402.3818873378,1,1,,,0.0,0.0
2000-03-07,9402.3818873378,9402.3818873378,1,1,,,0.0,0.0
2000-03-08,9454.762927460519,9454.762927460519,1,1,,,0.0,0.0
2000-03-09,9261.903441369152,9261.903441369152,1,1,,,0.0,0.0
2000-03-10,9047.62006171985,9047.62006171985,1,1,,,0.0,0.0
2000-03-13,9047.62006171985,9047.62006171985,1,1,,,0.0,0.0
2000-03-14,8571.427777784465,8571.427777784465,1,1,,,0.0,0.0
2000-03-15,8571.427777784465,8571.427777784465,1,1,,,0.0,0.0
2000-03-16,8714.285833332331,8714.285833332331,1,1,,,0.0,0.0
2000-03-17,8640.476270061057,8640.476270061057,1,1,,,0.0,0.0
2000-03-20,8095.237345685328,8095.237345685328,1,1,,,0.0,0.0
2000-03-21,8347.617626555184,8347.617626555184,1,1,,,0.0,0.0
2000-03-22,8500.001527764905,8500.001527764905,1,1,,,0.0,0.0
2000-03-23,8690.474922850188,8690.474922850188,1,1,,,0.0,0.0
2000-03-24,9166.666280867448,9166.666280867448,1,1,,,0.0,0.0
2000-03-27,9404.758719162644,9404.758719162644,1,1,,,0.0,0.0
2000-03-28,9119.045385821286,9119.045385821286,1,1,,,0.0,0.0
2000-03-29,9290.47449692785,9290.47449692785,1,1,,,0.0,0.0
2000-03-30,9280.949577184118,9280.949577184118,1,1,,,0.0,0.0
2000-03-31,9523.80864198274,9523.80864198274,1,1,,,0.0,0.0
