ticker,label,strategy,params,full_return,full_cagr,full_mdd,benchmark_return,excess_full_return,years,positive_years,positive_gt5_years,negative_years,beat_bh_years,avg_year_return,median_year_return,std_year_return,avg_excess_year_return,median_excess_year_return,worst_year,worst_year_return,best_year,best_year_return
GGBR3,keltner_w80_atr10x3_exit0.5_tw200,keltner_breakout,window=80;atr_period=10;atr_mult=3;exit_z=0.5;trend_window=200,8.244749215144486,0.0874278557152676,-0.5314765046227603,103.70928235908642,-95.46453314394194,26,16,13,8,9,0.09858710995492818,0.049571877746533044,0.1885397955472424,-0.19801404888535992,-0.03343688843612069,2010,-0.18473150901947566,2009,0.4895498420615667
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=3;trend_window=50;volume_window=20;volume_mult=1;max_hold=5,6.928114224504205,0.0811497822830451,-0.3350958893020705,103.70928235908642,-96.78116813458222,26,16,13,7,10,0.08865732514088381,0.05644549304359314,0.17769589397959848,-0.20794383369940428,-0.18141960794102407,2024,-0.18941318186752765,2016,0.620176419276494
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=3;trend_window=50;volume_window=20;volume_mult=1;max_hold=5,6.928114224504205,0.0811497822830451,-0.3350958893020705,103.70928235908642,-96.78116813458222,26,16,13,7,10,0.08865732514088381,0.05644549304359314,0.17769589397959848,-0.20794383369940428,-0.18141960794102407,2024,-0.18941318186752765,2016,0.620176419276494
GGBR3,keltner_w80_atr10x2_exit1_tw0,keltner_breakout,window=80;atr_period=10;atr_mult=2;exit_z=1;trend_window=0,52.76948833215639,0.162027729699278,-0.5142144820399805,103.70928235908642,-50.93979402693002,26,16,13,9,11,0.22169150184742942,0.0587119216681351,0.5415967777948778,-0.07490965699285869,-0.08427453476118157,2010,-0.2075013837729739,2000,2.650897328394426
GGBR3,keltner_w80_atr10x1.5_exit0.5_tw50,keltner_breakout,window=80;atr_period=10;atr_mult=1.5;exit_z=0.5;trend_window=50,38.20770980879036,0.1482788126477656,-0.5004771911872107,103.70928235908642,-65.50157255029606,26,16,13,9,9,0.20441508974790376,0.06332145553050261,0.5471260447093832,-0.09218606909238436,-0.10533836563203064,2010,-0.21051585766768777,2000,2.650897328394426
GGBR3,keltner_w20_atr10x1_exit0_tw0,keltner_breakout,window=20;atr_period=10;atr_mult=1;exit_z=0;trend_window=0,28.872790707152383,0.1365716808726047,-0.5890534062806794,103.70928235908642,-74.83649165193404,26,16,13,10,10,0.1647612145743143,0.07922162160793811,0.39313875284403965,-0.13183994426597379,-0.1357698250298613,2017,-0.2130192541215431,2000,1.6804487637240038
GGBR3,keltner_w20_atr20x1.5_exit0.5_tw50,keltner_breakout,window=20;atr_period=20;atr_mult=1.5;exit_z=0.5;trend_window=50,39.75113004280793,0.1499508339939523,-0.6318161411726326,103.70928235908642,-63.958152316278486,26,16,13,10,10,0.18621346054739776,0.04973883545931301,0.4323487416393034,-0.11038769829289033,-0.07691912295698455,2015,-0.2295111527893784,2000,1.8625707685191015
GGBR3,keltner_w20_atr14x1.5_exit0.5_tw50,keltner_breakout,window=20;atr_period=14;atr_mult=1.5;exit_z=0.5;trend_window=50,44.81294698635909,0.1550360456551296,-0.6318180525948804,103.70928235908642,-58.89633537272733,26,16,13,10,11,0.1914410231498721,0.06574449106621816,0.43289901525552593,-0.105160135690416,-0.09776963048232845,2015,-0.22951483139429674,2000,1.8625707685191015
GGBR3,ema_cross_39_52,ema_cross,fast=39;slow=52,36.45359902154972,0.1462998560815951,-0.52900830369151,103.70928235908642,-67.2556833375367,26,16,13,9,8,0.20803928072533603,0.04394277619703679,0.5256980295689726,-0.08856187811495206,-0.10630541903691093,2010,-0.2612090468119893,2000,2.390521486469071
GGBR3,keltner_w20_atr10x1_exit0.5_tw50,keltner_breakout,window=20;atr_period=10;atr_mult=1;exit_z=0.5;trend_window=50,39.939482331572144,0.1501506928255565,-0.7017256979788584,103.70928235908642,-63.76980002751427,26,16,13,10,10,0.18540874392229498,0.08047696928977788,0.41249197331564447,-0.11119241491799312,-0.08933490009930878,2015,-0.28073858486464,2000,1.7006137961835734
GGBR3,keltner_w80_atr20x1_exit1_tw0,keltner_breakout,window=80;atr_period=20;atr_mult=1;exit_z=1;trend_window=0,32.706107342791015,0.1417546757022905,-0.5484821195644154,103.70928235908642,-71.0031750162954,26,16,13,9,7,0.20790504685808273,0.04047753765509732,0.572006438421338,-0.08869611198220538,-0.10398339339391877,2010,-0.2919248472272723,2000,2.650897328394426
GGBR3,keltner_w20_atr14x1_exit0.5_tw50,keltner_breakout,window=20;atr_period=14;atr_mult=1;exit_z=0.5;trend_window=50,47.88644056886688,0.1578659485286691,-0.7192827836253248,103.70928235908642,-55.822841790219535,26,16,13,10,10,0.20594580594751924,0.09123820383718018,0.4852406862557326,-0.09065535289276885,-0.08624145128859528,2015,-0.2970033466903619,2000,2.1184872854555685
GGBR3,chandelier_breakout,chandelier_breakout,lookback=10;atr_period=14;atr_mult=2;volume_window=20;volume_mult=1,4.909895671433003,0.0692457703462756,-0.7288522944738618,103.70928235908642,-98.7993866876534,26,16,13,10,12,0.07185658736943906,0.03669869280837479,0.24658481719642902,-0.22474457147084903,-0.043929883629102995,2015,-0.30655467476652043,2004,0.8207470697821369
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=3;trend_window=50;volume_window=0;volume_mult=0;max_hold=20,7.893198149548583,0.0858402424457092,-0.6876740226904927,103.70928235908642,-95.81608420953783,26,16,13,7,9,0.11079191688128567,0.04231042421457676,0.2911635730007872,-0.18580924195900245,-0.05054988711675601,2015,-0.3461605108698069,2009,0.940273591534246
GGBR3,keltner_w10_atr20x1_exit0.5_tw0,keltner_breakout,window=10;atr_period=20;atr_mult=1;exit_z=0.5;trend_window=0,28.182171865563557,0.1355702659149591,-0.7119766730713422,103.70928235908642,-75.52711049352285,26,16,13,10,9,0.1778392234894419,0.05015818198874811,0.46043121669222625,-0.1187619353508462,-0.11421823425559247,2015,-0.4151267443238589,2000,1.9504891574209569
GGBR3,keltner_w10_atr10x1_exit1_tw0,keltner_breakout,window=10;atr_period=10;atr_mult=1;exit_z=1;trend_window=0,27.53500002054393,0.134610931355529,-0.7610308550510106,103.70928235908642,-76.17428233854248,26,16,13,10,9,0.19131245103202674,0.052753140366030626,0.5369927316851469,-0.10528870780826137,-0.13739032945754265,2015,-0.4352510004809661,2000,2.227040910767729
GGBR3,keltner_w80_atr20x1.5_exit0.5_tw200,keltner_breakout,window=80;atr_period=20;atr_mult=1.5;exit_z=0.5;trend_window=200,8.55991586236793,0.0888025209436083,-0.5141998159954504,103.70928235908642,-95.14936649671849,26,16,12,9,10,0.09621036576232478,0.04648092022047734,0.1991922700559777,-0.20039079307796334,-0.1208858732698892,2010,-0.15105584319261978,2016,0.5267363599791435
GGBR3,keltner_w80_atr14x1.5_exit0.5_tw200,keltner_breakout,window=80;atr_period=14;atr_mult=1.5;exit_z=0.5;trend_window=200,8.804142068048,0.0898380953317181,-0.5141998159954504,103.70928235908642,-94.90514029103842,26,16,12,9,10,0.09580730453946451,0.04648201908522842,0.19650821739452512,-0.20079385430082358,-0.12437118298535466,2010,-0.1510866953714627,2016,0.5267153191006779
GGBR3,keltner_w80_atr10x1.5_exit0.5_tw200,keltner_breakout,window=80;atr_period=10;atr_mult=1.5;exit_z=0.5;trend_window=200,9.163888203050076,0.0913191518559768,-0.5141998159954504,103.70928235908642,-94.54539415603634,26,16,12,9,10,0.0978248103964923,0.04649117013961113,0.19984461758529581,-0.1987763484437958,-0.1294955607988203,2010,-0.15109346194123052,2016,0.5267022308028342
GGBR3,keltner_w40_atr14x1_exit1_tw200,keltner_breakout,window=40;atr_period=14;atr_mult=1;exit_z=1;trend_window=200,9.517631101134132,0.0927270986301413,-0.4259605807130893,103.70928235908642,-94.19165125795227,26,16,12,9,9,0.09616713017074635,0.02621333073086729,0.20275987429901002,-0.20043402866954174,-0.10772996065197787,2011,-0.15230091129104772,2016,0.6416772186593411
GGBR3,keltner_w40_atr10x1_exit1_tw200,keltner_breakout,window=40;atr_period=10;atr_mult=1;exit_z=1;trend_window=200,8.625762304158323,0.0890842093463266,-0.4561841492057918,103.70928235908642,-95.08352005492809,26,16,12,9,9,0.09305391241732994,0.02622440450585395,0.20549632571607573,-0.20354724642295816,-0.10772918267904169,2010,-0.15277197565992295,2016,0.6416107678758636
GGBR3,keltner_w20_atr10x2_exit1_tw0,keltner_breakout,window=20;atr_period=10;atr_mult=2;exit_z=1;trend_window=0,46.83085531265504,0.1569138258961078,-0.519736184757894,103.70928235908642,-56.878427046431376,26,16,12,8,9,0.1922107474832426,0.04172156593801657,0.4318608555229997,-0.1043904113570455,-0.09198233265976313,2010,-0.15995010384867403,2000,2.005412745687217
GGBR3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=14;atr_mult=3;volume_window=20;volume_mult=1,14.058946701004452,0.1076078818872554,-0.4648431909316227,103.70928235908642,-89.65033565808196,26,16,12,8,12,0.12000888011074225,0.028390385385855033,0.23335884592644499,-0.17659227872954586,-0.06651618536742876,2011,-0.16373980130401777,2016,0.6774617500141791
GGBR3,keltner_w20_atr10x1.5_exit0.5_tw200,keltner_breakout,window=20;atr_period=10;atr_mult=1.5;exit_z=0.5;trend_window=200,16.397985729630108,0.1136509633426299,-0.5230044612279905,103.70928235908642,-87.31129662945631,26,16,12,8,10,0.11934866102587581,0.03875832666445034,0.23587152183254936,-0.1772524978144123,-0.08222182789724564,2018,-0.16392278294742735,2016,0.8946095441150863
GGBR3,keltner_w80_atr20x2_exit0.5_tw0,keltner_breakout,window=80;atr_period=20;atr_mult=2;exit_z=0.5;trend_window=0,64.09537308909007,0.1704286456225923,-0.5142144820399805,103.70928235908642,-39.61390926999634,26,16,12,9,11,0.22608057148971852,0.04527130332425444,0.5380939573011467,-0.07052058735056958,-0.05095731361487743,2010,-0.1684527838008979,2000,2.650897328394426
GGBR3,atr_breakout_55_10x3,atr_breakout,lookback=55;atr_period=10;atr_mult=3,8.698945803355478,0.0893951178235221,-0.4975258715073789,103.70928235908642,-95.01033655573092,26,16,12,9,12,0.10352469556300689,0.01953221189229737,0.2379289765859069,-0.1930764632772812,-0.12356291134238317,2011,-0.1783931936955393,2016,0.7574025312913353
GGBR3,keltner_w80_atr20x3_exit0.5_tw0,keltner_breakout,window=80;atr_period=20;atr_mult=3;exit_z=0.5;trend_window=0,40.155517893375134,0.1503788395149745,-0.5142144820399805,103.70928235908642,-63.55376446571128,26,16,12,8,10,0.2103120938917589,0.04276309622899255,0.5359117871673562,-0.08628906494852921,-0.045819376579257054,2010,-0.1847583635318032,2000,2.650897328394426
GGBR3,keltner_w80_atr20x3_exit0_tw0,keltner_breakout,window=80;atr_period=20;atr_mult=3;exit_z=0;trend_window=0,30.257317735685984,0.138513885558746,-0.5142144820399805,103.70928235908642,-73.45196462340043,26,16,12,8,10,0.19585054677707092,0.04313762027617751,0.5341321695632909,-0.1007506120632172,-0.04849783455807921,2012,-0.1868080930661351,2000,2.650897328394426
GGBR3,keltner_w80_atr14x3_exit0_tw0,keltner_breakout,window=80;atr_period=14;atr_mult=3;exit_z=0;trend_window=0,30.639679528325026,0.1390356741440632,-0.5142144820399805,103.70928235908642,-73.0696028307614,26,16,12,8,10,0.19633740580797307,0.04313781868641453,0.5339869523550864,-0.10026375303231504,-0.045819744162212905,2012,-0.18681361896255777,2000,2.650897328394426
GGBR3,keltner_w80_atr20x2_exit1_tw200,keltner_breakout,window=80;atr_period=20;atr_mult=2;exit_z=1;trend_window=200,11.267117367141664,0.0990818750409281,-0.5141998159954504,103.70928235908642,-92.44216499194476,26,16,12,9,12,0.11085789265340436,0.04374396979837991,0.209561700991842,-0.18574326618688375,-0.08704215341297461,2010,-0.20747581190094788,2016,0.5277643680274426
GGBR3,keltner_w80_atr14x1.5_exit0.5_tw50,keltner_breakout,window=80;atr_period=14;atr_mult=1.5;exit_z=0.5;trend_window=50,35.31277059718987,0.1449643419420525,-0.5142144820399805,103.70928235908642,-68.39651176189655,26,16,12,9,9,0.20070806579278982,0.04885437641491097,0.5467272963136208,-0.09589309304749828,-0.10535366355724285,2010,-0.21051421359668865,2000,2.650897328394426
GGBR3,keltner_w80_atr20x3_exit1_tw200,keltner_breakout,window=80;atr_period=20;atr_mult=3;exit_z=1;trend_window=200,7.161789927410208,0.0823339713620341,-0.5141998159954504,103.70928235908642,-96.5474924316762,26,16,12,8,9,0.09707219404743053,0.04277312980041881,0.19758857884629166,-0.19952896479285756,-0.0458209942750567,2010,-0.22300233044178708,2009,0.48937271697925944
GGBR3,keltner_w80_atr10x3_exit1_tw200,keltner_breakout,window=80;atr_period=10;atr_mult=3;exit_z=1;trend_window=200,7.365642080204745,0.0833406757186356,-0.5314765046227603,103.70928235908642,-96.34364027888168,26,16,12,8,9,0.09730183606031952,0.04676313869146187,0.19048873398250743,-0.1992993227799686,-0.05333335670285044,2010,-0.223002357443168,2009,0.48940991425084324
GGBR3,keltner_w10_atr14x1.5_exit1_tw200,keltner_breakout,window=10;atr_period=14;atr_mult=1.5;exit_z=1;trend_window=200,4.85074059346617,0.0688404793928012,-0.487059861787815,103.70928235908642,-98.85854176562025,26,16,12,8,8,0.07564341798248282,0.04278743766216331,0.21088060512196016,-0.22095774085780528,-0.09417596723188332,2007,-0.24404818087365465,2016,0.7420241616809291
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=2;trend_window=50;volume_window=20;volume_mult=1;max_hold=20,8.660457093103664,0.0892318871873851,-0.6197901605926204,103.70928235908642,-95.04882526598276,26,16,12,7,10,0.10665922694782369,0.03317477914233169,0.27239663335664127,-0.1899419318924644,-0.04361439448245241,2024,-0.26032663739052164,2016,0.9521426255995975
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=1.5;trend_window=50;volume_window=20;volume_mult=1;max_hold=20,4.924420904911972,0.0693446904587362,-0.5592341445495096,103.70928235908642,-98.78486145417445,26,16,12,7,10,0.07973824448568793,0.029924464075649415,0.20462233375890979,-0.21686291435460017,-0.14186186637222542,2015,-0.2711321648719036,2003,0.42493547579893653
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=1.5;trend_window=50;volume_window=20;volume_mult=1;max_hold=20,5.142781433979118,0.0708042966996551,-0.5265908224848037,103.70928235908642,-98.56650092510728,26,16,12,7,10,0.07908041255871733,0.01971447852153807,0.20313143734799857,-0.21752074628157075,-0.14395218757328543,2015,-0.27113859140796304,2003,0.44589529438232334
GGBR3,keltner_w10_atr20x1_exit1_tw50,keltner_breakout,window=10;atr_period=20;atr_mult=1;exit_z=1;trend_window=50,19.32462004894252,0.1201953550179351,-0.7837822343564986,103.70928235908642,-84.3846623101439,26,16,12,10,9,0.16469557498571794,0.02677929812834723,0.47041571396013726,-0.13190558385457016,-0.13674811562681433,2015,-0.29698953284502627,2000,1.972673885976627
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=3;trend_window=50;volume_window=0;volume_mult=0;max_hold=20,8.262996651637502,0.0875086669754454,-0.676221722358777,103.70928235908642,-95.44628570744892,26,16,12,7,9,0.11195283407859082,0.03442310114521707,0.2899144020467421,-0.18464832476169726,-0.05057417394909958,2015,-0.31530555974401786,2009,0.9402989131271651
GGBR3,atr_breakout_20_20x4,atr_breakout,lookback=20;atr_period=20;atr_mult=4,13.700774956482192,0.1066035452510276,-0.7571796466740641,103.70928235908642,-90.00850740260422,26,16,12,10,9,0.1502825083821403,0.03579623315512115,0.4584138931424191,-0.1463186504581478,-0.11395808943721786,2015,-0.4033750954495664,2000,1.87160418074899
GGBR3,down_streak_reversion,down_streak_reversion,streak_length=4;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=5,1.4754805352849054,0.0347497791026756,-0.2688009008483527,103.70928235908642,-102.23380182380151,26,16,11,6,10,0.037001110029740616,0.03780914895761778,0.0636995876097426,-0.2596000488105475,-0.11716060028475239,2018,-0.08542665197947141,2020,0.19449012554852052
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=2;trend_window=200;volume_window=20;volume_mult=1;max_hold=20,11.232478931629872,0.0989647598176648,-0.464293529697402,103.70928235908642,-92.47680342745656,26,16,11,6,11,0.101743878029057,0.03607449526828288,0.18938044562779607,-0.1948572808112311,-0.08062304372769358,2012,-0.111749669579009,2016,0.5861164736406341
GGBR3,keltner_w80_atr14x2_exit0_tw200,keltner_breakout,window=80;atr_period=14;atr_mult=2;exit_z=0;trend_window=200,12.639971323982405,0.1034845639001265,-0.5141998159954504,103.70928235908642,-91.069311035104,26,16,11,9,10,0.10846131187150548,0.03604973462570593,0.19145625923985388,-0.1881398469687826,-0.038720168023632984,2010,-0.11699657516009287,2016,0.5362302603336826
GGBR3,keltner_w40_atr14x2_exit0_tw200,keltner_breakout,window=40;atr_period=14;atr_mult=2;exit_z=0;trend_window=200,10.542347654884711,0.0965623238439394,-0.5494916812070627,103.70928235908642,-93.16693470420172,26,16,11,8,9,0.10341657852864004,0.03908552998717507,0.20331163635525643,-0.19318458031164806,-0.03674621937840605,2002,-0.16549314776954205,2016,0.6854803767356221
GGBR3,keltner_w80_atr14x3_exit0.5_tw200,keltner_breakout,window=80;atr_period=14;atr_mult=3;exit_z=0.5;trend_window=200,7.707758217371248,0.0849782898529527,-0.5141998159954504,103.70928235908642,-96.00152414171517,26,16,11,8,10,0.09709257900274305,0.03693987813459931,0.19362916668646638,-0.19950857983754505,-0.045821030776099,2010,-0.18474908898769382,2009,0.4895022675345557
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=2;trend_window=200;volume_window=20;volume_mult=1;max_hold=10,7.647035590084807,0.0846921993332947,-0.3652057414726767,103.70928235908642,-96.0622467690016,26,16,11,6,8,0.08223089598177317,0.020528621601343278,0.17875437037843014,-0.21437026285851493,-0.10221328465738194,2012,-0.19989789831921656,2016,0.5250550230804891
GGBR3,keltner_w80_atr14x3_exit1_tw200,keltner_breakout,window=80;atr_period=14;atr_mult=3;exit_z=1;trend_window=200,6.865850690283796,0.0808285841521525,-0.5141998159954504,103.70928235908642,-96.84343166880262,26,16,11,8,9,0.09601201938892608,0.04277342289155894,0.19755383889307215,-0.20058913945136203,-0.06571916371267628,2010,-0.22296704020171365,2009,0.48948351638215826
GGBR3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=10;atr_mult=3;volume_window=0;volume_mult=0,8.701015296803552,0.0894038768771163,-0.4620300452722359,103.70928235908642,-95.00826706228288,26,16,11,8,12,0.10293335885803717,0.02022250812254256,0.2457586185064542,-0.1936677999822509,-0.0581059640152396,2018,-0.22648871849053442,2016,0.8262735733375202
GGBR3,chandelier_breakout,chandelier_breakout,lookback=20;atr_period=14;atr_mult=2;volume_window=20;volume_mult=1,4.383411412724466,0.0654925833897643,-0.6208418091631387,103.70928235908642,-99.32587094636196,26,16,11,9,11,0.06785496713258497,0.02344102889304789,0.21079770507647697,-0.22874619170770313,-0.03210193201616385,2015,-0.2505379714615241,2004,0.6867430027286361
GGBR3,keltner_w10_atr10x1_exit1_tw50,keltner_breakout,window=10;atr_period=10;atr_mult=1;exit_z=1;trend_window=50,22.231569538873007,0.1258529083774504,-0.7499113003994322,103.70928235908642,-81.47771282021341,26,16,11,10,8,0.1717051609437214,0.03821506704357236,0.4684882279868584,-0.12489599789656669,-0.14649858519295972,2015,-0.29699958994044384,2000,1.972673885976627
GGBR3,keltner_w80_atr10x2_exit0_tw200,keltner_breakout,window=80;atr_period=10;atr_mult=2;exit_z=0;trend_window=200,11.872985615588563,0.1010804786601722,-0.5141998159954504,103.70928235908642,-91.83629674349784,26,16,10,9,9,0.10594944287167626,0.038687852040803605,0.19121405765979135,-0.19065171596861186,-0.044965760861049864,2010,-0.11700426033671563,2016,0.5362636892807129
GGBR3,keltner_w80_atr20x2_exit0_tw200,keltner_breakout,window=80;atr_period=20;atr_mult=2;exit_z=0;trend_window=200,12.103721891550018,0.1018178978964121,-0.5141998159954504,103.70928235908642,-91.6055604675364,26,16,10,9,10,0.10687357986742385,0.032569106204896836,0.19211760391157415,-0.18972757897286427,-0.06152829381649272,2010,-0.1170077707204018,2016,0.5362320550017237
GGBR3,atr_breakout_100_14x1.5,atr_breakout,lookback=100;atr_period=14;atr_mult=1.5,1.5918869034795038,0.0365432279860191,-0.4508606659594757,103.70928235908642,-102.11739545560692,26,16,10,7,10,0.0340164605542074,0.02163658161139903,0.10873916253859267,-0.2625846982860807,-0.18365756723362625,2018,-0.1360698370294322,2004,0.3360865994360569
GGBR3,keltner_w40_atr20x2_exit0_tw200,keltner_breakout,window=40;atr_period=20;atr_mult=2;exit_z=0;trend_window=200,9.963128981621242,0.0944367845389231,-0.5494916812070627,103.70928235908642,-93.74615337746518,26,16,10,8,10,0.10113793759404664,0.03308923296447841,0.20250284534895316,-0.19546322124624146,-0.039994524442123036,2002,-0.16549314776954205,2016,0.6855161588762104
GGBR3,atr_breakout_100_20x2,atr_breakout,lookback=100;atr_period=20;atr_mult=2,3.67877571927084,0.0598744321933111,-0.4092858019944847,103.70928235908642,-100.03050663981556,26,16,10,7,12,0.0625494196767654,0.011199248652459137,0.15478177643313373,-0.2340517391635227,-0.0818313500995127,2012,-0.2044096734267098,2004,0.5090438445708674
GGBR3,atr_breakout_100_10x1.5,atr_breakout,lookback=100;atr_period=10;atr_mult=1.5,1.1938208120726663,0.030050248317452,-0.4508606659594757,103.70928235908642,-102.51546154701374,26,16,9,7,10,0.02697383316585997,0.01800853712406869,0.10933660918868798,-0.2696273256744281,-0.18363648230261442,2018,-0.13605531146824135,2004,0.33609628112325374
GGBR3,atr_breakout_100_20x1.5,atr_breakout,lookback=100;atr_period=20;atr_mult=1.5,2.367610909392556,0.0468211917197805,-0.3852772542904881,103.70928235908642,-101.34167144969386,26,16,9,7,10,0.043885011142858095,0.02163583144104919,0.10847216064722247,-0.25271614769743,-0.18082624608855002,2018,-0.1360589047007883,2004,0.3362102531261506
GGBR3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=10,0.9497695558588396,0.0254824420567825,-0.3266207391932382,103.70928235908642,-102.75951280322758,26,16,8,7,7,0.027650159373720982,0.006996391282228287,0.07554943694510835,-0.26895099946656714,-0.14774020202818178,2018,-0.1447378657958993,2012,0.17936794191577676
GGBR3,keltner_w80_atr20x1_exit0_tw50,keltner_breakout,window=80;atr_period=20;atr_mult=1;exit_z=0;trend_window=50,46.7466469408103,0.1568370025689451,-0.5017942868211174,103.70928235908642,-56.96263541827612,26,15,15,10,8,0.21670053460455468,0.07678421661960821,0.5559902897236164,-0.07990062423573342,-0.1313253408688328,2010,-0.2155680325069228,2000,2.650897328394426
GGBR3,keltner_w80_atr14x1_exit0.5_tw50,keltner_breakout,window=80;atr_period=14;atr_mult=1;exit_z=0.5;trend_window=50,35.41641008670942,0.1450873232091001,-0.5417577406984915,103.70928235908642,-68.292872272377,26,15,15,10,8,0.20919985141432335,0.07007935587032754,0.5659702327240845,-0.08740130742596477,-0.10214049350634585,2010,-0.2931459809072515,2000,2.650897328394426
GGBR3,keltner_w80_atr20x1_exit0.5_tw50,keltner_breakout,window=80;atr_period=20;atr_mult=1;exit_z=0.5;trend_window=50,37.79626597055913,0.1478223915707863,-0.5346673261374589,103.70928235908642,-65.91301638852728,26,15,15,10,8,0.2123681402098294,0.07341450948381145,0.5663257699407852,-0.08423301863045872,-0.10213833430456731,2010,-0.3062604010035317,2000,2.650897328394426
GGBR3,keltner_w40_atr20x1.5_exit0.5_tw200,keltner_breakout,window=40;atr_period=20;atr_mult=1.5;exit_z=0.5;trend_window=200,11.306492366358448,0.0992146190894733,-0.5010567432083737,103.70928235908642,-92.40278999272796,26,15,14,10,9,0.10643115553224,0.06335924750589417,0.22136476097507055,-0.1901700033080481,-0.060705512062457834,2011,-0.14708132772735272,2016,0.7321433580631187
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=3;trend_window=200;volume_window=0;volume_mult=0;max_hold=20,10.276497350728231,0.0955997975236553,-0.3996617936185803,103.70928235908642,-93.43278500835818,26,15,14,6,11,0.1164172568386122,0.05983737894546881,0.2763014899422352,-0.1801839020016759,-0.10357098432151102,2010,-0.1693014193721809,2016,1.1941307762379938
GGBR3,keltner_w40_atr20x1.5_exit0_tw200,keltner_breakout,window=40;atr_period=20;atr_mult=1.5;exit_z=0;trend_window=200,13.483693916292037,0.1059833117138571,-0.5035519009809488,103.70928235908642,-90.22558844279438,26,15,14,10,10,0.11614121276145836,0.07907181857568057,0.225348576351999,-0.18045994607882973,-0.07598779854908932,2013,-0.17155647514829653,2016,0.7595355449849823
GGBR3,keltner_w40_atr14x1.5_exit0_tw200,keltner_breakout,window=40;atr_period=14;atr_mult=1.5;exit_z=0;trend_window=200,12.465699650149327,0.1029499497157564,-0.5035519009809488,103.70928235908642,-91.24358270893708,26,15,14,10,9,0.11369815020122323,0.07032213598019321,0.23104613260208318,-0.1829030086390649,-0.07595563673566985,2013,-0.17156497404044235,2016,0.8116756145996324
GGBR3,keltner_w40_atr10x1.5_exit0_tw200,keltner_breakout,window=40;atr_period=10;atr_mult=1.5;exit_z=0;trend_window=200,13.517440930198108,0.1060803169076693,-0.5035519009809488,103.70928235908642,-90.19184142888832,26,15,14,10,9,0.11688980939019117,0.05387470884267431,0.23280478489707923,-0.17971134945009692,-0.09608988701884119,2013,-0.17157350208024758,2016,0.8116941590648481
GGBR3,keltner_w40_atr14x2_exit0.5_tw50,keltner_breakout,window=40;atr_period=14;atr_mult=2;exit_z=0.5;trend_window=50,60.02550721929492,0.167584397678157,-0.484091250460165,103.70928235908642,-43.68377513979149,26,15,14,9,8,0.22161027964553717,0.05778897667458971,0.5524993970549759,-0.07499087919475095,-0.051970957809112206,2010,-0.20154272453753797,2000,2.650897328394426
GGBR3,keltner_w40_atr14x2_exit0.5_tw0,keltner_breakout,window=40;atr_period=14;atr_mult=2;exit_z=0.5;trend_window=0,57.900096657756166,0.1660256298512246,-0.4840867665354272,103.70928235908642,-45.80918570133025,26,15,14,9,8,0.21457964031516955,0.057801309704591186,0.515227426180483,-0.08202151852511855,-0.06886572548064246,2010,-0.20154301066503444,2000,2.4363282738040493
GGBR3,keltner_w80_atr14x1_exit0_tw50,keltner_breakout,window=80;atr_period=14;atr_mult=1;exit_z=0;trend_window=50,42.982951270580784,0.153262989409441,-0.5017942868211174,103.70928235908642,-60.72633108850563,26,15,14,10,8,0.21320273623754352,0.0767815644895179,0.5564307516177511,-0.08339842260274459,-0.13132817967530286,2010,-0.21556605929694628,2000,2.650897328394426
GGBR3,keltner_w80_atr10x1_exit0_tw50,keltner_breakout,window=80;atr_period=10;atr_mult=1;exit_z=0;trend_window=50,41.68299325136879,0.151959813309761,-0.5058210564335532,103.70928235908642,-62.02628910771763,26,15,14,10,8,0.21197016165786492,0.06211044741380334,0.556762872651935,-0.08463099718242316,-0.13132817967530286,2010,-0.21556605929694628,2000,2.650897328394426
GGBR3,keltner_w10_atr10x1.5_exit1_tw0,keltner_breakout,window=10;atr_period=10;atr_mult=1.5;exit_z=1;trend_window=0,30.46461626401698,0.1387975321701211,-0.680308434580051,103.70928235908642,-73.24466609506943,26,15,14,11,10,0.18386329377194613,0.07073120380831754,0.4893959676004484,-0.11273786506834199,-0.13216778771801801,2012,-0.23771260863145016,2000,2.227040910767729
