ticker,strategy,family,params,start,end,candles,trades,exposure,total_return,cagr,max_drawdown,sharpe,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return,train_cagr,train_total_return,train_trades,train_max_drawdown,train_ratio,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,max_hold,streak_rsi_period,rank_period,ibs_lower,ibs_upper,range_mult,volume_window,volume_mult,streak_length
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=3;trend_window=50;volume_window=20;volume_mult=1;max_hold=20,2024-04-15,2026-07-17,565,22,0.34690265486725663,0.6327201156696545,0.24305660164524334,-0.09015271149588722,1.4207619154677573,0.594424209953542,0.2300315243270643,-0.26260718465613897,0.03829590571611252,0.24030685195688428,2.137021361722686,53,-0.18741199874768177,0.7,,,,,,,,,50,,,,,,10,3.0,20,,,,,1.0,20,1.0,
LOGG3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=14;atr_mult=3;volume_window=20;volume_mult=1,2024-04-15,2026-07-17,565,24,0.5150442477876106,0.11117579814254408,0.04789686146906447,-0.21252688367485428,0.3277135446676412,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.48324841181099787,0.36251568097172404,4.166278165927345,35,-0.40155323752104277,0.7,,,,5,,,,,,,,,,,14,3.0,,,,,,,20,1.0,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=10;upper=70;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=10,2024-04-15,2026-07-17,565,44,0.1415929203539823,0.024280675950829833,0.01070398020008656,-0.1665122485157282,0.15241899081898405,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5701435340027121,0.06670101031624953,0.4088673682233146,118,-0.21757109156993304,0.7,,,,,,2,10.0,70.0,0,,,,,,,,10,,,0.2,0.8,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=2;lower=10;upper=50;trend_window=0;sma_window=3;max_hold=3,2024-04-15,2026-07-17,565,68,0.12212389380530973,-0.04827823116972141,-0.02172113394672348,-0.2053627973115173,-0.09367912461719341,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.6427024411232634,0.07072060980738981,0.4372808044350369,172,-0.19896680716682968,0.7,,,,,,2,10.0,50.0,0,3,,,,,,,3,,,,,,,,
LOGG3,down_streak_reversion,down_streak_reversion,streak_length=3;ibs_lower=0.3;ibs_upper=0.8;trend_window=0;max_hold=5,2024-04-15,2026-07-17,565,40,0.12035398230088495,-0.09199790190174839,-0.04192653389792966,-0.19117076619703488,-0.4004879079051929,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.6864221118552903,0.16529695864231497,1.2526388025074597,124,-0.21748176622266824,0.7,,,,,,,,,0,,,,,,,,5,,,0.3,0.8,,,,3
LOGG3,ibs_reversion,ibs_reversion,ibs_lower=0.1;ibs_upper=0.7;max_hold=3;trend_window=0,2024-04-15,2026-07-17,565,122,0.2424778761061947,-0.2585314730686292,-0.12431736161500284,-0.29798228266871274,-0.6774952720875979,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.8529556830221712,0.10165736713412854,0.6719072276025062,290,-0.3131304100607002,0.7,,,,,,,,,0,,,,,,,,3,,,0.1,0.7,,,,
