date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price
2021-06-02,20843.67724075144,20232.922824513327,1,1,BUY,,19.64099735130085,0.0
2021-06-04,21252.89448136379,20630.14931925018,1,1,,,0.0,0.0
2021-06-07,22031.729983100595,21386.163645207176,1,1,,,0.0,0.0
2021-06-08,20870.081304344876,20258.55320512079,1,1,,,0.0,0.0
2021-06-09,21305.696509205874,20681.404159841262,1,1,,,0.0,0.0
2021-06-10,21332.098539684383,20707.032566907445,1,1,,,0.0,0.0
2021-06-11,20916.279774894938,20303.397983633407,1,1,,,0.0,0.0
2021-06-14,20929.482823249124,20316.21416070778,1,1,,,0.0,0.0
2021-06-15,20632.47116249803,20027.905435690278,1,1,,,0.0,0.0
2021-06-16,20276.055949727765,19681.933781544507,1,1,,,0.0,0.0
2021-06-17,20441.061524316177,19842.104418313662,1,1,,,0.0,0.0
2021-06-18,21648.912739851818,21014.563583995223,1,1,,,0.0,0.0
2021-06-21,21345.301588038565,20719.848743981816,1,1,,,0.0,0.0
2021-06-22,21120.892461430973,20502.015178084395,1,1,,,0.0,0.0
2021-06-23,21021.88586369404,20405.909638356854,1,1,,,0.0,0.0
2021-06-24,22341.94265909094,21687.286573757767,1,1,,,0.0,0.0
2021-06-25,21523.510210981163,20892.835557825343,1,1,,,0.0,0.0
2021-06-28,21186.89143828245,20566.080275126005,1,1,,,0.0,0.0
2021-06-29,20414.659493837673,19816.47601124748,1,1,,,0.0,0.0
2021-06-30,20975.685360029045,20361.062886302956,1,1,,,0.0,0.0
2021-07-01,20698.4762386943,20091.97645335573,1,1,,,0.0,0.0
2021-07-02,20797.480803316306,20188.08001954199,1,1,,,0.0,0.0
2021-07-05,20685.271157225186,20079.158302740077,1,1,,,0.0,0.0
2021-07-06,20388.259496474093,19790.849577722576,1,1,,,0.0,0.0
2021-07-07,21087.890939890305,20469.980656022308,1,1,,,0.0,0.0
2021-07-08,20685.271157225186,20079.158302740077,1,1,,,0.0,0.0
2021-07-12,20909.682316947707,20296.99384217878,1,1,,,0.0,0.0
2021-07-13,20507.064567397516,19906.173462437833,1,1,,,0.0,0.0
2021-07-14,20896.479268593524,20284.17766510441,1,1,,,0.0,0.0
2021-07-15,20632.47116249803,20027.905435690278,1,1,,,0.0,0.0
2021-07-16,20665.4726840387,20059.93995775236,1,1,,,0.0,0.0
2021-07-19,20170.449860928664,19579.42212682106,1,1,,,0.0,0.0
2021-07-20,20018.6453015795,19432.065693584995,1,1,,,0.0,0.0
2021-07-21,20124.24935726367,19534.575374767162,1,1,,,0.0,0.0
2021-07-22,20130.848848325833,19540.981489763068,1,1,,,0.0,0.0
2021-07-23,19893.24073959392,19310.335693873836,1,1,,,0.0,0.0
2021-07-26,19609.42602785222,19034.837225306863,1,1,,,0.0,0.0
2021-07-27,19206.81031141696,18644.018819107194,1,1,,,0.0,0.0
2021-07-28,19300.13612590634,18868.258500000524,0,1,SELL,,18.14253559007753,0.0
2021-07-29,19300.13612590634,19137.35085357159,0,1,,,0.0,0.0
2021-07-30,19300.13612590634,18394.150731147685,0,1,,,0.0,0.0
2021-08-02,19300.13612590634,18887.4807920708,0,1,,,0.0,0.0
2021-08-03,19300.13612590634,18720.90009322318,0,1,,,0.0,0.0
2021-08-04,19300.13612590634,18637.60875702873,0,1,,,0.0,0.0
2021-08-05,19300.13612590634,18317.269457031703,0,1,,,0.0,0.0
2021-08-06,19300.13612590634,18067.399395530912,0,1,,,0.0,0.0
2021-08-09,19300.13612590634,18093.027802597095,0,1,,,0.0,0.0
2021-08-10,19300.13612590634,17875.19226315839,0,1,,,0.0,0.0
2021-08-11,19300.13612590634,17715.023599930515,0,1,,,0.0,0.0
2021-08-12,19300.13612590634,17164.028636337855,0,1,,,0.0,0.0
2021-08-13,19300.13612590634,17106.365707209585,0,1,,,0.0,0.0
2021-08-16,19300.13612590634,16536.156345711766,0,1,,,0.0,0.0
2021-08-17,19300.13612590634,16036.418196251469,0,1,,,0.0,0.0
2021-08-18,19300.13612590634,16177.369501262267,0,1,,,0.0,0.0
2021-08-19,19300.13612590634,16625.849849819562,0,1,,,0.0,0.0
2021-08-20,19300.13612590634,16997.451884572794,0,1,,,0.0,0.0
2021-08-23,19300.13612590634,17247.317998991024,0,1,,,0.0,0.0
2021-08-24,19300.13612590634,17394.68035285093,0,1,,,0.0,0.0
2021-08-25,19300.13612590634,17394.68035285093,0,1,,,0.0,0.0
2021-08-26,19300.13612590634,17279.35252105311,0,1,,,0.0,0.0
2021-08-27,19300.13612590634,17561.25315753343,0,1,,,0.0,0.0
2021-08-30,19374.294987197292,17625.32614874016,1,1,BUY,,16.935100269395445,0.0
2021-08-31,19846.149593450376,18054.58519199782,1,1,,,0.0,0.0
2021-09-01,19374.294987197292,17625.32614874016,1,1,,,0.0,0.0
2021-09-02,19071.46085422732,17349.82965371447,1,1,,,0.0,0.0
2021-09-03,18965.818719672083,17253.72411398693,1,1,,,0.0,0.0
2021-09-06,19571.486985612024,17804.71710403831,1,1,,,0.0,0.0
2021-09-08,18839.055534086394,17138.404176354234,1,1,,,0.0,0.0
2021-09-09,18930.605397945885,17221.68959192484,1,1,,,0.0,0.0
2021-09-10,19085.54661679313,17362.64385724756,1,1,,,0.0,0.0
2021-09-13,19775.72294999798,17990.516147873648,1,1,,,0.0,0.0
2021-09-14,20127.85399788331,18310.859394953237,1,1,,,0.0,0.0
2021-09-15,20212.366403901513,18387.7426426105,1,1,,,0.0,0.0
2021-09-16,20388.433012532503,18547.915252920935,1,1,,,0.0,0.0
2021-09-17,19571.486985612024,17804.71710403831,1,1,,,0.0,0.0
2021-09-20,19599.65851074364,17830.345511104493,1,1,,,0.0,0.0
2021-09-21,19740.51179764843,17958.48359935284,1,1,,,0.0,0.0
2021-09-22,19360.207055254836,17612.50997166579,1,1,,,0.0,0.0
2021-09-23,19198.228378566302,17465.153538429728,1,1,,,0.0,0.0
2021-09-24,19085.54661679313,17362.64385724756,1,1,,,0.0,0.0
2021-09-27,18620.73163775798,16939.788955444525,1,1,,,0.0,0.0
2021-09-28,18416.49567337202,16753.98991160919,1,1,,,0.0,0.0
2021-09-29,18515.091672579387,16843.685389258266,1,1,,,0.0,0.0
2021-09-30,18254.51482730684,16606.631504831847,1,1,,,0.0,0.0
2021-10-01,18599.60407859759,16920.56863691553,1,1,,,0.0,0.0
2021-10-04,18233.3894375231,16587.41315984413,1,1,,,0.0,0.0
2021-10-05,17719.272120130972,16119.706572133999,1,1,,,0.0,0.0
2021-10-06,17261.5032764437,15703.26173240943,1,1,,,0.0,0.0
2021-10-07,17290.23702869461,15869.840457715769,0,1,SELL,,15.23230150426532,0.0
2021-10-08,17290.23702869461,16991.04774311817,0,1,,,0.0,0.0
2021-10-11,17290.23702869461,16978.229592502517,0,1,,,0.0,0.0
2021-10-13,17290.23702869461,16946.197043981712,0,1,,,0.0,0.0
2021-10-14,17290.23702869461,17003.8579995687,0,1,,,0.0,0.0
2021-10-15,17290.23702869461,17324.20124664829,0,1,,,0.0,0.0
2021-10-18,17290.23702869461,17298.57481312339,0,1,,,0.0,0.0
2021-10-19,17290.23702869461,16593.817301298757,0,1,,,0.0,0.0
2021-10-20,17290.23702869461,16484.899531579405,0,1,,,0.0,0.0
2021-10-21,17290.23702869461,15536.68103356181,0,1,,,0.0,0.0
2021-10-22,17290.23702869461,14620.498044376942,0,1,,,0.0,0.0
2021-10-25,17290.23702869461,15581.530745927626,0,1,,,0.0,0.0
2021-10-26,17290.23702869461,14787.075782912641,0,1,,,0.0,0.0
2021-10-27,17290.23702869461,15011.31941088853,0,1,,,0.0,0.0
2021-10-28,17290.23702869461,16100.485266834363,0,1,,,0.0,0.0
2021-10-29,17290.23702869461,15011.31941088853,0,1,,,0.0,0.0
2021-11-01,17290.23702869461,15479.02106474546,0,1,,,0.0,0.0
2021-11-03,17290.23702869461,15728.888165934331,0,1,,,0.0,0.0
2021-11-04,17290.23702869461,15376.509410022016,0,1,,,0.0,0.0
2021-11-05,17290.23702869461,15933.908515069303,0,1,,,0.0,0.0
2021-11-08,17290.23702869461,16017.197877722472,0,1,,,0.0,0.0
2021-11-09,17290.23702869461,15581.530745927626,0,1,,,0.0,0.0
2021-11-10,17290.23702869461,15985.164342431026,0,1,,,0.0,0.0
2021-11-11,17290.23702869461,16241.439532157081,0,1,,,0.0,0.0
2021-11-12,17290.23702869461,16049.2333865552,0,1,,,0.0,0.0
2021-11-16,17290.23702869461,14979.284888826442,0,1,,,0.0,0.0
2021-11-17,17290.23702869461,14774.26256615019,0,1,,,0.0,0.0
2021-11-18,17290.23702869461,15318.848454435027,0,1,,,0.0,0.0
2021-11-19,17290.23702869461,15184.303264420134,0,1,,,0.0,0.0
2021-11-22,17290.23702869461,15126.645269145067,0,1,,,0.0,0.0
2021-11-23,17290.23702869461,14985.691003822347,0,1,,,0.0,0.0
2021-11-24,17290.23702869461,15338.067786193384,0,1,,,0.0,0.0
2021-11-25,17290.23702869461,15575.122657390442,0,1,,,0.0,0.0
