ticker,strategy,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,start,end,candles,trades,exposure,final_equity,total_return,cagr,max_drawdown,annual_volatility,sharpe,benchmark_final_equity,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return
BBSE3,price_sma,,,,,,,,,,150,,,,,,,2013-04-29,2026-07-17,3289,113,0.6412283368805108,23483.625292359706,1.3483625292359704,0.06673145169664618,-0.46536668079510946,0.19679533720133577,0.4267766113720197,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.272131541514128
BBSE3,price_sma,,,,,,,,,,200,,,,,,,2013-04-29,2026-07-17,3289,105,0.6381878990574643,17548.935845994834,0.7548935845994835,0.043474876300558796,-0.6058571829859505,0.19577762646685506,0.31543480745805674,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.865600486150615
BBSE3,price_sma,,,,,,,,,,50,,,,,,,2013-04-29,2026-07-17,3289,247,0.58954089388872,17008.078818827515,0.7008078818827514,0.04100603956669424,-0.5303178531745634,0.19520253609913954,0.3036339427567359,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.919686188867347
BBSE3,price_sma,,,,,,,,,,100,,,,,,,2013-04-29,2026-07-17,3289,169,0.6336272423228945,14981.499198390433,0.49814991983904333,0.031059996135083923,-0.5679538768074315,0.19737722385315526,0.2537975133086581,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.122344150911054
BBSE3,price_sma,,,,,,,,,,300,,,,,,,2013-04-29,2026-07-17,3289,85,0.6418364244451201,12632.704502595408,0.2632704502595409,0.017841224686587553,-0.6021846119452257,0.19432899518849978,0.18854779769910712,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.357223620490557
BBSE3,price_sma,,,,,,,,,,20,,,,,,,2013-04-29,2026-07-17,3289,399,0.5548799027059896,11446.221846535747,0.14462218465357468,0.01027325279669844,-0.593168173314617,0.19329734205710802,0.14969699145573181,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.475871886096524
BBSE3,price_sma,,,,,,,,,,400,,,,,,,2013-04-29,2026-07-17,3289,81,0.6494375190027364,10959.080028836743,0.09590800288367429,0.006953999301744229,-0.6438258641958583,0.19495930261661296,0.133474483022403,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.524586067866424
GGBR3,price_sma,,,,,,,,,,50,,,,,,,2000-05-19,2026-07-17,5856,425,0.5590846994535519,235812.95067005116,22.581295067005115,0.12841240790416997,-0.6640382642024734,0.2848279510642093,0.5669148629894499,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-11.716595320491031
GGBR3,price_sma,,,,,,,,,,20,,,,,,,2000-05-19,2026-07-17,5856,695,0.5534494535519126,260808.27465991201,25.080827465991202,0.1327664691021031,-0.6920856686338501,0.2913892479287018,0.573986302228815,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-9.217062921504944
GGBR3,price_sma,,,,,,,,,,200,,,,,,,2000-05-19,2026-07-17,5856,161,0.5775273224043715,409628.20629210485,39.96282062921048,0.1524850773139812,-0.4504353486018102,0.27520138735230787,0.6531864271947175,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,5.6649302417143375
GGBR3,price_sma,,,,,,,,,,400,,,,,,,2000-05-19,2026-07-17,5856,125,0.5775273224043715,74398.76828517468,6.439876828517468,0.07973337098363631,-0.6999651976282082,0.25661740096622426,0.4270775966651371,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-27.858013558978676
GGBR3,price_sma,,,,,,,,,,150,,,,,,,2000-05-19,2026-07-17,5856,247,0.5734289617486339,189884.16369496527,17.988416369496527,0.1191069351250893,-0.5205452196915117,0.27694940197265894,0.54463429804076,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-16.30947401799962
GGBR3,price_sma,,,,,,,,,,300,,,,,,,2000-05-19,2026-07-17,5856,135,0.569672131147541,66030.86915501159,5.603086915501159,0.07481989894389351,-0.7160504685457398,0.2632463384961423,0.405475305199946,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-28.694803471994987
GGBR3,price_sma,,,,,,,,,,100,,,,,,,2000-05-19,2026-07-17,5856,333,0.5613046448087432,231843.29755240818,22.184329755240817,0.12768033772690535,-0.6031677653896478,0.2813499747071883,0.5673072523054927,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-12.113560632255329
LOGG3,price_sma,,,,,,,,,,100,,,,,,,2018-12-21,2026-07-17,1881,91,0.5651249335459861,13218.22067575752,0.32182206757575194,0.03754434622630387,-0.6505132734954306,0.26205104538722734,0.2710973055228403,27247.70777869925,1.7247707778699248,0.14157924963523816,-0.6229585913653009,-1.402948710294173
LOGG3,price_sma,,,,,,,,,,300,,,,,,,2018-12-21,2026-07-17,1881,71,0.5087719298245614,9490.966975282663,-0.05090330247173369,-0.0068776278251370115,-0.703117843920054,0.25256635380632875,0.09800849267991861,27247.70777869925,1.7247707778699248,0.14157924963523816,-0.6229585913653009,-1.7756740803416586
LOGG3,price_sma,,,,,,,,,,50,,,,,,,2018-12-21,2026-07-17,1881,169,0.5215311004784688,9427.601754433219,-0.05723982455667809,-0.007756043369764876,-0.7222183430427097,0.2687178043791414,0.10461080394158184,27247.70777869925,1.7247707778699248,0.14157924963523816,-0.6229585913653009,-1.782010602426603
LOGG3,price_sma,,,,,,,,,,200,,,,,,,2018-12-21,2026-07-17,1881,69,0.5507708665603402,8996.761015351987,-0.10032389846480128,-0.013868361064692358,-0.6399136653526493,0.26532656142384403,0.08024826612658253,27247.70777869925,1.7247707778699248,0.14157924963523816,-0.6229585913653009,-1.825094676334726
LOGG3,price_sma,,,,,,,,,,150,,,,,,,2018-12-21,2026-07-17,1881,71,0.5624667729930888,8464.827616795426,-0.15351723832045738,-0.02177552727366594,-0.7031634409903794,0.26388450490379733,0.04805235994732008,27247.70777869925,1.7247707778699248,0.14157924963523816,-0.6229585913653009,-1.8782880161903823
LOGG3,price_sma,,,,,,,,,,400,,,,,,,2018-12-21,2026-07-17,1881,49,0.46624136097820307,6935.262981597162,-0.3064737018402838,-0.04719333329587794,-0.61156060014368,0.23169364423180336,-0.09319191044710057,27247.70777869925,1.7247707778699248,0.14157924963523816,-0.6229585913653009,-2.0312444797102085
LOGG3,price_sma,,,,,,,,,,20,,,,,,,2018-12-21,2026-07-17,1881,270,0.518341307814992,5696.710189460336,-0.43032898105396644,-0.07163550739472024,-0.7467507172839192,0.27396863505514457,-0.13461998245646445,27247.70777869925,1.7247707778699248,0.14157924963523816,-0.6229585913653009,-2.155099758923891
VALE3,price_sma,,,,,,,,,,300,,,,,,,2000-01-03,2026-07-17,6662,159,0.6029720804563194,151735.50661041884,14.173550661041885,0.10792438834646534,-0.7082781783583847,0.267347903674712,0.5178661637111261,565067.2146473232,55.50672146473232,0.16420418059806652,-0.840798782166901,-41.333170803690436
VALE3,price_sma,,,,,,,,,,400,,,,,,,2000-01-03,2026-07-17,6662,117,0.5948664064845391,147051.54028019757,13.705154028019757,0.10661596601898582,-0.6380870429944909,0.2654873346544137,0.5151010997265951,565067.2146473232,55.50672146473232,0.16420418059806652,-0.840798782166901,-41.80156743671257
VALE3,price_sma,,,,,,,,,,100,,,,,,,2000-01-03,2026-07-17,6662,314,0.5942659861903332,61069.27625255233,5.106927625255233,0.07056809676110798,-0.8122520345323647,0.27491110173525696,0.386227336491266,565067.2146473232,55.50672146473232,0.16420418059806652,-0.840798782166901,-50.39979383947709
VALE3,price_sma,,,,,,,,,,50,,,,,,,2000-01-03,2026-07-17,6662,494,0.5831582107475233,33494.66610257421,2.3494666102574207,0.046608085559337153,-0.7960887283544797,0.27509412726239985,0.30363180543592083,565067.2146473232,55.50672146473232,0.16420418059806652,-0.840798782166901,-53.1572548544749
VALE3,price_sma,,,,,,,,,,200,,,,,,,2000-01-03,2026-07-17,6662,264,0.5923146202341639,30061.753618844443,2.0061753618844445,0.04235178287898278,-0.8544935003872112,0.27634322913644666,0.2882676972163111,565067.2146473232,55.50672146473232,0.16420418059806652,-0.840798782166901,-53.50054610284788
VALE3,price_sma,,,,,,,,,,150,,,,,,,2000-01-03,2026-07-17,6662,250,0.5833083158210748,20368.383562910734,1.0368383562910735,0.02717218525702192,-0.8626858991000698,0.2702655848173976,0.23530475524772063,565067.2146473232,55.50672146473232,0.16420418059806652,-0.840798782166901,-54.46988310844125
VALE3,price_sma,,,,,,,,,,20,,,,,,,2000-01-03,2026-07-17,6662,778,0.560192134494146,7875.094014980346,-0.2124905985019654,-0.008961963750727442,-0.8136330927283716,0.2686943781290103,0.10157214003378935,565067.2146473232,55.50672146473232,0.16420418059806652,-0.840798782166901,-55.71921206323429
