ticker,strategy,family,params,start,end,candles,trades,exposure,total_return,cagr,max_drawdown,sharpe,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return,train_cagr,train_total_return,train_trades,train_max_drawdown,train_ratio,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,max_hold,streak_rsi_period,rank_period,ibs_lower,ibs_upper,range_mult,volume_window,volume_mult,streak_length
BBSE3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=3;trend_window=0;volume_window=20;volume_mult=1;max_hold=20,2022-08-03,2026-07-17,987,86,0.7284701114488349,0.0798130213320524,0.0196128308083924,-0.2302769834332737,0.1991725185138203,0.8821820176484423,0.1734748675431132,-0.1784039687509931,-0.8023689963163898,0.0906888847549967,1.234024974018792,189,-0.580164149845926,0.7,,,,,,,,,0.0,,,,,,14.0,3.0,20.0,,,,,0.25,20.0,1.0,
BBSE3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=70;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=10,2022-08-03,2026-07-17,987,42,0.0911854103343465,-0.0651002638447102,-0.016882980505692,-0.0981214783580793,-0.2813506507476684,0.8821820176484423,0.1734748675431132,-0.1784039687509931,-0.9472822814931524,0.0270480095773406,0.2803345889374777,82,-0.1737825013135981,0.7,,,,,,2.0,5.0,70.0,0.0,,,,,,,,10.0,,,0.2,0.8,,,,
BBSE3,chandelier_breakout,chandelier_breakout,lookback=20;atr_period=10;atr_mult=2;volume_window=0;volume_mult=0,2022-08-03,2026-07-17,987,45,0.2553191489361702,-0.0939496125164965,-0.0246466547682264,-0.2376367482639905,-0.1730392567078479,0.8821820176484423,0.1734748675431132,-0.1784039687509931,-0.9761316301649388,0.1027379930923184,1.473254721563752,79,-0.3508494171172251,0.7,,,,20.0,,,,,,,,,,,10.0,2.0,,,,,,,0.0,0.0,
BBSE3,down_streak_reversion,down_streak_reversion,streak_length=4;ibs_lower=0.3;ibs_upper=0.8;trend_window=0;max_hold=5,2022-08-03,2026-07-17,987,36,0.0638297872340425,-0.1114651767058442,-0.0294508104260394,-0.1183154412195772,-0.5636731413459937,0.8821820176484423,0.1734748675431132,-0.1784039687509931,-0.9936471943542864,0.0514882063956343,0.5918273572893751,74,-0.0740430658803851,0.7,,,,,,,,,0.0,,,,,,,,5.0,,,0.3,0.8,,,,4.0
BBSE3,ibs_reversion,ibs_reversion,ibs_lower=0.2;ibs_upper=0.9;max_hold=5;trend_window=200,2022-08-03,2026-07-17,987,144,0.3059777102330294,-0.1515485132599027,-0.0407171332422803,-0.3340082845443229,-0.3054845101532242,0.8821820176484423,0.1734748675431132,-0.1784039687509931,-1.033730530908345,0.0002620975944385,0.0024294979199168,226,-0.396019763722183,0.7,,,,,,,,,200.0,,,,,,,,5.0,,,0.2,0.9,,,,
BBSE3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=2;lower=5;upper=50;trend_window=0;sma_window=3;max_hold=3,2022-08-03,2026-07-17,987,56,0.0658561296859169,-0.1926844004288745,-0.0527006379821584,-0.2038690273371848,-1.2277140986875723,0.8821820176484423,0.1734748675431132,-0.1784039687509931,-1.0748664180773169,0.017577294830404,0.1750862479480326,160,-0.1960108631736967,0.7,,,,,,2.0,5.0,50.0,0.0,3.0,,,,,,,3.0,,,,,,,,
GGBR3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=10;atr_mult=3;volume_window=0;volume_mult=0,2018-07-02,2026-07-17,1999,75,0.7128564282141071,3.497003649369516,0.2055870506812647,-0.43099514370222,0.8306974243917459,2.508794543975277,0.1689520851657286,-0.5900160630784312,0.988209105394239,0.1997626611785119,27.983711463485704,237,-0.8793570034055007,0.7,,,,5.0,,,,,,,,,,,10.0,3.0,,,,,,,0.0,0.0,
GGBR3,down_streak_reversion,down_streak_reversion,streak_length=4;ibs_lower=0.3;ibs_upper=0.8;trend_window=0;max_hold=5,2018-07-02,2026-07-17,1999,68,0.0530265132566283,0.1328939672843143,0.015638284483219,-0.1972865583968678,0.2023243567408917,2.508794543975277,0.1689520851657286,-0.5900160630784312,-2.375900576690962,0.033418136168994,0.8361457303012891,146,-0.2871203162492165,0.7,,,,,,,,,0.0,,,,,,,,5.0,,,0.3,0.8,,,,4.0
GGBR3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=5;upper=50;trend_window=0;sma_window=5;max_hold=10,2018-07-02,2026-07-17,1999,34,0.0325162581290645,0.1207671913024495,0.0142798907412662,-0.1959124321816955,0.2384470234079719,2.508794543975277,0.1689520851657286,-0.5900160630784312,-2.388027352672827,0.0383528986283474,1.0051772945701565,140,-0.2926322446613689,0.7,,,,,,3.0,5.0,50.0,0.0,5.0,,,,,,,10.0,,,,,,,,
GGBR3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=70;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=10,2018-07-02,2026-07-17,1999,70,0.0545272636318159,0.0092917746804788,0.0011508661612087,-0.2613736391123408,0.0709679534679442,2.508794543975277,0.1689520851657286,-0.5900160630784312,-2.499502769294798,0.0425730522821534,1.1613052263793615,130,-0.2212309181712418,0.7,,,,,,3.0,10.0,70.0,0.0,,,,,,,,10.0,,,0.2,0.8,,,,
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=2;trend_window=0;volume_window=20;volume_mult=1;max_hold=10,2018-07-02,2026-07-17,1999,209,0.4797398699349675,-0.0012163396407064,-0.0001513465519086,-0.413222337638213,0.1121723043189665,2.508794543975277,0.1689520851657286,-0.5900160630784312,-2.510010883615984,0.1581014850192024,14.080577838152074,343,-0.6412670702610168,0.7,,,,,,,,,0.0,,,,,,10.0,2.0,10.0,,,,,0.5,20.0,1.0,
GGBR3,ibs_reversion,ibs_reversion,ibs_lower=0.2;ibs_upper=0.7;max_hold=5;trend_window=200,2018-07-02,2026-07-17,1999,246,0.1430715357678839,-0.0596976327088303,-0.0076257028357279,-0.3277144346007155,0.0081076749549779,2.508794543975277,0.1689520851657286,-0.5900160630784312,-2.568492176684108,-0.0062740283003202,-0.1098335882153065,516,-0.4668959204068351,0.7,,,,,,,,,200.0,,,,,,,,5.0,,,0.2,0.7,,,,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=3;trend_window=50;volume_window=20;volume_mult=1;max_hold=20,2024-04-15,2026-07-17,565,22,0.3469026548672566,0.6327201156696545,0.2430566016452433,-0.0901527114958872,1.420761915467757,0.594424209953542,0.2300315243270643,-0.2626071846561389,0.0382959057161125,0.2403068519568842,2.137021361722686,53,-0.1874119987476817,0.7,,,,,,,,,50.0,,,,,,10.0,3.0,20.0,,,,,1.0,20.0,1.0,
LOGG3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=14;atr_mult=3;volume_window=20;volume_mult=1,2024-04-15,2026-07-17,565,24,0.5150442477876106,0.111175798142544,0.0478968614690644,-0.2125268836748542,0.3277135446676412,0.594424209953542,0.2300315243270643,-0.2626071846561389,-0.4832484118109978,0.362515680971724,4.166278165927345,35,-0.4015532375210427,0.7,,,,5.0,,,,,,,,,,,14.0,3.0,,,,,,,20.0,1.0,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=10;upper=70;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=10,2024-04-15,2026-07-17,565,44,0.1415929203539823,0.0242806759508298,0.0107039802000865,-0.1665122485157282,0.152418990818984,0.594424209953542,0.2300315243270643,-0.2626071846561389,-0.5701435340027121,0.0667010103162495,0.4088673682233146,118,-0.217571091569933,0.7,,,,,,2.0,10.0,70.0,0.0,,,,,,,,10.0,,,0.2,0.8,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=2;lower=10;upper=50;trend_window=0;sma_window=3;max_hold=3,2024-04-15,2026-07-17,565,68,0.1221238938053097,-0.0482782311697214,-0.0217211339467234,-0.2053627973115173,-0.0936791246171934,0.594424209953542,0.2300315243270643,-0.2626071846561389,-0.6427024411232634,0.0707206098073898,0.4372808044350369,172,-0.1989668071668296,0.7,,,,,,2.0,10.0,50.0,0.0,3.0,,,,,,,3.0,,,,,,,,
