ticker,strategy,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,start,end,candles,trades,exposure,final_equity,total_return,cagr,max_drawdown,annual_volatility,sharpe,benchmark_final_equity,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return
BBSE3,bollinger_reversion,,,,,,,,,,,,10,1.5,0.5,,,2013-04-29,2026-07-17,3289,252,0.31529340224992397,18200.207236138944,0.8200207236138943,0.04635604188017939,-0.3144372755936188,0.16885483159548859,0.3527149227133282,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.8004733471362036
BBSE3,bollinger_reversion,,,,,,,,,,,,10,1.5,0.0,,,2013-04-29,2026-07-17,3289,276,0.28063241106719367,16198.644453574796,0.6198644453574795,0.037172174059144636,-0.33957964344117597,0.16267138025894728,0.30560033961934324,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.000629625392619
BBSE3,bollinger_reversion,,,,,,,,,,,,10,2.0,0.5,,,2013-04-29,2026-07-17,3289,136,0.18242626938279113,13657.027748390892,0.3657027748390893,0.0238637054592008,-0.33002401283145677,0.13840331038730683,0.23958866674947052,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.254791295911009
BBSE3,bollinger_reversion,,,,,,,,,,,,40,2.0,0.5,,,2013-04-29,2026-07-17,3289,56,0.23593797506840986,13243.644773055807,0.3243644773055807,0.021485202087630606,-0.38282456231802775,0.1619099858282563,0.21223667711914138,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.296129593444517
BBSE3,bollinger_reversion,,,,,,,,,,,,20,1.5,0.5,,,2013-04-29,2026-07-17,3289,130,0.3241106719367589,13157.135147453113,0.3157135147453114,0.020978775436559127,-0.3990036217402876,0.17446332262749192,0.2061800224649196,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.304780556004786
BBSE3,bollinger_reversion,,,,,,,,,,,,10,2.0,0.0,,,2013-04-29,2026-07-17,3289,140,0.15810276679841898,12251.679745768812,0.2251679745768811,0.015485198705342595,-0.3389635257813619,0.13133666920496936,0.18261358181570256,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.395326096173217
BBSE3,bollinger_reversion,,,,,,,,,,,,40,2.0,0.0,,,2013-04-29,2026-07-17,3289,60,0.19458802067497719,11933.077700512424,0.19330777005124244,0.013462572647233939,-0.364066780974696,0.1459776697125856,0.1646284506054147,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.427186300698856
BBSE3,bollinger_reversion,,,,,,,,,,,,20,2.0,0.5,,,2013-04-29,2026-07-17,3289,94,0.23928245667376102,11782.618227337822,0.17826182273378222,0.012489978498363197,-0.42677614924173013,0.15777296739327934,0.15752442072919165,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.442232248016316
BBSE3,bollinger_reversion,,,,,,,,,,,,20,1.5,0.0,,,2013-04-29,2026-07-17,3289,144,0.2809364548494983,11724.680325992278,0.17246803259922783,0.012112394502190371,-0.3749033524437405,0.16422867966545862,0.15540458074226857,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.4480260381508705
BBSE3,bollinger_reversion,,,,,,,,,,,,40,1.5,0.0,,,2013-04-29,2026-07-17,3289,90,0.2730313165095774,10814.804476017749,0.08148044760177497,0.00594475104541492,-0.33144890757668233,0.16547472623404358,0.11857224088598577,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.539013623148323
