ticker,strategy,label,params,start,end,candles,trades,exposure,total_return,cagr,max_drawdown,sharpe,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,max_hold,streak_rsi_period,rank_period,ibs_lower,ibs_upper,range_mult,volume_window,volume_mult,streak_length
LOGG3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=14;atr_mult=3;volume_window=20;volume_mult=1,2018-12-21,2026-07-17,1881,58,0.5614035087719298,2.9566729905144746,0.19923945868739357,-0.40155323752104277,0.7689629504993523,1.3939800300655643,0.12222755962907006,-0.6031642100266548,1.5626929604489104,,,,5,,,,,,,,,,,14,3.0,,,,,,,20,1.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=3;trend_window=50;volume_window=20;volume_mult=1;max_hold=20,2018-12-21,2026-07-17,1881,74,0.3652312599681021,2.554721640676874,0.1823883028370299,-0.18741199874768177,0.8823640025318554,1.3939800300655643,0.12222755962907006,-0.6031642100266548,1.1607416106113098,,,,,,,,,50,,,,,,14,3.0,20,,,,,1.0,20,1.0,
LOGG3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=10;atr_mult=3;volume_window=20;volume_mult=1,2018-12-21,2026-07-17,1881,60,0.5507708665603402,2.552340330312157,0.1822836401444552,-0.39226894026656267,0.7201740693743512,1.3939800300655643,0.12222755962907006,-0.6031642100266548,1.1583603002465925,,,,5,,,,,,,,,,,10,3.0,,,,,,,20,1.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=3;trend_window=50;volume_window=20;volume_mult=1;max_hold=20,2018-12-21,2026-07-17,1881,74,0.366294524189261,2.5309211760256543,0.18133948434910652,-0.18741199874768177,0.8781540530906043,1.3939800300655643,0.12222755962907006,-0.6031642100266548,1.13694114596009,,,,,,,,,50,,,,,,10,3.0,20,,,,,1.0,20,1.0,
LOGG3,rsi_reversion,legacy_rsi_21_45_70,rsi_period=21;lower=45;upper=70,2018-12-21,2026-07-17,1881,17,0.8277511961722488,2.3718729527811404,0.1741688238476169,-0.5363068371776875,0.6067261568005926,1.3939800300655643,0.12222755962907006,-0.6031642100266548,0.9778929227155762,,,,,,21,45.0,70.0,,,,,,,,,,,,,,,,,
LOGG3,rsi_reversion_atr,legacy_rsi_atr_21_45_75,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2018-12-21,2026-07-17,1881,15,0.8952684742158427,1.9387512894314018,0.15303690964298222,-0.6051697360218559,0.5597578280922899,1.3939800300655643,0.12222755962907006,-0.6031642100266548,0.5447712593658376,,,,,,21,45.0,75.0,,,,,,,14,2.0,,,,,,,,,
LOGG3,rsi_reversion_hold,legacy_rsi_hold_7_50_85_40,rsi_period=7;lower=50;upper=85;max_hold=40,2018-12-21,2026-07-17,1881,89,0.8819776714513556,1.8983446594227567,0.15093005801509096,-0.5744657280847434,0.53867485283487,1.3939800300655643,0.12222755962907006,-0.6031642100266548,0.5043646293571924,,,,,,7,50.0,85.0,,,,,,,,,40,,,,,,,,
LOGG3,keltner_breakout,keltner_w10_atr10x1_exit1_tw0,window=10;atr_period=10;atr_mult=1;exit_z=1;trend_window=0,2018-12-21,2026-07-17,1881,54,0.5412014885699096,1.8643259860128398,0.1491364232632295,-0.40915410101493066,0.6340391979968881,1.3939800300655643,0.12222755962907006,-0.6031642100266548,0.4703459559472756,,,,,,,,,0,,,10,,1.0,10,1.0,,,,,,,,,
LOGG3,keltner_breakout,keltner_w10_atr14x1_exit1_tw0,window=10;atr_period=14;atr_mult=1;exit_z=1;trend_window=0,2018-12-21,2026-07-17,1881,54,0.5433280170122275,1.5656996676120487,0.1325441120639168,-0.36746573100044233,0.5458786490761394,1.3939800300655643,0.12222755962907006,-0.6031642100266548,0.17171963754648445,,,,,,,,,0,,,10,,1.0,14,1.0,,,,,,,,,
LOGG3,keltner_breakout,keltner_w10_atr20x1_exit1_tw0,window=10;atr_period=20;atr_mult=1;exit_z=1;trend_window=0,2018-12-21,2026-07-17,1881,58,0.5178096757044125,1.4568352542276846,0.12607614026283276,-0.4248856644927316,0.5716568556715471,1.3939800300655643,0.12222755962907006,-0.6031642100266548,0.0628552241621203,,,,,,,,,0,,,10,,1.0,20,1.0,,,,,,,,,
