ticker,strategy,family,params,start,end,candles,trades,exposure,total_return,cagr,max_drawdown,sharpe,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return,train_cagr,train_total_return,train_trades,train_max_drawdown,train_ratio,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,max_hold,streak_rsi_period,rank_period,ibs_lower,ibs_upper,range_mult,volume_window,volume_mult,streak_length
PETR4,chandelier_breakout,chandelier_breakout,lookback=10;atr_period=14;atr_mult=2;volume_window=0;volume_mult=0,2018-07-02,2026-07-17,1999,115,0.42021010505252626,2.7725728371070697,0.17953701754081952,-0.31642570107692547,0.8683350596660697,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.126129350917989,,,,,0.7,,,,10,,,,,,,,,,,14,2.0,,,,,,,0,0.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=10;atr_period=14;atr_mult=2;volume_window=0;volume_mult=1,2018-07-02,2026-07-17,1999,115,0.42021010505252626,2.7725728371070697,0.17953701754081952,-0.31642570107692547,0.8683350596660697,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.126129350917989,,,,,0.7,,,,10,,,,,,,,,,,14,2.0,,,,,,,0,1.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=10;atr_period=14;atr_mult=2;volume_window=20;volume_mult=0,2018-07-02,2026-07-17,1999,115,0.41570785392696347,2.4009653671692117,0.16442332897854262,-0.31634796606711946,0.8116510361705488,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.497736820855847,,,,,0.7,,,,10,,,,,,,,,,,14,2.0,,,,,,,20,0.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=10;atr_period=10;atr_mult=2;volume_window=20;volume_mult=1,2018-07-02,2026-07-17,1999,103,0.3476738369184592,2.256690634724241,0.15816304515832624,-0.31240544717960717,0.8482129035152378,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.6420115533008177,,,,,0.7,,,,10,,,,,,,,,,,10,2.0,,,,,,,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=3;trend_window=0;volume_window=0;volume_mult=0;max_hold=20,2018-07-02,2026-07-17,1999,199,0.8414207103551776,2.660604424725703,0.17512569961277458,-0.5465879183718845,0.6493483250097395,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.238097763299356,,,,,0.7,,,,,,,,,0,,,,,,14,3.0,20,,,,,0.25,0,0.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=3;trend_window=0;volume_window=0;volume_mult=1;max_hold=20,2018-07-02,2026-07-17,1999,199,0.8414207103551776,2.660604424725703,0.17512569961277458,-0.5465879183718845,0.6493483250097395,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.238097763299356,,,,,0.7,,,,,,,,,0,,,,,,14,3.0,20,,,,,0.25,0,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=3;trend_window=0;volume_window=20;volume_mult=0;max_hold=20,2018-07-02,2026-07-17,1999,199,0.8384192096048024,2.625306746547847,0.1737105425937724,-0.5467527147620219,0.645964441924003,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.273395441477212,,,,,0.7,,,,,,,,,0,,,,,,14,3.0,20,,,,,0.25,20,0.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=14;atr_mult=2;volume_window=0;volume_mult=0,2018-07-02,2026-07-17,1999,145,0.5217608804402201,2.604595767812017,0.1728745701921699,-0.3465633820331332,0.7586194259965053,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.294106420213042,,,,,0.7,,,,5,,,,,,,,,,,14,2.0,,,,,,,0,0.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=14;atr_mult=2;volume_window=0;volume_mult=1,2018-07-02,2026-07-17,1999,145,0.5217608804402201,2.604595767812017,0.1728745701921699,-0.3465633820331332,0.7586194259965053,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.294106420213042,,,,,0.7,,,,5,,,,,,,,,,,14,2.0,,,,,,,0,1.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=14;atr_mult=2;volume_window=20;volume_mult=0,2018-07-02,2026-07-17,1999,145,0.5172586293146574,2.24922859192066,0.15783269593441918,-0.3466270821599189,0.7089418202918213,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.6494735961043987,,,,,0.7,,,,5,,,,,,,,,,,14,2.0,,,,,,,20,0.0,
