rank,ticker,strategy,params,test_total_return,test_benchmark_total_return,test_excess_total_return,test_max_drawdown,test_trades,test_exposure,train_total_return,train_benchmark_total_return,train_excess_total_return,source_file
24,VALE3,macd,fast=20;slow=50;signal_window=12,0.3124631898848005,1.438434766531,-1.1259715766461995,-0.4683914690031772,106,0.5142571285642822,3.099675226870027,17.187421256987548,-14.087746030117522,train_test_macd_excess_raw_events_raw_1d.csv
25,LOGG3,breakout,lookback=10;exit_lookback=40,0.2855191964792576,0.594424209953542,-0.30890501347428434,-0.3707328494499599,9,0.8743362831858407,1.5763111848968454,0.5849445096186769,0.9913666752781685,train_test_breakout_excess_raw_events_raw_1d.csv
26,LOGG3,rsi_reversion,rsi_period=2;lower=30.0;upper=80.0,0.2600247058961649,0.594424209953542,-0.33439950405737706,-0.2605533123351773,87,0.5557522123893806,0.4721261789806661,0.5849445096186769,-0.11281833063801083,train_test_rsi_reversion_excess_raw_events_raw_1d.csv
27,BBSE3,bollinger_reversion,window=10;num_std=2.0;exit_z=0.5,0.21344542182979498,0.8821820176484423,-0.6687365958186473,-0.09001163946775359,48,0.1955420466058764,0.2001416875199018,1.740078001166963,-1.5399363136470612,train_test_bollinger_reversion_excess_raw_events_raw_1d.csv
28,GGBR3,ema_cross,fast=30;slow=50,0.21040040827250617,2.508794543975277,-2.298394135702771,-0.4480475590159597,39,0.5002501250625313,44.67331097955275,33.56154323001994,11.11176774953281,train_test_ema_cross_excess_raw_events_raw_1d.csv
29,BBSE3,price_sma,sma_window=20,0.20711893733296916,0.8821820176484423,-0.6750630803154731,-0.2118417526722095,101,0.5460992907801419,0.24087738151963412,1.740078001166963,-1.4992006196473289,train_test_price_sma_excess_raw_events_raw_1d.csv
30,BBSE3,sma_stop,sma_window=20;stop_pct=0.15,0.20711893733296916,0.8821820176484423,-0.6750630803154731,-0.2118417526722095,101,0.5460992907801419,0.24087738151963412,1.740078001166963,-1.4992006196473289,train_test_sma_stop_excess_raw_events_raw_1d.csv
31,GGBR3,momentum,lookback=40,0.19212034852497895,2.508794543975277,-2.3166741954502976,-0.5118059137142452,155,0.5522761380690345,23.50529743645392,33.56154323001994,-10.056245793566024,train_test_momentum_excess_raw_events_raw_1d.csv
32,LOGG3,ema_cross,fast=10;slow=50,0.1455955088177907,0.594424209953542,-0.44882870113575124,-0.2277677708594218,20,0.5876106194690266,1.0567310387382771,0.5849445096186769,0.4717865291196002,train_test_ema_cross_excess_raw_events_raw_1d.csv
33,VALE3,price_sma,sma_window=400,0.136395439086048,1.438434766531,-1.302039327444952,-0.49903154314124076,63,0.49674837418709356,15.425823363439982,17.187421256987548,-1.7615978935475667,train_test_price_sma_excess_raw_events_raw_1d.csv
34,VALE3,sma_stop,sma_window=400;stop_pct=0.2,0.1294020462393488,1.438434766531,-1.3090327202916512,-0.5007771594544284,67,0.4957478739369685,20.960837867898395,17.187421256987548,3.7734166109108465,train_test_sma_stop_excess_raw_events_raw_1d.csv
35,BBSE3,trend_pullback,rsi_period=14;lower=40.0;upper=80.0;trend_window=200,0.08484747417611627,0.8821820176484423,-0.797334543472326,-0.22575177735168406,16,0.24012158054711247,0.495671959706359,1.740078001166963,-1.244406041460604,train_test_trend_pullback_excess_raw_events_raw_1d.csv
36,BBSE3,macd,fast=20;slow=50;signal_window=12,0.05754899824630688,0.8821820176484423,-0.8246330194021354,-0.23886240538439574,57,0.5491388044579534,0.8092383688887632,1.740078001166963,-0.9308396322781998,train_test_macd_excess_raw_events_raw_1d.csv
37,VALE3,momentum,lookback=252,0.052192883766938314,1.438434766531,-1.3862418827640617,-0.5949704008274339,63,0.4792396198099049,21.60913482585063,17.187421256987548,4.421713568863083,train_test_momentum_excess_raw_events_raw_1d.csv
38,LOGG3,macd,fast=20;slow=50;signal_window=12,-0.030480742454466414,0.594424209953542,-0.6249049524080084,-0.2509759862247535,36,0.504424778761062,1.6724474689158213,0.5849445096186769,1.0875029592971444,train_test_macd_excess_raw_events_raw_1d.csv
39,LOGG3,trend_pullback,rsi_period=2;lower=30.0;upper=80.0;trend_window=50,-0.10026030639445349,0.594424209953542,-0.6946845163479954,-0.22330246291110734,46,0.17345132743362832,0.4062281023980556,0.5849445096186769,-0.17871640722062132,train_test_trend_pullback_excess_raw_events_raw_1d.csv
40,LOGG3,roc_trend,lookback=40;sma_window=50,-0.11309746124079134,0.594424209953542,-0.7075216711943333,-0.2495313817543775,64,0.4849557522123894,0.9489806156647556,0.5849445096186769,0.3640361060460786,train_test_roc_trend_excess_raw_events_raw_1d.csv
41,LOGG3,momentum,lookback=40,-0.13416489020861722,0.594424209953542,-0.7285891001621592,-0.3374856304493181,71,0.5964601769911504,1.475005500728252,0.5849445096186769,0.8900609911095752,train_test_momentum_excess_raw_events_raw_1d.csv
42,GGBR3,trend_pullback,rsi_period=14;lower=50.0;upper=80.0;trend_window=200,-0.1507197870601431,2.508794543975277,-2.65951433103542,-0.4744203997522828,45,0.25812906453226614,8.31162003586914,33.56154323001994,-25.249923194150803,train_test_trend_pullback_excess_raw_events_raw_1d.csv
43,LOGG3,sma_cross,fast=5;slow=50,-0.16246009099996517,0.594424209953542,-0.7568843009535071,-0.3481382238005264,36,0.536283185840708,1.2602523731390067,0.5849445096186769,0.6753078635203298,train_test_sma_cross_excess_raw_events_raw_1d.csv
44,VALE3,trend_pullback,rsi_period=14;lower=50.0;upper=80.0;trend_window=300,-0.17505842243161118,1.438434766531,-1.6134931889626112,-0.4239556685123065,13,0.2556278139069535,20.554644168421646,17.187421256987548,3.367222911434098,train_test_trend_pullback_excess_raw_events_raw_1d.csv
45,LOGG3,price_sma,sma_window=50,-0.17818262481916158,0.594424209953542,-0.7726068347727035,-0.3538660063327318,66,0.5469026548672566,0.2048858433396119,0.5849445096186769,-0.38005866627906504,train_test_price_sma_excess_raw_events_raw_1d.csv
46,LOGG3,sma_stop,sma_window=50;stop_pct=0.15,-0.17818262481916158,0.594424209953542,-0.7726068347727035,-0.3538660063327318,66,0.5469026548672566,0.2048858433396119,0.5849445096186769,-0.38005866627906504,train_test_sma_stop_excess_raw_events_raw_1d.csv
47,LOGG3,atr_breakout,lookback=20;atr_period=20;atr_mult=3.0,-0.2686458507379039,0.594424209953542,-0.8630700606914459,-0.38509978829365654,18,0.42123893805309737,1.8529391385855813,0.5849445096186769,1.2679946289669044,train_test_atr_breakout_excess_raw_events_raw_1d.csv
48,VALE3,ema_cross,fast=100;slow=300,-0.3076443654726725,1.438434766531,-1.7460791320036724,-0.6455570234028609,13,0.5102551275637819,31.51028497392801,17.187421256987548,14.32286371694046,train_test_ema_cross_excess_raw_events_raw_1d.csv
