date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price
2000-05-19,10000.0,10000.0,1,1,BUY,BUY,0.5830376744270325,0.5830376744270325
2000-05-22,10057.068526293202,10057.068526293202,1,1,,,0.0,0.0
2000-05-25,10335.240660949285,10335.240660949285,1,1,,,0.0,0.0
2000-05-31,10342.37333221288,10342.37333221288,1,1,,,0.0,0.0
2000-06-01,10699.004850768508,10699.004850768508,1,1,,,0.0,0.0
2000-06-12,10699.004850768508,10699.004850768508,1,1,,,0.0,0.0
2000-06-13,9985.737724408998,9985.737724408998,1,1,,,0.0,0.0
2000-06-14,9629.107228165432,9629.107228165432,1,1,,,0.0,0.0
2000-06-15,9629.107228165432,9629.107228165432,1,1,,,0.0,0.0
2000-06-16,9629.107228165432,9629.107228165432,1,1,,,0.0,0.0
2000-06-19,9272.469575737427,9272.469575737427,1,1,,,0.0,0.0
2000-06-20,9272.469575737427,9272.469575737427,1,1,,,0.0,0.0
2000-06-21,9629.107228165432,9629.107228165432,1,1,,,0.0,0.0
2000-06-23,8559.200404753792,8559.200404753792,1,1,,,0.0,0.0
2000-06-26,9129.817172777588,9129.817172777588,1,1,,,0.0,0.0
2000-06-27,9272.469575737427,9272.469575737427,1,1,,,0.0,0.0
2000-06-28,9629.107228165432,9629.107228165432,1,1,,,0.0,0.0
2000-06-29,9265.33997141002,9265.33997141002,1,1,,,0.0,0.0
2000-07-04,9985.737724408998,9985.737724408998,1,1,,,0.0,0.0
2000-07-05,10699.004850768508,10699.004850768508,1,1,,,0.0,0.0
2000-07-06,11982.888745151813,11982.888745151813,1,1,,,0.0,0.0
2000-07-07,11269.620596480241,11269.620596480241,1,1,,,0.0,0.0
2000-07-10,11412.275044064205,11412.275044064205,1,1,,,0.0,0.0
2000-07-11,11412.275044064205,11412.275044064205,1,1,,,0.0,0.0
2000-07-12,11055.64454782064,11055.64454782064,1,1,,,0.0,0.0
2000-07-13,10841.659298352472,10841.659298352472,1,1,,,0.0,0.0
2000-07-14,10699.004850768508,10699.004850768508,1,1,,,0.0,0.0
2000-07-17,10841.659298352472,10841.659298352472,1,1,,,0.0,0.0
2000-07-19,10734.669229398545,10734.669229398545,1,1,,,0.0,0.0
2000-07-20,11055.64454782064,11055.64454782064,1,1,,,0.0,0.0
2000-07-21,10699.004850768508,10699.004850768508,1,1,,,0.0,0.0
2000-07-25,10627.684272004935,10627.684272004935,1,1,,,0.0,0.0
2000-07-27,10342.37333221288,10342.37333221288,1,1,,,0.0,0.0
2000-07-31,10699.004850768508,10699.004850768508,1,1,,,0.0,0.0
2000-08-01,10699.004850768508,10699.004850768508,1,1,,,0.0,0.0
2000-08-03,10699.004850768508,10699.004850768508,1,1,,,0.0,0.0
2000-08-04,10592.01784875077,10592.01784875077,1,1,,,0.0,0.0
2000-08-07,10699.004850768508,10699.004850768508,1,1,,,0.0,0.0
2000-08-08,10699.004850768508,10699.004850768508,1,1,,,0.0,0.0
2000-08-09,10699.004850768508,10699.004850768508,1,1,,,0.0,0.0
2000-08-10,10699.004850768508,10699.004850768508,1,1,,,0.0,0.0
2000-08-11,10699.004850768508,10699.004850768508,1,1,,,0.0,0.0
2000-08-14,11055.64454782064,11055.64454782064,1,1,,,0.0,0.0
2000-08-16,11062.776196772173,11062.776196772173,1,1,,,0.0,0.0
2000-08-17,11412.275044064205,11412.275044064205,1,1,,,0.0,0.0
2000-08-18,11554.928469336108,11554.928469336108,1,1,,,0.0,0.0
2000-08-21,11412.275044064205,11412.275044064205,1,1,,,0.0,0.0
2000-08-25,11768.90860724396,11768.90860724396,1,1,,,0.0,0.0
2000-08-30,11768.90860724396,11768.90860724396,1,1,,,0.0,0.0
2000-09-01,11768.90860724396,11768.90860724396,1,1,,,0.0,0.0
2000-09-06,11768.90860724396,11768.90860724396,1,1,,,0.0,0.0
2000-09-14,11768.90860724396,11768.90860724396,1,1,,,0.0,0.0
2000-09-21,11526.400851217915,11526.400851217915,1,1,,,0.0,0.0
2000-09-22,11483.604823636346,11483.604823636346,1,1,,,0.0,0.0
2000-10-06,11697.580872295946,11697.580872295946,1,1,,,0.0,0.0
2000-10-25,10699.004850768508,10699.004850768508,1,1,,,0.0,0.0
2000-11-07,9985.737724408998,9985.737724408998,1,1,,,0.0,0.0
2000-11-10,9985.737724408998,9985.737724408998,1,1,,,0.0,0.0
2000-11-21,9985.737724408998,9985.737724408998,1,1,,,0.0,0.0
2000-11-23,8644.800638413437,8644.800638413437,1,1,,,0.0,0.0
