ticker,strategy,label,params,start,end,candles,trades,exposure,total_return,cagr,max_drawdown,sharpe,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,max_hold,streak_rsi_period,rank_period,ibs_lower,ibs_upper,range_mult,volume_window,volume_mult,streak_length
PETR4,supertrend_follow,supertrend_20_5,atr_period=20;atr_mult=5,2000-01-03,2026-07-17,6662,104,0.48874211948363855,124.59335230021523,0.19977848568191203,-0.3865018732019806,0.26291783623131326,14.43078147110415,0.10862649779371036,-0.7873683331028808,110.16257082911108,,,,,,,,,,,,,,,20,5.0,,,,,,,,,
PETR4,supertrend_follow,supertrend_14_4,atr_period=14;atr_mult=4,2000-01-03,2026-07-17,6662,146,0.48964274992494744,86.83480298033703,0.1837186135768747,-0.47010026967588436,0.2563072992976143,14.43078147110415,0.10862649779371036,-0.7873683331028808,72.40402150923288,,,,,,,,,,,,,,,14,4.0,,,,,,,,,
PETR4,chandelier_breakout,chandelier_breakout,lookback=20;atr_period=14;atr_mult=3;volume_window=0;volume_mult=0,2000-01-03,2026-07-17,6662,189,0.41338937256079256,83.56591189315654,0.18202794529575717,-0.3567530636902052,0.8449395013203137,14.43078147110415,0.10862649779371036,-0.7873683331028808,69.13513042205238,,,,20,,,,,,,,,,,14,3.0,,,,,,,0,0.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=20;atr_period=14;atr_mult=3;volume_window=0;volume_mult=1,2000-01-03,2026-07-17,6662,189,0.41338937256079256,83.56591189315654,0.18202794529575717,-0.3567530636902052,0.8449395013203137,14.43078147110415,0.10862649779371036,-0.7873683331028808,69.13513042205238,,,,20,,,,,,,,,,,14,3.0,,,,,,,0,1.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=20;atr_period=14;atr_mult=3;volume_window=20;volume_mult=0,2000-01-03,2026-07-17,6662,189,0.41338937256079256,83.56591189315654,0.18202794529575717,-0.3567530636902052,0.8449395013203137,14.43078147110415,0.10862649779371036,-0.7873683331028808,69.13513042205238,,,,20,,,,,,,,,,,14,3.0,,,,,,,20,0.0,
PETR4,supertrend_follow,supertrend_20_4,atr_period=20;atr_mult=4,2000-01-03,2026-07-17,6662,144,0.4912939057340138,80.6837259133349,0.18048427115508958,-0.5193353214341618,0.25460722080900017,14.43078147110415,0.10862649779371036,-0.7873683331028808,66.25294444223074,,,,,,,,,,,,,,,20,4.0,,,,,,,,,
PETR4,atr_breakout,atr_breakout_20_20x2,lookback=20;atr_period=20;atr_mult=2,2000-01-03,2026-07-17,6662,219,0.3476433503452417,78.93834163669635,0.17952377072699277,-0.3627869666396808,0.8946124442462076,14.43078147110415,0.10862649779371036,-0.7873683331028808,64.5075601655922,,,,20,,,,,,,,,,,20,2.0,,,,,,,,,
PETR4,atr_breakout,atr_breakout_20_10x3,lookback=20;atr_period=10;atr_mult=3,2000-01-03,2026-07-17,6662,173,0.4590213149204443,77.78568961426463,0.17887832782823754,-0.35723283824298036,0.8048684587585051,14.43078147110415,0.10862649779371036,-0.7873683331028808,63.35490814316047,,,,20,,,,,,,,,,,10,3.0,,,,,,,,,
PETR4,supertrend_follow,supertrend_14_5,atr_period=14;atr_mult=5,2000-01-03,2026-07-17,6662,108,0.4860402281597118,75.87471943088208,0.17778796147719533,-0.5392112210949234,0.2523791261368022,14.43078147110415,0.10862649779371036,-0.7873683331028808,61.44393795977793,,,,,,,,,,,,,,,14,5.0,,,,,,,,,
PETR4,breakout,breakout_20_10,lookback=20;exit_lookback=10,2000-01-03,2026-07-17,6662,189,0.41594115881116783,75.74466549389781,0.1777128099768619,-0.3531006698177259,0.8184371554622197,14.43078147110415,0.10862649779371036,-0.7873683331028808,61.31388402279366,,,,20,10,,,,,,,,,,,,,,,,,,,,
