ticker,strategy,label,params,start,end,candles,trades,exposure,total_return,cagr,max_drawdown,sharpe,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,max_hold,streak_rsi_period,rank_period,ibs_lower,ibs_upper,range_mult,volume_window,volume_mult,streak_length
BBSE3,rsi_reversion,legacy_rsi_7_50_90,rsi_period=7;lower=50;upper=90,2013-04-29,2026-07-17,3289,17,0.9677713590757069,6.058240455534356,0.15936253539267353,-0.3936919487627498,0.7375032448309752,3.2637929143617876,0.11597761967687426,-0.3895333542530355,2.794447541172568,,,,,,7,50.0,90.0,,,,,,,,,,,,,,,,,
BBSE3,rsi_reversion_atr,legacy_rsi_atr_14_45_80,rsi_period=14;lower=45;upper=80;atr_period=14;atr_mult=3,2013-04-29,2026-07-17,3289,44,0.9066585588324719,5.824499872074963,0.15641194502399314,-0.38094498785621955,0.7196580863848245,3.2637929143617876,0.11597761967687426,-0.3895333542530355,2.560706957713175,,,,,,14,45.0,80.0,,,,,,,14,3.0,,,,,,,,,
BBSE3,rsi_reversion_atr,legacy_rsi_atr_21_45_75,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,2013-04-29,2026-07-17,3289,46,0.8954089388871997,5.195809775207765,0.14798594177552893,-0.4070744228248354,0.6752499632652359,3.2637929143617876,0.11597761967687426,-0.3895333542530355,1.9320168608459776,,,,,,21,45.0,75.0,,,,,,,14,2.0,,,,,,,,,
BBSE3,rsi_reversion,legacy_rsi_14_50_80,rsi_period=14;lower=50;upper=80,2013-04-29,2026-07-17,3289,18,0.9364548494983278,5.1141907321897655,0.14683460756024647,-0.3993596938698456,0.6981141925911407,3.2637929143617876,0.11597761967687426,-0.3895333542530355,1.8503978178279779,,,,,,14,50.0,80.0,,,,,,,,,,,,,,,,,
BBSE3,rsi_reversion,legacy_rsi_14_40_80,rsi_period=14;lower=40;upper=80,2013-04-29,2026-07-17,3289,16,0.8832471875950136,4.6709025549814625,0.14032183829395217,-0.4060303826361259,0.6819516501895115,3.2637929143617876,0.11597761967687426,-0.3895333542530355,1.4071096406196748,,,,,,14,40.0,80.0,,,,,,,,,,,,,,,,,
BBSE3,breakout,legacy_breakout_5_55,lookback=5;exit_lookback=55,2013-04-29,2026-07-17,3289,51,0.8631802979629066,4.49429896749455,0.1375952484775409,-0.32363581695945565,0.6676730911599591,3.2637929143617876,0.11597761967687426,-0.3895333542530355,1.2305060531327623,,,,5,55,,,,,,,,,,,,,,,,,,,,
BBSE3,breakout,breakout_5_55,lookback=5;exit_lookback=55,2013-04-29,2026-07-17,3289,51,0.8631802979629066,4.49429896749455,0.1375952484775409,-0.32363581695945565,0.6676730911599591,3.2637929143617876,0.11597761967687426,-0.3895333542530355,1.2305060531327623,,,,5,55,,,,,,,,,,,,,,,,,,,,
BBSE3,breakout,breakout_10_55,lookback=10;exit_lookback=55,2013-04-29,2026-07-17,3289,45,0.8303435694740042,3.7905746573324164,0.12585808099924223,-0.34610709252480765,0.6323706784647902,3.2637929143617876,0.11597761967687426,-0.3895333542530355,0.5267817429706287,,,,10,55,,,,,,,,,,,,,,,,,,,,
BBSE3,sma_cross,sma_cross_10_52,fast=10;slow=52,2013-04-29,2026-07-17,3289,77,0.5323806628154454,3.764485432164525,0.1253929602821151,-0.2847178290555191,0.7198818041240024,3.2637929143617876,0.11597761967687426,-0.3895333542530355,0.5006925178027375,10,52,,,,,,,,,,,,,,,,,,,,,,,
BBSE3,breakout,breakout_5_100,lookback=5;exit_lookback=100,2013-04-29,2026-07-17,3289,33,0.8881118881118881,3.365169206314966,0.11796363402280519,-0.3840236479824344,0.5910252885138667,3.2637929143617876,0.11597761967687426,-0.3895333542530355,0.10137629195317821,,,,5,100,,,,,,,,,,,,,,,,,,,,
