ticker,strategy,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,start,end,candles,trades,exposure,final_equity,total_return,cagr,max_drawdown,annual_volatility,sharpe,benchmark_final_equity,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return
BBSE3,sma_cross,10,50,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,81,0.5919732441471572,49041.35702379108,3.904135702379108,0.12785576131640264,-0.25060992625550094,0.19525927122401926,0.7140063745647588,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-1.7163583683709902
BBSE3,sma_cross,5,50,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,105,0.5904530252356339,38253.47477524053,2.825347477524053,0.10685213990829112,-0.31139777476821906,0.19485568842878467,0.6186689680201798,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-2.795146593226045
BBSE3,sma_cross,20,50,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,65,0.5928853754940712,35680.38398387494,2.568038398387494,0.10103544814437249,-0.27120215403606796,0.19685892964547125,0.587482327089584,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-3.052455672362604
BBSE3,sma_cross,30,50,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,65,0.5995743387047735,30452.395593200137,2.045239559320014,0.08791440025032249,-0.32149754887843307,0.19666662665553306,0.5268932640786637,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-3.575254511430084
BBSE3,sma_cross,20,150,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,27,0.6500456065673457,25759.579063762474,1.5759579063762472,0.07422427511715779,-0.45501068880315343,0.2017320460218924,0.45596439937143207,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.04453616437385
BBSE3,sma_cross,5,100,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,65,0.6311948920644573,25296.108604374313,1.5296108604374314,0.07274948760091049,-0.3866481993155464,0.19494375784170664,0.45787338249827925,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.090883210312667
BBSE3,sma_cross,5,150,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,43,0.6415323806628155,24455.6223913139,1.44556223913139,0.07001012287478292,-0.4642382259958677,0.19611079104403548,0.44327778869479595,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.174931831618708
BBSE3,sma_cross,80,150,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,21,0.6655518394648829,24397.288426477175,1.4397288426477175,0.06981678238036637,-0.42008514473482383,0.20966710798184204,0.4270560908664226,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.180765228102381
BBSE3,sma_cross,5,200,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,41,0.6378838552751597,24375.340520981754,1.4375340520981754,0.06974392819858188,-0.39851605352813413,0.19686723657136043,0.44109074703383944,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.182960018651922
BBSE3,sma_cross,80,600,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,11,0.6685922772879295,24267.24961660573,1.426724961660573,0.06938424272228594,-0.3658750350635007,0.21002128071427398,0.42472419835273084,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.193769109089525
BBSE3,sma_cross,100,400,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,7,0.6473092125266038,24225.250368304958,1.4225250368304958,0.06924408556122152,-0.36570327538413794,0.20674797371153583,0.4275345985146216,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.197969033919602
BBSE3,sma_cross,10,100,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,53,0.6272423228944968,23172.192094450696,1.3172192094450694,0.06565438094997678,-0.3694613510931616,0.19434751446100312,0.42452649590233926,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.303274861305029
BBSE3,sma_cross,150,400,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,7,0.6521739130434783,22828.184581951613,1.2828184581951612,0.06444898925700593,-0.38038735542218116,0.21258264573754335,0.40034662673869037,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.337675612554937
BBSE3,sma_cross,80,400,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,11,0.6479173000912132,22422.64772924724,1.2422647729247243,0.06300624726550774,-0.36572738904420554,0.20767321348469386,0.3983757787008185,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.378229297825374
BBSE3,sma_cross,100,600,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,7,0.6679841897233202,22011.050571941167,1.2011050571941166,0.0615170690195479,-0.39120621619256657,0.21101999464908716,0.38871652886506647,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.419389013555982
BBSE3,sma_cross,10,80,,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,73,0.6038309516570386,21903.872746355864,1.1903872746355866,0.06112507144649859,-0.3480395812459328,0.19216802628194904,0.4050060070242109,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.4301067961145115
