ticker,label,strategy,params,full_return,full_cagr,full_mdd,benchmark_return,years,avg_year_return,median_year_return,positive_years,beat_bh_years,avg_bh_year_return,median_bh_year_return,avg_excess_year_return,median_excess_year_return,best_year,best_year_return,worst_year,worst_year_return
GGBR3,legacy_breakout_5_55,breakout,lookback=5;exit_lookback=55,232.73660230794812,0.2281945689450519,-0.8052924040983814,103.70928235908642,27,0.3132862053788697,0.14307562969377607,18,12,0.29201421040163134,0.1503120013433703,0.021271994977238414,-1.071330458590758e-05,2000,2.3990034011841455,2015,-0.47836789280610237
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,103.70928235908642,27,0.2904035586859559,0.2377494781941576,20,15,0.29201421040163134,0.1503120013433703,-0.0016106517156754593,0.016332247258458055,2000,2.1468612812585532,2015,-0.5965199425292382
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,189.59684295376752,0.2187869694454738,-0.720734571652724,103.70928235908642,27,0.2974518490662578,0.13174001407396796,18,10,0.29201421040163134,0.1503120013433703,0.005437638664626473,-0.008080391015522048,2000,2.3990034011841455,2014,-0.45164882459441147
GGBR3,legacy_rsi_21_45_70,rsi_reversion,rsi_period=21;lower=45;upper=70,135.7953134595569,0.2036476776792648,-0.8453425690508973,103.70928235908642,27,0.2906257975636053,0.16430892623104087,21,18,0.29201421040163134,0.1503120013433703,-0.001388412838026047,0.007828610965401328,2000,2.226584266907345,2015,-0.5781539437169188
GGBR3,atr_breakout_5_10x4,atr_breakout,lookback=5;atr_period=10;atr_mult=4,116.33404129091188,0.1967067341134398,-0.8302761583240518,103.70928235908642,27,0.2708915234239524,0.12363569169952116,19,14,0.29201421040163134,0.1503120013433703,-0.021122686977678932,0.003384309598178259,2000,2.1574995030525828,2015,-0.5557166510676677
GGBR3,breakout_5_20,breakout,lookback=5;exit_lookback=20,106.33677425237188,0.192697259103679,-0.8603428869941869,103.70928235908642,27,0.2832755615242164,0.10247360912236414,18,12,0.29201421040163134,0.1503120013433703,-0.008738648877414934,-0.00850712133626419,2016,2.278892158260222,2015,-0.5517067242503053
GGBR3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,rsi_period=14;lower=45;upper=80;atr_period=14;atr_mult=3,104.79695331590364,0.1920479606159315,-0.8859644708826273,103.70928235908642,27,0.28766332204376593,0.17732501488688324,19,15,0.29201421040163134,0.1503120013433703,-0.004350888357865407,0.00610511769976585,2000,2.4055104546130597,2015,-0.5810708780258712
