ticker,label,strategy,params,full_return,full_cagr,full_mdd,full_trades,years,positive_years,positive_gt5_years,negative_years,beat_bh_years,avg_year_return,median_year_return,std_year_return,worst_year,worst_year_return,best_year,best_year_return,avg_bh_year_return,median_bh_year_return,avg_excess_year_return,median_excess_year_return,avg_year_mdd,worst_year_mdd
GGBR3,legacy_rsi_21_45_70,rsi_reversion,rsi_period=21;lower=45;upper=70,135.7953134595569,0.2036476776792648,-0.8453425690508973,65,26,20,20,6,17,0.2859401776893779,0.15422340828939063,0.6144800639408357,2015,-0.5781539437169188,2000,2.226584266907345,0.2966011588402881,0.1376559755187563,-0.010660981150910196,0.0039282257319497305,-0.28913669134908054,-0.6959949486977258
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865
GGBR3,atr_breakout_5_10x4,atr_breakout,lookback=5;atr_period=10;atr_mult=4,116.33404129091188,0.1967067341134398,-0.8302761583240518,209,26,18,18,8,13,0.27288285715740107,0.10793885436923634,0.6105086217663056,2015,-0.5557166510676677,2000,2.1574995030525828,0.2966011588402881,0.1376559755187563,-0.023718301682887008,-0.0033424288903284305,-0.27377320378934955,-0.5721869281613414
GGBR3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,rsi_period=14;lower=45;upper=80;atr_period=14;atr_mult=3,104.79695331590364,0.1920479606159315,-0.8859644708826273,113,26,18,18,8,14,0.29147982155214114,0.16987220106573508,0.6667715055953186,2015,-0.5810708780258712,2000,2.4055104546130597,0.2966011588402881,0.1376559755187563,-0.005121337288146954,0.0030531072277285576,-0.31448366213320583,-0.7061255583146732
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,189.59684295376752,0.2187869694454738,-0.720734571652724,91,26,17,16,9,10,0.30527139779555923,0.1502052600518683,0.6391809989552809,2014,-0.45164882459441147,2000,2.3990034011841455,0.2966011588402881,0.1376559755187563,0.008670238955271158,-0.004045806522481432,-0.27907784033552974,-0.4648794460008475
GGBR3,legacy_breakout_5_55,breakout,lookback=5;exit_lookback=55,232.73660230794812,0.2281945689450519,-0.8052924040983814,115,26,17,15,9,12,0.32126681985822836,0.15133292786181463,0.6528961534136996,2015,-0.47836789280610237,2000,2.3990034011841455,0.2966011588402881,0.1376559755187563,0.024665661017940273,-7.901153339040512e-06,-0.2918884746676079,-0.5033330394375918
GGBR3,breakout_5_20,breakout,lookback=5;exit_lookback=20,106.33677425237188,0.192697259103679,-0.8603428869941869,225,26,17,14,9,11,0.28506524460011773,0.08606530969699266,0.6585146970328749,2015,-0.5517067242503053,2016,2.278892158260222,0.2966011588402881,0.1376559755187563,-0.011535914240170407,-0.023765360580191852,-0.27231782851692266,-0.5731612975399776
