ticker,label,strategy,sell_date,buy_date,bars_out,sell_price,buy_price,reentry_cost_return,exit_helped,max_drop_while_out,max_rally_while_out
PETR4,chandelier_breakout,chandelier_breakout,2000-09-15,2001-01-04,79,6.819088978767396,6.219358067750931,-0.0842933163009808,True,-0.1824421375606009,0.0005002501250623848
PETR4,chandelier_breakout,chandelier_breakout,2001-03-13,2001-04-26,32,6.8715625000000005,6.69084375,-0.022396906232310942,True,-0.18231841806467874,0.0005002501250623848
PETR4,chandelier_breakout,chandelier_breakout,2001-06-18,2001-08-27,50,7.096449904680252,6.972234374999999,-0.013566037077560655,True,-0.11205601877486493,0.03379153335532159
PETR4,chandelier_breakout,chandelier_breakout,2001-09-14,2002-01-08,82,6.371812500000001,6.394445758581161,0.007574343987321708,False,-0.10151155505084819,0.10839733592286316
PETR4,chandelier_breakout,chandelier_breakout,2002-01-15,2002-02-14,22,6.071962309360504,6.17808769083023,0.021556006001601347,False,-0.0330555669726732,0.026233282057610108
PETR4,chandelier_breakout,chandelier_breakout,2002-03-26,2002-05-24,43,7.171412690639496,7.028512595415115,-0.015998201332095174,True,-0.09920118715536985,0.026645726349675103
PETR4,chandelier_breakout,chandelier_breakout,2002-06-10,2002-09-11,67,6.7091438453197485,5.952974809169769,-0.10915094899734601,True,-0.27896908951474675,0.0023633506269031823
PETR4,chandelier_breakout,chandelier_breakout,2002-09-20,2002-10-24,24,5.347324904680252,5.577787309169769,0.04727939108895973,False,-0.18183389302363573,0.028551677341715154
PETR4,chandelier_breakout,chandelier_breakout,2002-12-31,2003-01-10,8,5.7971001906394966,6.403200095415115,0.10897931942502193,False,0.0005002501250623848,0.1322470846355308
PETR4,chandelier_breakout,chandelier_breakout,2003-01-23,2003-03-19,39,5.93453125,5.92796269083023,0.002896742743170533,False,-0.12356176803451069,0.00997868961721804
PETR4,chandelier_breakout,chandelier_breakout,2003-04-10,2003-05-05,17,5.7971001906394966,6.3331649236679075,0.09684982855441082,False,-0.001656049695747841,0.11046899109912722
PETR4,chandelier_breakout,chandelier_breakout,2003-05-27,2003-07-11,33,6.521737595319748,6.840918845415115,0.053145309426520626,False,-0.04358307896178848,0.056083552672814285
PETR4,chandelier_breakout,chandelier_breakout,2003-08-04,2003-09-04,23,6.720388239383698,7.753875,0.15840817196962287,False,-0.003033817302262043,0.17943334500766905
PETR4,chandelier_breakout,chandelier_breakout,2004-01-15,2004-04-09,61,10.371062141895294,10.879186607837676,0.05319883467418762,False,-0.06229465715143234,0.059438275502119
PETR4,chandelier_breakout,chandelier_breakout,2004-04-21,2004-06-24,46,10.144924618721008,9.723609374999999,-0.03768809289631603,True,-0.1718765588404889,0.0005002501250626068
PETR4,chandelier_breakout,chandelier_breakout,2004-10-14,2004-12-22,48,11.419287690639496,12.106050381660461,0.0643896497710934,False,-0.01920328897170287,0.057530942686816466
PETR4,chandelier_breakout,chandelier_breakout,2005-01-11,2005-02-04,17,11.55671875,11.61830644083023,0.009358542995650199,False,-0.016264922209837995,0.052418133950843604
PETR4,chandelier_breakout,chandelier_breakout,2005-03-15,2005-05-30,51,13.405794131278993,12.51250350666046,-0.06289372354266787,True,-0.14309439051195638,0.0004069869422502759
PETR4,chandelier_breakout,chandelier_breakout,2005-10-05,2005-11-23,32,17.286352576255798,17.10855038166046,-0.006318906773329469,True,-0.1478827313478973,-0.0006567584269406845
PETR4,chandelier_breakout,chandelier_breakout,2006-02-08,2006-04-19,50,21.584201813697817,23.27663188934326,0.08273288050416228,False,-0.054864303317254115,0.08157806875856921
PETR4,chandelier_breakout,chandelier_breakout,2006-05-19,2006-07-28,50,22.018985686302187,22.461225763320922,0.024173004041192048,False,-0.17116981408670606,0.016168515606024725
PETR4,chandelier_breakout,chandelier_breakout,2006-08-25,2006-10-16,36,21.83907538127899,20.83040969467163,-0.04236338097856185,True,-0.12313139250638161,0.011260719554293752
PETR4,chandelier_breakout,chandelier_breakout,2007-01-08,2007-03-30,56,23.238375,23.16657818698883,0.0009060531887599144,False,-0.1356969200956325,0.016207018396000805
PETR4,chandelier_breakout,chandelier_breakout,2007-05-02,2007-06-06,25,22.888549618721008,23.86192538166046,0.04670521986900811,False,-0.02899044493009517,0.04528245064037639
PETR4,chandelier_breakout,chandelier_breakout,2007-07-27,2007-09-06,29,25.987000000000002,27.308647576332092,0.05506988392781076,False,-0.11513445802772937,0.04052029536027013
PETR4,chandelier_breakout,chandelier_breakout,2007-11-13,2007-12-13,20,38.42577719497681,41.270624999999995,0.07833962905687186,False,-0.05402047459763737,0.10602837736632154
PETR4,chandelier_breakout,chandelier_breakout,2008-01-16,2008-04-15,60,38.1059375,41.320649236679074,0.08870863133271478,False,-0.1278261921688304,0.13040128622841118
PETR4,chandelier_breakout,chandelier_breakout,2008-06-05,2008-12-18,138,46.9765,24.512249999999998,-0.4761104916078899,True,-0.6404585401286083,0.012421133402680473
PETR4,chandelier_breakout,chandelier_breakout,2009-06-17,2009-08-20,46,32.22388167762757,32.91645152664184,0.02558659824722964,False,-0.09663271167725007,0.02563681085033709
PETR4,chandelier_breakout,chandelier_breakout,2009-09-01,2009-09-17,11,31.734125000000002,34.197090305328366,0.0819316049055101,False,-0.0042265106893690785,0.08243093118594236
PETR4,chandelier_breakout,chandelier_breakout,2009-10-29,2009-11-18,13,35.26235877990723,38.70934362602234,0.102152341493712,False,-0.00630581367990013,0.08897994503304552
PETR4,chandelier_breakout,chandelier_breakout,2009-12-18,2010-03-03,47,37.0714551525116,35.29763877868652,-0.04403233876282042,True,-0.14975011560537066,0.011559968329416082
PETR4,chandelier_breakout,chandelier_breakout,2010-03-29,2010-08-03,87,34.72263167762757,28.414199618339538,-0.17840086400106347,True,-0.2382489608360625,0.03909179943586172
PETR4,chandelier_breakout,chandelier_breakout,2010-08-12,2010-12-29,94,27.36630916118622,26.79339068698883,-0.017011067587836992,True,-0.1171626504286386,0.06298587731539596
PETR4,chandelier_breakout,chandelier_breakout,2011-02-14,2011-02-24,8,26.396794847488405,28.72435408401489,0.09253725394764434,False,0.013380607553011403,0.08763201177829161
PETR4,chandelier_breakout,chandelier_breakout,2011-04-12,2011-07-26,72,27.30633969497681,23.601795152664184,-0.1322018333207554,True,-0.18041013878972734,-0.02403617928210544
PETR4,chandelier_breakout,chandelier_breakout,2011-08-12,2011-10-31,54,23.48825,20.86042538166046,-0.10831865715726663,True,-0.22471878132799783,0.0005002501250626068
PETR4,chandelier_breakout,chandelier_breakout,2011-11-28,2011-12-06,6,21.499245228767396,22.83140969467163,0.06621967919553451,False,-0.004151093696808994,0.0846892273046187
PETR4,chandelier_breakout,chandelier_breakout,2011-12-16,2012-01-13,19,21.589200381278992,22.961475763320923,0.06782582583702079,False,-0.021733067170586762,0.0690530226269892
PETR4,chandelier_breakout,chandelier_breakout,2012-02-13,2012-07-30,113,23.48825,20.070029465675354,-0.14210422379113907,True,-0.24898622121067182,0.07713427935501982
PETR4,chandelier_breakout,chandelier_breakout,2012-10-10,2012-12-20,47,22.258865457534792,20.880435839653014,-0.05816740744266846,True,-0.16842121786507935,0.02431093267346096
PETR4,chandelier_breakout,chandelier_breakout,2013-01-21,2013-03-08,31,19.560214694976807,18.799395915985105,-0.03504411937479113,True,-0.1564509767759702,0.0025452642596781594
PETR4,chandelier_breakout,chandelier_breakout,2013-04-02,2013-04-24,16,18.26086545753479,19.069529465675352,0.04846949833901215,False,-0.05973787955327903,0.06457169728701384
PETR4,chandelier_breakout,chandelier_breakout,2013-06-10,2013-07-26,33,18.830580152511597,16.848420152664183,-0.10167670067803047,True,-0.20342337418641243,0.0026244017897882888
PETR4,chandelier_breakout,chandelier_breakout,2013-09-04,2013-09-19,11,16.62168416118622,18.969479084014893,0.14582306315128135,False,0.013736046123211443,0.15271110084940642
PETR4,chandelier_breakout,chandelier_breakout,2013-10-21,2013-10-29,6,17.981004771232605,19.71985408401489,0.1011004016310244,False,0.01440381130980617,0.10616729391396351
PETR4,chandelier_breakout,chandelier_breakout,2013-11-27,2014-03-28,81,19.20039408493042,15.57778469467163,-0.18542189101486906,True,-0.34532595324749704,-0.004187062272858144
PETR4,chandelier_breakout,chandelier_breakout,2014-06-02,2014-06-11,7,16.791599237442018,18.709350763320924,0.11867475369733604,False,-0.02808544534377777,0.12437171074616016
PETR4,chandelier_breakout,chandelier_breakout,2014-06-30,2014-07-16,11,17.351320610046386,19.35967538166046,0.12021843799667686,False,-0.013331536890572648,0.11288356084907591
PETR4,chandelier_breakout,chandelier_breakout,2014-08-01,2014-08-21,14,19.000495228767395,21.260624999999997,0.12343587200471351,False,-0.02107812677910126,0.12418125702385874
PETR4,chandelier_breakout,chandelier_breakout,2014-09-09,2015-04-02,140,21.499245228767396,10.175085076332092,-0.5248267149966666,True,-0.6148702131230166,0.029338422130057662
PETR4,chandelier_breakout,chandelier_breakout,2015-05-21,2016-03-02,191,12.853569656848908,5.212605038166046,-0.5928370575298347,True,-0.6732425371789847,0.048735868876210064
PETR4,chandelier_breakout,chandelier_breakout,2016-05-24,2016-06-22,20,8.68565458059311,9.614804656505584,0.11141202521259319,False,-0.07433574669003162,0.09721145879605375
PETR4,chandelier_breakout,chandelier_breakout,2016-11-04,2017-05-15,128,16.461764313697817,15.777885457992554,-0.037701963532616234,True,-0.21029120862927708,0.04545289049924217
PETR4,chandelier_breakout,chandelier_breakout,2017-05-19,2017-07-17,41,13.743125000000001,13.036514732837677,-0.0476136036826319,True,-0.15303103600361978,0.022329360369993223
PETR4,chandelier_breakout,chandelier_breakout,2017-11-15,2017-12-28,31,15.342325381278993,16.108050381660462,0.05411737164495234,False,-0.025571454278539796,0.055250760996959025
PETR4,chandelier_breakout,chandelier_breakout,2018-04-04,2018-04-24,14,20.299844466209414,22.61130038166046,0.1183300873996842,False,0.0039485373738015195,0.10739762462988045
PETR4,chandelier_breakout,chandelier_breakout,2018-05-24,2018-07-23,40,20.039974237442017,19.309649236679075,-0.03258145990172401,True,-0.2764461756188945,0.0019972923013671373
PETR4,chandelier_breakout,chandelier_breakout,2018-08-16,2018-09-19,23,19.310339694976808,19.939965305328368,0.03674432051336174,False,-0.08235693450985793,0.048660993015447795
PETR4,chandelier_breakout,chandelier_breakout,2018-11-14,2019-02-05,52,24.227879771232605,25.922954847335813,0.07425225449838369,False,-0.11300534863002376,0.07644582068104033
PETR4,chandelier_breakout,chandelier_breakout,2019-03-25,2019-06-12,55,26.8165849237442,27.033510457992552,0.012129668206891875,False,-0.07967400116920276,0.09074291462449335
PETR4,chandelier_breakout,chandelier_breakout,2019-07-25,2019-09-10,33,27.456264313697815,27.063524236679076,-0.010353522050418063,True,-0.1291604868662518,-0.012975688467944613
PETR4,chandelier_breakout,chandelier_breakout,2019-10-08,2019-10-23,11,26.1569150762558,28.54426568698883,0.09564417202627129,False,-0.0052343565016355065,0.10678192281241539
PETR4,chandelier_breakout,chandelier_breakout,2019-12-04,2019-12-13,7,29.245370228767396,30.90544438934326,0.060999182544511976,False,0.014177615649975994,0.058971012201126216
PETR4,chandelier_breakout,chandelier_breakout,2020-01-16,2020-02-13,20,29.585200381278995,29.78488545799255,0.010784560220328254,False,-0.052566812953465436,0.018414571220289888
PETR4,chandelier_breakout,chandelier_breakout,2020-02-27,2020-04-09,30,25.707139313697816,17.948970534324644,-0.29899200077921595,True,-0.560822391628879,0.046012901766955716
PETR4,chandelier_breakout,chandelier_breakout,2020-09-01,2020-11-10,47,22.188900762557985,21.90094438934326,-0.009021494085127202,True,-0.15858832863869965,0.04015968031421058
PETR4,chandelier_breakout,chandelier_breakout,2021-01-18,2021-05-12,77,28.295844466209413,24.96247576332092,-0.11426832316986635,True,-0.25430745116417663,0.045736598811318085
PETR4,chandelier_breakout,chandelier_breakout,2021-07-07,2021-08-06,21,28.13592461872101,28.514249999999997,0.01750825533892364,False,-0.06738448703197553,0.009030262000288891
PETR4,chandelier_breakout,chandelier_breakout,2021-08-19,2021-10-04,31,26.246870228767396,27.773880228996276,0.06241994352773039,False,-0.060840420069852796,0.09689272147856309
PETR4,chandelier_breakout,chandelier_breakout,2021-10-22,2021-11-26,23,27.086450381278993,28.40419438934326,0.05285256851315134,False,-0.04564828474770721,0.0935357133286645
PETR4,chandelier_breakout,chandelier_breakout,2022-01-06,2022-01-14,6,28.27585591506958,30.29514068698883,0.07570798874899665,False,-0.009402215338282893,0.11225636661199045
PETR4,chandelier_breakout,chandelier_breakout,2022-03-16,2022-05-17,42,31.484250000000003,35.0175,0.11668058478136834,False,-0.047777871722009424,0.09927981801540642
PETR4,chandelier_breakout,chandelier_breakout,2022-05-25,2022-07-25,42,31.684150762557984,29.624805610656736,-0.061248555172266794,True,-0.17024757543462554,0.014071713927208185
PETR4,chandelier_breakout,chandelier_breakout,2022-08-15,2022-10-07,38,30.86455916118622,33.596791831970215,0.09288612016457098,False,-0.051663096663560615,0.11713889585038073
PETR4,chandelier_breakout,chandelier_breakout,2022-10-26,2023-01-18,57,32.58369847488404,25.852920152664183,-0.20338880219139666,True,-0.34108157396853334,0.011548738393791558
PETR4,chandelier_breakout,chandelier_breakout,2023-03-03,2023-04-12,27,24.817584923744203,25.992989542007447,0.05155960747190358,False,-0.0816994890698236,0.04603244692175701
PETR4,chandelier_breakout,chandelier_breakout,2023-05-02,2023-06-05,24,23.688150762557985,27.553770915985105,0.16785000014804252,False,-0.04340359555508211,0.15965148941783092
PETR4,chandelier_breakout,chandelier_breakout,2023-07-12,2023-08-24,31,29.185400762557986,32.28613545799255,0.11067650124947215,False,-0.01217734996148745,0.10466194864891376
PETR4,chandelier_breakout,chandelier_breakout,2023-10-24,2023-12-21,40,35.632176525115966,36.688333168029786,0.03376734703794737,False,-0.06208372802069395,0.031090583326279786
PETR4,chandelier_breakout,chandelier_breakout,2024-03-05,2024-04-11,26,40.079948474884034,39.61979847335815,-0.007518802431753624,True,-0.11052776057786451,0.01896338959068622
PETR4,chandelier_breakout,chandelier_breakout,2024-05-16,2024-08-27,72,38.28084923744202,39.269625,0.02994105595781993,False,-0.09406397726266458,0.03367611960189465
PETR4,chandelier_breakout,chandelier_breakout,2024-09-11,2024-10-08,19,37.74111832237244,37.488736221313474,-0.0027059782487043327,True,-0.04586827518073433,0.016663009403712792
PETR4,chandelier_breakout,chandelier_breakout,2024-10-22,2024-11-18,18,36.18190076255799,37.21860076332092,0.03277530268781481,False,-0.021886671408071212,0.05577650587306482
PETR4,chandelier_breakout,chandelier_breakout,2024-12-16,2025-02-03,31,38.17090362739563,37.77887832069397,-0.006303412648220208,True,-0.06578056952734601,0.0033820422729595734
PETR4,chandelier_breakout,chandelier_breakout,2025-02-13,2025-06-16,82,36.18190076255799,32.54626377868652,-0.09687691809961418,True,-0.19379580780676253,0.06406792314904708
PETR4,chandelier_breakout,chandelier_breakout,2025-07-18,2025-09-11,39,31.38429961872101,31.315649236679075,0.0018118372193738352,False,-0.04283347787031,0.044152676844063876
PETR4,chandelier_breakout,chandelier_breakout,2025-10-03,2025-11-07,25,31.144419847488404,31.235609313011167,0.006947706506661877,False,-0.05440522227886657,0.033250915019721994
PETR4,chandelier_breakout,chandelier_breakout,2025-12-08,2026-01-15,24,31.554214694976807,31.515749999999997,0.0027841268475523595,False,-0.060664330386048126,0.013810677285235329
PETR4,chandelier_breakout,chandelier_breakout,2026-05-11,2026-07-14,45,46.18689408493042,41.220600763320924,-0.10394897920761603,True,-0.18223554092399907,0.005480007841903056
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2000-03-03,2000-03-06,1,3.331666348934174,3.292478412866592,-0.007801390379892803,True,-0.01225613500548417,-0.01225613500548417
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2000-03-15,2000-03-16,1,2.9985,3.0015,0.005012526303231901,False,0.0005002501250626068,0.017175238391290426
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2002-05-30,2002-06-25,18,6.2385450072288515,6.122225480318069,-0.014712012003985753,True,-0.05159519983779681,0.043245371899263585
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2003-07-31,2003-11-11,73,8.337495388507843,10.189258037567138,0.22699878925719186,False,-0.015091976123135065,0.3393309993641005
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2003-12-10,2004-01-26,33,12.922701257228852,13.506749999999998,0.04938472232771263,False,-0.031742701452163624,0.160748027941072
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2004-03-26,2004-03-29,1,12.160582697868348,12.756374999999998,0.05319811342231762,False,0.049154758711783764,0.06971298410371518
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2004-04-29,2004-04-30,1,11.1194375,11.255625,0.016304801879672537,False,-0.02340688138903546,-0.003097050714393368
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2005-02-25,2005-03-24,19,23.99049928379059,21.58578826332092,-0.09662970360153555,True,-0.13090594177182346,-0.004814375992109099
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2005-04-15,2005-04-18,1,17.616187500000002,17.78388711833954,0.013565802647267367,False,0.014691743034637827,0.018949234216509625
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2005-09-26,2005-10-07,9,24.462762881278994,22.261125,-0.08635226305544619,True,-0.10384200195438509,0.011741810200058156
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2007-09-28,2007-11-22,35,62.5587051525116,58.22910076332092,-0.06547803714626843,True,-0.0800640918516512,0.04861502990183597
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2008-01-22,2008-01-23,1,47.07644847488404,46.72335076332092,-0.003522563362451603,True,-0.044108010314156454,0.011121272232683
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2008-09-09,2008-09-10,1,38.78059923744202,38.06902423667908,-0.014414262602667427,True,-0.03663168323915145,0.019839817195905773
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2008-10-07,2008-10-08,1,30.484750000000002,27.413699618339535,-0.09713630041551835,True,-0.04870468020895702,-0.04804859945501705
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2014-12-12,2014-12-15,1,19.260365457534792,19.059524236679078,-0.006461473559573716,True,-0.029613400884563434,-0.018191015684264622
VALE3,legacy_rsi_atr_14_45_80,rsi_reversion_atr,2015-08-25,2015-08-26,1,16.131929389953616,15.737864542007445,-0.02051752314000821,True,-0.04847089207883881,-0.01437706338882061
