ticker,strategy,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,start,end,candles,trades,exposure,final_equity,total_return,cagr,max_drawdown,annual_volatility,sharpe,benchmark_final_equity,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return
BBSE3,breakout,,,,5,55,,,,,,,,,,,,2013-04-29,2026-07-17,3289,43,0.8774703557312253,57547.21297936455,4.754721297936455,0.14158855786387203,-0.38159956608000445,0.24226451359165166,0.667817914082058,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-0.8657727728136431
BBSE3,breakout,,,,10,55,,,,,,,,,,,,2013-04-29,2026-07-17,3289,37,0.854058984493767,53462.51623873204,4.346251623873203,0.13524638255247234,-0.3997427137691246,0.23751759654526608,0.652920842973567,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-1.2742424468768947
BBSE3,breakout,,,,20,55,,,,,,,,,,,,2013-04-29,2026-07-17,3289,31,0.7987230161143205,51011.62953315162,4.101162953315162,0.1312223979856697,-0.3517880719365778,0.22858703231330815,0.653812519661196,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-1.5193311174349358
BBSE3,breakout,,,,5,40,,,,,,,,,,,,2013-04-29,2026-07-17,3289,65,0.8102766798418972,48490.978924292074,3.8490978924292074,0.1268929788322426,-0.43350365648826017,0.23389394209518785,0.6277805915148692,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-1.7713961783208907
BBSE3,breakout,,,,5,80,,,,,,,,,,,,2013-04-29,2026-07-17,3289,37,0.89084828215263,41420.617338008036,3.1420617338008032,0.1135343417060406,-0.44424924371427565,0.2454535415244354,0.5609140112614279,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-2.478432336949295
BBSE3,breakout,,,,10,200,,,,,,,,,,,,2013-04-29,2026-07-17,3289,13,0.8856795378534509,40799.83065691682,3.079983065691682,0.11226268688697916,-0.43164509167463805,0.2517656259512427,0.5487505944921663,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-2.5405110050584163
BBSE3,breakout,,,,40,55,,,,,,,,,,,,2013-04-29,2026-07-17,3289,29,0.7379142596533901,40526.891575476024,3.0526891575476025,0.11169791367059356,-0.3539283848087579,0.21276610498662105,0.6042495951123752,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-2.5678049132024956
BBSE3,breakout,,,,5,200,,,,,,,,,,,,2013-04-29,2026-07-17,3289,15,0.89084828215263,40514.469687370576,3.051446968737058,0.11167212638892643,-0.45563967770501523,0.2526803282592537,0.5455793292757947,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-2.56904710201304
BBSE3,breakout,,,,10,40,,,,,,,,,,,,2013-04-29,2026-07-17,3289,55,0.7619337184554575,40476.88573688217,3.047688573688217,0.11159405926502108,-0.46645022263092384,0.2255372222224325,0.5819240156556116,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-2.572805497061881
BBSE3,breakout,,,,10,80,,,,,,,,,,,,2013-04-29,2026-07-17,3289,31,0.8695652173913043,40346.53516952778,3.034653516952778,0.11132278273978113,-0.4604394810561435,0.24106594276198517,0.55845857099324,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-2.58584055379732
