ticker,strategy,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,start,end,candles,trades,exposure,final_equity,total_return,cagr,max_drawdown,annual_volatility,sharpe,benchmark_final_equity,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return
BBSE3,momentum,,,,40,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,205,0.5901489814533293,33688.238993207066,2.3688238993207067,0.09625929916265874,-0.29591818048810037,0.1952802386016278,0.5684644978916995,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-3.2516701714293914
BBSE3,momentum,,,,84,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,119,0.6485253876558225,23382.108931677547,1.3382108931677545,0.06638182214429111,-0.5603337252741107,0.19882288058705974,0.4228154413523795,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.282283177582343
BBSE3,momentum,,,,63,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,147,0.6269382791121921,22518.137533375815,1.2518137533375815,0.06334812086542718,-0.5522462944092883,0.19683143264465663,0.4106258432115576,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.368680317412517
BBSE3,momentum,,,,189,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,103,0.6491334752204317,15762.472886797332,0.5762472886797332,0.03503220389151651,-0.5406745314394321,0.1947193088309786,0.27453618700742966,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.044246782070365
BBSE3,momentum,,,,252,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,127,0.6533900881726968,14939.200092201429,0.4939200092201428,0.030839429335227875,-0.5527439938333761,0.20498205133453531,0.2512729931411357,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.126574061529955
BBSE3,momentum,,,,378,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,77,0.6971723928245668,14152.918286929893,0.4152918286929892,0.026630665933489395,-0.5228724058911458,0.21839121678096332,0.2298895498522096,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.2052022420571085
BBSE3,momentum,,,,20,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,339,0.5667376102158711,13393.303977653755,0.33933039776537544,0.022354128862042355,-0.49039427362922483,0.19486742929208745,0.21104773400974813,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.2811636729847224
BBSE3,momentum,,,,126,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,137,0.663727576771055,12113.27098884903,0.21132709888490298,0.014612563854213612,-0.704509904413468,0.203447709329212,0.1732193709396431,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.409166971865195
BBSE3,momentum,,,,504,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,79,0.6959562176953481,11068.517909628556,0.10685179096285546,0.007711389949055514,-0.5746895611142717,0.23399958810136723,0.1504014030946327,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.513642279787243
BBSE3,momentum,,,,10,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,461,0.5436302827607176,9596.555210527145,-0.040344478947285434,-0.0031112305435510024,-0.5785889526216781,0.19352157393241082,0.08081448223797631,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.660838549697384
GGBR3,momentum,,,,20,,,,,,,,,,,,,2000-05-19,2026-07-17,5856,573,0.5527663934426229,292231.2879119776,28.223128791197762,0.1377031400409714,-0.7930726733146316,0.2911795213987154,0.5890373237001052,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-6.074761596298384
GGBR3,momentum,,,,40,,,,,,,,,,,,,2000-05-19,2026-07-17,5856,385,0.5601092896174863,434772.0270502208,42.47720270502208,0.15511250491194017,-0.5114315077288277,0.28481579455517214,0.6482309553305091,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,8.179312317525934
GGBR3,momentum,,,,504,,,,,,,,,,,,,2000-05-19,2026-07-17,5856,55,0.5961407103825137,41110.55334981389,3.1110553349813888,0.05552619661044855,-0.8364793832461652,0.2595053930769415,0.33823718024165933,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-31.18683505251476
GGBR3,momentum,,,,252,,,,,,,,,,,,,2000-05-19,2026-07-17,5856,133,0.5732581967213115,114567.38328305064,10.456738328305065,0.0977001630913441,-0.6446310405121303,0.26956208790186237,0.48043772951322355,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-23.84115205919108
GGBR3,momentum,,,,10,,,,,,,,,,,,,2000-05-19,2026-07-17,5856,807,0.54474043715847,1057653.6492529912,104.76536492529912,0.1950406390366115,-0.5058397195010949,0.2851594885939419,0.7671892251992795,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,70.46747453780299
GGBR3,momentum,,,,126,,,,,,,,,,,,,2000-05-19,2026-07-17,5856,185,0.579405737704918,257276.3863917042,24.72763863917042,0.13217622766946358,-0.5022547102746759,0.28370514415768655,0.5793886541334172,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-9.570251748325727
GGBR3,momentum,,,,378,,,,,,,,,,,,,2000-05-19,2026-07-17,5856,97,0.6055327868852459,62245.08438525692,5.224508438525692,0.07239679507713292,-0.6776116331084672,0.26486989976196645,0.3962714074584803,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-29.073381948970454
GGBR3,momentum,,,,84,,,,,,,,,,,,,2000-05-19,2026-07-17,5856,291,0.5636953551912568,152583.477879556,14.258347787955602,0.10979005487415971,-0.6012974408410441,0.2890711697935306,0.5052818188927564,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-20.039542599540546
GGBR3,momentum,,,,189,,,,,,,,,,,,,2000-05-19,2026-07-17,5856,195,0.5799180327868853,87651.35561264367,7.765135561264367,0.08652055777479073,-0.7615977722535257,0.2798648010568812,0.43641567814286975,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-26.53275482623178
