ticker,strategy,family,params,start,end,candles,trades,exposure,total_return,cagr,max_drawdown,sharpe,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return,train_cagr,train_total_return,train_trades,train_max_drawdown,train_ratio,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,max_hold,streak_rsi_period,rank_period,ibs_lower,ibs_upper,range_mult,volume_window,volume_mult,streak_length,source,label,final_equity,benchmark_final_equity
VALE3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=10;atr_mult=1.5;volume_window=0;volume_mult=0,2018-07-02,2026-07-17,1999,188,0.4222111055527764,-0.0163091035432205,-0.0020428579547592,-0.3943355674427652,0.0970816995868086,1.438434766531,0.1172278635789838,-0.4190077426006278,-1.4547438700742206,,,,,0.7,,,,5.0,,,,,,,,,,,10.0,1.5,,,,,,,0.0,0.0,,new_aggressive_screen,,,
VALE3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=10;atr_mult=1.5;volume_window=0;volume_mult=1,2018-07-02,2026-07-17,1999,188,0.4222111055527764,-0.0163091035432205,-0.0020428579547592,-0.3943355674427652,0.0970816995868086,1.438434766531,0.1172278635789838,-0.4190077426006278,-1.4547438700742206,,,,,0.7,,,,5.0,,,,,,,,,,,10.0,1.5,,,,,,,0.0,1.0,,new_aggressive_screen,,,
BBSE3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=1.5;trend_window=50;volume_window=20;volume_mult=1;max_hold=20,2022-08-03,2026-07-17,987,64,0.3363728470111449,-0.0081153201130075,-0.0020589671186401,-0.2051331712909085,0.0452757646087144,0.8821820176484423,0.1734748675431132,-0.1784039687509931,-0.8902973377614498,,,,,0.7,,,,,,,,,50.0,,,,,,10.0,1.5,20.0,,,,,0.5,20.0,1.0,,new_aggressive_screen,,,
PETR4,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=5,2018-07-02,2026-07-17,1999,2,0.0020010005002501,-0.0165454972857461,-0.0020726857525997,-0.0472358818894652,-0.0979940220918813,3.8987021880250574,0.2184832892268577,-0.5983653896843235,-3.915247685310805,,,,,0.7,,,,,,3.0,5.0,50.0,200.0,,,,,,,,5.0,,,0.1,0.8,,,,,new_aggressive_screen,,,
PETR4,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=10,2018-07-02,2026-07-17,1999,2,0.0020010005002501,-0.0165454972857461,-0.0020726857525997,-0.0472358818894652,-0.0979940220918813,3.8987021880250574,0.2184832892268577,-0.5983653896843235,-3.915247685310805,,,,,0.7,,,,,,3.0,5.0,50.0,200.0,,,,,,,,10.0,,,0.1,0.8,,,,,new_aggressive_screen,,,
PETR4,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=5,2018-07-02,2026-07-17,1999,2,0.0020010005002501,-0.0165454972857461,-0.0020726857525997,-0.0472358818894652,-0.0979940220918813,3.8987021880250574,0.2184832892268577,-0.5983653896843235,-3.915247685310805,,,,,0.7,,,,,,3.0,5.0,70.0,200.0,,,,,,,,5.0,,,0.1,0.8,,,,,new_aggressive_screen,,,
PETR4,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=10,2018-07-02,2026-07-17,1999,2,0.0020010005002501,-0.0165454972857461,-0.0020726857525997,-0.0472358818894652,-0.0979940220918813,3.8987021880250574,0.2184832892268577,-0.5983653896843235,-3.915247685310805,,,,,0.7,,,,,,3.0,5.0,70.0,200.0,,,,,,,,10.0,,,0.1,0.8,,,,,new_aggressive_screen,,,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=1.5;trend_window=200;volume_window=20;volume_mult=1;max_hold=5,2018-07-02,2026-07-17,1999,212,0.24112056028014,-0.0170113046977165,-0.0021314789916153,-0.3036773814128306,0.0703485724613917,3.8987021880250574,0.2184832892268577,-0.5983653896843235,-3.9157134927227752,,,,,0.7,,,,,,,,,200.0,,,,,,14.0,1.5,5.0,,,,,0.5,20.0,1.0,,new_aggressive_screen,,,
VALE3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=20;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=10,2018-07-02,2026-07-17,1999,168,0.121560780390195,-0.0171362281203409,-0.0021472507137549,-0.354471533535197,0.0464390871948707,1.438434766531,0.1172278635789838,-0.4190077426006278,-1.455570994651341,,,,,0.7,,,,,,2.0,20.0,50.0,0.0,,,,,,,,10.0,,,0.1,0.8,,,,,new_aggressive_screen,,,
MLAS3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=10;upper=70;ibs_lower=0.2;ibs_upper=0.8;trend_window=200;max_hold=3,2025-01-17,2026-07-17,374,8,0.0320855614973262,-0.0032093346700712,-0.0021480459200261,-0.0689903393252402,0.0247579826850084,0.5008811842721252,0.3121030106576579,-0.3503408357073504,-0.5040905189421965,,,,,0.7,,,,,,2.0,10.0,70.0,200.0,,,,,,,,3.0,,,0.2,0.8,,,,,new_aggressive_screen,,,
