date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price,strategy_dividend_cash,benchmark_dividend_cash,strategy_split_ratio,benchmark_split_ratio
2021-10-11,330019.4743127588,330019.4743127588,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-10-13,323122.4577874902,323122.4577874902,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-10-14,323122.4577874902,323122.4577874902,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-10-15,327340.46735475096,327340.46735475096,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-10-18,325174.4612664941,325174.4612664941,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-10-19,322552.466485,322552.466485,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-10-20,315911.9612664941,315911.9612664941,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-10-21,311608.4769220117,311608.4769220117,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-10-22,314230.47170350584,314230.47170350584,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-10-25,316852.466485,316852.466485,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-10-26,314515.46735475096,314515.46735475096,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-10-27,309584.9577874902,309584.9577874902,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-10-28,307447.4577874902,307447.4577874902,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-10-29,301490.96822450194,301490.96822450194,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-01,303514.465615249,303514.465615249,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-03,287867.97170350584,287867.97170350584,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-04,285701.965615249,285701.965615249,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-05,280115.96822450194,280115.96822450194,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-08,290062.4621362451,290062.4621362451,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-09,285331.4734430078,285331.4734430078,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-10,284618.9734430078,284618.9734430078,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-11,291230.9725732568,291230.9725732568,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-12,292057.47518250975,292057.47518250975,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-16,286442.97170350584,286442.97170350584,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-17,282652.466485,282652.466485,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-18,275042.97170350584,275042.97170350584,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-19,279887.9630059961,279887.9630059961,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-22,290033.95604798826,290033.95604798826,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-23,295106.9743127588,295106.9743127588,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-24,299695.4760522607,299695.4760522607,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-25,298327.466485,298327.466485,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-26,293026.46474549803,293026.46474549803,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-29,295477.466485,295477.466485,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-11-30,296759.9577874902,296759.9577874902,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-01,297557.9760522607,297557.9760522607,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-02,306848.96039674315,306848.96039674315,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-03,302231.9743127588,302231.9743127588,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-06,313346.95691773924,313346.95691773924,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-07,314942.97170350584,314942.97170350584,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-08,313318.4725732568,313318.4725732568,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-09,311665.46735475096,311665.46735475096,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-10,313004.97083375487,313004.97083375487,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-13,319303.46822450194,319303.46822450194,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-14,319274.9621362451,319274.9621362451,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-15,318020.9769220117,318020.9769220117,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-16,326656.4734430078,326656.4734430078,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-17,323036.9612664941,323036.9612664941,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-20,320500.4630059961,320500.4630059961,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-21,326371.45604798826,326371.45604798826,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-22,325174.4612664941,325174.4612664941,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-23,322979.97083375487,322979.97083375487,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-27,322409.9577874902,322409.9577874902,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-28,316994.97518250975,316994.97518250975,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-29,317564.966485,317564.966485,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2021-12-30,319588.46387574705,319588.46387574705,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-03,319702.466485,319702.466485,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-04,317080.47170350584,317080.47170350584,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-05,319160.95952699217,319160.95952699217,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-06,323635.4586572412,323635.4586572412,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-07,336802.466485,336802.466485,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-10,333952.466485,333952.466485,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-11,338455.47170350584,338455.47170350584,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-12,341077.466485,341077.466485,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-13,337372.4577874902,337372.4577874902,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-14,338768.9734430078,338768.9734430078,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-17,337514.966485,337514.966485,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-18,343385.95952699217,343385.95952699217,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-19,348800.96387574705,348800.96387574705,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-20,344525.96387574705,344525.96387574705,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-21,339395.9769220117,339395.9769220117,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-24,336431.9743127588,336431.9743127588,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-25,336973.45952699217,336973.45952699217,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-26,337657.47518250975,337657.47518250975,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-27,338198.96039674315,338198.96039674315,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-28,335833.4769220117,335833.4769220117,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-01-31,327881.9743127588,327881.9743127588,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-01,340535.95952699217,340535.95952699217,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-02,341903.9690942529,341903.9690942529,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-03,341789.966485,341789.966485,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-04,348202.466485,348202.466485,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-07,354272.9586572412,354272.9586572412,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-08,357863.96474549803,357863.96474549803,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-09,357920.9769220117,357920.9769220117,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-10,364931.9743127588,364931.9743127588,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-11,359516.9699640039,359516.9699640039,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-14,358376.965615249,358376.965615249,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-15,350624.9621362451,350624.9621362451,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-16,352477.466485,352477.466485,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-17,341504.97083375487,341504.97083375487,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-18,342017.97170350584,342017.97170350584,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-21,342217.47083375487,342217.47083375487,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-22,346463.96474549803,346463.96474549803,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-23,343841.9699640039,343841.9699640039,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-24,346891.4690942529,346891.4690942529,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-02-25,360400.4630059961,360400.4630059961,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-02,381404.97083375487,381404.97083375487,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-03,381547.4577874902,381547.4577874902,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-04,388016.9699640039,388016.9699640039,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-07,396851.965615249,396851.965615249,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-08,383713.46387574705,383713.46387574705,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-09,376443.85304300784,376443.85304300784,1,1,,,0.0,0.0,10599.8796,10599.8796,1.0,1.0
2022-03-10,385307.3547825098,385307.3547825098,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-11,383853.84869425296,383853.84869425296,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-14,369062.34173624514,369062.34173624514,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-15,361566.84956400393,361566.84956400393,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-16,367722.83825724124,367722.83825724124,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-17,376757.3547825098,376757.3547825098,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-18,381858.8356479883,381858.8356479883,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-21,389610.8391269922,389610.8391269922,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-22,383312.34173624514,383312.34173624514,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-23,382884.83738749026,382884.83738749026,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-24,384195.85652201175,384195.85652201175,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-25,379407.85565226077,379407.85565226077,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-28,379721.3356479883,379721.3356479883,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-29,377384.3365177393,377384.3365177393,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-30,381231.8539127588,381231.8539127588,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-03-31,380462.34173624514,380462.34173624514,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-04-01,384338.3434757471,384338.3434757471,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-04-04,387131.35304300784,387131.35304300784,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-04-05,379065.847824502,379065.847824502,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-04-06,383169.8547825098,383169.8547825098,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-04-07,384822.83825724124,384822.83825724124,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-04-08,379179.8504337549,379179.8504337549,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-04-11,375902.346085,375902.346085,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2022-04-12,374106.8539127588,374106.8539127588,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
