ticker,strategy,fast,slow,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,start,end,candles,trades,exposure,final_equity,total_return,cagr,max_drawdown,annual_volatility,sharpe,benchmark_final_equity,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return
BBSE3,trend_pullback,,,,,2,40.0,70.0,50,,,2013-04-29,2026-07-17,3289,424,0.22195196108239587,17423.83580371337,0.742383580371337,0.04291015180086366,-0.2196815932206152,0.11787280833570953,0.4152146728183541,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.895650296607962
BBSE3,trend_pullback,,,,,2,40.0,80.0,200,,,2013-04-29,2026-07-17,3289,354,0.36454849498327757,17270.80868826792,0.727080868826792,0.04221424089104153,-0.29130722217304317,0.14549872032486982,0.35676442538934466,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.910953008152507
BBSE3,trend_pullback,,,,,5,30.0,70.0,200,,,2013-04-29,2026-07-17,3289,92,0.18485861964122835,16897.664627552436,0.6897664627552436,0.04049312820654505,-0.29270646942802236,0.10045901399817772,0.4453530510333018,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.9482674142240555
BBSE3,trend_pullback,,,,,2,30.0,80.0,50,,,2013-04-29,2026-07-17,3289,284,0.21678321678321677,16740.26773479985,0.674026773479985,0.039756584692538066,-0.2594653270437579,0.11840377050955427,0.38827247501396533,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.9640071034993145
BBSE3,trend_pullback,,,,,2,50.0,60.0,50,,,2013-04-29,2026-07-17,3289,582,0.23289753724536333,16669.53579928209,0.6669535799282089,0.03942350565633945,-0.2593758553846207,0.12531373032497922,0.3711789889894581,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.97108029705109
BBSE3,trend_pullback,,,,,5,40.0,60.0,100,,,2013-04-29,2026-07-17,3289,204,0.19245971419884464,16404.18641349535,0.640418641349535,0.038162212166027,-0.2167729769789002,0.10993522624862817,0.3953584131271731,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.997615235629764
BBSE3,trend_pullback,,,,,5,40.0,70.0,100,,,2013-04-29,2026-07-17,3289,158,0.24931590148981453,15948.174598959058,0.5948174598959057,0.03594991292965566,-0.25997615494192994,0.12603435389623333,0.34303729549220524,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.043216417083393
BBSE3,trend_pullback,,,,,14,50.0,70.0,200,,,2013-04-29,2026-07-17,3289,102,0.38127090301003347,15371.72553713218,0.5371725537132181,0.03306809505924857,-0.4915627610323856,0.14860922569909338,0.2934903064815043,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.100861323266081
BBSE3,trend_pullback,,,,,2,40.0,60.0,50,,,2013-04-29,2026-07-17,3289,464,0.19793250228032835,15361.452030695817,0.5361452030695817,0.033015834730934834,-0.24345595013501642,0.11409796823895488,0.341560620023871,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.101888673909717
BBSE3,trend_pullback,,,,,14,40.0,70.0,200,,,2013-04-29,2026-07-17,3289,46,0.2021891152325935,15180.229684731305,0.5180229684731306,0.03208862321064587,-0.3693102936074478,0.10885456908034062,0.34456583687594017,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.120010908506169
BBSE3,trend_pullback,,,,,5,30.0,70.0,100,,,2013-04-29,2026-07-17,3289,92,0.14046822742474915,14958.121442391173,0.49581214423911724,0.03093816513324743,-0.29134689970946015,0.08848849000630034,0.3885298575194629,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.142221732740182
BBSE3,trend_pullback,,,,,5,30.0,70.0,50,,,2013-04-29,2026-07-17,3289,66,0.0638491942839769,14352.303299068415,0.4352303299068414,0.027717998034517022,-0.2066731643377837,0.061830108178623125,0.47310244945614577,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.202803547072458
BBSE3,trend_pullback,,,,,14,50.0,70.0,50,,,2013-04-29,2026-07-17,3289,132,0.18394648829431437,14229.901108471879,0.42299011084718785,0.027052154351930868,-0.2033117626087394,0.10660191756658807,0.3037861792128276,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.215043766132111
BBSE3,trend_pullback,,,,,2,30.0,70.0,50,,,2013-04-29,2026-07-17,3289,334,0.17908178777743994,14150.540634475727,0.41505406344757256,0.026617614348533714,-0.2258531999109611,0.10781965371034714,0.2973446077412976,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.222979813531726
BBSE3,trend_pullback,,,,,2,30.0,60.0,50,,,2013-04-29,2026-07-17,3289,360,0.15719063545150502,13724.546312139171,0.3724546312139172,0.024245853617153035,-0.21242728716412707,0.10406860531866066,0.282019205429435,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.265579245765382
BBSE3,trend_pullback,,,,,5,30.0,60.0,100,,,2013-04-29,2026-07-17,3289,102,0.09638187899057464,13170.019776183337,0.3170019776183337,0.02105439666583675,-0.3044549568197954,0.07378920256736964,0.3192739179158543,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.321031899360966
BBSE3,trend_pullback,,,,,14,50.0,60.0,200,,,2013-04-29,2026-07-17,3289,148,0.29036181210094253,12640.712847433217,0.26407128474332175,0.0178900350658473,-0.43278517956516904,0.1256432912368247,0.203939766112623,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.373962592235977
BBSE3,trend_pullback,,,,,14,50.0,80.0,50,,,2013-04-29,2026-07-17,3289,114,0.22924901185770752,12456.22164999498,0.24562216499949807,0.016758247227860235,-0.24082305942930082,0.12099888962052152,0.19805274603197637,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.3924117119798005
BBSE3,trend_pullback,,,,,14,40.0,60.0,200,,,2013-04-29,2026-07-17,3289,58,0.1258741258741259,12455.8834528215,0.2455883452821499,0.016756158317878134,-0.33018137772717626,0.086367224824879,0.23557545884241454,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.392445531697149
BBSE3,trend_pullback,,,,,5,30.0,60.0,200,,,2013-04-29,2026-07-17,3289,102,0.13529948312557008,12100.789330443897,0.21007893304438974,0.014533417497313517,-0.34687802703611037,0.08572274248155513,0.21118835900194582,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.4279549439349095
BBSE3,trend_pullback,,,,,5,30.0,60.0,50,,,2013-04-29,2026-07-17,3289,66,0.04287017330495591,11783.091714323948,0.17830917143239478,0.012493057159107535,-0.2066731643377837,0.051781436431397355,0.26569469794387834,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.459724705546904
BBSE3,trend_pullback,,,,,14,30.0,80.0,200,,,2013-04-29,2026-07-17,3289,6,0.06445728184858619,11637.070165036532,0.16370701650365316,0.011538146405467575,-0.16997886645272908,0.06171728430425715,0.21685779104570455,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.474326860475646
BBSE3,trend_pullback,,,,,14,40.0,80.0,100,,,2013-04-29,2026-07-17,3289,40,0.14715719063545152,11559.978207956783,0.15599782079567825,0.011029525836063314,-0.2750582453330447,0.09085785056245102,0.166137719216501,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.48203605618362
BBSE3,trend_pullback,,,,,14,50.0,60.0,50,,,2013-04-29,2026-07-17,3289,156,0.1225296442687747,11554.824019007068,0.15548240190070683,0.01099540893364126,-0.18522384023661653,0.08710401635960378,0.1691347242045379,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.482551475078592
BBSE3,trend_pullback,,,,,14,30.0,60.0,200,,,2013-04-29,2026-07-17,3289,8,0.00972940103374886,11497.808205603764,0.14978082056037634,0.01061706522404604,-0.030041816693901158,0.02098358330877719,0.5136442990638257,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.488253056418923
BBSE3,trend_pullback,,,,,14,40.0,70.0,100,,,2013-04-29,2026-07-17,3289,46,0.10398297354819094,11362.545382486116,0.13625453824861156,0.009712508741775316,-0.2750582453330447,0.07941427918122414,0.16139481621543314,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.501779338730687
