ticker,strategy,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,start,end,candles,trades,exposure,final_equity,total_return,cagr,max_drawdown,annual_volatility,sharpe,benchmark_final_equity,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return
BBSE3,macd,20,50,12,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,163,0.5019762845849802,18737.390744458186,0.8737390744458184,0.04866164784079774,-0.3378861524083481,0.1855493779969959,0.3490018939749733,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.746754996304279
BBSE3,macd,20,50,9,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,183,0.5001520218911524,16152.575044694377,0.6152575044694377,0.03694867831431847,-0.4179262750391276,0.1847934695979252,0.28890823118364367,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.005236566280661
BBSE3,macd,20,35,12,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,179,0.4992398905442384,15935.360915523903,0.5935360915523902,0.03588690778500858,-0.4516473395041235,0.18612290082500427,0.282632833541184,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.026957979197708
BBSE3,macd,8,50,12,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,241,0.48494983277591974,14286.85498555122,0.42868549855512184,0.02736262804225209,-0.4679289734271077,0.1827753845154342,0.2392603347496151,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.191808572194976
BBSE3,macd,20,26,12,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,197,0.49771967163271513,13002.785171315807,0.3002785171315807,0.020067518301621012,-0.4622101333570745,0.18794684224889024,0.199811937908948,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.320215553618517
BBSE3,macd,8,50,9,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,263,0.4828215262997872,12586.018274491782,0.25860182744917815,0.01755610426838672,-0.5446907450582457,0.18298890094673542,0.18679347562825666,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.36189224330092
BBSE3,macd,20,35,5,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,253,0.48920644572818484,11982.366020548237,0.19823660205482385,0.013778716362510712,-0.5400311590987459,0.18341329248893048,0.16649566356614806,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.422257468695275
BBSE3,macd,20,50,5,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,253,0.49559136515658253,11861.673558620827,0.18616735586208266,0.013002426739345596,-0.4836455378619694,0.18385767022166283,0.16237268054243187,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.434326714888016
BBSE3,macd,20,26,9,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,217,0.49042262085740346,11689.981565346869,0.16899815653468675,0.011885434484617097,-0.5595786949246795,0.1840379158368818,0.15639689338342466,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.451495914215411
BBSE3,macd,12,35,9,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,243,0.48951048951048953,11583.702513467299,0.15837025134672977,0.011186382031942221,-0.5174130224943903,0.1842717094481584,0.1526788750590097,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.462123819403368
BBSE3,macd,12,50,9,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,233,0.4852538765582244,11327.852410969932,0.1327852410969932,0.009478899434440358,-0.5051108982678908,0.18289832723513508,0.14321473106908597,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.487708829653105
BBSE3,macd,12,26,12,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,233,0.4910307084220128,10979.2569260813,0.09792569260813,0.00709416236446736,-0.5746664798649217,0.1859421400095745,0.13114047965498235,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.522568378141968
BBSE3,macd,20,35,9,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,209,0.49346305868045,10876.967293711836,0.08769672937118367,0.006381114210009198,-0.5435116180777092,0.1854117063156088,0.12716694106697443,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.532797341378915
BBSE3,macd,8,35,12,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,263,0.4898145332927942,10508.7006472535,0.05087006472534994,0.003761592079226217,-0.5397209401070067,0.18447763372566003,0.11277882640991735,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.569624006024748
BBSE3,macd,12,50,5,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,301,0.4846457889936151,10358.249235220726,0.03582492352207267,0.0026669266680330317,-0.6038850002023115,0.18286966347730083,0.10619481625076824,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.584669147228025
BBSE3,macd,12,35,12,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,219,0.49224688355123136,10132.010671014543,0.01320106710145419,0.0009928566287911167,-0.552947500874204,0.1839287320325184,0.09755269531201183,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.607293003648644
BBSE3,macd,12,50,12,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,207,0.49042262085740346,10129.342862740501,0.012934286274050022,0.0009729106324094516,-0.5341991637438586,0.1847867002904268,0.09784731450534877,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.607559784476048
BBSE3,macd,5,50,12,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,301,0.4825174825174825,9956.085443931464,-0.0043914556068536115,-0.000332969497821356,-0.6039083644880957,0.18267289288007346,0.0897120276669227,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.624885526356952
BBSE3,macd,20,26,5,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,293,0.48951048951048953,9535.539112445376,-0.04644608875546241,-0.0035922561713015444,-0.5987069876483081,0.185820032684383,0.07374749230769044,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.66694015950556
BBSE3,macd,8,35,9,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,293,0.48951048951048953,9022.201980283124,-0.09777980197168767,-0.0077557646401008595,-0.6047131331947857,0.18395421712236235,0.04985073079281733,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.7182738727217854
BBSE3,macd,5,35,12,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,323,0.4916387959866221,8871.550855456191,-0.11284491445438094,-0.00901923791757775,-0.5813690335313118,0.1853474520275477,0.044034284821792995,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.733338985204479
BBSE3,macd,12,35,5,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,323,0.49224688355123136,8738.990761916622,-0.1261009238083377,-0.01014749765630063,-0.5812986302116603,0.1854925461182463,0.03800395485830908,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.746594994558436
BBSE3,macd,12,20,12,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,259,0.4928549711158407,8216.958562681297,-0.1783041437318703,-0.014750213760267195,-0.6408455948513738,0.18824256396326,0.015397872130383827,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.798798214481969
BBSE3,macd,12,26,9,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,275,0.49224688355123136,7926.460743797116,-0.20735392562028843,-0.017429951072200356,-0.6756255713347206,0.18648387311649342,-0.0008321535877494692,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.827847996370386
BBSE3,macd,8,26,12,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,283,0.49315901489814534,7656.5316397489505,-0.23434683602510498,-0.02000259432624696,-0.6703451824301062,0.18567789237541185,-0.015747795627636188,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.854840906775203
BBSE3,macd,8,26,9,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,323,0.49346305868045,6387.8104198413475,-0.36121895801586523,-0.033345329132722146,-0.6668628713357425,0.1866626814861675,-0.08809010002029216,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.981713028765963
BBSE3,macd,5,26,12,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,349,0.4907266646397081,6365.980016200518,-0.36340199837994824,-0.033595698354908055,-0.6550520869693404,0.18604968142329925,-0.09039145067135113,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.983896069130046
BBSE3,macd,8,20,12,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,315,0.4898145332927942,6190.916615326498,-0.38090833846735017,-0.03563266940151588,-0.6823068687923495,0.18577010157458917,-0.10216928748405546,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-6.001402409217448
BBSE3,macd,12,20,9,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,301,0.48738218303435693,6170.917949187437,-0.3829082050812562,-0.035868744799367525,-0.6723522164145208,0.1844027923446036,-0.10565673593376686,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-6.0034022758313546
BBSE3,macd,5,50,9,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,361,0.485557920340529,6136.902901306998,-0.38630970986930024,-0.036271906521307073,-0.6636327771558488,0.18480902101690294,-0.10721841749951828,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-6.006803780619398
BBSE3,macd,12,26,5,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,351,0.4910307084220128,5964.5518676862375,-0.40354481323137625,-0.03834698793392455,-0.6551193363687801,0.18627541696733219,-0.11650734209183361,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-6.024038883981475
BBSE3,macd,8,50,5,,,,,,,,,,,,,,2013-04-29,2026-07-17,3289,375,0.48677409546974765,5950.615124725774,-0.40493848752742256,-0.038517197606145026,-0.6582757841690747,0.1860958892086438,-0.11770779819278009,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-6.025432558277521
