date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price
2013-04-29,10000.0,9769.117882069151,0,1,,BUY,0.0,6.19770246639237
2013-04-30,10000.0,10033.894936855833,0,1,,,0.0,0.0
2013-05-02,10000.0,10298.67275935034,0,1,,,0.0,0.0
2013-05-03,10000.0,10445.76941710333,0,1,,,0.0,0.0
2013-05-06,10000.0,10551.685459431212,0,1,,,0.0,0.0
2013-05-07,10000.0,10528.14523440222,0,1,,,0.0,0.0
2013-05-08,10000.0,10298.67275935034,0,1,,,0.0,0.0
2013-05-09,10000.0,10445.76941710333,0,1,,,0.0,0.0
2013-05-10,10000.0,10539.915730770628,0,1,,,0.0,0.0
2013-05-13,10000.0,10492.845260914366,0,1,,,0.0,0.0
2013-05-14,10000.0,10592.87068110327,0,1,,,0.0,0.0
2013-05-15,10000.0,10828.231475170653,0,1,,,0.0,0.0
2013-05-16,10000.0,11063.588430698912,0,1,,,0.0,0.0
2013-05-17,10000.0,11087.122514065306,0,1,,,0.0,0.0
2013-05-20,10000.0,10922.371647175352,0,1,,,0.0,0.0
2013-05-21,10000.0,10887.070905979674,0,1,,,0.0,0.0
2013-05-22,10000.0,10739.96733885626,0,1,,,0.0,0.0
2013-05-23,10000.0,10498.728205975096,0,1,,,0.0,0.0
2013-05-24,10000.0,10616.404764469664,0,1,,,0.0,0.0
2013-05-27,10000.0,10616.404764469664,0,1,,,0.0,0.0
2013-05-28,10000.0,10798.80984049658,0,1,,,0.0,0.0
2013-05-29,10000.0,10645.826399143736,0,1,,,0.0,0.0
2013-05-31,10000.0,10869.412858303587,0,1,,,0.0,0.0
2013-06-03,10000.0,10710.551845844786,0,1,,,0.0,0.0
2013-06-04,10000.0,10475.194122608702,0,1,,,0.0,0.0
2013-06-05,10000.0,10445.76941710333,0,1,,,0.0,0.0
2013-06-06,10000.0,10475.194122608702,0,1,,,0.0,0.0
2013-06-07,10000.0,10534.030482586424,0,1,,,0.0,0.0
2013-06-10,10000.0,10563.449814137022,0,1,,,0.0,0.0
2013-06-11,10000.0,10275.137908276121,0,1,,,0.0,0.0
2013-06-12,10000.0,10151.57303076605,0,1,,,0.0,0.0
2013-06-13,10392.919524659468,10534.030482586424,1,1,BUY,,6.2817997925114035,0.0
2013-06-14,10532.20285176213,10675.24342757086,1,1,,,0.0,0.0
2013-06-17,10482.741268686279,10651.710879620116,0,1,SELL,,6.611579793930054,0.0
2013-06-18,10482.741268686279,10581.10479098181,0,1,,,0.0,0.0
2013-06-19,10482.741268686279,10251.600754078429,0,1,,,0.0,0.0
2013-06-20,10482.741268686279,10128.033573444884,0,1,,,0.0,0.0
2013-06-21,10689.487225465684,10263.368947323363,1,1,BUY,,6.237922006292498,0.0
2013-06-24,10389.176446847825,9975.056273754637,1,1,,,0.0,0.0
2013-06-25,10235.951178483872,9827.952706631224,1,1,,,0.0,0.0
2013-06-26,10315.630493097215,9904.448649700682,1,1,,,0.0,0.0
2013-06-27,10597.555582933335,10175.110184963743,1,1,,,0.0,0.0
2013-06-28,10787.549829893022,10357.51372557501,1,1,,,0.0,0.0
2013-07-01,10558.847008700579,10298.67275935034,0,1,SELL,,6.3083967188855485,0.0
2013-07-02,10558.847008700579,10116.271521862547,0,1,,,0.0,0.0
2013-07-03,10558.847008700579,10151.57303076605,0,1,,,0.0,0.0
2013-07-04,10558.847008700579,10434.004294689696,0,1,,,0.0,0.0
2013-07-05,10558.847008700579,10357.51372557501,0,1,,,0.0,0.0
2013-07-08,10558.847008700579,10534.030482586424,0,1,,,0.0,0.0
2013-07-10,10558.847008700579,10445.76941710333,0,1,,,0.0,0.0
2013-07-11,10558.847008700579,10534.030482586424,0,1,,,0.0,0.0
2013-07-12,10558.847008700579,10428.121349628966,0,1,,,0.0,0.0
2013-07-15,10558.847008700579,10363.398973759215,0,1,,,0.0,0.0
2013-07-16,10558.847008700579,10245.715505894224,0,1,,,0.0,0.0
2013-07-17,10558.847008700579,10569.335062321226,0,1,,,0.0,0.0
2013-07-18,10558.847008700579,10622.290012653868,0,1,,,0.0,0.0
2013-07-19,10558.847008700579,10563.449814137022,0,1,,,0.0,0.0
2013-07-22,10558.847008700579,10592.87068110327,0,1,,,0.0,0.0
2013-07-23,10558.847008700579,10592.87068110327,0,1,,,0.0,0.0
2013-07-24,10558.847008700579,10622.290012653868,0,1,,,0.0,0.0
2013-07-25,10558.847008700579,10657.59612780432,0,1,,,0.0,0.0
2013-07-26,10558.847008700579,10657.59612780432,0,1,,,0.0,0.0
2013-07-29,10558.847008700579,10681.128675755064,0,1,,,0.0,0.0
2013-07-30,10558.847008700579,10822.3446915708,0,1,,,0.0,0.0
2013-07-31,10558.847008700579,10851.766326244871,0,1,,,0.0,0.0
2013-08-01,10558.847008700579,10987.094790752928,0,1,,,0.0,0.0
2013-08-02,10558.847008700579,11175.38204413275,0,1,,,0.0,0.0
2013-08-05,10558.847008700579,11416.622712429564,0,1,,,0.0,0.0
2013-08-06,10558.847008700579,11416.622712429564,0,1,,,0.0,0.0
2013-08-07,10558.847008700579,11534.306180294554,0,1,,,0.0,0.0
2013-08-08,10558.847008700579,11710.826775845091,0,1,,,0.0,0.0
2013-08-09,10558.847008700579,11734.359323795836,0,1,,,0.0,0.0
2013-08-12,10558.847008700579,11481.348926838438,0,1,,,0.0,0.0
2013-08-13,10558.847008700579,11569.610760029356,0,1,,,0.0,0.0
2013-08-14,10558.847008700579,11416.622712429564,0,1,,,0.0,0.0
2013-08-15,10558.847008700579,11416.622712429564,0,1,,,0.0,0.0
2013-08-16,10558.847008700579,11363.666994389097,0,1,,,0.0,0.0
2013-08-19,10558.847008700579,10745.85335474829,0,1,,,0.0,0.0
2013-08-20,10558.847008700579,10959.461915310423,0,1,,,0.0,0.0
2013-08-21,10558.847008700579,11122.023279484312,0,1,,,0.0,0.0
2013-08-22,10558.847008700579,11272.539307888548,0,1,,,0.0,0.0
2013-08-23,10558.847008700579,11627.763092335264,0,1,,,0.0,0.0
2013-08-26,10558.847008700579,11435.100672062437,0,1,,,0.0,0.0
2013-08-27,10558.847008700579,11417.03804236273,0,1,,,0.0,0.0
2013-08-28,10558.847008700579,11362.851688679259,0,1,,,0.0,0.0
2013-08-29,10558.847008700579,11441.121804531615,0,1,,,0.0,0.0
2013-08-30,10558.847008700579,11585.620539005797,0,1,,,0.0,0.0
2013-09-02,10558.847008700579,11561.534473713438,0,1,,,0.0,0.0
2013-09-03,10558.847008700579,11555.514108952086,0,1,,,0.0,0.0
2013-09-04,10558.847008700579,11549.493744190733,0,1,,,0.0,0.0
2013-09-05,10558.847008700579,11772.261826809447,0,1,,,0.0,0.0
2013-09-06,10558.847008700579,11982.985341366331,0,1,,,0.0,0.0
2013-09-09,10558.847008700579,12320.148799236815,0,1,,,0.0,0.0
2013-09-10,10558.847008700579,12470.667130764525,0,1,,,0.0,0.0
2013-09-11,10558.847008700579,12560.975673016112,0,1,,,0.0,0.0
2013-09-12,10558.847008700579,12651.288821514647,0,1,,,0.0,0.0
2013-09-13,10558.847008700579,12609.139358814757,0,1,,,0.0,0.0
2013-09-16,10558.847008700579,12573.015634830992,0,1,,,0.0,0.0
2013-09-17,10558.847008700579,12753.635790165465,0,1,,,0.0,0.0
2013-09-18,10558.847008700579,13187.130458172362,0,1,,,0.0,0.0
2013-09-19,10558.847008700579,13096.820380505125,0,1,,,0.0,0.0
2013-09-20,10558.847008700579,12946.298978146116,0,1,,,0.0,0.0
2013-09-23,10558.847008700579,12880.07035952429,0,1,,,0.0,0.0
2013-09-24,10558.847008700579,12928.237883862059,0,1,,,0.0,0.0
2013-09-25,10558.847008700579,13157.02709894995,0,1,,,0.0,0.0
2013-09-26,10558.847008700579,13187.130458172362,0,1,,,0.0,0.0
2013-09-27,10558.847008700579,13343.667619045775,0,1,,,0.0,0.0
2013-09-30,10558.847008700579,13132.941033657591,0,1,,,0.0,0.0
