date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price,strategy_dividend_cash,benchmark_dividend_cash,strategy_split_ratio,benchmark_split_ratio
2018-12-21,10910.048880795428,10910.048880795428,1,1,BUY,BUY,9.650129922049386,9.650129922049386,0.0,0.0,1.0,1.0
2018-12-26,11097.048796872088,11097.048796872088,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27,11439.87704584975,11439.87704584975,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-28,11234.180688122698,11234.180688122698,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-02,10504.886340359637,10504.886340359637,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-03,10349.055049160906,10349.055049160906,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-04,10031.15736124892,10031.15736124892,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-07,9738.194178799578,9738.194178799578,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-08,9894.024483899066,9894.024483899066,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-09,10124.656333188006,10124.656333188006,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-10,10903.816733578631,10903.816733578631,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-11,12219.03941843886,12219.03941843886,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-14,12717.699944714495,12717.699944714495,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-15,12406.038348416278,12406.038348416278,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-16,11969.7081692018,11969.7081692018,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-17,11346.379060009906,11346.379060009906,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-18,11795.175505856463,11795.175505856463,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-21,12187.872765759417,12187.872765759417,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-22,11944.77563593764,11944.77563593764,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-23,11969.7081692018,11969.7081692018,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-24,11720.375933865496,11720.375933865496,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-28,11751.543572644183,11751.543572644183,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-29,11670.507909039447,11670.507909039447,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-30,12094.3708355226,12094.3708355226,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-01-31,12000.875807980487,12000.875807980487,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-01,12343.703070858905,12343.703070858905,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-04,12499.536334256121,12499.536334256121,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-05,12406.038348416278,12406.038348416278,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-06,12000.875807980487,12000.875807980487,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-07,11471.045670727679,11471.045670727679,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-08,11252.878115872332,11252.878115872332,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-11,11333.914765576312,11333.914765576312,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-12,11315.213393429705,11315.213393429705,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2019-02-13,11408.712365368792,11408.712365368792,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
