ticker,strategy,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,start,end,candles,trades,exposure,final_equity,total_return,cagr,max_drawdown,annual_volatility,sharpe,benchmark_final_equity,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return
BBSE3,roc_trend,,,,40,,,,,,50,,,,,,,2013-04-29,2026-07-17,3289,235,0.5424141076314989,22662.034898589114,1.2662034898589116,0.06386078092720826,-0.34172938282966303,0.1876067848309826,0.42394868598849333,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.3542905808911865
BBSE3,roc_trend,,,,40,,,,,,100,,,,,,,2013-04-29,2026-07-17,3289,189,0.5259957433870477,17624.138763852552,0.7624138763852553,0.0438125678576573,-0.3371912773287358,0.18202569701519045,0.3267651316493379,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.858080194364843
BBSE3,roc_trend,,,,126,,,,,,150,,,,,,,2013-04-29,2026-07-17,3289,125,0.5910611128002432,17568.42640865578,0.7568426408655782,0.043562525043379985,-0.6280195686797776,0.18854752653740806,0.32058291815432416,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.86365142988452
BBSE3,roc_trend,,,,40,,,,,,200,,,,,,,2013-04-29,2026-07-17,3289,173,0.4806932198236546,17195.883306274387,0.7195883306274387,0.04187142690207191,-0.33738813355093233,0.17320302265301327,0.3236169105172872,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.90090574012266
BBSE3,roc_trend,,,,63,,,,,,150,,,,,,,2013-04-29,2026-07-17,3289,141,0.5460626330191548,16391.01885080587,0.6391018850805872,0.038099132409468606,-0.47174269886071873,0.18128998760845907,0.29702750008957457,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-4.981392185669511
BBSE3,roc_trend,,,,40,,,,,,150,,,,,,,2013-04-29,2026-07-17,3289,191,0.48799027059896627,15349.402364725518,0.5349402364725517,0.03295449806891004,-0.3327109918740322,0.17511905496652355,0.27287785300814626,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.085553834277547
BBSE3,roc_trend,,,,63,,,,,,200,,,,,,,2013-04-29,2026-07-17,3289,129,0.5284280936454849,15331.121385798511,0.5331121385798512,0.03286135699050141,-0.5531174804430269,0.1790312813867285,0.27026928455417576,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.087381932170247
BBSE3,roc_trend,,,,63,,,,,,50,,,,,,,2013-04-29,2026-07-17,3289,215,0.5010641532380663,15050.049016225008,0.5050049016225009,0.03141622672438893,-0.5054444096724582,0.17704099417019778,0.2634324924699786,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.115489169127597
BBSE3,roc_trend,,,,252,,,,,,150,,,,,,,2013-04-29,2026-07-17,3289,135,0.5150501672240803,14684.403474614928,0.4684403474614929,0.029498463245403395,-0.5955596238008396,0.17020317597866502,0.2563658217489563,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.1520537232886054
BBSE3,roc_trend,,,,63,,,,,,100,,,,,,,2013-04-29,2026-07-17,3289,159,0.5798114928549711,14192.842203583838,0.41928422035838375,0.02684951704388938,-0.5145681915460885,0.18759694879033423,0.23518243938048902,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.201209850391715
BBSE3,roc_trend,,,,126,,,,,,200,,,,,,,2013-04-29,2026-07-17,3289,135,0.5880206749771967,13962.053836232584,0.3962053836232584,0.02557645348820392,-0.6984873004259784,0.18860412248616212,0.2283823303443222,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.2242886871268395
BBSE3,roc_trend,,,,252,,,,,,400,,,,,,,2013-04-29,2026-07-17,3289,105,0.5716023107327455,13479.133051454548,0.3479133051454548,0.022848414612323786,-0.5970254150628089,0.1812132421695997,0.21579821922147716,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.272580765604643
BBSE3,roc_trend,,,,252,,,,,,300,,,,,,,2013-04-29,2026-07-17,3289,107,0.5761629674673153,13245.570639763304,0.32455706397633044,0.021496441264907906,-0.6157925573302742,0.18407652089429485,0.20805377775996517,66204.94070750098,5.620494070750098,0.15375934263630398,-0.4404139785484886,-5.295937006773768
