date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price,strategy_dividend_cash,benchmark_dividend_cash,strategy_split_ratio,benchmark_split_ratio
2008-01-08,137544.06710319247,137544.06710319247,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-09,134213.4766452762,134213.4766452762,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-10,139786.45535163608,139786.45535163608,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-11,138434.42877464023,138434.42877464023,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-14,140116.21599845614,140116.21599845614,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-15,133751.81173972812,133751.81173972812,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-16,128805.38618735995,128805.38618735995,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-17,125309.90748100009,125309.90748100009,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-18,121847.40483932223,121847.40483932223,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-21,112449.19470481601,112449.19470481601,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-22,118384.90219764438,118384.90219764438,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-23,115384.07238654819,115384.07238654819,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-24,120792.17076949801,120792.17076949801,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-28,123661.09632186618,123661.09632186618,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-29,126431.09368018832,126431.09368018832,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-30,126925.742575452,126925.742575452,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-01-31,124320.61761550631,124320.61761550631,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-01,126002.40483932223,126002.40483932223,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-06,124650.38618735995,124650.38618735995,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-07,123001.57502822604,123001.57502822604,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-08,125507.76386909213,125507.76386909213,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-11,130256.34095840182,130256.34095840182,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-12,134411.33303336825,134411.33303336825,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-13,131905.14419250216,131905.14419250216,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-14,134213.4766452762,134213.4766452762,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-15,134840.0297992679,134840.0297992679,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-18,137148.3543270084,137148.3543270084,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-19,138170.62025718417,138170.62025718417,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-20,138500.38090400424,138500.38090400424,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-21,141138.4660785648,141138.4660785648,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-22,141798.00322227206,141798.00322227206,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-25,141501.21071510043,141501.21071510043,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-26,145095.62554053988,145095.62554053988,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-27,152976.92877464023,152976.92877464023,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-28,151361.09368018832,151361.09368018832,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-02-29,153339.65756110873,153339.65756110873,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-03,152053.59896354403,152053.59896354403,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-04,150833.4766452762,150833.4766452762,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-05,154658.71599845614,154658.71599845614,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-06,150042.05109290805,150042.05109290805,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-07,145755.14683418002,145755.14683418002,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-10,144666.92877464023,144666.92877464023,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-11,150042.05109290805,150042.05109290805,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-12,150404.7957294437,150404.7957294437,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-13,154988.4766452762,154988.4766452762,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-14,155318.23729209628,155318.23729209628,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-17,153537.5297992679,153537.5297992679,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-18,158253.11497382846,158253.11497382846,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-19,148393.23200874057,148393.23200874057,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-20,149382.5297992679,149382.5297992679,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-24,148393.23200874057,148393.23200874057,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-25,152680.1362674686,152680.1362674686,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-26,151690.8543270084,151690.8543270084,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-27,147403.95006828036,147403.95006828036,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-28,151657.88618735995,151657.88618735995,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-03-31,148920.84904365268,148920.84904365268,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-01,156472.4074810001,156472.4074810001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-02,157296.81702308383,157296.81702308383,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-03,161583.72128181186,161583.72128181186,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-04,164452.64683418002,164452.64683418002,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-07,168838.4713619205,168838.4713619205,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-08,168145.9660785648,168145.9660785648,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-09,163100.62025718417,163100.62025718417,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-10,165013.23200874057,165013.23200874057,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-11,164188.83831672397,164188.83831672397,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-14,160132.75858573642,160132.75858573642,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-15,159308.34904365268,159308.34904365268,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-16,165903.59368018832,165903.59368018832,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-17,164881.32775001254,164881.32775001254,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-18,165870.62554053988,165870.62554053988,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-22,168937.4074810001,168937.4074810001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-23,169992.6415508243,169992.6415508243,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-24,168442.75858573642,168442.75858573642,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-25,164254.79044608798,164254.79044608798,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-28,166859.9074810001,166859.9074810001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-29,163133.60424689975,163133.60424689975,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-04-30,176258.12554053988,176258.12554053988,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-02,179687.6362674686,179687.6362674686,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-05,182622.5297992679,182622.5297992679,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-06,184634.06181983676,184634.06181983676,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-07,183315.0192325565,183315.0192325565,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-08,187964.66812782016,187964.66812782016,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-09,190240.0245159122,190240.0245159122,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-12,194197.16812782016,194197.16812782016,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-13,194197.16812782016,194197.16812782016,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-14,191328.242575452,191328.242575452,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-15,196373.60424689975,196373.60424689975,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-16,204452.76386909213,204452.76386909213,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-19,213026.57238654819,213026.57238654819,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-20,215730.62554053988,215730.62554053988,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-21,212696.81173972812,212696.81173972812,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-23,210883.12025718417,210883.12025718417,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-26,214345.61497382846,214345.61497382846,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-27,216620.9713619205,216620.9713619205,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-28,219951.56181983676,219951.56181983676,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-29,219951.56181983676,219951.56181983676,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-05-30,218995.26386909213,218995.26386909213,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-02,218995.26386909213,218995.26386909213,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-03,217610.2533023807,217610.2533023807,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-04,216653.95535163608,216653.95535163608,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-05,211212.88090400424,211212.88090400424,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-06,222490.742575452,222490.742575452,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-09,221765.2533023807,221765.2533023807,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-10,219555.84904365268,219555.84904365268,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-11,214147.75858573642,214147.75858573642,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-12,211476.6894214603,211476.6894214603,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-13,212498.95535163608,212498.95535163608,1,1,,,0.0,0.0,0.0,0.0,2.0,2.0
2008-06-16,214015.8543270084,214015.8543270084,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-17,217511.33303336825,217511.33303336825,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-18,216588.00322227206,216588.00322227206,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-19,215664.65756110873,215664.65756110873,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-20,203067.7533023807,203067.7533023807,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-23,199836.09896354403,199836.09896354403,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-24,195549.194704816,195549.194704816,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-25,202935.84904365268,202935.84904365268,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-26,197197.99793891635,197197.99793891635,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-27,196868.23729209628,196868.23729209628,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-06-30,205837.75858573642,205837.75858573642,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-01,206101.56710319247,206101.56710319247,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-02,196274.66812782016,196274.66812782016,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-03,181369.4234912845,181369.4234912845,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-04,174774.194704816,174774.194704816,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-07,182622.5297992679,182622.5297992679,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-08,181369.4234912845,181369.4234912845,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-10,187964.66812782016,187964.66812782016,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-11,187898.71599845614,187898.71599845614,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-14,189943.23200874057,189943.23200874057,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-15,187305.14683418002,187305.14683418002,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-16,190932.5297992679,190932.5297992679,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-17,182028.94478492465,182028.94478492465,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-18,177873.94478492465,177873.94478492465,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-21,183941.57238654819,183941.57238654819,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-22,179588.71599845614,179588.71599845614,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-23,173521.10424689975,173521.10424689975,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-24,163562.28516273227,163562.28516273227,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-25,162836.81173972812,162836.81173972812,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-28,164221.8064563724,164221.8064563724,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-29,169234.19998817172,169234.19998817172,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-30,182028.94478492465,182028.94478492465,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-07-31,181369.4234912845,181369.4234912845,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-01,175829.42877464023,175829.42877464023,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-04,166530.14683418002,166530.14683418002,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-05,169498.00850562777,169498.00850562777,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-06,169498.00850562777,169498.00850562777,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-07,168838.4713619205,168838.4713619205,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-08,163496.33303336825,163496.33303336825,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-11,155647.99793891635,155647.99793891635,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-12,152680.1362674686,152680.1362674686,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-13,154328.95535163608,154328.95535163608,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-14,160132.75858573642,160132.75858573642,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-15,157956.33831672397,157956.33831672397,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-18,150701.57238654819,150701.57238654819,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-19,150569.66812782016,150569.66812782016,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-20,161517.7533023807,161517.7533023807,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-21,165540.84904365268,165540.84904365268,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-22,164485.61497382846,164485.61497382846,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-25,157824.43405799594,157824.43405799594,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-26,157956.33831672397,157956.33831672397,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-27,161649.65756110873,161649.65756110873,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-28,163496.33303336825,163496.33303336825,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-08-29,167915.1415508243,167915.1415508243,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-01,163364.42877464023,163364.42877464023,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-02,156307.5192325565,156307.5192325565,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-03,153933.242575452,153933.242575452,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-04,143117.04580955234,143117.04580955234,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-05,142985.1415508243,142985.1415508243,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-08,137774.9074810001,137774.9074810001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-09,127288.47928695407,127288.47928695407,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-10,134543.23729209628,134543.23729209628,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-11,143710.61497382846,143710.61497382846,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-12,141798.00322227206,141798.00322227206,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-15,127816.09632186618,127816.09632186618,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-16,129926.57238654819,129926.57238654819,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-17,121418.71599845614,121418.71599845614,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-18,125309.90748100009,125309.90748100009,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-19,139423.71071510043,139423.71071510043,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2008-09-22,136719.65756110873,136719.65756110873,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
