date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price
2022-02-02,88846.01512417955,228676.14370395313,1,1,,,0.0,0.0
2022-02-03,87850.74709947157,226114.47502895442,1,1,,,0.0,0.0
2022-02-04,89190.52364610932,229562.8562949223,1,1,,,0.0,0.0
2022-02-07,89190.52364610932,229562.8562949223,1,1,,,0.0,0.0
2022-02-08,88616.34277622639,228085.00197664037,1,1,,,0.0,0.0
2022-02-09,88884.31079570047,228774.71094381995,1,1,,,0.0,0.0
2022-02-10,88807.74487295172,228577.64189205837,1,1,,,0.0,0.0
2022-02-11,86319.59387640156,222173.5192755406,1,1,,,0.0,0.0
2022-02-14,85286.05560046574,219513.3487886471,1,1,,,0.0,0.0
2022-02-15,84329.05782698559,217050.18192554318,1,1,,,0.0,0.0
2022-02-16,84520.47263385747,217542.85455494717,1,1,,,0.0,0.0
2022-02-17,80769.09830327178,207887.38701023711,1,1,,,0.0,0.0
2022-02-18,79276.21533142962,204044.93306871806,1,1,,,0.0,0.0
2022-02-21,78434.07915221913,201877.40249724255,1,1,,,0.0,0.0
2022-02-22,78893.43020319875,203059.7023088611,1,1,,,0.0,0.0
2022-02-23,77706.77914698524,200005.44278942342,1,1,,,0.0,0.0
2022-02-24,75218.62815043508,193601.3201729057,1,1,,,0.0,0.0
2022-02-25,77821.61532096182,200301.01365307983,1,1,,,0.0,0.0
2022-03-02,83180.69608721972,214094.4732889793,1,1,,,0.0,0.0
2022-03-03,86932.05770765888,223749.90811970332,1,1,,,0.0,0.0
2022-03-04,89573.30877434018,230548.08705477926,1,1,,,0.0,0.0
2022-03-07,88042.14919619691,226607.1149443724,1,1,,,0.0,0.0
2022-03-08,86111.41438624523,221637.69689858123,1,1,,,0.0,0.0
2022-03-09,87540.1683137267,225315.09242365553,1,1,,,0.0,0.0
2022-03-10,91169.97009267032,234657.6506921206,1,1,,,0.0,0.0
2022-03-11,90359.04367828547,232570.44931330788,1,1,,,0.0,0.0
2022-03-14,86729.24825441511,223227.9074018358,1,1,,,0.0,0.0
2022-03-15,84180.666866147,216668.246138804,1,1,,,0.0,0.0
2022-03-16,86188.6158163209,221836.40164964364,1,1,,,0.0,0.0
2022-03-17,89857.05008566871,231278.39407860496,1,1,,,0.0,0.0
2022-03-18,90745.20970549561,233564.38199344513,1,1,,,0.0,0.0
2022-03-21,91131.35031241267,234558.24924561035,1,1,,,0.0,0.0
2022-03-22,90281.82953806325,232371.71184825944,1,1,,,0.0,0.0
2022-03-23,90706.59628031123,233464.9969039279,1,1,,,0.0,0.0
2022-03-24,93100.71125769528,239627.0850949048,1,1,,,0.0,0.0
2022-03-25,92289.78484331042,237539.88371609207,1,1,,,0.0,0.0
2022-03-28,92482.88374459866,238036.8909486432,1,1,,,0.0,0.0
2022-03-29,90629.36307486921,233266.21036790046,1,1,,,0.0,0.0
2022-03-30,92405.65053915663,237838.10441261576,1,1,,,0.0,0.0
2022-03-31,92907.65048684664,239130.17600431168,1,1,,,0.0,0.0
2022-04-01,92675.95722559383,238533.83275322235,1,1,,,0.0,0.0
2022-04-04,91633.3502601027,235850.3208373063,1,1,,,0.0,0.0
2022-04-05,90165.9892625101,232073.55657970777,1,1,,,0.0,0.0
2022-04-06,90320.44296324762,232471.09693777666,1,1,,,0.0,0.0
2022-04-07,88505.54207377581,227799.8178035441,1,1,,,0.0,0.0
2022-04-08,88814.44312017759,228594.88216268888,1,1,,,0.0,0.0
2022-04-11,88428.30251326051,227601.01491052366,1,1,,,0.0,0.0
2022-04-12,88042.15555127017,226607.1313013654,1,1,,,0.0,0.0
2022-04-13,88814.44312017759,228594.88216268888,1,1,,,0.0,0.0
2022-04-14,87540.1683137267,225315.09242365553,1,1,,,0.0,0.0
2022-04-18,88196.61560708097,227004.68801642733,1,1,,,0.0,0.0
2022-04-19,90552.11715928063,233067.391117887,1,1,,,0.0,0.0
2022-04-20,87269.84891714297,224619.33136906291,1,1,,,0.0,0.0
2022-04-22,84450.96084243766,217363.94176542456,1,1,,,0.0,0.0
2022-04-25,83099.44012039821,213885.3327763777,1,1,,,0.0,0.0
2022-04-26,79160.71187475974,203747.64472079583,1,1,,,0.0,0.0
2022-04-27,85068.78200046101,218954.1195546931,1,1,,,0.0,0.0
2022-04-28,87501.55488854232,225215.70733413828,1,1,,,0.0,0.0
2022-04-29,84914.33465479677,218556.59555361726,1,1,,,0.0,0.0
2022-05-02,82481.59989715506,212295.10591613012,1,1,,,0.0,0.0
2022-05-03,83292.51995646665,214382.29093794985,1,1,,,0.0,0.0
2022-05-04,82249.90028082898,211698.74630804776,1,1,,,0.0,0.0
2022-05-05,85725.24835903509,220643.76421844395,1,1,,,0.0,0.0
2022-05-06,85377.72753237566,219749.29841278895,1,1,,,0.0,0.0
2022-05-09,83717.28669871464,215475.57599361832,1,1,,,0.0,0.0
2022-05-10,80319.1654708773,206729.32826225657,1,1,,,0.0,0.0
2022-05-11,82713.29315840788,212891.44916721949,1,1,,,0.0,0.0
2022-05-12,83987.58703007858,216171.28797723187,1,1,,,0.0,0.0
2022-05-13,84373.74034714217,217165.18794338312,1,1,,,0.0,0.0
2022-05-16,86652.00869389981,223029.10450881533,1,1,,,0.0,0.0
