ticker,strategy,family,params,start,end,candles,trades,exposure,total_return,cagr,max_drawdown,sharpe,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return,train_cagr,train_total_return,train_trades,train_max_drawdown,train_ratio,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,max_hold,streak_rsi_period,rank_period,ibs_lower,ibs_upper,range_mult,volume_window,volume_mult,streak_length
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=14;atr_mult=2;volume_window=20;volume_mult=1,2018-07-02,2026-07-17,1999,36,0.17008504252126064,1.0822074945437312,0.09549942225074037,-0.17683727083526268,0.8568839616113345,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.3562272719872688,,,,,0.7,,,,55,,,,,,,,,,,14,2.0,,,,,,,20,1.0,
VALE3,ibs_reversion,ibs_reversion,ibs_lower=0.2;ibs_upper=0.7;max_hold=5;trend_window=0,2018-07-02,2026-07-17,1999,592,0.3776888444222111,1.0447167887460704,0.09302686177293329,-0.36696536180766504,0.5339683194399155,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.39371797778492956,,,,,0.7,,,,,,,,,0,,,,,,,,5,,,0.2,0.7,,,,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=10;atr_mult=2;volume_window=20;volume_mult=1,2018-07-02,2026-07-17,1999,36,0.17158579289644824,1.0111223950025465,0.09077731084533203,-0.17683727083526268,0.8156118325875401,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.42731237152845347,,,,,0.7,,,,55,,,,,,,,,,,10,2.0,,,,,,,20,1.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=14;atr_mult=3;volume_window=20;volume_mult=1,2018-07-02,2026-07-17,1999,30,0.20410205102551277,0.9636308708712229,0.08754037734578857,-0.29698723203848476,0.7057385890349192,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.4748038956597771,,,,,0.7,,,,55,,,,,,,,,,,14,3.0,,,,,,,20,1.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=10;atr_mult=3;volume_window=20;volume_mult=1,2018-07-02,2026-07-17,1999,30,0.2096048024012006,0.9106950880512108,0.08385056658479706,-0.31401354402687764,0.6721235343566309,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.5277396784797892,,,,,0.7,,,,55,,,,,,,,,,,10,3.0,,,,,,,20,1.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=14;atr_mult=1.5;volume_window=20;volume_mult=1,2018-07-02,2026-07-17,1999,50,0.12906453226613307,0.8649006180338208,0.08058559367893436,-0.12816295579930215,0.8203083685563981,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.5735341484971792,,,,,0.7,,,,55,,,,,,,,,,,14,1.5,,,,,,,20,1.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=10;atr_mult=1.5;volume_window=20;volume_mult=1,2018-07-02,2026-07-17,1999,50,0.1325662831415708,0.8494434432854934,0.0794676982019491,-0.12812649127516051,0.7932422956034805,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.5889913232455066,,,,,0.7,,,,55,,,,,,,,,,,10,1.5,,,,,,,20,1.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=14;atr_mult=3;volume_window=0;volume_mult=0,2018-07-02,2026-07-17,1999,32,0.208104052026013,0.841963794439341,0.07892381413361682,-0.2895718214902193,0.6408101334525688,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.596470972091659,,,,,0.7,,,,55,,,,,,,,,,,14,3.0,,,,,,,0,0.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=14;atr_mult=3;volume_window=0;volume_mult=1,2018-07-02,2026-07-17,1999,32,0.208104052026013,0.841963794439341,0.07892381413361682,-0.2895718214902193,0.6408101334525688,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.596470972091659,,,,,0.7,,,,55,,,,,,,,,,,14,3.0,,,,,,,0,1.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=14;atr_mult=3;volume_window=20;volume_mult=0,2018-07-02,2026-07-17,1999,32,0.208104052026013,0.841963794439341,0.07892381413361682,-0.2895718214902193,0.6408101334525688,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.596470972091659,,,,,0.7,,,,55,,,,,,,,,,,14,3.0,,,,,,,20,0.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=14;atr_mult=2;volume_window=0;volume_mult=0,2018-07-02,2026-07-17,1999,40,0.1745872936468234,0.8399179766219709,0.07877471531389957,-0.1770136857512643,0.7130740802844548,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.5985167899090291,,,,,0.7,,,,55,,,,,,,,,,,14,2.0,,,,,,,0,0.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=14;atr_mult=2;volume_window=0;volume_mult=1,2018-07-02,2026-07-17,1999,40,0.1745872936468234,0.8399179766219709,0.07877471531389957,-0.1770136857512643,0.7130740802844548,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.5985167899090291,,,,,0.7,,,,55,,,,,,,,,,,14,2.0,,,,,,,0,1.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=14;atr_mult=2;volume_window=20;volume_mult=0,2018-07-02,2026-07-17,1999,40,0.1745872936468234,0.8399179766219709,0.07877471531389957,-0.1770136857512643,0.7130740802844548,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.5985167899090291,,,,,0.7,,,,55,,,,,,,,,,,14,2.0,,,,,,,20,0.0,
VALE3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=2;lower=10;upper=70;trend_window=0;sma_window=5;max_hold=10,2018-07-02,2026-07-17,1999,194,0.18009004502251125,0.8158516811134402,0.07700978232563305,-0.22906805630727056,0.5723372776029227,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.6225830854175598,,,,,0.7,,,,,,2,10.0,70.0,0,5,,,,,,,10,,,,,,,,
VALE3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=2;lower=10;upper=70;trend_window=0;sma_window=5;max_hold=5,2018-07-02,2026-07-17,1999,206,0.1645822911455728,0.805386247524932,0.07623588879377041,-0.16727040262282677,0.5866818628111659,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.633048519006068,,,,,0.7,,,,,,2,10.0,70.0,0,5,,,,,,,5,,,,,,,,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=10;atr_mult=3;volume_window=0;volume_mult=0,2018-07-02,2026-07-17,1999,32,0.21360680340170085,0.7965249061498874,0.07557753669394307,-0.30650891014596415,0.6105411203804634,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.6419098603811126,,,,,0.7,,,,55,,,,,,,,,,,10,3.0,,,,,,,0,0.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=10;atr_mult=3;volume_window=0;volume_mult=1,2018-07-02,2026-07-17,1999,32,0.21360680340170085,0.7965249061498874,0.07557753669394307,-0.30650891014596415,0.6105411203804634,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.6419098603811126,,,,,0.7,,,,55,,,,,,,,,,,10,3.0,,,,,,,0,1.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=10;atr_mult=3;volume_window=20;volume_mult=0,2018-07-02,2026-07-17,1999,32,0.21360680340170085,0.7965249061498874,0.07557753669394307,-0.30650891014596415,0.6105411203804634,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.6419098603811126,,,,,0.7,,,,55,,,,,,,,,,,10,3.0,,,,,,,20,0.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=10;atr_mult=2;volume_window=0;volume_mult=0,2018-07-02,2026-07-17,1999,40,0.176088044022011,0.7775296507562788,0.07415665137578897,-0.1770136857512643,0.6732937738375673,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.6609051157747212,,,,,0.7,,,,55,,,,,,,,,,,10,2.0,,,,,,,0,0.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=10;atr_mult=2;volume_window=0;volume_mult=1,2018-07-02,2026-07-17,1999,40,0.176088044022011,0.7775296507562788,0.07415665137578897,-0.1770136857512643,0.6732937738375673,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.6609051157747212,,,,,0.7,,,,55,,,,,,,,,,,10,2.0,,,,,,,0,1.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=10;atr_mult=2;volume_window=20;volume_mult=0,2018-07-02,2026-07-17,1999,40,0.176088044022011,0.7775296507562788,0.07415665137578897,-0.1770136857512643,0.6732937738375673,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.6609051157747212,,,,,0.7,,,,55,,,,,,,,,,,10,2.0,,,,,,,20,0.0,
VALE3,ibs_reversion,ibs_reversion,ibs_lower=0.3;ibs_upper=0.7;max_hold=5;trend_window=0,2018-07-02,2026-07-17,1999,749,0.47873936968484243,0.7618592400488347,0.07297442750041405,-0.5113893274599937,0.42019517182387556,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.6765755264821653,,,,,0.7,,,,,,,,,0,,,,,,,,5,,,0.3,0.7,,,,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=10;atr_mult=1.5;volume_window=0;volume_mult=0,2018-07-02,2026-07-17,1999,54,0.13656828414207103,0.673919289453587,0.0661639179713267,-0.125429228572574,0.6661939746533567,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.764515477077413,,,,,0.7,,,,55,,,,,,,,,,,10,1.5,,,,,,,0,0.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=10;atr_mult=1.5;volume_window=0;volume_mult=1,2018-07-02,2026-07-17,1999,54,0.13656828414207103,0.673919289453587,0.0661639179713267,-0.125429228572574,0.6661939746533567,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.764515477077413,,,,,0.7,,,,55,,,,,,,,,,,10,1.5,,,,,,,0,1.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=10;atr_mult=1.5;volume_window=20;volume_mult=0,2018-07-02,2026-07-17,1999,54,0.13656828414207103,0.673919289453587,0.0661639179713267,-0.125429228572574,0.6661939746533567,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.764515477077413,,,,,0.7,,,,55,,,,,,,,,,,10,1.5,,,,,,,20,0.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=10;atr_period=14;atr_mult=2;volume_window=0;volume_mult=0,2018-07-02,2026-07-17,1999,98,0.3871935967983992,0.6596834000088059,0.06503208318217268,-0.32936878806569847,0.4255230967253988,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.7787513665221941,,,,,0.7,,,,10,,,,,,,,,,,14,2.0,,,,,,,0,0.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=10;atr_period=14;atr_mult=2;volume_window=0;volume_mult=1,2018-07-02,2026-07-17,1999,98,0.3871935967983992,0.6596834000088059,0.06503208318217268,-0.32936878806569847,0.4255230967253988,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.7787513665221941,,,,,0.7,,,,10,,,,,,,,,,,14,2.0,,,,,,,0,1.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=10;atr_period=14;atr_mult=2;volume_window=20;volume_mult=0,2018-07-02,2026-07-17,1999,98,0.3871935967983992,0.6596834000088059,0.06503208318217268,-0.32936878806569847,0.4255230967253988,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.7787513665221941,,,,,0.7,,,,10,,,,,,,,,,,14,2.0,,,,,,,20,0.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=20;atr_period=14;atr_mult=2;volume_window=0;volume_mult=0,2018-07-02,2026-07-17,1999,80,0.3001500750375188,0.6472899304254038,0.0640397881551602,-0.32630204669357254,0.4414833461924485,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.7911448361055962,,,,,0.7,,,,20,,,,,,,,,,,14,2.0,,,,,,,0,0.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=20;atr_period=14;atr_mult=2;volume_window=0;volume_mult=1,2018-07-02,2026-07-17,1999,80,0.3001500750375188,0.6472899304254038,0.0640397881551602,-0.32630204669357254,0.4414833461924485,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.7911448361055962,,,,,0.7,,,,20,,,,,,,,,,,14,2.0,,,,,,,0,1.0,
VALE3,chandelier_breakout,chandelier_breakout,lookback=20;atr_period=14;atr_mult=2;volume_window=20;volume_mult=0,2018-07-02,2026-07-17,1999,80,0.3001500750375188,0.6472899304254038,0.0640397881551602,-0.32630204669357254,0.4414833461924485,1.438434766531,0.11722786357898385,-0.4190077426006278,-0.7911448361055962,,,,,0.7,,,,20,,,,,,,,,,,14,2.0,,,,,,,20,0.0,
