strategy,short_window,vol_window,trend_window,positive_rule,weights,full_cagr,full_return,full_mdd,full_sharpe,test_cagr,test_return,test_mdd,test_sharpe,trades
top1_short30_riskadj_rocfilter_w1_1_1_trend200_vol10_posscore,30,10,200,score,1_1_1,0.12293844143662835,20.687410188261733,-0.5943050575558765,0.5287855873416484,0.18402274492664827,2.8876955338968946,-0.3633604674512261,0.699392028068998,340
top1_short30_riskadj_rocfilter_w2_1_1_trend200_vol10_posscore,30,10,200,score,2_1_1,0.1064901525098314,13.660855140609966,-0.6203252154046703,0.4827636842564611,0.18402274492664827,2.8876955338968946,-0.3633604674512261,0.699392028068998,335
top1_short30_riskadj_rocfilter_w1_1_2_trend200_vol63_posscore,30,63,200,score,1_1_2,0.13073574249414022,25.058574903786585,-0.6689393353194195,0.5441556358272183,0.1839568014457864,2.8859553915518603,-0.447682795306256,0.7024966654431755,325
top1_short10_riskadj_rocfilter_w2_1_1_trend0_vol21_posscore,10,21,0,score,2_1_1,0.09102740305009549,9.092032915999901,-0.8495114741035927,0.43129044632472785,0.18393638199525442,2.8854166934154746,-0.4475115757220416,0.6716365305023837,377
top1_short10_riskadj_rocfilter_w1_1_2_trend0_vol14_posscore,10,14,0,score,1_1_2,0.11952435341317869,19.004024449152926,-0.8742120492878765,0.5092732420245352,0.18371160683761922,2.879491081260101,-0.5251719496430682,0.678675731399509,366
top1_short10_riskadj_rocfilter_w1_1_1_trend0_vol63_posscore,10,63,0,score,1_1_1,0.14715406449300028,37.20128607691761,-0.7610264994133477,0.5817851918651906,0.18258790702523942,2.8499861595561966,-0.4290547360685262,0.6775031961959481,382
top1_short30_riskadj_rocfilter_w1_1_1_trend0_vol10_posscore,30,10,0,score,1_1_1,0.10379338384321013,12.74162621648261,-0.627320197402266,0.4722780504251408,0.17890402165403918,2.75463182030681,-0.3633604674512261,0.6879128842080522,352
top1_short14_riskadj_rocfilter_w1_1_2_trend0_vol14_posscore,14,14,0,score,1_1_2,0.09555165071565686,10.263355113436319,-0.8036772968179833,0.44522382887511686,0.1789031546966542,2.7546096255004553,-0.3990695306632469,0.698066681985316,380
top1_short14_riskadj_rocfilter_w1_1_1_trend200_vol63_posall_windows,14,63,200,all_windows,1_1_1,0.18773796576871882,95.10164426599438,-0.6040623923597013,0.7368814074514295,0.1783607976507844,2.7407473434244363,-0.4011078994842162,0.7424254416331283,285
top1_short14_riskadj_rocfilter_w2_1_1_trend200_vol63_posall_windows,14,63,200,all_windows,2_1_1,0.18773796576871882,95.10164426599438,-0.6040623923597013,0.7368814074514295,0.1783607976507844,2.7407473434244363,-0.4011078994842162,0.7424254416331283,285
top1_short14_riskadj_rocfilter_w1_1_2_trend200_vol63_posall_windows,14,63,200,all_windows,1_1_2,0.18773796576871882,95.10164426599438,-0.6040623923597013,0.7368814074514295,0.1783607976507844,2.7407473434244363,-0.4011078994842162,0.7424254416331283,285
top1_short14_riskadj_rocfilter_w1_1_2_trend200_vol14_posscore,14,14,200,score,1_1_2,0.12919190263544267,24.130756768814614,-0.6746798366838358,0.5419521020061712,0.1777141823004582,2.7242788688744235,-0.40419096964528434,0.6954174780013621,366
top1_short10_riskadj_rocfilter_w1_1_1_trend200_vol14_posscore,10,14,200,score,1_1_1,0.1538683755340715,43.5997239157443,-0.7275728159227579,0.611105178744301,0.1770003243871454,2.706171571213748,-0.4155599532479628,0.6761494061832728,351
top1_short10_riskadj_rocfilter_w2_1_1_trend200_vol14_posscore,10,14,200,score,2_1_1,0.1427163852678377,33.46762590585908,-0.7190713554951105,0.5828108324744464,0.1770003243871454,2.706171571213748,-0.4155599532479628,0.6761494061832728,352
top1_short21_riskadj_rocfilter_w1_1_1_trend0_vol14_posall_windows,21,14,0,all_windows,1_1_1,0.1450953836871296,35.423212790105524,-0.5628049605063896,0.6163865806222713,0.17581223683707847,2.676206117795719,-0.34981878946495004,0.7164458442318219,276
top1_short21_riskadj_rocfilter_w2_1_1_trend0_vol14_posall_windows,21,14,0,all_windows,2_1_1,0.1450953836871296,35.423212790105524,-0.5628049605063896,0.6163865806222713,0.17581223683707847,2.676206117795719,-0.34981878946495004,0.7164458442318219,276
top1_short21_riskadj_rocfilter_w1_1_2_trend0_vol14_posall_windows,21,14,0,all_windows,1_1_2,0.1450953836871296,35.423212790105524,-0.5628049605063896,0.6163865806222713,0.17581223683707847,2.676206117795719,-0.34981878946495004,0.7164458442318219,276
top1_short30_riskadj_rocfilter_w1_1_2_trend200_vol42_posscore,30,42,200,score,1_1_2,0.13639507103073734,28.74986133184806,-0.670935367996701,0.5606915842134998,0.17488900644839767,2.653067469040677,-0.44767728288069375,0.6767035844895528,317
top1_short14_riskadj_rocfilter_w1_1_2_trend0_vol42_posscore,14,42,0,score,1_1_2,0.12221063873637772,20.317497706808147,-0.8203939907686556,0.5177797637448011,0.17417602622950756,2.635285623916147,-0.40054338302882175,0.6817983532042753,393
top1_short14_riskadj_rocfilter_w2_1_1_trend0_vol63_posscore,14,63,0,score,2_1_1,0.12459956706797848,21.554974232065355,-0.8054996379910653,0.5261052499470724,0.1736991049686547,2.6234334743188805,-0.4163623449574061,0.6745932522806246,378
top1_short14_riskadj_rocfilter_w1_1_2_trend200_vol42_posscore,14,42,200,score,1_1_2,0.1736917666808402,69.08648947332745,-0.6736711464223595,0.6574570181438005,0.1730799584873397,2.608097314373548,-0.3937216013125604,0.6793686695131593,371
top1_short30_riskadj_rocfilter_w1_1_2_trend0_vol21_posscore,30,21,0,score,1_1_2,0.08674427483256064,8.091772245299735,-0.6819786524768406,0.4218083078473901,0.17305959565862183,2.607593897193674,-0.3633604674512261,0.6775640940156047,358
top1_short14_riskadj_rocfilter_w2_1_1_trend0_vol21_posscore,14,21,0,score,2_1_1,0.09329724095138903,9.664222505569578,-0.8570100583688679,0.4400626958733314,0.17147500478010969,2.568607174946746,-0.3931058331675953,0.6657574295640722,383
top1_short10_riskadj_rocfilter_w1_1_2_trend200_vol14_posscore,10,14,200,score,1_1_2,0.14871609930748986,38.60584134856424,-0.7514268397525616,0.5932159835140733,0.17023209225619484,2.5382856534033227,-0.48213395134584125,0.6529996875543689,351
top1_short21_riskadj_rocfilter_w1_1_1_trend200_vol14_posall_windows,21,14,200,all_windows,1_1_1,0.1433954128139907,34.01524919507128,-0.5628049605063896,0.6111086884758894,0.17006732727805973,2.5342831064107494,-0.34981878946495004,0.6986929444055977,273
top1_short21_riskadj_rocfilter_w2_1_1_trend200_vol14_posall_windows,21,14,200,all_windows,2_1_1,0.1433954128139907,34.01524919507128,-0.5628049605063896,0.6111086884758894,0.17006732727805973,2.5342831064107494,-0.34981878946495004,0.6986929444055977,273
top1_short21_riskadj_rocfilter_w1_1_2_trend200_vol14_posall_windows,21,14,200,all_windows,1_1_2,0.1433954128139907,34.01524919507128,-0.5628049605063896,0.6111086884758894,0.17006732727805973,2.5342831064107494,-0.34981878946495004,0.6986929444055977,273
top1_short10_riskadj_rocfilter_w2_1_1_trend0_vol10_posscore,10,10,0,score,2_1_1,0.11836214300221415,18.46021571257197,-0.8963352835695958,0.5074272925331683,0.1691245834429942,2.511457683123489,-0.45805189033565585,0.6372873638548504,360
top1_short30_riskadj_rocfilter_w1_1_1_trend0_vol63_posall_windows,30,63,0,all_windows,1_1_1,0.08746798120348331,8.253805348493644,-0.6102365168039456,0.4294695487463571,0.16879455285646894,2.5034976429751032,-0.3410164890233598,0.6812353427839937,285
top1_short30_riskadj_rocfilter_w1_1_1_trend200_vol63_posall_windows,30,63,200,all_windows,1_1_1,0.08746798120348331,8.253805348493644,-0.6102365168039456,0.4294695487463571,0.16879455285646894,2.5034976429751032,-0.3410164890233598,0.6812353427839937,285
top1_short30_riskadj_rocfilter_w2_1_1_trend0_vol63_posall_windows,30,63,0,all_windows,2_1_1,0.08746798120348331,8.253805348493644,-0.6102365168039456,0.4294695487463571,0.16879455285646894,2.5034976429751032,-0.3410164890233598,0.6812353427839937,285
top1_short30_riskadj_rocfilter_w2_1_1_trend200_vol63_posall_windows,30,63,200,all_windows,2_1_1,0.08746798120348331,8.253805348493644,-0.6102365168039456,0.4294695487463571,0.16879455285646894,2.5034976429751032,-0.3410164890233598,0.6812353427839937,285
top1_short30_riskadj_rocfilter_w1_1_2_trend0_vol63_posall_windows,30,63,0,all_windows,1_1_2,0.08746798120348331,8.253805348493644,-0.6102365168039456,0.4294695487463571,0.16879455285646894,2.5034976429751032,-0.3410164890233598,0.6812353427839937,285
top1_short30_riskadj_rocfilter_w1_1_2_trend200_vol63_posall_windows,30,63,200,all_windows,1_1_2,0.08746798120348331,8.253805348493644,-0.6102365168039456,0.4294695487463571,0.16879455285646894,2.5034976429751032,-0.3410164890233598,0.6812353427839937,285
top1_short14_riskadj_rocfilter_w1_1_1_trend0_vol63_posscore,14,63,0,score,1_1_1,0.16089711364183779,51.398378794622545,-0.6786654297274775,0.6274890055823027,0.16721166698450496,2.4655390629022578,-0.4163060372495392,0.6622268728300105,382
top1_short21_riskadj_rocfilter_w1_1_1_trend0_vol10_posall_windows,21,10,0,all_windows,1_1_1,0.13445506647634842,27.43116572303852,-0.6235468421982755,0.5808668706159388,0.1664179599038873,2.446641397544375,-0.34981878946495004,0.6885255257433801,285
top1_short21_riskadj_rocfilter_w2_1_1_trend0_vol10_posall_windows,21,10,0,all_windows,2_1_1,0.13445506647634842,27.43116572303852,-0.6235468421982755,0.5808668706159388,0.1664179599038873,2.446641397544375,-0.34981878946495004,0.6885255257433801,285
top1_short21_riskadj_rocfilter_w1_1_2_trend0_vol10_posall_windows,21,10,0,all_windows,1_1_2,0.13445506647634842,27.43116572303852,-0.6235468421982755,0.5808668706159388,0.1664179599038873,2.446641397544375,-0.34981878946495004,0.6885255257433801,285
top1_short14_riskadj_rocfilter_w1_1_1_trend200_vol63_posscore,14,63,200,score,1_1_1,0.1761606459359708,73.10542475804782,-0.66573609541638,0.6677153902499745,0.1659025830825307,2.4344189722878116,-0.4162719704527129,0.6593959020795637,366
top1_short14_riskadj_rocfilter_w2_1_1_trend200_vol63_posscore,14,63,200,score,2_1_1,0.16499496551909765,56.53408342090194,-0.6721473653526435,0.6406496334077223,0.1659025830825307,2.4344189722878116,-0.4162719704527129,0.6593959020795637,362
top1_short30_riskadj_rocfilter_w1_1_2_trend0_vol63_posscore,30,63,0,score,1_1_2,0.10191789910554583,12.135316764657711,-0.7146602728313534,0.461487275060779,0.16581293626073323,2.4322968313638738,-0.44767404488532403,0.6501555036888441,338
top1_short10_riskadj_rocfilter_w1_1_1_trend200_vol63_posscore,10,63,200,score,1_1_1,0.15898470614795412,49.15542480013856,-0.7576000117293317,0.6146279815756945,0.16534382695407257,2.421210677135049,-0.39324760728514796,0.640162070696644,362
top1_short10_riskadj_rocfilter_w2_1_1_trend200_vol63_posscore,10,63,200,score,2_1_1,0.14875002951217065,38.63689552295166,-0.7443629473451514,0.589902876771523,0.16534382695407257,2.421210677135049,-0.39324760728514796,0.640162070696644,357
top1_short14_riskadj_rocfilter_w1_1_1_trend0_vol21_posscore,14,21,0,score,1_1_1,0.12508317780272082,21.813765637430215,-0.762608342664884,0.5317391205825326,0.1649418145901802,2.411735141256388,-0.3930393084057613,0.6531244905692142,381
top1_short14_riskadj_rocfilter_w1_1_1_trend200_vol21_posscore,14,21,200,score,1_1_1,0.15122074919387218,40.962268425946974,-0.6736783902931807,0.6046754571567018,0.16362411488452255,2.380837517496692,-0.40419096964528434,0.6503029787546978,365
top1_short14_riskadj_rocfilter_w2_1_1_trend200_vol21_posscore,14,21,200,score,2_1_1,0.14427633187225397,34.73818193151719,-0.6721182181066845,0.5887413142768047,0.16362411488452255,2.380837517496692,-0.40419096964528434,0.6503029787546978,363
top1_short30_riskadj_rocfilter_w1_1_2_trend200_vol10_posscore,30,10,200,score,1_1_2,0.1253972091455049,21.983338746337335,-0.6121083213728735,0.5372297479263872,0.16208028683579379,2.3449495145061663,-0.3633604674512261,0.6392786690835661,340
top1_short14_riskadj_rocfilter_w1_1_1_trend0_vol21_posall_windows,14,21,0,all_windows,1_1_1,0.16554932304843706,57.264978525642285,-0.6040624303737165,0.6731617635115577,0.1612439161365069,2.3256468045173126,-0.37215500495476805,0.6830489608861529,280
top1_short14_riskadj_rocfilter_w2_1_1_trend0_vol21_posall_windows,14,21,0,all_windows,2_1_1,0.16554932304843706,57.264978525642285,-0.6040624303737165,0.6731617635115577,0.1612439161365069,2.3256468045173126,-0.37215500495476805,0.6830489608861529,280
top1_short14_riskadj_rocfilter_w1_1_2_trend0_vol21_posall_windows,14,21,0,all_windows,1_1_2,0.16554932304843706,57.264978525642285,-0.6040624303737165,0.6731617635115577,0.1612439161365069,2.3256468045173126,-0.37215500495476805,0.6830489608861529,280
top1_short10_riskadj_rocfilter_w1_1_1_trend0_vol42_posscore,10,42,0,score,1_1_1,0.12524558841523725,21.901314512191522,-0.7575688629656477,0.5277274180715972,0.16107780809861127,2.321824805824065,-0.4284832438758638,0.6253448807123742,381
top1_short21_riskadj_rocfilter_w1_1_1_trend200_vol10_posall_windows,21,10,200,all_windows,1_1_1,0.1325628749523189,26.199267425188406,-0.6235468421982755,0.5749902782186294,0.16009392264551292,2.299265229851911,-0.34981878946495004,0.6687459432551355,283
top1_short21_riskadj_rocfilter_w2_1_1_trend200_vol10_posall_windows,21,10,200,all_windows,2_1_1,0.1325628749523189,26.199267425188406,-0.6235468421982755,0.5749902782186294,0.16009392264551292,2.299265229851911,-0.34981878946495004,0.6687459432551355,283
top1_short21_riskadj_rocfilter_w1_1_2_trend200_vol10_posall_windows,21,10,200,all_windows,1_1_2,0.1325628749523189,26.199267425188406,-0.6235468421982755,0.5749902782186294,0.16009392264551292,2.299265229851911,-0.34981878946495004,0.6687459432551355,283
top1_short30_riskadj_rocfilter_w1_1_1_trend0_vol42_posall_windows,30,42,0,all_windows,1_1_1,0.08024496488917987,6.753919667538169,-0.5900079338633951,0.40734934564855646,0.15998641191528784,2.2968082585651457,-0.3410164890233598,0.6543158795880594,282
top1_short30_riskadj_rocfilter_w1_1_1_trend200_vol42_posall_windows,30,42,200,all_windows,1_1_1,0.08024496488917987,6.753919667538169,-0.5900079338633951,0.40734934564855646,0.15998641191528784,2.2968082585651457,-0.3410164890233598,0.6543158795880594,282
top1_short30_riskadj_rocfilter_w2_1_1_trend0_vol42_posall_windows,30,42,0,all_windows,2_1_1,0.08024496488917987,6.753919667538169,-0.5900079338633951,0.40734934564855646,0.15998641191528784,2.2968082585651457,-0.3410164890233598,0.6543158795880594,282
top1_short30_riskadj_rocfilter_w2_1_1_trend200_vol42_posall_windows,30,42,200,all_windows,2_1_1,0.08024496488917987,6.753919667538169,-0.5900079338633951,0.40734934564855646,0.15998641191528784,2.2968082585651457,-0.3410164890233598,0.6543158795880594,282
top1_short30_riskadj_rocfilter_w1_1_2_trend0_vol42_posall_windows,30,42,0,all_windows,1_1_2,0.08024496488917987,6.753919667538169,-0.5900079338633951,0.40734934564855646,0.15998641191528784,2.2968082585651457,-0.3410164890233598,0.6543158795880594,282
top1_short30_riskadj_rocfilter_w1_1_2_trend200_vol42_posall_windows,30,42,200,all_windows,1_1_2,0.08024496488917987,6.753919667538169,-0.5900079338633951,0.40734934564855646,0.15998641191528784,2.2968082585651457,-0.3410164890233598,0.6543158795880594,282
top1_short21_riskadj_rocfilter_w1_1_1_trend0_vol21_posall_windows,21,21,0,all_windows,1_1_1,0.13112445175418386,25.297325760628272,-0.6045703721165175,0.567335571055029,0.1598583320527338,2.2938833067328903,-0.34981878946495004,0.6654452963905457,285
top1_short21_riskadj_rocfilter_w2_1_1_trend0_vol21_posall_windows,21,21,0,all_windows,2_1_1,0.13112445175418386,25.297325760628272,-0.6045703721165175,0.567335571055029,0.1598583320527338,2.2938833067328903,-0.34981878946495004,0.6654452963905457,285
top1_short21_riskadj_rocfilter_w1_1_2_trend0_vol21_posall_windows,21,21,0,all_windows,1_1_2,0.13112445175418386,25.297325760628272,-0.6045703721165175,0.567335571055029,0.1598583320527338,2.2938833067328903,-0.34981878946495004,0.6654452963905457,285
top1_short10_riskadj_rocfilter_w1_1_2_trend200_vol63_posscore,10,63,200,score,1_1_2,0.1538058019168873,43.53558971697262,-0.7788273175971934,0.5975247902772597,0.15859941924060617,2.265254297367581,-0.4626045924982689,0.6177719197490352,361
top1_short10_riskadj_rocfilter_w1_1_2_trend0_vol63_posscore,10,63,0,score,1_1_2,0.10946951628801616,14.74518335669149,-0.8809340121531316,0.4772059457349246,0.15652626069399056,2.2185831471524984,-0.5250328569662852,0.6043411792425428,382
top1_short30_riskadj_rocfilter_w1_1_2_trend0_vol42_posscore,30,42,0,score,1_1_2,0.10711408980986592,13.88181111726908,-0.6932074813546754,0.47698917740846375,0.15578117321328389,2.2019529326060443,-0.4475449918251556,0.6242678630038877,333
top1_short10_riskadj_rocfilter_w1_1_1_trend0_vol21_posscore,10,21,0,score,1_1_1,0.1086319042245445,14.432778404313629,-0.751017683000688,0.4833311437087203,0.15544872742536087,2.194557111295227,-0.4475073474898247,0.6086364513171961,378
top1_short14_riskadj_rocfilter_w1_1_1_trend0_vol14_posall_windows,14,14,0,all_windows,1_1_1,0.15655815607111045,46.44219194603591,-0.6472074369118632,0.6466955016572791,0.15444020624313914,2.1722122781145163,-0.4011078994842162,0.6620889183403316,281
top1_short14_riskadj_rocfilter_w2_1_1_trend0_vol14_posall_windows,14,14,0,all_windows,2_1_1,0.15655815607111045,46.44219194603591,-0.6472074369118632,0.6466955016572791,0.15444020624313914,2.1722122781145163,-0.4011078994842162,0.6620889183403316,281
top1_short14_riskadj_rocfilter_w1_1_2_trend0_vol14_posall_windows,14,14,0,all_windows,1_1_2,0.15655815607111045,46.44219194603591,-0.6472074369118632,0.6466955016572791,0.15444020624313914,2.1722122781145163,-0.4011078994842162,0.6620889183403316,281
top1_short21_riskadj_rocfilter_w1_1_1_trend200_vol21_posall_windows,21,21,200,all_windows,1_1_1,0.12944184805263714,24.278781410287078,-0.6045703721165175,0.5621749069554419,0.1540896029120855,2.164476419255102,-0.34981878946495004,0.6475596356666349,282
top1_short21_riskadj_rocfilter_w2_1_1_trend200_vol21_posall_windows,21,21,200,all_windows,2_1_1,0.12944184805263714,24.278781410287078,-0.6045703721165175,0.5621749069554419,0.1540896029120855,2.164476419255102,-0.34981878946495004,0.6475596356666349,282
top1_short21_riskadj_rocfilter_w1_1_2_trend200_vol21_posall_windows,21,21,200,all_windows,1_1_2,0.12944184805263714,24.278781410287078,-0.6045703721165175,0.5621749069554419,0.1540896029120855,2.164476419255102,-0.34981878946495004,0.6475596356666349,282
top1_short10_riskadj_rocfilter_w1_1_2_trend0_vol21_posscore,10,21,0,score,1_1_2,0.07890834187916318,6.503317100347558,-0.8757977013655655,0.39634706841662803,0.15307257666894758,2.142129699603705,-0.5406000144565295,0.5972631147746139,375
top1_short10_riskadj_rocfilter_w1_1_1_trend200_vol21_posscore,10,21,200,score,1_1_1,0.1275495093296246,23.178631144764847,-0.747455009131781,0.5390103173611237,0.1511162429115671,2.099532180074348,-0.41567709877758297,0.605382703469363,354
top1_short10_riskadj_rocfilter_w2_1_1_trend200_vol21_posscore,10,21,200,score,2_1_1,0.11664719830419634,17.683684121328962,-0.7396115424104575,0.5099553135719197,0.1511162429115671,2.099532180074348,-0.41567709877758297,0.605382703469363,354
top1_short14_riskadj_rocfilter_w1_1_2_trend0_vol63_posscore,14,63,0,score,1_1_2,0.115434646134146,17.15272540462356,-0.8308690138045128,0.49890630455028784,0.14972841357017597,2.0696207772583834,-0.4489937315892839,0.6101338525712479,394
top1_short10_riskadj_rocfilter_w1_1_1_trend0_vol14_posall_windows,10,14,0,all_windows,1_1_1,0.14166392039293751,32.635085761995526,-0.5443954223028113,0.604948241681423,0.14802467488566462,2.0332465048424617,-0.3182031007860455,0.6432524062016718,296
top1_short10_riskadj_rocfilter_w2_1_1_trend0_vol14_posall_windows,10,14,0,all_windows,2_1_1,0.14166392039293751,32.635085761995526,-0.5443954223028113,0.604948241681423,0.14802467488566462,2.0332465048424617,-0.3182031007860455,0.6432524062016718,296
top1_short10_riskadj_rocfilter_w1_1_2_trend0_vol14_posall_windows,10,14,0,all_windows,1_1_2,0.14166392039293751,32.635085761995526,-0.5443954223028113,0.604948241681423,0.14802467488566462,2.0332465048424617,-0.3182031007860455,0.6432524062016718,296
top1_short14_riskadj_rocfilter_w1_1_2_trend200_vol63_posscore,14,63,200,score,1_1_2,0.1662597872307332,58.214764855226434,-0.6928163581384374,0.6377612430533897,0.14758916688190982,2.024009339467448,-0.41631229282957016,0.6058186067992377,374
top1_short30_riskadj_rocfilter_w1_1_1_trend0_vol14_posall_windows,30,14,0,all_windows,1_1_1,0.04924157274508434,2.580439467868407,-0.7581443276765776,0.3106787089400661,0.1474603459797712,2.021281760751454,-0.4137308516874898,0.6153790328516897,287
top1_short30_riskadj_rocfilter_w1_1_1_trend200_vol14_posall_windows,30,14,200,all_windows,1_1_1,0.04924157274508434,2.580439467868407,-0.7581443276765776,0.3106787089400661,0.1474603459797712,2.021281760751454,-0.4137308516874898,0.6153790328516897,287
top1_short30_riskadj_rocfilter_w2_1_1_trend0_vol14_posall_windows,30,14,0,all_windows,2_1_1,0.04924157274508434,2.580439467868407,-0.7581443276765776,0.3106787089400661,0.1474603459797712,2.021281760751454,-0.4137308516874898,0.6153790328516897,287
top1_short30_riskadj_rocfilter_w2_1_1_trend200_vol14_posall_windows,30,14,200,all_windows,2_1_1,0.04924157274508434,2.580439467868407,-0.7581443276765776,0.3106787089400661,0.1474603459797712,2.021281760751454,-0.4137308516874898,0.6153790328516897,287
top1_short30_riskadj_rocfilter_w1_1_2_trend0_vol14_posall_windows,30,14,0,all_windows,1_1_2,0.04924157274508434,2.580439467868407,-0.7581443276765776,0.3106787089400661,0.1474603459797712,2.021281760751454,-0.4137308516874898,0.6153790328516897,287
top1_short30_riskadj_rocfilter_w1_1_2_trend200_vol14_posall_windows,30,14,200,all_windows,1_1_2,0.04924157274508434,2.580439467868407,-0.7581443276765776,0.3106787089400661,0.1474603459797712,2.021281760751454,-0.4137308516874898,0.6153790328516897,287
top1_short30_riskadj_rocfilter_w2_1_1_trend0_vol14_posscore,30,14,0,score,2_1_1,0.038883943491301975,1.7517589513183456,-0.8245992930661539,0.2785902117208619,0.1471765611124225,2.0152806638351106,-0.48519700360106355,0.6056854143411844,351
top1_short14_riskadj_rocfilter_w1_1_1_trend200_vol21_posall_windows,14,21,200,all_windows,1_1_1,0.16108664006192774,51.625847983079844,-0.6040624303737165,0.6602038545603546,0.14658731883622722,2.0028534928837836,-0.37215500495476805,0.6376015554242263,278
top1_short14_riskadj_rocfilter_w2_1_1_trend200_vol21_posall_windows,14,21,200,all_windows,2_1_1,0.16108664006192774,51.625847983079844,-0.6040624303737165,0.6602038545603546,0.14658731883622722,2.0028534928837836,-0.37215500495476805,0.6376015554242263,278
top1_short14_riskadj_rocfilter_w1_1_2_trend200_vol21_posall_windows,14,21,200,all_windows,1_1_2,0.16108664006192774,51.625847983079844,-0.6040624303737165,0.6602038545603546,0.14658731883622722,2.0028534928837836,-0.37215500495476805,0.6376015554242263,278
top1_short14_riskadj_rocfilter_w1_1_2_trend0_vol21_posscore,14,21,0,score,1_1_2,0.09187746614425518,9.30277129639077,-0.8348795360900615,0.4348164381469121,0.14649522502768675,2.000915284289125,-0.4375440542788399,0.599890191973383,392
top1_short30_riskadj_rocfilter_w1_1_1_trend200_vol14_posscore,30,14,200,score,1_1_1,0.07810955496821714,6.357293494699885,-0.6433545910674374,0.3983282560200019,0.14617422927534496,1.994168159864039,-0.484900478668018,0.6067114739401389,339
top1_short30_riskadj_rocfilter_w2_1_1_trend200_vol14_posscore,30,14,200,score,2_1_1,0.06208274232283495,3.9444547620198813,-0.719068092953197,0.350091123001807,0.14617422927534496,1.994168159864039,-0.484900478668018,0.6067114739401389,337
top1_short14_riskadj_rocfilter_w1_1_2_trend200_vol21_posscore,14,21,200,score,1_1_2,0.14153091852938293,32.531263775865405,-0.7001192546838139,0.5749061304720428,0.14559080477063135,1.981938956131848,-0.40419096964528434,0.5978201174268883,374
top1_short30_riskadj_rocfilter_w1_1_2_trend0_vol10_posscore,30,10,0,score,1_1_2,0.09651136790800119,10.528123674294749,-0.6153298338421511,0.452214428374458,0.1446089615165549,1.9614571804118444,-0.3633604674512261,0.5910230395002015,356
top1_short10_riskadj_rocfilter_w1_1_2_trend200_vol21_posscore,10,21,200,score,1_1_2,0.12252903338300292,20.478571463887533,-0.7695236663639863,0.5220359151152577,0.1444069199636746,1.9572578013966937,-0.48261833817494926,0.5829776883623378,354
top1_short10_riskadj_rocfilter_w1_1_1_trend200_vol10_posscore,10,10,200,score,1_1_1,0.1443959965298207,34.83748681373476,-0.8149642826717134,0.5854914302571145,0.14427131429832873,1.954442199327286,-0.45565775515100226,0.5894373751727914,340
top1_short10_riskadj_rocfilter_w2_1_1_trend200_vol10_posscore,10,10,200,score,2_1_1,0.13333439018731852,26.6952249053699,-0.8092005858526289,0.556912396891876,0.14427131429832873,1.954442199327286,-0.45565775515100226,0.5894373751727914,340
top1_short10_riskadj_rocfilter_w1_1_1_trend200_vol42_posscore,10,42,200,score,1_1_1,0.1331239200466534,26.559070685490035,-0.7541057882428644,0.5507947800356009,0.1439749441564293,1.948296788249249,-0.3928906713040796,0.5859747584832271,363
top1_short10_riskadj_rocfilter_w2_1_1_trend200_vol42_posscore,10,42,200,score,2_1_1,0.12312317887897639,20.782283121506754,-0.7406197360816189,0.5250412998998174,0.1439749441564293,1.948296788249249,-0.3928906713040796,0.5859747584832271,360
top1_short10_riskadj_rocfilter_w1_1_1_trend0_vol10_posall_windows,10,10,0,all_windows,1_1_1,0.13024527348110793,24.760297053506523,-0.6599263150442645,0.5703421352100182,0.14234708133538998,1.9147412450369319,-0.3182031007860455,0.6284859292274521,300
top1_short10_riskadj_rocfilter_w2_1_1_trend0_vol10_posall_windows,10,10,0,all_windows,2_1_1,0.13024527348110793,24.760297053506523,-0.6599263150442645,0.5703421352100182,0.14234708133538998,1.9147412450369319,-0.3182031007860455,0.6284859292274521,300
top1_short10_riskadj_rocfilter_w1_1_2_trend0_vol10_posall_windows,10,10,0,all_windows,1_1_2,0.13024527348110793,24.760297053506523,-0.6599263150442645,0.5703421352100182,0.14234708133538998,1.9147412450369319,-0.3182031007860455,0.6284859292274521,300
top1_short10_riskadj_rocfilter_w1_1_1_trend0_vol10_posscore,10,10,0,score,1_1_1,0.13640248339999061,28.75501091410106,-0.8285049408653751,0.5605416824193811,0.14107268306455856,1.8887055973162852,-0.45792969345462764,0.5727427146368153,360
top1_short10_riskadj_rocfilter_w1_1_1_trend0_vol42_posall_windows,10,42,0,all_windows,1_1_1,0.14363658769503695,34.21175982722342,-0.5444286134506073,0.611547633406734,0.14030401807067672,1.8731006060766124,-0.32360467116144165,0.6199487095474229,300
top1_short10_riskadj_rocfilter_w2_1_1_trend0_vol42_posall_windows,10,42,0,all_windows,2_1_1,0.14363658769503695,34.21175982722342,-0.5444286134506073,0.611547633406734,0.14030401807067672,1.8731006060766124,-0.32360467116144165,0.6199487095474229,300
top1_short10_riskadj_rocfilter_w1_1_2_trend0_vol42_posall_windows,10,42,0,all_windows,1_1_2,0.14363658769503695,34.21175982722342,-0.5444286134506073,0.611547633406734,0.14030401807067672,1.8731006060766124,-0.32360467116144165,0.6199487095474229,300
top1_short10_riskadj_rocfilter_w1_1_1_trend0_vol63_posall_windows,10,63,0,all_windows,1_1_1,0.14048419444726967,31.724880292350228,-0.5444185849248528,0.5951995892581619,0.14030401807067672,1.8731006060766124,-0.32360467116144165,0.6199487095474229,300
