date,ticker,source_symbol,open,high,low,close,adj_close,volume,raw_open,raw_high,raw_low,raw_close,adjustment_factor,source_high,source_low,ohlc_repaired,raw_volume,trades,financial_volume,quotation_factor,bdi_code,market_type,isin,distribution_number,specification,issuer_name
2021-01-04,CSMG3,CSMG3,16.402605171848734,16.58,16.16,16.3925,16.3925,1514700,16.40260887816369,16.58,16.16,16.3925,1.0,16.58,16.16,0,1514700,6617,24771560.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-05,CSMG3,CSMG3,16.397552585924366,16.397552585924366,15.93,16.1525,16.1525,2113700,16.397554439081844,16.397554439081844,15.93,16.1525,1.0,16.397554439081844,15.93,0,2113700,9864,33972018.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-06,CSMG3,CSMG3,16.27502629296218,16.35,15.94,16.115,16.115,2490100,16.275027219540924,16.35,15.94,16.115,1.0,16.35,15.94,0,2490100,9942,40306059.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-07,CSMG3,CSMG3,16.195013146481088,16.195013146481088,15.82,16.03,16.03,2511900,16.195013609770463,16.195013609770463,15.82,16.03,1.0,16.195013609770463,15.82,0,2511900,10935,40130139.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-08,CSMG3,CSMG3,16.112506573240545,16.65,15.94,16.3025,16.3025,1997700,16.112506804885232,16.65,15.94,16.3025,1.0,16.65,15.94,0,1997700,7651,32805819.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-11,CSMG3,CSMG3,16.207503286620273,16.63,16.13,16.36,16.36,2661700,16.207503402442615,16.63,16.13,16.36,1.0,16.63,16.13,0,2661700,9832,43455520.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-12,CSMG3,CSMG3,16.283751643310136,16.64,16.11,16.3475,16.3475,3438400,16.283751701221306,16.64,16.11,16.3475,1.0,16.64,16.11,0,3438400,13557,55989585.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-13,CSMG3,CSMG3,16.31562582165507,16.93,16.3,16.6225,16.6225,3670400,16.31562585061065,16.93,16.3,16.6225,1.0,16.93,16.3,0,3670400,11464,60839499.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-14,CSMG3,CSMG3,16.46906291082753,16.93,16.46906291082753,16.794999999999998,16.794999999999998,2327700,16.469062925305323,16.93,16.469062925305323,16.794999999999998,1.0,16.93,16.469062925305323,0,2327700,8091,39081649.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-15,CSMG3,CSMG3,16.632031455413767,16.89,16.44,16.682499999999997,16.682499999999997,1688600,16.632031462652662,16.89,16.44,16.682499999999997,1.0,16.89,16.44,0,1688600,7495,28196747.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-18,CSMG3,CSMG3,16.657265727706882,16.87,16.31,16.595,16.595,1757000,16.65726573132633,16.87,16.31,16.595,1.0,16.87,16.31,0,1757000,7535,29029497.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-19,CSMG3,CSMG3,16.626132863853442,16.626132863853442,15.84,16.185000000000002,16.185000000000002,2829800,16.626132865663166,16.626132865663166,15.84,16.185000000000002,1.0,16.626132865663166,15.84,0,2829800,10387,45465300.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-20,CSMG3,CSMG3,16.405566431926722,16.405566431926722,15.63,15.842500000000001,15.842500000000001,2603900,16.405566432831584,16.405566432831584,15.63,15.842500000000001,1.0,16.405566432831584,15.63,0,2603900,7912,41031137.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-21,CSMG3,CSMG3,16.12403321596336,16.12403321596336,15.27,15.5375,15.5375,1842800,16.124033216415793,16.124033216415793,15.27,15.5375,1.0,16.124033216415793,15.27,0,1842800,6692,28476834.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-22,CSMG3,CSMG3,15.83076660798168,15.83076660798168,15.02,15.310000000000002,15.310000000000002,1529500,15.830766608207895,15.830766608207895,15.02,15.310000000000002,1.0,15.830766608207895,15.02,0,1529500,6460,23349932.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-26,CSMG3,CSMG3,15.570383303990841,15.58,15.18,15.3675,15.3675,1546300,15.570383304103949,15.58,15.18,15.3675,1.0,15.58,15.18,0,1546300,5947,23725617.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-27,CSMG3,CSMG3,15.46894165199542,15.59,15.16,15.36,15.36,1287100,15.468941652051974,15.59,15.16,15.36,1.0,15.59,15.16,0,1287100,4830,19855773.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-28,CSMG3,CSMG3,15.41447082599771,15.94,15.36,15.66,15.66,1959700,15.414470826025987,15.94,15.36,15.66,1.0,15.94,15.36,0,1959700,5774,30958058.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-01-29,CSMG3,CSMG3,15.537235412998855,16.11,15.41,15.7125,15.7125,2185700,15.537235413012993,16.11,15.41,15.7125,1.0,16.11,15.41,0,2185700,9767,34310412.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-02-01,CSMG3,CSMG3,15.624867706499428,15.84,15.52,15.722499999999998,15.722499999999998,1002400,15.624867706506496,15.84,15.52,15.722499999999998,1.0,15.84,15.52,0,1002400,5143,15753417.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-02-02,CSMG3,CSMG3,15.673683853249713,16.19,15.673683853249713,15.9625,15.9625,1517900,15.673683853253248,16.19,15.673683853253248,15.9625,1.0,16.19,15.673683853253248,0,1517900,6038,24270713.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-02-03,CSMG3,CSMG3,15.818091926624856,16.18,15.818091926624856,16.02,16.02,970700,15.818091926626625,16.18,15.818091926626625,16.02,1.0,16.18,15.818091926626625,0,970700,4855,15550421.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-02-04,CSMG3,CSMG3,15.919045963312428,16.05,15.59,15.852500000000001,15.852500000000001,1398200,15.919045963313312,16.05,15.59,15.852500000000001,1.0,16.05,15.59,0,1398200,6811,22048393.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
2021-02-05,CSMG3,CSMG3,15.885772981656213,15.97,15.69,15.862499999999999,15.862499999999999,771700,15.885772981656658,15.97,15.69,15.862499999999999,1.0,15.97,15.69,0,771700,3610,12261574.0,1,02,010,BRCSMGACNOR5,159,ON      NM,COPASA
