date,ticker,source_symbol,open,high,low,close,adj_close,volume,raw_open,raw_high,raw_low,raw_close,adjustment_factor,source_high,source_low,ohlc_repaired
2010-01-04,VALE3,VALE3.SA,19.373026307233705,20.094959259033203,19.373026307233705,19.803232532431906,19.803232532431906,2381400,19.373026307233705,20.094959259033203,19.373026307233705,19.803232532431906,1.0,20.094959259033203,19.373026307233705,0
2010-01-05,VALE3,VALE3.SA,19.588129419832804,20.504744743964597,19.588129419832804,20.224726688729103,20.224726688729103,3001800,19.588129419832804,20.504744743964597,19.588129419832804,20.224726688729103,1.0,20.504744743964597,19.588129419832804,0
2010-01-06,VALE3,VALE3.SA,19.90642805428095,20.82866837706916,19.90642805428095,20.510599118553348,20.510599118553348,2742800,19.90642805428095,20.82866837706916,19.90642805428095,20.510599118553348,1.0,20.82866837706916,19.90642805428095,0
2010-01-07,VALE3,VALE3.SA,20.208513586417148,20.89501259382565,20.208513586417148,20.66865612333523,20.66865612333523,2543100,20.208513586417148,20.89501259382565,20.208513586417148,20.66865612333523,1.0,20.89501259382565,20.208513586417148,0
2010-01-08,VALE3,VALE3.SA,20.43858485487619,21.168201152304356,20.43858485487619,20.913550078520505,20.913550078520505,2444500,20.43858485487619,21.168201152304356,20.43858485487619,20.913550078520505,1.0,21.168201152304356,20.43858485487619,0
2010-01-11,VALE3,VALE3.SA,20.67606746669835,21.308698983123485,20.67606746669835,21.09307569890265,21.09307569890265,2785300,20.67606746669835,21.308698983123485,20.67606746669835,21.09307569890265,1.0,21.308698983123485,20.67606746669835,0
2010-01-12,VALE3,VALE3.SA,20.884571582800497,20.884571582800497,20.411080688342455,20.69402603253228,20.69402603253228,2606400,20.884571582800497,20.884571582800497,20.411080688342455,20.69402603253228,1.0,20.884571582800497,20.411080688342455,0
2010-01-13,VALE3,VALE3.SA,20.789298807666388,21.222839758157942,20.789298807666388,21.090147796884146,21.090147796884146,2635700,20.789298807666388,21.222839758157942,20.789298807666388,21.090147796884146,1.0,21.222839758157942,20.789298807666388,0
2010-01-14,VALE3,VALE3.SA,20.93972330227527,21.386751706355568,20.93972330227527,21.155517683443914,21.155517683443914,1593300,20.93972330227527,21.386751706355568,20.93972330227527,21.155517683443914,1.0,21.386751706355568,20.93972330227527,0
2010-01-15,VALE3,VALE3.SA,21.047620492859593,21.070633792375755,20.625725674314268,20.886230919041722,20.886230919041722,2225400,21.047620492859593,21.070633792375755,20.625725674314268,20.886230919041722,1.0,21.070633792375755,20.625725674314268,0
2010-01-18,VALE3,VALE3.SA,20.966925705950658,21.211129281564002,20.80134694139633,20.991603240582574,20.991603240582574,1109300,20.966925705950658,21.211129281564002,20.80134694139633,20.991603240582574,1.0,21.211129281564002,20.80134694139633,0
2010-01-19,VALE3,VALE3.SA,20.979264473266618,21.464808498381753,20.88330666764435,21.16917929188319,21.16917929188319,1889000,20.979264473266618,21.464808498381753,20.88330666764435,21.16917929188319,1.0,21.464808498381753,20.88330666764435,0
2010-01-20,VALE3,VALE3.SA,21.074221882574903,21.234546134220423,20.684266647120953,20.954528100333363,20.954528100333363,3131700,21.074221882574903,21.234546134220423,20.684266647120953,20.954528100333363,1.0,21.234546134220423,20.684266647120953,0
2010-01-21,VALE3,VALE3.SA,21.014374991454133,21.014374991454133,20.016909260332692,20.497915374018213,20.497915374018213,3569100,21.014374991454133,21.014374991454133,20.016909260332692,20.497915374018213,1.0,21.014374991454133,20.016909260332692,0
2010-01-22,VALE3,VALE3.SA,20.756145182736173,20.756145182736173,19.587605993682065,19.860794667021423,19.860794667021423,3474800,20.756145182736173,20.756145182736173,19.587605993682065,19.860794667021423,1.0,20.756145182736173,19.587605993682065,0
2010-01-26,VALE3,VALE3.SA,20.3084699248788,20.3084699248788,19.16221448250128,19.377838840825913,19.377838840825913,4364100,20.3084699248788,20.3084699248788,19.16221448250128,19.377838840825913,1.0,20.3084699248788,19.16221448250128,0
2010-01-27,VALE3,VALE3.SA,19.843154382852354,19.843154382852354,18.791462232944113,19.14660676672993,19.14660676672993,3296100,19.843154382852354,19.843154382852354,18.791462232944113,19.14660676672993,1.0,19.843154382852354,18.791462232944113,0
2010-01-28,VALE3,VALE3.SA,19.494880574791143,19.494880574791143,18.74073045311536,19.122218648208797,19.122218648208797,2382800,19.494880574791143,19.494880574791143,18.74073045311536,19.122218648208797,1.0,19.494880574791143,18.74073045311536,0
2010-01-29,VALE3,VALE3.SA,19.30854961149997,19.4939483655347,18.93195972068477,19.171975952549253,19.171975952549253,3402000,19.30854961149997,19.4939483655347,18.93195972068477,19.171975952549253,1.0,19.4939483655347,18.93195972068477,0
2010-02-01,VALE3,VALE3.SA,19.24026278202461,19.728107685056884,19.08416440083179,19.438333058279706,19.438333058279706,2664600,19.24026278202461,19.728107685056884,19.08416440083179,19.438333058279706,1.0,19.728107685056884,19.08416440083179,0
2010-02-02,VALE3,VALE3.SA,19.33929792015216,19.97787973387817,19.33929792015216,19.791526206494915,19.791526206494915,2521700,19.33929792015216,19.97787973387817,19.33929792015216,19.791526206494915,1.0,19.97787973387817,19.33929792015216,0
2010-02-03,VALE3,VALE3.SA,19.565412063323535,19.75152553484953,19.497849945415485,19.641274003392276,19.641274003392276,2879000,19.565412063323535,19.75152553484953,19.497849945415485,19.641274003392276,1.0,19.75152553484953,19.497849945415485,0
2010-02-04,VALE3,VALE3.SA,19.603343033357906,19.603343033357906,18.475343305695613,18.959277006509925,18.959277006509925,4088600,19.603343033357906,19.603343033357906,18.475343305695613,18.959277006509925,1.0,19.603343033357906,18.475343305695613,0
