date,ticker,source_symbol,open,high,low,close,adj_close,volume,raw_open,raw_high,raw_low,raw_close,adjustment_factor,source_high,source_low,ohlc_repaired
2010-01-04,TUPY3,TUPY3.SA,3.5550775407425554,3.555666324368758,3.2683663316429374,3.451553043854574,3.451553043854574,15600,3.5550775407425554,3.555666324368758,3.2683663316429374,3.451553043854574,1.0,3.555666324368758,3.2683663316429374,0
2010-01-05,TUPY3,TUPY3.SA,3.5033152922985646,3.513492937466647,3.41333331811434,3.4574826157443885,3.4574826157443885,5800,3.5033152922985646,3.513492937466647,3.41333331811434,3.4574826157443885,1.0,3.513492937466647,3.41333331811434,0
2010-01-06,TUPY3,TUPY3.SA,3.4803989540214766,3.4924076838404416,3.379069089889526,3.4298078731962147,3.4298078731962147,4400,3.4803989540214766,3.4924076838404416,3.379069089889526,3.4298078731962147,1.0,3.4924076838404416,3.379069089889526,0
2010-01-07,TUPY3,TUPY3.SA,3.4551034136088457,3.4551034136088457,3.426513195037842,3.426513195037842,3.426513195037842,600,3.4551034136088457,3.4551034136088457,3.426513195037842,3.426513195037842,1.0,3.4551034136088457,3.426513195037842,0
2010-01-08,TUPY3,TUPY3.SA,3.440808304323344,3.4528709616582995,3.3764333724975586,3.4080626937329512,3.4080626937329512,4400,3.440808304323344,3.4528709616582995,3.3764333724975586,3.4080626937329512,1.0,3.4528709616582995,3.3764333724975586,0
2010-01-11,TUPY3,TUPY3.SA,3.4244354990281476,3.4244354990281476,3.3474395242149093,3.3803868269631643,3.3803868269631643,22200,3.4244354990281476,3.4244354990281476,3.3474395242149093,3.3803868269631643,1.0,3.4244354990281476,3.3474395242149093,0
2010-01-12,TUPY3,TUPY3.SA,3.402411162995656,3.5266726026276345,3.360618482728705,3.43178451615914,3.43178451615914,14400,3.402411162995656,3.5266726026276345,3.360618482728705,3.43178451615914,1.0,3.5266726026276345,3.360618482728705,0
2010-01-13,TUPY3,TUPY3.SA,3.417097839577398,3.452871089392829,3.417097839577398,3.4396921422153355,3.4396921422153355,2600,3.417097839577398,3.452871089392829,3.417097839577398,3.4396921422153355,1.0,3.452871089392829,3.417097839577398,0
2010-01-14,TUPY3,TUPY3.SA,3.4283949908963667,3.6110179453419224,3.394884101954374,3.471321699106131,3.471321699106131,34400,3.4283949908963667,3.6110179453419224,3.394884101954374,3.471321699106131,1.0,3.6110179453419224,3.394884101954374,0
2010-01-15,TUPY3,TUPY3.SA,3.4498583450012488,3.471321466694217,3.4498583450012488,3.464073033173891,3.464073033173891,2600,3.4498583450012488,3.471321466694217,3.4498583450012488,3.464073033173891,1.0,3.471321466694217,3.4498583450012488,0
2010-01-18,TUPY3,TUPY3.SA,3.45696568908757,3.5055866288291635,3.45696568908757,3.486477167978759,3.486477167978759,11600,3.45696568908757,3.5055866288291635,3.45696568908757,3.486477167978759,1.0,3.5055866288291635,3.45696568908757,0
2010-01-19,TUPY3,TUPY3.SA,3.4717214285331646,3.5055863857269283,3.4717214285331646,3.495043278983272,3.495043278983272,12600,3.4717214285331646,3.5055863857269283,3.4717214285331646,3.495043278983272,1.0,3.5055863857269283,3.4717214285331646,0
2010-01-20,TUPY3,TUPY3.SA,3.483382353758218,3.5082224685397385,3.468685626983642,3.4884540477616905,3.4884540477616905,4600,3.483382353758218,3.5082224685397385,3.468685626983642,3.4884540477616905,1.0,3.5082224685397385,3.468685626983642,0
2010-01-21,TUPY3,TUPY3.SA,3.4859182007599543,3.508222215833248,3.3474395242149093,3.4344203431421043,3.4344203431421043,29600,3.4859182007599543,3.508222215833248,3.3474395242149093,3.4344203431421043,1.0,3.508222215833248,3.3474395242149093,0
2010-01-22,TUPY3,TUPY3.SA,3.4601692719510293,3.4601692719510293,3.3737975328860674,3.375115452691813,3.375115452691813,2800,3.4601692719510293,3.4601692719510293,3.3737975328860674,3.375115452691813,1.0,3.4601692719510293,3.3737975328860674,0
2010-01-26,TUPY3,TUPY3.SA,3.417642362321421,3.468685626983642,3.417642362321421,3.468685626983642,3.468685626983642,32000,3.417642362321421,3.468685626983642,3.417642362321421,3.468685626983642,1.0,3.468685626983642,3.417642362321421,0
2010-01-27,TUPY3,TUPY3.SA,3.4431639946525316,3.4431639946525316,3.123398321404898,3.2525513736120786,3.2525513736120786,138600,3.4431639946525316,3.4431639946525316,3.123398321404898,3.2525513736120786,1.0,3.4431639946525316,3.123398321404898,0
