date,side,ticker,shares,market_type,raw_open,execution_price,notional,fee,slippage_bps,realized_gain
2018-02-01,BUY,MGLU3,11,020,84.5,84.59177547169872,930.509530188686,0.30241559731132295,10.861002567896854,0.0
2018-02-06,SELL,MGLU3,11,020,79.5,79.4137187322303,873.5509060545332,0.2839040444677233,10.852989656566466,-57.544943775931756
2018-02-26,BUY,MGLU3,10,020,87.0,87.09229464335252,870.9229464335251,0.28304995759089563,10.608579695691894,0.0
2018-03-15,SELL,MGLU3,10,020,89.7,89.60502262671757,896.0502262671757,0.29121632353683213,10.588335928922346,24.553013552522884
2018-03-27,BUY,MGLU3,9,020,100.79,100.89760877293381,908.0784789564043,0.2951255056608314,10.676532685167423,0.0
2018-04-05,SELL,MGLU3,9,020,99.5,99.39422536772557,894.5480283095301,0.2907281092005973,10.630616308987575,-14.116304261735763
2018-04-26,BUY,MGLU3,9,020,101.42,101.52860227758583,913.7574204982725,0.29697116166193854,10.708171720158147,0.0
2018-05-04,SELL,MGLU3,9,020,98.1,97.99615545456135,881.9653990910522,0.286638754704592,10.585580574786102,-32.375631323586845
2018-05-09,BUY,MGLU3,8,020,111.9,112.01695362557838,896.135629004627,0.29124407942650377,10.451619801464727,0.0
2018-05-21,SELL,MGLU3,8,020,108.11,107.99823468395171,863.9858774716137,0.2807954101782745,10.338110817527262,-32.72179102261816
2018-05-23,BUY,MGLU3,7,020,113.0,113.1163904548743,791.8147331841201,0.25733978828483905,10.300040254363992,0.0
2018-05-29,SELL,MGLU3,7,020,108.05,107.93895010679066,755.5726507475346,0.24556111149294874,10.277639353015887,-36.74498333636336
2018-07-02,BUY,MGLU3,6,020,127.08,127.21023677819177,763.2614206691507,0.24805996171747396,10.248408734008866,0.0
2018-07-06,SELL,MGLU3,6,020,121.44,121.31527539930477,727.8916523958286,0.23656478702864428,10.270471071741726,-35.854393022068166
2018-07-18,BUY,MGLU3,6,020,132.5,132.6365604982464,795.8193629894785,0.2586412929715805,10.306452697841523,0.0
2018-07-31,SELL,MGLU3,6,020,130.0,129.8661935577377,779.1971613464261,0.2532390774375885,10.292803250946745,-17.13408201346158
2018-08-01,BUY,VALE3,14,020,54.0,54.05696378027677,756.7974929238748,0.2459591852002593,10.548848199401663,0.0
2018-08-10,SELL,VALE3,14,020,51.82,51.765723370749384,724.7201271904914,0.23553404133690975,10.474069712585088,-32.558858959920485
2018-08-24,BUY,VALE3,14,020,53.41,53.466332960875214,748.528661452253,0.24327181497198222,10.547268465684214,0.0
2018-09-05,SELL,VALE3,14,020,51.9,51.84515346336575,725.8321484871204,0.23589544825831413,10.567733455540369,-23.17568022836292
2018-09-17,BUY,VALE3,13,020,55.1,55.15813440634892,717.055747282536,0.2330431178668242,10.550708956247336,0.0
2018-10-05,SELL,VALE3,13,020,58.49,58.429303149142505,759.5809409388526,0.2468638058051271,10.377303959223964,42.04528673264463
2018-11-01,BUY,MGLU3,4,020,169.2,169.37270470846255,677.4908188338502,0.2201845161210013,10.207134069890047,0.0
2018-11-05,SELL,MGLU3,4,020,170.5,170.3257325299627,681.3029301198508,0.22142345228895152,10.220965984592235,3.3705033175906465
2018-11-28,BUY,MGLU3,4,020,168.89,169.06137277894956,676.2454911157982,0.21977978461263442,10.147005681186613,0.0
2018-12-03,SELL,MGLU3,4,020,167.1,166.9306111308451,667.7224445233804,0.21700979447009863,10.1369760116622,-8.95983617150057
2018-12-03,BUY,BTOW3,19,020,38.32,38.36727196433607,728.9781673223853,0.2369179043797752,12.336107603359654,0.0
2018-12-11,SELL,BTOW3,19,020,37.51,37.4638268848765,711.8127108126534,0.23133913101411235,12.309548153426016,-17.633713545125715
2019-01-02,BUY,CMIG4,54,020,13.86,13.879254577357301,749.4797471772943,0.24358091783262062,13.892191455485264,0.0
2019-01-09,SELL,CMIG4,54,020,13.45,13.432718085050405,725.3667765927219,0.23574420239263458,12.849007397467517,-24.59229570479772
2019-02-01,BUY,EQTL3,8,020,87.5,87.60229291727195,700.8183433381756,0.22776596158490706,11.690619116796421,0.0
2019-02-07,SELL,EQTL3,8,020,86.44,86.33956351322537,690.716508105803,0.22448286513438598,11.619214110900248,-10.554084059091906
2019-03-01,BUY,CMIG4,49,020,14.4,14.41817843209125,706.4907431724712,0.22960949153105312,12.623911174478334,0.0
2019-03-08,SELL,CMIG4,49,020,13.77,13.752429469346144,673.8690439979611,0.21900743929933733,12.760007737004482,-33.07031610534057
2019-03-13,BUY,CMIG4,46,020,14.62,14.6387838996354,673.3840593832283,0.2188498192995492,12.848084565937441,0.0
2019-03-22,SELL,CMIG4,46,020,14.02,14.001983808558363,644.0912551936847,0.2093296579379475,12.85035052898527,-29.72098366678108
2019-05-02,BUY,CMIG4,44,020,14.61,14.629383747374188,643.6928848844643,0.2092001875874509,13.26745200149657,0.0
2019-05-07,SELL,CMIG4,44,020,14.09,14.071335588961869,619.1387659143222,0.20122009892215473,13.246565676458898,-24.964539256651733
2019-05-24,BUY,CMIG4,46,020,13.75,13.768790451581806,633.3643607727631,0.205843417251148,13.665782968585706,0.0
2019-06-03,SELL,CMIG4,46,020,14.73,14.709560380440019,676.6397775002408,0.21990792768757828,13.876184358439975,42.849665382539
2019-06-03,BUY,CSNA3,40,020,16.56,16.579230077391063,663.1692030956425,0.2155299910060838,11.612365574314467,0.0
2019-06-06,SELL,CSNA3,40,020,16.24,16.2214730025967,648.858920103868,0.2108791490337571,11.408249632573341,-14.73669213181438
2019-06-12,BUY,CSNA3,36,020,18.23,18.25058922790739,657.0212122046661,0.21353189396651645,11.294145862527847,0.0
2019-06-17,SELL,CSNA3,36,020,16.75,16.731430677077014,602.3315043747725,0.19575773892180107,11.086162939095958,-55.09899746278188
2019-07-01,BUY,EQTL3,6,020,92.3,92.40487040530068,554.4292224318041,0.18018949729033631,11.361907399858197,0.0
2019-07-02,SELL,EQTL3,6,020,90.61,90.50733569834463,543.0440141900679,0.17648930461177206,11.33035003370105,-11.741887043638371
2019-07-05,BUY,EQTL3,6,020,94.09,94.19692730532957,565.1815638319774,0.18368400824539266,11.364364473329575,0.0
2019-07-18,SELL,EQTL3,6,020,94.81,94.7030469267789,568.2182815606734,0.18467094150721886,11.280779793386259,2.6683627789434468
2019-08-01,BUY,MGLU3,2,020,269.5,269.7704851787402,539.5409703574804,0.17535081536618113,10.036555797409344,0.0
2019-08-19,SELL,MGLU3,16,020,38.06,38.021841266130885,608.3494602580942,0.1977135745838806,10.025941636656228,68.43542551066366
2019-09-02,BUY,RENT3,14,020,47.04,47.0914153489917,659.2798148858839,0.21426593983791226,10.93013371422113,0.0
2019-09-11,SELL,RENT3,14,020,45.27,45.22060049292366,633.0884069009312,0.20575373224280266,10.912195068774611,-26.611427657033346
2019-10-01,BUY,MGLU3,17,020,37.2,37.23752911795153,633.0379950051761,0.2057373483766822,10.088472567614403,0.0
2019-10-29,SELL,MGLU3,17,020,43.02,42.97655094042953,730.6013659873021,0.2374454439458732,10.09973490712884,97.12018818980346
2019-11-01,BUY,RADL3,6,020,110.0,110.11449392187782,660.6869635312669,0.21472326314766174,10.40853835252824,0.0
