date,ticker,source_symbol,open,high,low,close,adj_close,volume,raw_open,raw_high,raw_low,raw_close,adjustment_factor,source_high,source_low,ohlc_repaired
2013-01-02,GGBR3,GGBR3.SA,6.543486069061691,6.949898731321338,6.543486069061691,6.821315204604879,6.821315204604879,319662,6.543486069061691,6.949898731321338,6.543486069061691,6.821315204604879,1.0,6.949898731321338,6.543486069061691,0
2013-01-03,GGBR3,GGBR3.SA,6.682400636833285,7.09867783178303,6.682400636833285,6.99347263862605,6.99347263862605,150192,6.682400636833285,7.09867783178303,6.682400636833285,6.99347263862605,1.0,7.09867783178303,6.682400636833285,0
2013-01-04,GGBR3,GGBR3.SA,6.837936637729667,7.179436435283704,6.837936637729667,7.031724571396838,7.031724571396838,392364,6.837936637729667,7.179436435283704,6.837936637729667,7.031724571396838,1.0,7.179436435283704,6.837936637729667,0
2013-01-07,GGBR3,GGBR3.SA,6.934830604563253,7.183687210083008,6.864884703074789,7.048727531491308,7.048727531491308,371574,6.934830604563253,7.183687210083008,6.864884703074789,7.048727531491308,1.0,7.183687210083008,6.864884703074789,0
2013-01-08,GGBR3,GGBR3.SA,6.991779068027281,7.221946159694067,6.991779068027281,7.131618909792199,7.131618909792199,226422,6.991779068027281,7.221946159694067,6.991779068027281,7.131618909792199,1.0,7.221946159694067,6.991779068027281,0
2013-01-09,GGBR3,GGBR3.SA,7.06169898890974,7.136931886839133,6.907394218452105,7.069983549202942,7.069983549202942,564606,7.06169898890974,7.136931886839133,6.907394218452105,7.069983549202942,1.0,7.136931886839133,6.907394218452105,0
2013-01-10,GGBR3,GGBR3.SA,7.065841269056341,7.107173069538629,6.835127671241879,6.978588942156036,6.978588942156036,302400,7.065841269056341,7.107173069538629,6.835127671241879,6.978588942156036,1.0,7.107173069538629,6.835127671241879,0
2013-01-11,GGBR3,GGBR3.SA,7.022215105606188,7.022215105606188,6.7543667870291175,6.870198384091018,6.870198384091018,149310,7.022215105606188,7.022215105606188,6.7543667870291175,6.870198384091018,1.0,7.022215105606188,6.7543667870291175,0
2013-01-14,GGBR3,GGBR3.SA,6.9462067448486025,6.9462067448486025,6.771370713982602,6.847883344231348,6.847883344231348,133938,6.9462067448486025,6.9462067448486025,6.771370713982602,6.847883344231348,1.0,6.9462067448486025,6.771370713982602,0
2013-01-15,GGBR3,GGBR3.SA,6.897045044539976,6.920142980420926,6.72886159624974,6.848943860963282,6.848943860963282,204624,6.897045044539976,6.920142980420926,6.72886159624974,6.848943860963282,1.0,6.920142980420926,6.72886159624974,0
2013-01-16,GGBR3,GGBR3.SA,6.8729944527516285,6.8729944527516285,6.631098399828426,6.737365984381608,6.737365984381608,208908,6.8729944527516285,6.8729944527516285,6.631098399828426,6.737365984381608,1.0,6.8729944527516285,6.631098399828426,0
